epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,swd_valid_samples,shortcut_mu_delta,shortcut_std_delta,shortcut_texture_gain,shortcut_lsi,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
76,nan,nan,nan,nan,nan,0.500971257686615,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8010138869285583,0.00017217514421272208,1.1628618001705036,0.018228800094220787,59.577139599918155,6.495018600078765,0.3536702001001686,50.516051699989475,66.44405720019131,118.125727891922,23680,200.46437319451516,356.3900369397042
77,nan,nan,nan,nan,nan,0.49379226565361023,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7995666861534119,0.0001714680173487698,1.171692100004293,0.018280899996170774,59.57093930017436,6.541690700076288,0.3586763000348583,50.46652640006505,66.48958720028168,118.1307201385498,23680,200.4559014981613,356.14599213363266
78,nan,nan,nan,nan,nan,0.5032516717910767,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8003913164138794,0.0001707536015176887,1.1581578999757767,0.018114100181264803,59.53714210007456,6.454040099779377,0.35532109992345795,50.59008649995667,66.36461739995866,118.11591172218323,23680,200.48103303555743,356.8166430808769
79,nan,nan,nan,nan,nan,0.49788856506347656,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.796610414981842,0.00017003197506322549,1.1657891001086682,0.017763500014552847,59.561625600093976,6.50629419987672,0.3524455002043396,50.507925299869385,66.43812880018959,118.11483407020569,23680,200.48286217737024,356.4218382973547
80,nan,nan,nan,nan,nan,0.5041807889938354,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.798789381980896,0.00016930321711985282,1.16152360002161,0.01846229998045601,59.56031780023477,6.458366400125669,0.35360620010760613,50.57265099976212,66.3907527004485,118.12709212303162,23680,200.46205806316496,356.67617908841737
81,nan,nan,nan,nan,nan,0.5020692944526672,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8073686361312866,0.0001685674076040916,1.1540381000668276,0.01767439959803596,59.57050730008632,6.461076799983857,0.3510140998114366,50.56966110065696,66.40027259947965,118.1272988319397,23680,200.46170727809204,356.6250419307099
82,nan,nan,nan,nan,nan,0.4982262849807739,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8135305643081665,0.00016782462720574699,1.1687905997387134,0.018200799939222634,59.57370889984304,6.499261400051182,0.35228469991125166,50.50720820008428,66.4434557997447,118.12317085266113,23680,200.4687126925913,356.3932627371105
83,nan,nan,nan,nan,nan,0.49826860427856445,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8056503534317017,0.00016707495737906008,1.1544213000743184,0.01794429964502342,59.55925830002525,6.486983499897178,0.35625890010851435,50.53939470034675,66.42044499967596,118.11811304092407,23680,200.4772967529176,356.5167321615434
84,nan,nan,nan,nan,nan,0.49391892552375793,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8058963418006897,0.00016631848033377535,1.161723600118421,0.01857220003148541,59.52563930003089,6.41968869973789,0.34769140000571497,50.59863740039873,66.31159159980598,118.07502102851868,23680,200.5504618481547,357.10197008857926
85,nan,nan,nan,nan,nan,0.5019003748893738,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7980358600616455,0.00016555527902612557,1.1573155998485163,0.017552899953443557,59.54777930001728,6.447767800069414,0.35754649998852983,50.56424669982516,66.37064650002867,118.0959882736206,23680,200.5148552983443,356.78422990786703
86,nan,nan,nan,nan,nan,0.49670618772506714,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8019043207168579,0.0001647854371497346,1.1562472999794409,0.017836999730207026,59.55780530010816,6.477146899851505,0.3510589998331852,50.55486450076569,66.40384819952305,118.11849045753479,23680,200.47665618037408,356.60583899970544
87,nan,nan,nan,nan,nan,0.49898654222488403,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7953422665596008,0.00016400903912643954,1.159662000107346,0.017718999995850027,59.53793330004555,6.46408670002711,0.35840999984066,50.552976599981776,66.37814899990917,118.09400868415833,23680,200.518216494217,356.7439037812338
88,nan,nan,nan,nan,nan,0.49885979294776917,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7951684594154358,0.00016322617009703283,1.1618205002741888,0.01820999983465299,59.55806589993881,6.512070699856849,0.3537396001338493,50.505067700491054,66.44208619976416,118.11215710639954,23680,200.48740603956824,356.4006092283727
89,nan,nan,nan,nan,nan,0.49864882230758667,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8026152849197388,0.00016243691591192566,1.1612803995085414,0.018089599820086733,59.556497799931094,6.497367500182008,0.34929370021563955,50.52076659965678,66.42124860014883,118.1060745716095,23680,200.49773126311516,356.51241882777464
90,nan,nan,nan,nan,nan,0.5032938718795776,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8006246089935303,0.00016164136312173355,1.153043199883541,0.017614199983654544,59.571537999785505,6.447219599998789,0.3545308001630474,50.57299950008746,66.390902599931,118.11965155601501,23680,200.47468552487567,356.6753737736443
91,nan,nan,nan,nan,nan,0.5043073892593384,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7987179756164551,0.00016083959896778498,1.1766976001963485,0.01847679994534701,59.54797520011198,6.478048699878855,0.3559566999319941,50.519570400123484,66.40045739986817,118.1002562046051,23680,200.50760905188147,356.6240494007051
92,nan,nan,nan,nan,nan,0.49818411469459534,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.797111451625824,0.00016003171137255452,1.155388900107937,0.01883239991730079,59.56345340004191,6.468676399817923,0.34942450004746206,50.549905800115084,66.4003866998246,118.10834741592407,23680,200.49387294032462,356.62442911740686
93,nan,nan,nan,nan,nan,0.5027027726173401,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7972999215126038,0.00015921778893002107,1.1769219999550842,0.017961799894692376,59.63383170016459,6.5749984001449775,0.35104099987074733,50.41931629992905,66.57783290007501,118.17629098892212,23680,200.37860218696295,355.6739378336437
94,nan,nan,nan,nan,nan,0.49788856506347656,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7991793155670166,0.00015839792089595247,1.1619446001423057,0.01765980015625246,59.53191830008291,6.451417999895057,0.3549944002297707,50.574004599795444,66.35599050036399,118.09449338912964,23680,200.51739349075947,356.8630325828699
95,nan,nan,nan,nan,nan,0.49945101141929626,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8010871410369873,0.00015757219717811772,1.1572719000396319,0.018433099874528125,59.573202099767514,6.5098121000337414,0.3533623001421802,50.51122770048096,66.45480959981796,118.12724423408508,23680,200.4617999305468,356.33237297041126
96,nan,nan,nan,nan,nan,0.49662163853645325,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8026462197303772,0.0001567407083264276,1.156548299768474,0.018135299818823114,59.55953619998763,6.473306299827527,0.3513751999416854,50.55224730036571,66.40235299957567,118.11471247673035,23680,200.48306856493573,356.6138687909346
97,nan,nan,nan,nan,nan,0.5039275288581848,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7976928949356079,0.0001559035455230047,1.166424200113397,0.018093000166118145,59.54732320012408,6.451302400033455,0.35441020008875057,50.541127899778076,66.37112880041241,118.08240699768066,23680,200.5379175618017,356.7816372569041
98,nan,nan,nan,nan,nan,0.5046030879020691,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.806167721748352,0.0001550608005721844,1.1674222997389734,0.018370300065726042,59.55571310015512,6.493865499942331,0.35485950007569045,50.50788879962056,66.42280840023886,118.10086607933044,23680,200.50657362744252,356.5040468827097
99,nan,nan,nan,nan,nan,0.49649491906166077,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7906961441040039,0.00015421256589044738,1.1526941002521198,0.018284599907929078,59.55457569999271,6.491601500136312,0.36171000002650544,50.50206140024238,66.42617180006346,118.08379244804382,23680,200.53556469588375,356.4859957800154
100,nan,nan,nan,nan,nan,0.49742400646209717,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7984533309936523,0.0001533589344962853,1.1703391003829893,0.018032699852483347,59.52527450004709,6.520325399847934,0.35481580017949454,50.46844369996688,66.418448399927,118.05985832214355,23680,200.576219017523,356.5274493829643
101,nan,nan,nan,nan,nan,0.4989863932132721,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7973746061325073,0.00015250000000000002,1.1591477002075408,0.018180299986852333,59.56078660028288,6.47008200007258,0.3528985002194531,50.56991829929757,66.40194740056177,118.1352698802948,23680,200.44818134325752,356.6160470739397
102,nan,nan,nan,nan,nan,0.4915539622306824,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8088455200195312,0.00015163585659343841,1.1658901000919286,0.018058299960102886,59.57773169968277,6.524892800138332,0.35656319989357144,50.52339890046278,66.47724599967478,118.1697416305542,23680,200.38970783259504,356.2121090292436
103,nan,nan,nan,nan,nan,0.5027450323104858,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8068443536758423,0.00015076659903966297,1.1558776001038495,0.017732699925545603,59.59818279990577,6.551268499839352,0.35292000003391877,50.4950393003528,66.52010399970459,118.17407822608948,23680,200.38235419696406,355.9826064027976
104,nan,nan,nan,nan,nan,0.500971257686615,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8060609102249146,0.00014989232266256016,1.1626820998208132,0.01798830000916496,59.57634869994945,6.551835699821822,0.3577389002603013,50.48980580011266,66.50391160004074,118.15891313552856,23680,200.4080722445287,356.06928119376204
105,nan,nan,nan,nan,nan,0.4991553723812103,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.799694836139679,0.0001490131233363869,1.1515097998490091,0.018232099886517972,59.5798819999909,6.522130799887236,0.35062230020412244,50.543687499826774,66.47086719996878,118.16903638839722,23680,200.39090377422332,356.2462925113022
106,nan,nan,nan,nan,nan,0.5036739706993103,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8008101582527161,0.00014812909747525697,1.1509838999481872,0.018280499876709655,59.583336200303165,6.572316399862757,0.3508904001500923,50.467925099655986,66.52482350019272,118.14708542823792,23680,200.42813510099782,355.957351768568
107,nan,nan,nan,nan,nan,0.49417218565940857,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.797380805015564,0.00014724034202256812,1.1562450999044813,0.01775870012352243,59.58974360002321,6.52220159972785,0.3539598999777809,50.53526930001681,66.48366379985237,118.17791390419006,23680,200.37585042496178,356.177723166523
108,nan,nan,nan,nan,nan,0.49607253074645996,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7921237349510193,0.00014634695444037114,1.1700945998891257,0.01830980012891814,59.59448060023715,6.658694100158755,0.3582076998136472,50.38461859957897,66.62969220033847,118.18759393692017,23680,200.35943884802867,355.3971092767514
109,nan,nan,nan,nan,nan,0.5036318302154541,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.805949330329895,0.00014544903269868192,1.15965760013205,0.01828749998821877,59.58138980012154,6.520711100194603,0.3571372999576852,50.520681999623775,66.47752570026205,118.16111731529236,23680,200.40433382847968,356.21061028609637
110,nan,nan,nan,nan,nan,0.5065458416938782,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8008710145950317,0.00014454667526473812,1.1535021002055146,0.017454800166888162,59.60308880003868,6.533447899942985,0.3528423001698684,50.51358490000712,66.50683380031842,118.17750787734985,23680,200.37653886369148,356.05363609847
111,nan,nan,nan,nan,nan,0.5019847750663757,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7961456179618835,0.000143639981092201,1.1587920999736525,0.018064999778289348,59.560202100052265,6.550306799792452,0.3550233000423759,50.449981100449804,66.48359719966538,118.09560775756836,23680,200.51550137758977,356.1780799688616
112,nan,nan,nan,nan,nan,0.4988175630569458,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8000735640525818,0.00014272904961030414,1.1550048998906277,0.017886500019812956,59.55539289978333,6.504424399958225,0.34650419995887205,50.5548369003227,66.42420799972024,118.13660645484924,23680,200.4459135115777,356.49653512014373
113,nan,nan,nan,nan,nan,0.4951857626438141,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8016458749771118,0.00014181398071294978,1.1658027000667062,0.018232300004456192,59.591166700061876,6.5721234998782165,0.3563977000012528,50.468432900088374,66.5379201999458,118.17549872398376,23680,200.37994555291127,355.88728846410936
114,nan,nan,nan,nan,nan,0.499662309885025,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8010910153388977,0.0001408948747477544,1.1870444999658503,0.018226999905891716,59.58925419996376,6.623107700259425,0.35982429995783605,50.37169279990485,66.59041320008691,118.15159893035889,23680,200.4204785578696,355.6067437041987
115,nan,nan,nan,nan,nan,0.49543917179107666,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7976362109184265,0.00013997183250504444,1.1578377001860645,0.018431899981806055,59.57822040026076,6.515017400117358,0.35587510000914335,50.53390729962848,66.46754480036907,118.16174721717834,23680,200.40326550416313,356.26409958606615
116,nan,nan,nan,nan,nan,0.4998311400413513,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.799788773059845,0.00013904495520680353,1.1601891000173055,0.018108399963239208,59.56999709986849,6.537128199939616,0.34976669994648546,50.49087590005365,66.47500039971783,118.1290807723999,23680,200.45868337555606,356.2241422731983
117,nan,nan,nan,nan,nan,0.5016047954559326,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7918556928634644,0.00013811434449557248,1.1687753999140114,0.01814890024252236,59.6085322999279,6.5748762999719474,0.36001300014322624,50.47371229954297,66.5615705002856,118.20718383789062,23680,200.3262342538738,355.7608365009716
118,nan,nan,nan,nan,nan,0.4969172179698944,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8043778538703918,0.00013718010242330273,1.1607029000297189,0.01787969993893057,59.594446000031894,6.53268909981125,0.35422169999219477,50.50255960033974,66.49923649977427,118.16580104827881,23680,200.39639041015852,356.09431395622687
119,nan,nan,nan,nan,nan,0.5024915933609009,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8032270073890686,0.00013624233144016545,1.1708228001371026,0.018458800070220605,59.589321200037375,6.552652200043667,0.35605400023632683,50.48212199960835,66.51648620038759,118.17309641838074,23680,200.384019017012,356.0019681235359
120,nan,nan,nan,nan,nan,0.5005489587783813,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.802869975566864,0.0001353011343833167,1.1591488000412937,0.018075100000714883,59.57078559996444,6.533981500135269,0.35679920014808886,50.52017800003523,66.47964140024851,118.16324186325073,23680,200.40073060457036,356.1992739616595
121,nan,nan,nan,nan,nan,0.5006334781646729,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8039941191673279,0.00013435661446562007,1.154070500168018,0.01754459986113943,59.579508300172165,6.542304399918066,0.3550728000991512,50.48120280005969,66.49443010005052,118.13262987136841,23680,200.45266092682897,356.12005342958804
122,nan,nan,nan,nan,nan,0.5011824369430542,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.798845648765564,0.0001334088752643283,1.1605001001153141,0.018423999892547727,59.56490329981898,6.502526500145905,0.35640910011716187,50.51060330023756,66.4422628999746,118.11606574058533,23680,200.48077161668806,356.3996613969789
123,nan,nan,nan,nan,nan,0.4948902130126953,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8037518858909607,0.00013245802070972488,1.157595500088064,0.0178111003478989,59.565494600043166,6.517512100195745,0.3549698001588695,50.51230829942506,66.45578760074568,118.12874913215637,23680,200.45924615275518,356.32712898182996
124,nan,nan,nan,nan,nan,0.5017315149307251,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7993700504302979,0.00013150415507372687,1.1690053998026997,0.017656499665463343,59.62004780030111,6.54919570000493,0.3614593002421316,50.46499669973855,66.54835930021363,118.18550896644592,23680,200.36297349045554,355.8314622479954
125,nan,nan,nan,nan,nan,0.5065879225730896,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8039268851280212,0.0001305473829584503,1.172876200027531,0.018236900126794353,59.588231200148584,6.568842400069116,0.36304469979950227,50.45010859993636,66.538355200144,118.16464757919312,23680,200.39834658779674,355.8849618204682
126,nan,nan,nan,nan,nan,0.4996199309825897,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7985213994979858,0.00012958780928473956,1.156717699865112,0.017715000081807375,59.5767398000753,6.539633000007598,0.3519425000413321,50.475694099848624,66.48603030020604,118.12108707427979,23680,200.47224916842293,356.1650453949063
127,nan,nan,nan,nan,nan,0.4950172007083893,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7929924130439758,0.00012862553928066125,1.1616087999136653,0.018427800037898123,59.55947750021005,6.505062100215582,0.35970059980172664,50.501794399518985,66.44266800026526,118.10852241516113,23680,200.49357587222082,356.3974884317629
128,nan,nan,nan,nan,nan,0.4998733103275299,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8110343813896179,0.00012766067846996525,1.1614669000555295,0.018417099869111553,59.56070840006578,6.539620699681109,0.3548472999536898,50.475355200411286,66.47359349956969,118.11247372627258,23680,200.48686860016795,356.2316816850482
129,nan,nan,nan,nan,nan,0.4985218644142151,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8065979480743408,0.00012669333266051238,1.1639113002456725,0.018366499920375645,59.54802209994523,6.574512999650324,0.35583640026743524,50.429488300025696,66.49673799978336,118.09248185157776,23680,200.52080901950853,356.1076935845657
130,nan,nan,nan,nan,nan,0.49535495042800903,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7917560338973999,0.00012572360793267165,1.1541114001884125,0.01831430001766421,59.56025919999229,6.555913800315466,0.34874269997817464,50.44573209990631,66.48323000030359,118.08543586730957,23680,200.5327738012398,356.1800472072712
131,nan,nan,nan,nan,nan,0.502027153968811,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7933409214019775,0.00012475161062768723,1.1544813999789767,0.018123200221452862,59.5455907000287,6.551784000301268,0.3506022997898981,50.48099159958656,66.46610020034132,118.10457444190979,23680,200.50027792655146,356.27184276832895
132,nan,nan,nan,nan,nan,0.49856430292129517,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8003103137016296,0.00012377744733601707,1.156469899986405,0.01803249993827194,59.54731829999946,6.528015499876346,0.34862170030828565,50.50968609994743,66.44198800012236,118.11133170127869,23680,200.48880711878078,356.40113597980223
133,nan,nan,nan,nan,nan,0.500042200088501,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8050703406333923,0.00012280122488564398,1.1633093001146335,0.018193499941844493,59.57739489999949,6.583769099874189,0.36334049981087446,50.4382397007721,66.5426979996264,118.14793682098389,23680,200.42669078411083,355.8617355751483
134,nan,nan,nan,nan,nan,0.5019426345825195,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8063647747039795,0.00012182305033036054,1.150337600032799,0.01790760032599792,59.54318370000692,6.526904499914963,0.3492637001327239,50.50819849956315,66.4372595003806,118.09908366203308,23680,200.50959978458098,356.42650190687567
135,nan,nan,nan,nan,nan,0.4964527189731598,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7981477379798889,0.00012084303093802984,1.160434600285953,0.018343399977311492,59.57475379994139,6.544510600157082,0.35573310012114234,50.46895330012194,66.49334090019693,118.1256148815155,23680,200.46456497815433,356.12588688455975
136,nan,nan,nan,nan,nan,0.5053209662437439,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.797764778137207,0.00011986127417882207,1.1637959001527634,0.01829469995573163,59.5754491998232,6.54928259990993,0.3541918997943867,50.450373600557214,66.49721839948324,118.1143569946289,23680,200.48367194749082,356.1051209351641
137,nan,nan,nan,nan,nan,0.5065454840660095,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7971507906913757,0.00011887788771342925,1.1622828000981826,0.018061700189718977,59.565078100014944,6.492535699828295,0.3508826998586301,50.527977300516795,66.42655819989159,118.1201741695404,23680,200.4737985402188,356.4839221195514
138,nan,nan,nan,nan,nan,0.49408790469169617,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7992690205574036,0.00011789297938125905,1.1673786001338158,0.01751240002340637,59.546940899890615,6.512742600141792,0.3536012998665683,50.50052990001859,66.43079719992238,118.10183954238892,23680,200.50492093733064,356.46117460754584
139,nan,nan,nan,nan,nan,0.5002955794334412,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7927104830741882,0.00011690665718860903,1.1654117998841684,0.018331600091187283,59.57064399961382,6.567848800186766,0.35396539990324527,50.46941700016032,66.51078979979502,118.14841055870056,23680,200.42588713654246,356.0324583617105
140,nan,nan,nan,nan,nan,0.5009713172912598,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8024215698242188,0.00011591902929682245,1.164097999833757,0.01784370039240457,59.56284149986459,6.515458099980606,0.3545877000433393,50.51719079958275,66.45073100028094,118.13448309898376,23680,200.44951633773817,356.35424386678136
141,nan,nan,nan,nan,nan,0.5013092160224915,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7995057106018066,0.00011493020401042722,1.1617984001059085,0.018210200272733346,59.615824600012274,6.6140460999449715,0.36307060011313297,50.40326579977409,66.61115150034311,118.17901921272278,23680,200.37397634326183,355.49603131959105
142,nan,nan,nan,nan,nan,0.5009711980819702,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8076785206794739,0.000113940289765259,1.162446199770784,0.018480299942893907,59.58683940008632,6.521924599946942,0.3559055998339318,50.48390980021213,66.48314989981009,118.13332104682922,23680,200.45148811665942,356.18047634153453
143,nan,nan,nan,nan,nan,0.5007600784301758,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7964977025985718,0.0001129493951165701,1.1594258000259288,0.017913500079885125,59.56746290018782,6.522792399890022,0.35578949976479635,50.496468499914045,66.46395829992252,118.12274122238159,23680,200.46944182762647,356.283324161083
144,nan,nan,nan,nan,nan,0.4989444315433502,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7953229546546936,0.00011195762872712513,1.1580814998305868,0.018471200310159475,59.56552089986508,6.496445600263542,0.3555524998519104,50.5180035996018,66.43599020029069,118.11564207077026,23680,200.48149072255706,356.43331165246013
145,nan,nan,nan,nan,nan,0.5023227334022522,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7940217852592468,0.0001109650993552849,1.1582941999367904,0.017793199978768826,59.576707999949576,6.548151800321648,0.3573528998531401,50.463633699779166,66.50000590010313,118.12504124641418,23680,200.465538467855,356.09019397039293
146,nan,nan,nan,nan,nan,0.495016872882843,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8026732206344604,0.0001099719158430798,1.1617777999199461,0.01799699995899573,59.54464109992841,6.527714400173863,0.35218379987054504,50.476430499809794,66.44253629993182,118.08330774307251,23680,200.5363878485121,356.39819487180387
147,nan,nan,nan,nan,nan,0.5009292960166931,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8028100728988647,0.00010897818710427409,1.1534550999931525,0.01821210005437024,59.55706969994935,6.500541900459211,0.3574121000710875,50.51417379945633,66.43323580053402,118.10393142700195,23680,200.5013695470096,356.44808979498254
148,nan,nan,nan,nan,nan,0.5024915933609009,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7989503145217896,0.00010798402211242227,1.1616323999478482,0.01878660003421828,59.58961550006643,6.606043300038436,0.3574361000501085,50.39590009971289,66.57188150018919,118.13342881202698,23680,200.4513052582215,355.70573440879394
149,nan,nan,nan,nan,nan,0.49940893054008484,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8025942444801331,0.00010698952988891901,1.152044000045862,0.01752510023652576,59.52713480000966,6.524164899892639,0.35339299988118,50.500082200189354,66.42221780002001,118.07694578170776,23680,200.54719270752392,356.5072167763851
150,nan,nan,nan,nan,nan,0.49649491906166077,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8079051375389099,0.00010599481949104345,1.1698244997824077,0.018609800143167377,59.55459630006226,6.594037299917545,0.361491400108207,50.41152909951052,66.52873480023118,118.11325359344482,23680,200.48554484417502,355.93642463072536
151,nan,nan,nan,nan,nan,0.5020270943641663,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7884917855262756,0.0001050000000000001,1.1563568000565283,0.017695999704301357,59.52725240003201,6.512620900030015,0.3567393998091575,50.475025100284256,66.41430869957549,118.05018448829651,23680,200.5926555951095,356.54967225686653
152,nan,nan,nan,nan,nan,0.49695929884910583,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.796692430973053,0.00010400518050895676,1.1697199999180157,0.017588700080523267,59.532368399755796,6.498601700150175,0.35582070003147237,50.481044600048335,66.40437950001797,118.05734324455261,23680,200.58049206602522,356.60298580146497
153,nan,nan,nan,nan,nan,0.49957770109176636,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8007587194442749,0.00010301047011108121,1.1581391998333856,0.017855700047221035,59.54980389974662,6.528643500176258,0.35996679999516346,50.49638229983975,66.45626989996526,118.11373043060303,23680,200.48473546361348,356.32454297607785
154,nan,nan,nan,nan,nan,0.5013514757156372,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7948248982429504,0.00010201597788757791,1.1526868001092225,0.01802009978564456,59.56295080008567,6.545345200225711,0.35615619985037483,50.472681200219085,66.4824722999474,118.10974884033203,23680,200.4914939918471,356.18410658923005
155,nan,nan,nan,nan,nan,0.4961993396282196,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7971054911613464,0.00010102181289572614,1.1600957999762613,0.01807809976162389,59.57177639991278,6.508135600248352,0.35973610027576797,50.507571999769425,66.45772620019852,118.12776851654053,23680,200.4609102277613,356.31673477160376
156,nan,nan,nan,nan,nan,0.49632585048675537,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7900304794311523,0.00010002808415692043,1.1609443999477662,0.018550899723777547,59.64497750028386,6.621917899727123,0.36385529991821386,50.39362860043184,66.64930159965297,118.20667934417725,23680,200.32708922523722,355.29254518284847
157,nan,nan,nan,nan,nan,0.5018157362937927,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.7914494276046753,9.903490064471534e-05,1.1607477001380175,0.01846319969627075,59.58348580013262,6.542655299737817,0.3552043000527192,50.47811570044723,66.49980859961943,118.14217710494995,23680,200.43646206861587,356.09125046617834
158,nan,nan,nan,nan,nan,0.5016047358512878,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8019475340843201,9.80423712728751e-05,1.159767899865983,0.01803359968471341,59.571353100123815,6.576012100180378,0.3564090002037119,50.44752769972547,66.52180780019262,118.13253211975098,23680,200.4528267962256,355.97348874110776
159,nan,nan,nan,nan,nan,0.49809950590133667,nan,nan,nan,24.0,nan,nan,nan,nan,1.0,1.0,0.8003988862037659,9.70506048834301e-05,1.1678954000235535,0.017737999936798587,59.55087829998229,6.540409699926386,0.3559721998171881,50.4501334001543,66.46499819966266,118.08586835861206,23680,200.53203934688267,356.2777498144909
