epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,oom_skipped_batches
1,108.74282836914062,0.03224659711122513,3.6081717014312744,0.4146864712238312,0.11224966496229172,0.20183633267879486,0.042684368789196014,0.03601839393377304,1.2396970987319946,0.9999999403953552,0.9999999403953552,0.795983612537384,0.0002,1.6870532999987518,0.02346580000312315,81.89380260000416,6.170560199996999,0.6168663000003107,70.55616149999469,88.7046949000046,160.95352959632874,31040,192.85069471821018,349.9251086426812,0.0
2,48.397037506103516,0.05451313778758049,1.586317539215088,0.4118216037750244,0.17409364879131317,0.1951674371957779,0.08017623424530029,0.0692712739109993,1.238498330116272,0.9999999403953552,0.9999999403953552,0.8054531812667847,0.00019999479108972367,1.690691500002231,0.023462700001346093,81.27451250000013,5.34433860000172,0.42949239999825295,71.3433792000028,87.07180620000145,160.10921382904053,31040,193.8676685599338,356.48737926375395,0.0
3,47.964168548583984,0.06312248110771179,1.5737907886505127,0.40362218022346497,0.19219742715358734,0.20180413126945496,0.09341772645711899,0.08198516070842743,1.2395156621932983,0.9999999403953552,0.9999999403953552,0.7999856472015381,0.00019997916493011034,1.6874254999970617,0.023343800000020565,81.2180472,5.321903799997017,0.42590139999856547,71.3632710000038,86.9891961999956,160.0429699420929,31040,193.94791293382622,356.82592041241975,0.0
4,50.30410385131836,0.07118171453475952,1.6534662246704102,0.39908403158187866,0.20329254865646362,0.1965527981519699,0.10465871542692184,0.09016856551170349,1.2428539991378784,0.9999999403953552,0.9999999403953552,0.7993718385696411,0.0001999531232347445,1.6938723000030222,0.023532400001386122,81.23635260000037,5.339366499996686,0.4294040000008863,71.35573820000172,87.02865549999933,160.0819001197815,31040,193.90074691001467,356.6641334588955,0.0
