epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,3.5562944412231445,0.0027074015233665705,0.17469516396522522,0.0,0.004724464844912291,0.2018982321023941,0.0031192696187645197,0.00020430033328011632,1.2397679090499878,0.9999999403953552,0.9999999403953552,0.7972442507743835,0.0002,1.6674213000078453,0.014679200001410209,55.6981353000192,30.522855799987155,0.4893116999955964,21.39595129999725,86.72498200000337,109.79431891441345,30976,282.12752996943607,357.1750525125367
2,2.5605263710021973,0.05032679811120033,0.11297529935836792,0.0,0.023756319656968117,0.19505423307418823,0.014629396609961987,0.028119610622525215,1.2391445636749268,0.9999999403953552,0.9999999403953552,0.7995853424072266,0.00019986980580168453,1.656333100003394,0.014624599993112497,50.95410109999284,28.467772999989393,0.2760013000006438,21.586236800034385,79.71249999997599,102.95779252052307,30976,300.86115136768694,388.59651873933615
3,2.027681589126587,0.0675617903470993,0.08579423278570175,0.0,0.023063641041517258,0.20193052291870117,0.02033601701259613,0.04804849252104759,1.2394113540649414,0.9999999403953552,0.9999999403953552,0.8069473505020142,0.00019947958005998598,1.6583401000025333,0.014694999990751967,50.96446929999729,28.462450799961516,0.27512520001255325,21.593954000039957,79.71674029996211,102.9725136756897,30976,300.81813965966126,388.57584847852496
4,1.7883145809173584,0.06763068586587906,0.07778088748455048,0.0,0.015123708173632622,0.19660381972789764,0.023885507136583328,0.05651526898145676,1.2411757707595825,0.9999999403953552,0.9999999403953552,0.798725426197052,0.00019883039235653812,1.6615734000042721,0.014678300001833122,51.02566119997209,28.49002850001125,0.27731670000139275,21.565783200039732,79.80768469998657,103.03742146492004,30976,300.62864112477854,388.1330490471579
5,1.7284924983978271,0.06776416301727295,0.07642000168561935,0.0,0.011839081533253193,0.1993478685617447,0.026100680232048035,0.06124074384570122,1.2399755716323853,0.9999999403953552,0.9999999403953552,0.7997246980667114,0.00019792402206971158,1.6614283000053547,0.014790900004300056,50.957210500000656,28.463709500014374,0.27623979999043513,21.570744799959357,79.71195070000977,102.94700121879578,30976,300.8926887939742,388.59919658190233
6,1.6990519762039185,0.06693606078624725,0.07615125179290771,0.0,0.009507761336863041,0.2006714791059494,0.02709265425801277,0.0642196461558342,1.2403759956359863,0.9999999403953552,0.9999999403953552,0.7974274158477783,0.00019676295349746153,1.6728952000157733,0.015152899992244784,50.99465900001087,28.484073399995395,0.27965110001241555,21.564357200019003,79.77353640001093,103.01462459564209,30976,300.69516946344726,388.2991954208483
7,1.6234099864959717,0.0648147314786911,0.07315999269485474,0.0,0.008131719194352627,0.2020273655653,0.02848285436630249,0.06723274290561676,1.2391438484191895,0.9999999403953552,0.9999999403953552,0.8110502362251282,0.00019535036904803964,1.753560800007108,0.014583600015612319,51.01686460000201,28.471484099973168,0.27735109999775887,21.490629200034164,79.78028339998855,103.02749371528625,30976,300.65760975998654,388.2663570483688
8,1.595936894416809,0.06207158416509628,0.07224808633327484,0.0,0.007479674182832241,0.1955384761095047,0.029019122943282127,0.06782274693250656,1.240186333656311,0.9999999403953552,0.9999999403953552,0.8094760179519653,0.00019369014051723418,1.6653054000162228,0.014785199990001274,51.07324030000382,28.472523199987336,0.2772086999757448,21.5732122000627,79.8377573999569,103.08012700080872,30976,300.50409231409833,387.98684994146294
9,1.6004023551940918,0.06193067133426666,0.07259200513362885,0.0,0.0072530051693320274,0.20057463645935059,0.02938605099916458,0.06747245788574219,1.2399405241012573,0.9999999403953552,0.9999999403953552,0.793681263923645,0.0001917868184760471,1.6647857000098156,0.01511919997210498,50.987692900002,28.466789699978108,0.27802629998041084,21.551191200054745,79.74762809993263,102.96611499786377,30976,300.8368335606588,388.42534553107504
10,1.6313947439193726,0.061904426664114,0.07407187670469284,0.0,0.007392809260636568,0.19941243529319763,0.029569901525974274,0.06819742172956467,1.2406269311904907,0.9999999403953552,0.9999999403953552,0.7945056557655334,0.00018964561979789498,1.6608280000036757,0.014787900025112322,51.03481979999924,28.457019299999956,0.2773070000039297,21.575381700004073,79.78393400002824,103.02351570129395,30976,300.6692189559102,388.2485915020064
11,1.5710978507995605,0.05937545746564865,0.0717059001326561,0.0,0.006345654372125864,0.19828253984451294,0.029836194589734077,0.06942985951900482,1.2400879859924316,0.9999999403953552,0.9999999403953552,0.8011707663536072,0.00018727241335952173,1.6570921999955317,0.014926499996363418,51.048404799996206,28.459582100014813,0.2754988000051526,21.57054859998243,79.79841220001254,103.03005170822144,30976,300.65014514137357,388.17814974011645
12,1.6057771444320679,0.0589158721268177,0.07346279174089432,0.0,0.006350459530949593,0.20228563249111176,0.02982415072619915,0.06737665832042694,1.2395403385162354,0.9999999403953552,0.9999999403953552,0.7974034547805786,0.00018467370395481534,1.6710124000019277,0.014955200007534586,50.98321989999749,28.467952900031378,0.27855609998005093,21.558473099987168,79.74468410001646,102.97674679756165,30976,300.80577376264006,388.4396853481749
13,1.5718278884887695,0.05912977457046509,0.07215824723243713,0.0,0.00553156016394496,0.19970299303531647,0.030613606795668602,0.07183949649333954,1.2413558959960938,0.9999999403953552,0.9999999403953552,0.8079964518547058,0.00018185661446562006,1.6574769999970158,0.014766000007512048,50.97940150002614,28.455547900033707,0.27418230001057964,21.590515499934554,79.72389770007794,102.97488021850586,30976,300.8112263327812,388.54096316931225
14,1.5646039247512817,0.05743817239999771,0.0722055584192276,0.0,0.004885363392531872,0.19741089642047882,0.03126363456249237,0.07065919786691666,1.2412526607513428,0.9999999403953552,0.9999999403953552,0.80182284116745,0.0001788288663384123,1.6568122999633488,0.014658399992185878,51.02090160004445,28.45758470002329,0.2773105000014766,21.579715799947735,79.7704552000614,103.00966811180115,30976,300.70963791845554,388.31419379911165
15,1.5345288515090942,0.05610569193959236,0.07078676670789719,0.0,0.004847231321036816,0.20025180280208588,0.031152911484241486,0.07138562947511673,1.241346001625061,0.9999999403953552,0.9999999403953552,0.802665650844574,0.00017559875842035252,1.7214728999897488,0.014664999987871852,51.04328390000592,28.448511100006726,0.27774369998587645,21.51811780000935,79.78420369998639,103.02678918838501,30976,300.659665743443,388.2472790789448
16,1.5292948484420776,0.05592607334256172,0.07070072740316391,0.0,0.004512662999331951,0.2022533416748047,0.031953878700733185,0.07168194651603699,1.2409977912902832,0.9999999403953552,0.9999999403953552,0.7999935150146484,0.00017217514421272208,1.653739699999278,0.01466840001012315,51.04180169997562,28.450391199992737,0.27448320000621607,21.581053000016254,79.7813444999847,103.01937198638916,30976,300.6813126767316,388.2611930663307
17,1.5350202322006226,0.05503055080771446,0.07118488103151321,0.0,0.004199909046292305,0.19986440241336823,0.03262551128864288,0.07468771934509277,1.240787386894226,0.9999999403953552,0.9999999403953552,0.8057950139045715,0.0001685674076040916,1.662763200005429,0.014755400006833952,50.961775200001284,28.463662700021814,0.27539300001080846,21.56279779993565,79.71558630004074,102.94366908073425,30976,300.90242825624244,388.5814736833237
18,1.5098659992218018,0.054019711911678314,0.06990238279104233,0.0,0.00435566995292902,0.1988959163427353,0.03291429206728935,0.07226620614528656,1.2401256561279297,0.9999999403953552,0.9999999403953552,0.8013495802879333,0.00016478543714973463,1.6574260000161303,0.01483639999787556,51.03306230000453,28.47621369999979,0.27600959998744656,21.582340099997964,79.80012199998964,103.04225397109985,30976,300.6145421536276,388.16983262261203
19,1.4740127325057983,0.0541587769985199,0.06847725808620453,0.0,0.0035998572129756212,0.19792741537094116,0.033756740391254425,0.07510709762573242,1.2403310537338257,0.9999999403953552,0.9999999403953552,0.7970899939537048,0.000160839598967785,1.6543111999853863,0.014812599998549558,50.97489410001435,28.456108299986226,0.27640530000644503,21.571011099989846,79.72222030000557,102.95117998123169,30976,300.88047563560724,388.5491382883353
20,1.505357027053833,0.05191033333539963,0.06984036415815353,0.0,0.004236133769154549,0.20509426295757294,0.03314117714762688,0.07341795414686203,1.2411391735076904,0.9999999403953552,0.9999999403953552,0.7984713912010193,0.00015674070832642764,1.6618825000005018,0.014727100027812412,51.103372699995816,28.452939100028743,0.2767140999894764,21.570835199945577,79.84775300004185,103.08363628387451,30976,300.4938622333563,387.9382804921732
