epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,4.474360942840576,0.0,0.0,0.0,0.0,0.0,0.2353726625442505,0.243832528591156,0.029781494289636612,0.20918670296669006,0.0,0.051577478647232056,0.09022774547338486,0.0,0.0,0.0,2.0,1.1357307434082031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0002,0.37283779999779654,38.869586000000254,39.24506998062134
2,3.7711849212646484,0.0,0.0,0.0,0.0,0.0,0.42638781666755676,0.5931243896484375,0.02586544305086136,0.14744357764720917,0.0,0.1421964168548584,0.08820436894893646,0.0,0.0,0.0,2.0,1.1466675996780396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019981253920068581,0.37418769999885626,29.71763009999904,30.09326410293579
3,3.496708393096924,0.0,0.0,0.0,0.0,0.0,0.5273072719573975,0.8763476014137268,0.022440988570451736,0.13849036395549774,0.0,0.2236304134130478,0.08605463802814484,0.0,0.0,0.0,2.0,1.1552815437316895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001992508966248754,0.3669973999976719,29.71633620000057,30.084807872772217
4,3.419581174850464,0.0,0.0,0.0,0.0,0.0,0.5589790344238281,0.9829016327857971,0.021039854735136032,0.1398143470287323,0.0,0.25745365023612976,0.08477815985679626,0.0,0.0,0.0,2.0,1.1403316259384155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019831728881922545,0.37209759999723246,29.685397199999898,30.05891728401184
5,3.4201862812042236,0.0,0.0,0.0,0.0,0.0,0.5658249258995056,1.014527678489685,0.020706597715616226,0.1422787755727768,0.0,0.26804351806640625,0.08416560292243958,0.0,0.0,0.0,2.0,1.1612355709075928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019701540030721995,0.36573929999940447,29.712031800000204,30.079118967056274
6,3.3238205909729004,0.0,0.0,0.0,0.0,0.0,0.5710452795028687,1.040582537651062,0.02012445032596588,0.13567201793193817,0.0,0.277348130941391,0.08358931541442871,0.0,0.0,0.0,2.0,1.1501083374023438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019535036904803958,0.36894819999952233,29.685943400000724,30.056589365005493
7,3.3171286582946777,0.0,0.0,0.0,0.0,0.0,0.5710963606834412,1.0529401302337646,0.019924640655517578,0.13661721348762512,0.0,0.28258487582206726,0.08315185457468033,0.0,0.0,0.0,2.0,1.1696559190750122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019332876615938386,0.36973100000022896,29.697464800000944,30.068564891815186
8,3.3206589221954346,0.0,0.0,0.0,0.0,0.0,0.5777668952941895,1.072945475578308,0.019769251346588135,0.13788734376430511,0.0,0.2902083396911621,0.0827564001083374,0.0,0.0,0.0,2.0,1.1564760208129883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019095856998427185,0.3745454000013524,29.660110200000418,30.03637719154358
9,3.272465944290161,0.0,0.0,0.0,0.0,0.0,0.5736213326454163,1.0736260414123535,0.019545171409845352,0.13446204364299774,0.0,0.29086193442344666,0.08244717866182327,0.0,0.0,0.0,2.0,1.136383295059204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.000188249134604167,0.3714724999995269,29.688561899999513,30.061379432678223
10,3.3107030391693115,0.0,0.0,0.0,0.0,0.0,0.5740950107574463,1.0824226140975952,0.01956077851355076,0.13872307538986206,0.0,0.2950375974178314,0.08226368576288223,0.0,0.0,0.0,2.0,1.1642720699310303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018521115292269142,0.3749778999999762,29.680689499999062,30.05734086036682
11,3.2710862159729004,0.0,0.0,0.0,0.0,0.0,0.5776082873344421,1.0881271362304688,0.019299237057566643,0.13641098141670227,0.0,0.29711079597473145,0.08198077976703644,0.0,0.0,0.0,2.0,1.1262472867965698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018185661446562,0.4280127999986689,29.97615540000197,30.40684175491333
12,3.3010168075561523,0.0,0.0,0.0,0.0,0.0,0.5782343149185181,1.0974870920181274,0.019385866820812225,0.1388099640607834,0.0,0.3009231984615326,0.08182960748672485,0.0,0.0,0.0,2.0,1.1667780876159668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00017819875806369996,0.37033409999958167,29.757199000001947,30.132148027420044
13,3.2323741912841797,0.0,0.0,0.0,0.0,0.0,0.5770260691642761,1.0922962427139282,0.01918228529393673,0.13274548947811127,0.0,0.29922428727149963,0.08159533888101578,0.0,0.0,0.0,2.0,1.133054494857788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00017425201960503408,0.3681018999986918,29.76592429999755,30.13576102256775
14,3.285616636276245,0.0,0.0,0.0,0.0,0.0,0.577963650226593,1.1035062074661255,0.019157985225319862,0.139228954911232,0.0,0.30346715450286865,0.0813935324549675,0.0,0.0,0.0,2.0,1.1436811685562134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001700319750632254,0.37396759999865026,29.686398699999245,30.06171441078186
15,3.251929998397827,0.0,0.0,0.0,0.0,0.0,0.5823822617530823,1.109989881515503,0.018989864736795425,0.13655517995357513,0.0,0.3059214949607849,0.08130369335412979,0.0,0.0,0.0,2.0,1.1630795001983643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001655552790261255,0.3736911999990298,29.650664100001904,30.025695323944092
