epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,27.119049072265625,0.33638787269592285,0.4877101480960846,0.0,0.0,0.20205076038837433,0.00014,0.6762916000443511,0.010178100026678294,70.93356150010368,9.116507799713872,0.1548025999800302,9.838076100044418,80.21504999982426,90.73503494262695,10240,112.85607600718836,127.65684245066772
2,26.83800506591797,0.3336465656757355,0.4739295542240143,0.0,0.0,0.20400388538837433,0.00013991366068953813,0.6852829000563361,0.010046799958217889,71.79257009993307,7.235687200038228,0.12725509994197637,9.830263800162356,79.1655591998715,89.68385815620422,10240,114.17885236565961,129.34917789372
3,27.046327590942383,0.3350461423397064,0.4819014072418213,0.0,0.0,0.20283202826976776,0.0001396548794082012,0.6769800000474788,0.010769599815830588,71.84714590007206,7.260519800067414,0.1286479000118561,9.807256800006144,79.24708319996716,89.73446488380432,10240,114.1144599598338,129.21611227205702
4,26.64044189453125,0.331184059381485,0.4644193649291992,0.0,0.0,0.20126952230930328,0.00013922436545749366,0.7754648997797631,0.010572400002274662,71.66201129986439,7.260630700213369,0.1333843000466004,9.777760099910665,79.06659870012663,89.62264800071716,10240,114.2568338297487,129.51107254324828
5,26.861665725708008,0.3346218764781952,0.47711610794067383,0.0,0.0,0.20097656548023224,0.00013862329884622974,0.7103910999721847,0.010910000186413527,72.95360670000082,7.4378729001036845,0.129743900091853,10.04542269941885,80.53213350038277,91.29024243354797,10240,112.16970978529173,127.15421229901142
6,27.135334014892578,0.33572375774383545,0.476960688829422,0.0,0.0,0.19882811605930328,0.00013785332705621128,0.695788900135085,0.01029269996797666,73.42126360000111,7.355771699687466,0.1308606999227777,10.04989650042262,80.91818869957933,91.66732335090637,10240,111.70829065010275,126.54756816193087
7,27.363008499145508,0.34061360359191895,0.48836877942085266,0.0,0.0,0.19921875,0.00013691656052659465,0.6863328000763431,0.010145000065676868,73.1767934000236,7.306983600137755,0.13097909989301115,10.042041799868457,80.62490110012004,91.35572719573975,10240,112.08930533779966,127.00790773416222
8,26.995439529418945,0.3365027606487274,0.478598415851593,0.0,0.0,0.19453123211860657,0.00013581556686932368,0.6950969999888912,0.010317299864254892,73.19403849996161,7.347166599996854,0.13071210007183254,10.017451999883633,80.68223449989455,91.39716005325317,10240,112.03849215920489,126.9176549642212
9,27.008329391479492,0.3364937901496887,0.4788210391998291,0.0,0.0,0.20742186903953552,0.00013455336383148383,0.705180500051938,0.009911499975714833,73.44122550013708,7.3141395000275224,0.1306490000570193,10.047040299745277,80.89592550019734,91.65028214454651,10240,111.72906138848492,126.58239505492796
10,26.964189529418945,0.33598706126213074,0.4819265305995941,0.0,0.0,0.20058593153953552,0.00013313341102386714,0.7539377001230605,0.010934799909591675,73.18525339983171,7.38324300001841,0.1308516997960396,10.041500800696667,80.71028289955575,91.50835418701172,10240,111.9023513314746,126.87354860029073
11,26.591251373291016,0.3280407190322876,0.45959922671318054,0.0,0.0,0.20185546576976776,0.0001315596004384196,0.6836332000093535,0.010004700161516666,73.27499850007007,7.34279109997442,0.129900099884253,10.019965499755926,80.75769440009026,91.46381187438965,10240,111.95684708683407,126.79906324800372
12,27.11965560913086,0.33661481738090515,0.4858331084251404,0.0,0.0,0.2011718899011612,0.00012983624578056168,0.6928858000319451,0.010749399836640805,73.22969620017102,7.343148800020572,0.13070099998731166,10.038816100044642,80.71429540001554,91.44856381416321,10240,111.97551468177423,126.86724141307474
13,26.932523727416992,0.3356989920139313,0.4801352024078369,0.0,0.0,0.2050780951976776,0.00012796807064562166,0.6951732997549698,0.010626599891111255,73.27273050014628,7.32838289992651,0.1295304000377655,10.00952610000968,80.74127040000167,91.44839334487915,10240,111.97572341574015,126.82485610233584
14,27.20860481262207,0.3379209041595459,0.4807453155517578,0.0,0.0,0.19853514432907104,0.00012596019557178914,0.6901970999897458,0.01104679994750768,73.31277749978472,7.389728099980857,0.12904679996427149,10.027294200495817,80.84259919967735,91.56333231925964,10240,111.83516087308341,126.66589275176185
15,27.232933044433594,0.3382503390312195,0.48062509298324585,0.0,0.0,0.20283205807209015,0.0001238181240050758,0.6858942999970168,0.010220400348771363,73.24137800006429,7.30701229989063,0.12981480016605929,10.033418899518438,80.68842550046975,91.4101665019989,10240,112.0225505745696,126.90791692224042
16,27.05031394958496,0.3372422158718109,0.4785061180591583,0.0,0.0,0.20332029461860657,0.00012154772721475248,0.7529038999928162,0.010176100127864629,73.16211849986576,7.30145440029446,0.1315318001434207,10.045668299426325,80.6052808004315,91.40599346160889,10240,112.02766484126522,127.0388229941528
17,26.832889556884766,0.33387237787246704,0.4763498306274414,0.0,0.0,0.2055663764476776,0.00011915522820060805,0.7044378000427969,0.010569100093562156,73.61599999986356,7.37647349992767,0.1302911999518983,10.113115400017705,81.13333379983669,91.9538745880127,10240,111.36017971922314,126.21199598753098
18,26.82476806640625,0.3311281204223633,0.46595752239227295,0.0,0.0,0.19912110269069672,0.00011664718463613975,0.7014730999362655,0.010711500188335776,74.27103729976807,7.532079599972349,0.13543690013466403,10.166496399906464,81.94926530006342,92.81938672065735,10240,110.32178041444702,124.95536064302063
19,27.243362426757812,0.3406218886375427,0.48352691531181335,0.0,0.0,0.20673827826976776,0.00011403047089442579,0.6576222000294365,0.010803900077007711,74.66983849997632,7.341715900111012,0.1355890000704676,10.240987199707888,82.15794730023481,93.06029438972473,10240,110.03618747557553,124.6379727889177
20,26.98391342163086,0.3354906141757965,0.4718818962574005,0.0,0.0,0.19521485269069672,0.0001113122592059467,0.6641421000240371,0.010553699976298958,74.58319649996702,7.387946100207046,0.1331040999502875,10.26001659996109,82.11480040010065,93.04078149795532,10240,110.0592647131305,124.70346332337245
