experiment_id,epoch,epoch_num,skip_routing_mode,skip_fusion_mode,semantic_attn_temperature,style_attn_temperature,base_dim,num_res_blocks,w_kinetic,w_cycle,terminal_swd_weight,w_color,w_low_freq,w_repulsive,w_nce,low_freq_kernel_size,swd_use_high_freq,swd_patch_sizes,swd_num_projections,semantic_swd_num_projections,batch_size,learning_rate,num_epochs,save_interval,virtual_length_multiplier,clip_style,clip_content,content_lpips,one_minus_content_lpips,all_clip_style,all_clip_content,all_content_lpips,one_minus_all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,one_minus_transfer_content_lpips,clip_style_photo_to_art,clip_content_photo_to_art,content_lpips_photo_to_art,delta_lpips_1_to_3,cmmd_all,dino_structure_all,gram_micro_all,gram_macro_all,cmmd_transfer,dino_structure_transfer,gram_micro_transfer,gram_macro_transfer,cmmd_photo_to_art,dino_structure_photo_to_art,gram_micro_photo_to_art,gram_macro_photo_to_art,status,returncode,summary_exists
S-add__K-5_C-5_W-15_Col-15,epoch_0011,11,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.6989685383240382,0.8442118978,0.40799691181333336,0.5920030881866667,0.6989685383240382,0.8442118978,0.40799691181333336,0.5920030881866667,0.6692048034568627,0.8403182420833332,0.41666403266666674,0.5833359673333333,0.6438643738627433,0.7958176956666667,0.4644355094166667,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0012,12,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.699248636484146,0.8409301645333334,0.41097896765333336,0.5890210323466667,0.699248636484146,0.8409301645333334,0.41097896765333336,0.5890210323466667,0.6697048853834471,0.8368327576500001,0.4198535816833333,0.5801464183166667,0.6429852689305942,0.7917124212500001,0.46383935925,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0013,13,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.6993337223529815,0.8387369714133334,0.41256428944,0.58743571056,0.6993337223529815,0.8387369714133334,0.41256428944,0.58743571056,0.6700834923982621,0.8348311339500001,0.4216484314500001,0.5783515685499999,0.6430216580629349,0.7896537383333334,0.46357505858333337,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0014,14,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.6997313927412034,0.8373808978666666,0.41493452052,0.58506547948,0.6997313927412034,0.8373808978666666,0.41493452052,0.58506547948,0.6706062667071818,0.8332955414666667,0.42433338663333336,0.5756666133666666,0.6441541542609532,0.7865187581666666,0.46757427125000006,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0015,15,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.6997116831938425,0.8371399112933335,0.41407129870666665,0.5859287012933334,0.6997116831938425,0.8371399112933335,0.41407129870666665,0.5859287012933334,0.6706878274679183,0.8329515565666666,0.42346114021666664,0.5765388597833334,0.6440848348041376,0.7862858520833332,0.4661196733333333,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0016,16,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.6983230474789938,0.83359104384,0.41649711212000007,0.5835028878799999,0.6983230474789938,0.83359104384,0.41649711212000007,0.5835028878799999,0.6689904224872588,0.8290759427666666,0.4255115893166666,0.5744884106833335,0.6409774832427502,0.7842894023333333,0.45686159533333337,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0017,17,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.6986002219518025,0.8288853358399999,0.4218134400666667,0.5781865599333333,0.6986002219518025,0.8288853358399999,0.4218134400666667,0.5781865599333333,0.6696916680534681,0.8241758156833334,0.4305111935666667,0.5694888064333333,0.6420914818843205,0.7798539475,0.458726266,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0018,18,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.6984939133723576,0.8334908029466667,0.4167797571066667,0.5832202428933333,0.6984939133723576,0.8334908029466667,0.4167797571066667,0.5832202428933333,0.6692154821256796,0.8289326971,0.42562032706666664,0.5743796729333334,0.6411966013411681,0.7835545874166667,0.4569533849166667,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0019,19,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.698182648340861,0.83400554164,0.41722700134666657,0.5827729986533334,0.698182648340861,0.83400554164,0.41722700134666657,0.5827729986533334,0.6688445315758387,0.8294824465166666,0.4261443499166667,0.5738556500833333,0.6411597475409507,0.7847396630833333,0.45648527141666667,0.01834624220000003,,,,,,,,,,,,,ok,0,True
S-add__K-5_C-5_W-15_Col-15,epoch_0020,20,add_proj,add_proj,0.12,0.08,64,4,5.0,5.0,15.0,15.0,0.0,0.0,0.0,5,False,3|5|7|15,64,64,32,5e-05,20,1,0.5,0.6977397951285043,0.8349901246666667,0.41601649337333335,0.5839835066266666,0.6977397951285043,0.8349901246666667,0.41601649337333335,0.5839835066266666,0.6683494229118029,0.8304525048,0.42486353296666673,0.5751364670333332,0.6400285022954146,0.7865583375,0.45420347541666667,0.01834624220000003,,,,,,,,,,,,,ok,0,True
