epoch,loss_total,loss_style_swd,loss_mse,loss_identity,loss_style_cls,style_cls_transfer_acc,style_cls_identity_acc,style_cls_transfer_pass_rate,style_cls_identity_pass_rate,style_cls_conf_mean,style_cls_agree_mean,style_cls_weight_mean,loss_velocity_reg,learning_rate,epoch_time
1,1.486913,0.066520,4.322235,0.604667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000750,1.09e-05,0.00
2,1.781256,0.149255,2.868665,0.546284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021705,2.08e-05,0.00
