epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,203.20095825195312,0.5088232755661011,1.5199029445648193,0.0,0.20205079019069672,5.555555555555555e-05,0.49470920069143176,0.004802900133654475,39.24530520057306,7.179657199420035,0.20547549962066114,0.030891300411894917,46.63524079974741,48.29221439361572,10240,212.042461265842,219.57643671168657
2,141.59088134765625,0.37579649686813354,0.9528355598449707,0.0,0.20400391519069672,0.0001111111111111111,0.46967410016804934,0.004578200285322964,33.89626640046481,2.5760240994859487,0.16910039982758462,0.02933409984689206,36.64596910006367,38.27159595489502,10240,267.56135312643744,279.4304599242324
3,125.8829116821289,0.3227558434009552,0.9038788080215454,0.0,0.20283202826976776,0.00016666666666666666,0.4740003003971651,0.0046255995985120535,33.850187499658205,2.6131861995672807,0.16969080036506057,0.030352500383742154,36.63769009918906,38.27291488647461,10240,267.5521326341085,279.4936026883052
4,115.09166717529297,0.293083518743515,0.8364154696464539,0.0,0.20126953721046448,0.0002222222222222222,0.4896341001149267,0.0046655002515763044,33.840089800185524,2.626236899755895,0.1745283998316154,0.031207000371068716,36.64552060002461,38.295188426971436,10240,267.39651691563245,279.4338798394127
5,111.0736312866211,0.284118115901947,0.8008824586868286,0.0,0.20097656548023224,0.0002777777777777778,0.4801643992541358,0.004532699822448194,33.85125070030335,2.6618307000026107,0.17099369992502034,0.030067999963648617,36.68860780005343,38.32912254333496,10240,267.1597814017955,279.10571193669244
6,108.10469055175781,0.2752780020236969,0.7857034802436829,0.0,0.19882813096046448,0.0003333333333333333,0.4740331000648439,0.004598399740643799,33.88654540036805,2.5785483000800014,0.1686774999834597,0.029873499646782875,36.638369600172155,38.266695976257324,10240,267.5956138558039,279.4884191558536
7,105.72222900390625,0.2714969217777252,0.7569601535797119,0.0,0.19921875,0.0003888888888888889,0.479946699924767,0.0047743001487106085,33.84090649953578,2.627818200038746,0.1743529998930171,0.03018170071300119,36.64785199961625,38.285752058029175,10240,267.4624226913285,279.4161032986934
8,105.64692687988281,0.268846720457077,0.7687050700187683,0.0,0.19453124701976776,0.0004444444444444444,0.47269039938692003,0.004606599803082645,33.904345799586736,2.5756899000843987,0.16902740008663386,0.029861200135201216,36.65366969956085,38.28610301017761,10240,267.45997097897106,279.3717541499722
9,109.46058654785156,0.27414843440055847,0.8184695243835449,0.0,0.20742188394069672,0.0005,0.48074250016361475,0.00457850017119199,33.85943349963054,2.6148853998165578,0.17112190031912178,0.030749300261959434,36.65001929993741,38.290674448013306,10240,267.4280395322548,279.39958001652366
10,108.67146301269531,0.27162501215934753,0.8153038024902344,0.0,0.20058594644069672,0.0004942284739834819,0.4725797998253256,0.0044588998425751925,33.88677059963811,2.584717700141482,0.16930389974731952,0.029887700569815934,36.64525109936949,38.27235722541809,10240,267.55603109805935,279.4359348836932
11,112.93663787841797,0.27815350890159607,0.8679652214050293,0.0,0.20185546576976776,0.0004878315791780639,0.4837062004953623,0.00469559954944998,33.85322290007025,2.6220189997693524,0.17337269987910986,0.03152010031044483,36.65331019926816,38.29548382759094,10240,267.3944542939117,279.3744942633983
12,104.19708251953125,0.2630874812602997,0.7685040831565857,0.0,0.201171875,0.00048082684902776466,0.4708745995303616,0.004552399623207748,33.887974499957636,2.5882794003700837,0.16748130007181317,0.029118599835783243,36.64828760002274,38.26976919174194,10240,267.57412485805224,279.41278216758064
13,105.99159240722656,0.2647990584373474,0.7958363890647888,0.0,0.205078125,0.00047323348301103355,0.4749617001507431,0.004655799944885075,33.862913899705745,2.6107180004473776,0.17040710023138672,0.029732299386523664,36.648694800329395,38.2828950881958,10240,267.48238283466225,279.4096776376321
14,107.21390533447266,0.26703858375549316,0.8090850710868835,0.0,0.19853515923023224,0.000465072294016314,0.4729685998754576,0.0045020998222753406,33.92549139994662,2.6176993997069076,0.1685946003999561,0.030197500018402934,36.71628749987576,38.34063768386841,10240,267.07954323640314,278.8952995325208
15,101.23881530761719,0.2554444372653961,0.7475544810295105,0.0,0.20283202826976776,0.0004563656512953631,0.4880590004613623,0.004503199481405318,33.85550699941814,2.6085359001299366,0.1700530000962317,0.029935200582258403,36.63859909912571,38.28627610206604,10240,267.4587617949979,279.4866684803009
16,101.8669204711914,0.2585756480693817,0.7444600462913513,0.0,0.20332030951976776,0.0004471374191506878,0.4697314000222832,0.004470699350349605,33.90621960058343,2.5903318006312475,0.16758979973383248,0.029489498934708536,36.668611900298856,38.29626536369324,10240,267.38899740620735,279.25791213047097
17,104.57115936279297,0.26200318336486816,0.7814071774482727,0.0,0.20556640625,0.00043741289152515,0.48045390006154776,0.004646600456908345,33.84059249970596,2.614793400047347,0.16977300017606467,0.030357999610714614,36.62980550038628,38.26800274848938,10240,267.5864760254367,279.55376393936933
18,104.50252532958984,0.26245173811912537,0.7777921557426453,0.0,0.19912110269069672,0.0004272187226730278,0.47217529953923076,0.0044837999157607555,33.88448809995316,2.582696199649945,0.17088040011003613,0.030206100433133543,36.6425484996289,38.27313494682312,10240,267.5505942804922,279.456544898991
19,105.68763732910156,0.26313546299934387,0.7980757355690002,0.0,0.20673827826976776,0.0004165828541025568,0.4846955005778,0.004640600178390741,33.86945880006533,2.617578000528738,0.17112300009466708,0.029852699022740126,36.66280040086713,38.29938292503357,10240,267.3672320006713,279.30217790340447
20,103.9453353881836,0.2623196244239807,0.7673084735870361,0.0,0.19521485269069672,0.00040553443799019846,0.4763029997702688,0.004515799693763256,33.851339699933305,2.6055842004716396,0.17061989987269044,0.03078449994791299,36.6320595999714,38.26559138298035,10240,267.6033384016774,279.5365620121451
21,101.2436752319336,0.25787588953971863,0.7354943156242371,0.0,0.19970703125,0.00039410375727655085,0.4745686997193843,0.004597300197929144,33.834532100125216,2.633060800493695,0.16887830046471208,0.02995969878975302,36.64106850128155,38.27053499221802,10240,267.56877065037673,279.4678326490901
22,101.14743041992188,0.2563953101634979,0.7409717440605164,0.0,0.20400391519069672,0.00038232214266291316,0.47459409991279244,0.004719500080682337,33.891694999765605,2.603007900645025,0.1692294004606083,0.029572198865935206,36.66865180095192,38.29849910736084,10240,267.3734020566855,279.2576082585662
23,102.68310546875,0.2582859694957733,0.7622321248054504,0.0,0.20156250894069672,0.00037022188673601145,0.47682400012854487,0.004585599759593606,33.86019869998563,2.602496700361371,0.1695205996511504,0.03017060039564967,36.636801599757746,38.27152419090271,10240,267.5618548381224,279.500380842953
24,103.6285171508789,0.25917455554008484,0.7766973376274109,0.0,0.20429687201976776,0.0003578361554562628,0.47404679970350116,0.004711699788458645,33.888626400148496,2.5866936002857983,0.16921879979781806,0.02978070022072643,36.64925050002057,38.281091928482056,10240,267.4949820953564,279.40544104699364
25,102.68892669677734,0.2590920329093933,0.7583186030387878,0.0,0.19277344644069672,0.0003451988972521833,0.4752985999220982,0.004506300203502178,33.85659070010297,2.6321535003371537,0.17013799969572574,0.029336299747228622,36.66338850033935,38.29628300666809,10240,267.38887422095314,279.29769775385654
26,101.17837524414062,0.2548135817050934,0.7494992613792419,0.0,0.2041015625,0.00033234474997010543,0.47988579981029034,0.004710400477051735,33.86529679968953,2.595845599891618,0.1698774005053565,0.030096400063484907,36.63573020056356,38.27188849449158,10240,267.55930796239204,279.5085547344292
