epoch,loss,distill,code,code_ref,code_proto,proto,style_ce,prob,prob_margin,prob_weight_mean,cls_target_prob,cls_hard_ratio,dir,proto_sep,style_pred_acc,xfer_margin,proto_cos_max,proto_cos_mean,same_id,cycle,gram,moment,push,nce,idt,w_cycle_eff,w_nce_eff,w_idt_eff,style_ref_alpha,transfer_ratio,lr,epoch_time_sec
1,9.673715591430664,0.0032048303401097655,0.02950451457872987,0.011547440360300244,0.017957074008882044,0.020099791372194885,0.0,0.7182770848274231,1.1878689765930175,3.1927998423576356,0.19320405274629593,0.9650000005960464,0.8950486242771148,0.0,0.1090000002644956,-0.6135919123888016,0.119384765625,0.119384765625,0.0,0.06519975690171123,0.0,0.0,0.0,0.0,0.03321167444810271,7.0,0.0,0.20000000298023224,0.0,1.0,0.0002,19.029337644577026
2,8.216381192207336,0.025114282476715745,0.014394185645505786,0.0061844558455049995,0.00820972970686853,0.011436435487121343,0.0,0.6009448498487473,1.0459450244903565,3.0129998445510866,0.38053151220083237,0.902999997138977,0.5856038123369217,0.0,0.3405000001192093,-0.2389369752490893,0.25673828125,0.25673828125,0.0,0.09633925296366215,0.0,0.0,0.0,0.0,0.052066351473331454,7.0,0.0,0.20000000298023224,0.0,1.0,0.0001988303923565381,10.924262046813965
3,5.898065161705017,0.045877774432301524,0.011071198107674717,0.0049423770746216174,0.0061288210330531,0.00934724872931838,0.0,0.389953638613224,0.7449715703725814,3.1086998343467713,0.5647018015384674,0.8189999967813492,0.3068773038685322,0.0,0.5789999976754189,0.12940359562635423,0.38515625,0.38515625,0.0,0.12161393389105797,0.0,0.0,0.0,0.0,0.06993480902165175,7.0,0.0,0.20000000298023224,0.0,1.0,0.0001953503690480396,13.172478199005127
4,3.9130645990371704,0.057794289290905,0.00963482093065977,0.0043786055175587535,0.005256215366534889,0.008435439504683017,0.0,0.2275838151574135,0.4518239304423332,3.1115999102592466,0.665625736117363,0.7485000014305114,0.16303612850606441,0.0,0.7680000036954879,0.3312514744699001,0.45859375,0.45859375,0.0,0.12306625358760356,0.0,0.0,0.0,0.0,0.08587078787386418,7.0,0.0,0.20000000298023224,0.0,1.0,0.00018964561979789495,10.571741580963135
5,2.1379276275634767,0.07057239543646573,0.01042020609602332,0.004623381001874804,0.005796825117431581,0.009580600028857588,0.0,0.11277778297662736,0.21037003286182882,3.0129998326301575,0.7654743641614914,0.5555000022053719,0.06975447945296764,0.0,0.9030000030994415,0.5309487253427505,0.473046875,0.473046875,0.0,0.08544078804552555,0.0,0.0,0.0,0.0,0.10601415820419788,7.0,0.0,0.20000000298023224,0.0,1.0,0.00018185661446562003,10.877163410186768
6,1.3207102358341216,0.08857906684279442,0.015041779447346925,0.00637403700966388,0.008667742344550788,0.016720475815236568,0.0,0.057543061301112176,0.09916783012449741,3.1550998210906984,0.8034246176481247,0.5669999986886978,0.03292432061862201,0.0,0.939000004529953,0.6068492621183396,0.47724609375,0.47724609375,0.0,0.06200643461197615,0.0,0.0,0.0,0.0,0.10978346280753612,7.0,0.0,0.20000000298023224,0.0,1.0,0.00017217514421272203,13.156568765640259
7,0.9667466461658478,0.09226227141916751,0.015059713739901781,0.0061576241627335545,0.008902089647017419,0.021729042753577232,0.0,0.03610914452001453,0.04932113103568554,3.175399827957153,0.8087099969387055,0.6389999985694885,0.011872860800940544,0.0,0.9770000040531158,0.6174199700355529,0.4669921875,0.4669921875,0.0,0.055238397978246215,0.0,0.0,0.0,0.0,0.10143202543258667,7.0,0.0,0.20000000298023224,0.0,1.0,0.00016083959896778498,10.938937664031982
8,0.7080473750829697,0.08743445128202439,0.013724091928452253,0.005945128202438354,0.007778963726013899,0.021373022720217703,0.0,0.023800535732880233,0.013769046052766498,3.0651998996734617,0.8110567271709442,0.7050000041723251,0.0016632206932627013,0.0,0.9985000014305114,0.6221134305000305,0.43330078125,0.43330078125,0.0,0.04949661400169134,0.0,0.0,0.0,0.0,0.09190881624817848,7.0,0.0,0.20000000298023224,0.0,1.0,0.00014812909747525697,10.91576337814331
9,0.5917953222990036,0.08772006593644618,0.013941455027088523,0.00548874526284635,0.008452709880657494,0.024322491697967054,0.0,0.02014423031359911,0.0018608998208947014,3.1405999422073365,0.8100558459758759,0.7294999897480011,0.00015750668972032146,0.0,1.0,0.6201116770505906,0.4177734375,0.4177734375,0.0,0.04168055504560471,0.0,0.0,0.0,0.0,0.0797553550451994,7.0,0.0,0.20000000298023224,0.0,1.0,0.00013435661446562004,12.65634536743164
10,0.518211854994297,0.08094051703810692,0.013060086267068982,0.005353024578653276,0.007707061688415706,0.024405297916382553,0.0,0.01902654650621116,0.0006368069608470251,3.073899817466736,0.8062908798456192,0.772500005364418,2.72076122200815e-05,0.0,1.0,0.6125817894935608,0.4173828125,0.4173828125,0.0,0.03471541106700897,0.0,0.0,0.0,0.0,0.07256843186914921,7.0,0.0,0.20000000298023224,0.0,1.0,0.00011986127417882196,10.856951236724854
