epoch,loss,semigroup,swd,identity,identity_ratio,delta_tv,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,14.540573120117188,0.0,0.47554516792297363,0.1354917287826538,0.20185546576976776,0.03235919028520584,0.0,0.0,1.0,1.0,1.0,0.0002,3.46842140017543,0.024272099952213466,59.55338060003123,27.450401100039016,0.4512148000358138,6.670933400077047,87.47926860005828,97.72030186653137,10240,104.7888699114543,117.05630561242688
2,11.798330307006836,0.0,0.3848041594028473,0.12541398406028748,0.20136718451976776,0.03376234695315361,0.0,0.0,1.0,1.0,1.0,0.00019987665812791163,0.09539239990408532,0.023946700006490573,52.40616669988958,16.33221719993162,0.38251559989294037,6.656992800242733,69.14484619972063,75.90068674087524,10240,134.91314031135627,148.094913255319
3,11.973283767700195,0.0,0.3907037675380707,0.12420757114887238,0.20166015625,0.0375579409301281,0.0,0.0,1.0,1.0,1.0,0.00019950697058314457,0.09862149989930913,0.024792599957436323,52.43544430009206,16.33831150017795,0.3824538999469951,6.674108899809653,69.18100230017444,75.95807909965515,10240,134.81120272361508,148.01751433968715
4,11.503724098205566,0.0,0.37427565455436707,0.1357116997241974,0.20136718451976776,0.04032382741570473,0.0,0.0,1.0,1.0,1.0,0.00019889195065356238,0.10547219999716617,0.025811900006374344,52.37413280009059,16.37661349994596,0.3846370001556352,6.689585899701342,69.16119520019856,75.95839929580688,10240,134.8106344384916,148.059905129728
5,11.212176322937012,0.0,0.3646083474159241,0.13486826419830322,0.20136718451976776,0.04188233241438866,0.0,0.0,1.0,1.0,1.0,0.0001980332840660425,0.10234610002953559,0.0260926999617368,52.368989100214094,16.35320589999901,0.3864167002902832,6.672579999518348,69.13470440046513,75.91359376907349,10240,134.8902020256046,148.11663821811476
6,11.108500480651855,0.0,0.361338347196579,0.13207916915416718,0.20175781846046448,0.04191413149237633,0.0,0.0,1.0,1.0,1.0,0.0001969333243660161,0.09498349984642118,0.024751700082561,52.3992145001248,16.372259899857454,0.383017399959499,6.681038699840428,69.17924350002431,75.95847725868225,10240,134.81049607046384,148.02127750929225
7,11.06482982635498,0.0,0.3595275580883026,0.1373155564069748,0.20146484673023224,0.043730057775974274,0.0,0.0,1.0,1.0,1.0,0.0001955950864665638,0.11514890001853928,0.023970400099642575,52.3491094999481,16.38451659990824,0.38361430005170405,6.6674614000367,69.14121080000768,75.92651867866516,10240,134.86723977609907,148.10269998914833
8,10.954381942749023,0.0,0.3558063805103302,0.1378495842218399,0.201171875,0.04487013816833496,0.0,0.0,1.0,1.0,1.0,0.0001940222383847481,0.09785740007646382,0.024923300050431862,52.3408180999686,16.435464199865237,0.3895419999898877,6.670470300363377,69.19074759987416,75.96175622940063,10240,134.80467683074258,147.9966665372268
9,10.75942611694336,0.0,0.3492893576622009,0.13803790509700775,0.20156250894069672,0.04672836512327194,0.0,0.0,1.0,1.0,1.0,0.00019221909118783401,0.09542659993167035,0.024890600063372403,52.30615979988943,16.46692060001078,0.39055120004923083,6.673652900062734,69.18852220001281,75.96056580543518,10240,134.8067894363591,148.00142674528902
10,11.22465991973877,0.0,0.3650960326194763,0.133588969707489,0.20175781846046448,0.04598807916045189,0.0,0.0,1.0,1.0,1.0,0.00019019058717695305,0.1068140999705065,0.02505779985222034,52.33557920000749,16.42154759983532,0.3823466999747325,6.666466000373475,69.16453129966976,75.94156074523926,10240,134.84052605070985,148.05276357086936
