probe_family,variant,classification,training_path_changed,ot_match_changed,target_projection_changed,bridge_state_changed,model_conditioning_changed,component_changed,matched_target_vs_base_mean_abs,objective_target_vs_base_mean_abs,x_t_vs_base_mean_abs,target_velocity_vs_base_mean_abs,pred_velocity_vs_base_mean_abs,pred_endpoint_vs_base_mean_abs,matched_target_style_code_vs_base_mean_abs,component_flow_vs_base_mean_abs,component_terminal_vs_base_mean_abs,eps,metric::ot_cost,metric_delta::ot_cost,metric::ot_plan_entropy,metric_delta::ot_plan_entropy,metric::ot_barycentric_entropy,metric_delta::ot_barycentric_entropy,metric::ot_target_gini,metric_delta::ot_target_gini,metric::ot_target_mass_entropy,metric_delta::ot_target_mass_entropy,metric::ot_target_max_mass,metric_delta::ot_target_max_mass,metric::ot_appearance_cost_mean,metric_delta::ot_appearance_cost_mean,metric::ot_appearance_cost_var,metric_delta::ot_appearance_cost_var,metric::ot_structure_cost_mean,metric_delta::ot_structure_cost_mean,metric::ot_structure_cost_var,metric_delta::ot_structure_cost_var,metric::ot_structure_cost_active,metric_delta::ot_structure_cost_active,metric::ot_topogate_probe_active,metric_delta::ot_topogate_probe_active,metric::ot_topogate_complexity_cost_mean,metric_delta::ot_topogate_complexity_cost_mean,metric::ot_topogate_complexity_cost_var,metric_delta::ot_topogate_complexity_cost_var,metric::ot_topogate_content_complexity_mean,metric_delta::ot_topogate_content_complexity_mean,metric::ot_topogate_target_complexity_mean,metric_delta::ot_topogate_target_complexity_mean,metric::ot_latent_affinity_cost_mean,metric_delta::ot_latent_affinity_cost_mean,metric::ot_latent_affinity_cost_var,metric_delta::ot_latent_affinity_cost_var,metric::ot_cost_composition_appearance_only,metric_delta::ot_cost_composition_appearance_only,metric::ot_cost_composition_appearance_plus_structure,metric_delta::ot_cost_composition_appearance_plus_structure,metric::ot_cost_composition_structure_only,metric_delta::ot_cost_composition_structure_only,metric::ot_dummy_mass,metric_delta::ot_dummy_mass,metric::ot_dummy_active,metric_delta::ot_dummy_active,metric::training_target_projection_active,metric_delta::training_target_projection_active,metric::training_target_projection_low_anchor,metric_delta::training_target_projection_low_anchor,metric::training_target_projection_low_drift,metric_delta::training_target_projection_low_drift,metric::training_target_projection_target_delta,metric_delta::training_target_projection_target_delta,metric::training_target_projection_high_energy_ratio,metric_delta::training_target_projection_high_energy_ratio,metric::matched_target_style_latent_active,metric_delta::matched_target_style_latent_active,metric::matched_target_style_code_active,metric_delta::matched_target_style_code_active,metric::matched_target_style_code_abs,metric_delta::matched_target_style_code_abs,metric::style_code_override_active,metric_delta::style_code_override_active,metric::style_code_content_router_bypassed,metric_delta::style_code_content_router_bypassed,metric::style_spatial_source_target_latent,metric_delta::style_spatial_source_target_latent,metric::style_spatial_source_code_map,metric_delta::style_spatial_source_code_map,metric::style_spatial_map_abs,metric_delta::style_spatial_map_abs,metric::bridge_sigma,metric_delta::bridge_sigma,metric::t_mean,metric_delta::t_mean,applied_overrides_json
training_effect,h1_linear_fm,bridge_only_change,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.07645285874605179,0.37565794587135315,0.02411480061709881,0.0,0.0,0.4023979902267456,0.0,0.0001,1.7794934511184692,0.0,0.060203757137060165,0.0,0.060203757137060165,0.0,0.0,0.0,0.6931471824645996,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.919761657714844,0.0,1.9233918190002441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03596889227628708,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0023502111434937,0.0,0.0,0.0,0.20219823718070984,0.0,"{""bridge.bridge_path_mode"": ""linear""}"
training_effect,h2_euclidean_ot,ot_or_target_change,1.0,1.0,1.0,1.0,1.0,1.0,0.6495643854141235,0.6495643854141235,0.12272171676158905,0.5869627594947815,0.04169373959302902,0.0,0.0052648065611720085,0.4096306562423706,0.0028084516525268555,0.0001,1.9972158670425415,0.21772241592407227,0.6792902946472168,0.6190865375101566,0.6792902946472168,0.6190865375101566,1.1920928955078125e-07,1.1920928955078125e-07,0.6931471824645996,0.0,0.5000000596046448,5.960464477539063e-08,0.021095475181937218,0.021095475181937218,6.371154540829593e-06,6.371154540829593e-06,5.919761657714844,0.0,1.9233918190002441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03477630391716957,-0.001192588359117508,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7265103459358215,-0.2758398652076721,0.0,0.0,0.22877651453018188,0.026578277349472046,"{""bridge.coupling_cost_composition"": ""appearance_only""}"
training_effect,h3_sde_noise,bridge_only_change,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.006302828900516033,0.012190350331366062,0.0020532719790935516,0.0,0.0,0.0010684728622436523,0.0027485042810440063,0.0001,1.7794934511184692,0.0,0.060203757137060165,0.0,0.060203757137060165,0.0,0.0,0.0,0.6931471824645996,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.919761657714844,0.0,1.9233918190002441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03596889227628708,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0023502111434937,0.0,0.019999999552965164,0.019999999552965164,0.20225778222084045,5.9545040130615234e-05,"{""bridge.bridge_noise_schedule"": ""exact_brownian"", ""bridge.bridge_sigma"": 0.02}"
training_effect,h4_unbalanced_ot,ot_or_target_change,1.0,1.0,1.0,1.0,1.0,1.0,0.08406808972358704,0.08406808972358704,0.018623340874910355,0.07596605271100998,0.006292159203439951,0.0,0.0006209556595422328,0.09150302410125732,0.0027737021446228027,0.0001,1.7149338722229004,-0.06455957889556885,0.21344952285289764,0.15324576571583748,0.21344952285289764,0.15324576571583748,0.03191840648651123,0.03191840648651123,0.691108226776123,-0.0020389556884765625,0.5319185256958008,0.03191852569580078,0.0,0.0,0.0,0.0,5.919761657714844,0.0,1.9233918190002441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.035783372819423676,-0.00018551945686340332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9427595138549805,-0.059590697288513184,0.0,0.0,0.20219823718070984,0.0,"{""bridge.coupling_solver"": ""sinkhorn_unbalanced"", ""bridge.sinkhorn_unbalanced_tau_src"": 0.5}"
training_effect,h5_topogate_attention,ot_or_target_change,1.0,1.0,1.0,1.0,1.0,1.0,0.22318260371685028,0.22318260371685028,0.04019838199019432,0.2016734480857849,0.01271764189004898,0.0,0.0018112262478098273,0.2613896131515503,0.0011250227689743042,0.0001,1.9608027935028076,0.18130934238433838,0.5106224417686462,0.4504186846315861,0.5106224417686462,0.4504186846315861,0.0,0.0,0.6931471824645996,0.0,0.5,0.0,0.021095475181937218,0.021095475181937218,6.371154540829593e-06,6.371154540829593e-06,1.0,-4.919761657714844,0.09575927257537842,-1.8276325464248657,1.0,0.0,1.0,1.0,0.0003785432782024145,0.0003785432782024145,2.9792506239800787e-08,2.9792506239800787e-08,0.5111812949180603,0.5111812949180603,0.5011004209518433,0.5011004209518433,5.919761657714844,5.919761657714844,1.9233918190002441,1.9233918190002441,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03531811758875847,-0.0006507746875286102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8288264274597168,-0.17352378368377686,0.0,0.0,0.22877651453018188,0.026578277349472046,"{""bridge.coupling_cost_composition"": ""appearance_plus_structure"", ""bridge.coupling_structure_cost_mode"": ""topogate_attention_gw"", ""bridge.coupling_structure_cost_weight"": 0.4}"
training_effect,h6_combined_topogate,ot_or_target_change,1.0,1.0,1.0,1.0,1.0,1.0,0.22897161543369293,0.22897161543369293,0.04539845883846283,0.20735426247119904,0.014546073973178864,0.0,0.0017237693537026644,0.2635539770126343,0.0021706819534301758,0.0001,1.8767127990722656,0.09721934795379639,0.508661150932312,0.44845739379525185,0.508661150932312,0.44845739379525185,0.02308499813079834,0.02308499813079834,0.6920809745788574,-0.0010662078857421875,0.5230849981307983,0.02308499813079834,0.021095475181937218,0.021095475181937218,6.371154540829593e-06,6.371154540829593e-06,1.0,-4.919761657714844,0.09575927257537842,-1.8276325464248657,1.0,0.0,1.0,1.0,0.0003785432782024145,0.0003785432782024145,2.9792506239800787e-08,2.9792506239800787e-08,0.5111812949180603,0.5111812949180603,0.5011004209518433,0.5011004209518433,5.919761657714844,5.919761657714844,1.9233918190002441,1.9233918190002441,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03535223752260208,-0.0006166547536849976,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8270918726921082,-0.1752583384513855,0.019999999552965164,0.019999999552965164,0.2288307547569275,0.02663251757621765,"{""bridge.bridge_noise_schedule"": ""exact_brownian"", ""bridge.bridge_sigma"": 0.02, ""bridge.coupling_cost_composition"": ""appearance_plus_structure"", ""bridge.coupling_solver"": ""sinkhorn_unbalanced"", ""bridge.coupling_structure_cost_mode"": ""topogate_attention_gw"", ""bridge.coupling_structure_cost_weight"": 0.4, ""bridge.sinkhorn_unbalanced_tau_src"": 0.5}"
