epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,gram,gram_w,moment,push,nce,idt,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_idt_eff,transfer_ratio,lr,epoch_time_sec
21,0.9284814453125,0.5730764770507812,0.008563758730888367,1.7581298828125,2.015680847167969,0.17510887145996093,0.3515105056762695,0.8408753204345704,0.0019398513436317444,0.03879700422286987,0.002367987334728241,1.4172809896990656e-05,1.267592086791992,0.0,0.0900001049041748,0.10000020027160644,0.10000020027160644,0.11249987602233887,0.0,1.0,0.00015250000000000007,64.06252026557922
22,0.9274015808105469,0.5763504028320312,0.008267560601234436,1.7608856201171874,1.9694561767578125,0.15694724082946776,0.34456485748291016,0.8230621337890625,0.001912296414375305,0.03824591636657715,0.0023133468627929686,2.4297696072608232e-05,1.141013641357422,0.0,0.10000020027160644,0.10000020027160644,0.10000020027160644,0.125,0.0,1.0,0.00014812909747525702,53.15277552604675
23,0.9258080291748046,0.5843321228027344,0.007787481546401977,1.7563194274902343,1.9410993957519531,0.13972017288208008,0.3318601989746094,0.7925244903564453,0.0018853163719177246,0.0377063250541687,0.00228348046541214,1.773670664988458e-05,1.0198329925537108,0.0,0.11000005722045898,0.10000020027160644,0.10000020027160644,0.1375002384185791,0.0,1.0,0.00014363998109220112,53.10416078567505
24,0.9223368072509766,0.5897380447387696,0.007413580417633057,1.7557073974609374,1.9335923767089844,0.1260724925994873,0.3235195541381836,0.7744668579101562,0.0018521825969219207,0.03704363822937012,0.002229223996400833,1.099589979276061e-05,0.9100244140625,0.0,0.1200002098083496,0.10000020027160644,0.10000020027160644,0.14999974250793457,0.0,1.0,0.00013904495520680363,53.1499445438385
25,0.9199071502685547,0.5938147354125977,0.007230709791183471,1.75446533203125,1.9097328186035156,0.11579192161560059,0.31538652420043944,0.7535200500488282,0.0018301986157894135,0.036603960990905765,0.002225942611694336,1.380756963044405e-05,0.8255792236328126,0.0,0.12999974250793456,0.10000020027160644,0.10000020027160644,0.16250022888183593,0.0,1.0,0.0001343566144656201,53.01670527458191
26,0.9191098785400391,0.6005196762084961,0.00687521755695343,1.7536805725097657,1.888705291748047,0.10636746406555175,0.3069915771484375,0.7324349212646485,0.001812867820262909,0.03625735521316528,0.002192705124616623,1.6221237601712346e-05,0.7519778442382813,0.0,0.13999982833862304,0.10000020027160644,0.10000020027160644,0.1749996566772461,0.0,1.0,0.00012958780928473956,53.05098271369934
27,0.9138428497314454,0.603417739868164,0.006512116193771362,1.7536625671386719,1.8530680847167968,0.09926987648010253,0.30314069747924804,0.7208963775634766,0.0017639407515525818,0.03527881622314453,0.0021200501918792725,1.2239540228620172e-05,0.6802720642089843,0.0,0.14999974250793457,0.10000020027160644,0.10000020027160644,0.1875,0.0,1.0,0.0001247516106276872,53.00642108917236
28,0.9104255676269531,0.6065242004394531,0.006250923275947571,1.7557078552246095,1.8374905395507812,0.09324979782104492,0.2959321212768555,0.7069766998291016,0.001748773157596588,0.03497546911239624,0.0020807316899299623,1.0156349744647742e-05,0.6226994705200195,0.0,0.15999987602233887,0.10000020027160644,0.10000020027160644,0.2000004005432129,0.0,1.0,0.00011986127417882202,53.03648114204407
29,0.9080119323730469,0.6088205337524414,0.006014086008071899,1.754627685546875,1.834842529296875,0.0877635669708252,0.292994441986084,0.6963114929199219,0.0017360681295394897,0.03472135305404663,0.002087777256965637,1.3367311330512166e-05,0.5758792495727539,0.0,0.16999996185302735,0.10000020027160644,0.10000020027160644,0.21250017166137694,0.0,1.0,0.00011493020401042716,53.01456618309021
30,0.9069732666015625,0.6132115936279297,0.00565887987613678,1.7547334289550782,1.8365322875976562,0.08272943496704102,0.2884307098388672,0.68866943359375,0.0017196719348430633,0.034393432140350344,0.0020683906972408296,1.759975217282772e-05,0.5332318496704102,0.0,0.1800002098083496,0.10000020027160644,0.10000020027160644,0.22499975204467773,0.0,1.0,0.00010997191584307973,53.01254868507385
31,0.9080314636230469,0.6177229690551758,0.0055801296234130856,1.75222412109375,1.820591583251953,0.07907763957977294,0.28392696380615234,0.674319076538086,0.0016915181279182434,0.03383036375045776,0.002043484449386597,1.2272985186427832e-05,0.5019335556030273,0.0,0.18999992370605467,0.10000020027160644,0.10000020027160644,0.23749954223632813,0.0,1.0,0.0001050000000000001,53.18687701225281
32,0.9063104248046875,0.6188958358764648,0.005219016075134277,1.7528231811523438,1.8123390197753906,0.07521699905395508,0.28288806915283204,0.6716265869140625,0.001676969826221466,0.03353940486907959,0.00199262335896492,6.383035215549171e-06,0.4740509796142578,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,0.00010002808415692043,52.791186809539795
33,0.8974130249023438,0.6189297485351563,0.00497703343629837,1.7532826232910157,1.817632293701172,0.07124397277832031,0.28042051315307615,0.6657604217529297,0.0016686521470546723,0.03337304353713989,0.0019814616441726687,9.847157634794712e-06,0.4494514465332031,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,9.506979598957301e-05,53.08016037940979
34,0.8936344909667969,0.6217393112182618,0.0050350183248519895,1.752493896484375,1.8167509460449218,0.06850329875946044,0.27782888412475587,0.6608782196044922,0.0016447122395038605,0.032894258499145505,0.0019690205156803133,1.2180802877992392e-05,0.4293569183349609,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,9.013872582117814e-05,52.98043775558472
35,0.8870335388183593,0.6233574676513672,0.004673382341861725,1.7514643859863281,1.8228477478027343,0.06493023872375488,0.276755313873291,0.6545098114013672,0.0016213639080524444,0.032427282333374025,0.0019320112466812134,7.764684851281344e-06,0.41028324127197263,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,8.524838937231292e-05,53.027615785598755
36,0.8813582611083984,0.6221855545043945,0.004545236527919769,1.751011505126953,1.8250369262695312,0.06303370475769043,0.27569812774658203,0.6550505065917969,0.0015963859856128692,0.0319277286529541,0.001949746161699295,9.403506410308183e-06,0.39789432525634766,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,8.04121907152606e-05,52.8915319442749
37,0.8786119842529296,0.6241117095947266,0.004351122081279754,1.751002197265625,1.829605255126953,0.06039964199066162,0.2744141578674316,0.6517121124267579,0.0015869815647602081,0.031739630699157716,0.0019313628971576692,2.948682522401214e-06,0.3871916198730469,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,7.564338553438006e-05,53.107665061950684
38,0.8734994506835938,0.623664665222168,0.004211033582687378,1.7517062377929689,1.8230332946777343,0.0582364559173584,0.27601789474487304,0.6515647888183593,0.0015761601924896241,0.03152321577072144,0.0018759194016456605,6.3249346567317845e-06,0.3732152557373047,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,7.095504479319654e-05,53.059537410736084
39,0.8712729644775391,0.6258976745605469,0.004003608524799347,1.7501316833496094,1.829960479736328,0.05618331432342529,0.2743461418151856,0.6491607666015625,0.0015589110553264618,0.031178240776062013,0.0018814684450626374,4.3192075099796056e-06,0.3633127212524414,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,6.636001890779905e-05,52.938910722732544
40,0.8670954132080078,0.626260986328125,0.0038301882147789,1.749080810546875,1.8424517822265625,0.05397267341613769,0.27118555068969724,0.6428502655029297,0.001548708975315094,0.03097418785095215,0.0018759563565254212,4.821721813641489e-06,0.35433853149414063,0.0,0.2000004005432129,0.10000020027160644,0.10000020027160644,0.25,0.0,1.0,6.187090252474312e-05,53.08895945549011
