epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,gram,gram_w,moment,push,nce,idt,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_idt_eff,transfer_ratio,lr,epoch_time_sec
23,9.306591403099798,0.6603884543142011,0.018667672910997943,2.0018209641979587,3.0867371097687752,0.07556819146679293,0.4241441911266696,0.0,0.0009299428352425175,0.11159316185981996,0.0073291404593375424,0.006589430474465893,1.296968767719884,0.0,3.3333358764648438,0.31999978711528165,0.0,1.625,0.0,1.0,0.00019629769797964338,70.59081101417542
24,9.358524445564516,0.6594551455590033,0.01873858513370637,2.0144431821761595,3.1023726924773185,0.07424756788438366,0.419181639148343,0.0,0.0009271342667841143,0.11125610720726752,0.007169376938573776,0.005111267970454308,1.2248105695170741,0.0,3.5555506060200353,0.36000033347837385,0.0,1.75,0.0,1.0,0.00019595587442919416,70.47021889686584
25,9.394105972782258,0.660292717718309,0.01811353237398209,2.0214922505040325,3.1187630930254535,0.07260275656177152,0.4154813520369991,0.0,0.0009209391691030994,0.11051271038670693,0.007080289625352429,0.004086623268742715,1.1463992211126512,0.0,3.777772964969758,0.40000035685877644,0.0,1.875,0.0,1.0,0.00019559929311279773,70.75331974029541
26,9.462503740864415,0.6622382133237777,0.01792475292759557,2.0283892231602825,3.170168968939012,0.07182152809635285,0.41094872259324594,0.0,0.0009214251392310666,0.11057099219291441,0.006957547318550849,0.0033918876321085037,1.0862197875976562,0.0,4.0,0.43999951885592553,0.0,2.0,0.0,1.0,0.0001952280103387775,70.60171437263489
27,9.42958511844758,0.6603851318359375,0.018243708918171543,2.035314744518649,3.1899450978925152,0.06939698034717191,0.40595174604846584,0.0,0.0009296702281121284,0.1115604292961859,0.00682177803208751,0.0028515893124764964,1.0128284577400453,0.0,4.0,0.4799996037637034,0.0,2.125,0.0,1.0,0.00019484208473698758,70.61256074905396
28,9.439202093308971,0.6615337248771421,0.01776451833786503,2.038895022484564,3.226555608933972,0.0679922257700274,0.4041448716194399,0.0,0.0009225790178583514,0.11070947493276288,0.006720272764082878,0.0023335682288292917,0.9529789955385269,0.0,4.0,0.5200003962362966,0.0,2.25,0.0,1.0,0.0001944415772495543,70.64929127693176
29,9.434713056010585,0.6635991373369771,0.017658587424985824,2.0439662318075857,3.264796595419607,0.06733294456235824,0.39978550326439644,0.0,0.0009220372284612347,0.1106444481880434,0.006534868190365453,0.001991367267985498,0.8880720446186681,0.0,4.0,0.5600003888530116,0.0,2.375,0.0,1.0,0.00019402655112125275,70.67545461654663
30,9.390435003465221,0.6618515137703188,0.017842773468263688,2.047213646673387,3.262518113659274,0.06684570927773753,0.3966104445918914,0.0,0.0009238117284351779,0.11085744827024398,0.006459095785694737,0.0017375610768795013,0.8278741528910976,0.0,4.0,0.5999992739769721,0.0,2.5,0.0,1.0,0.0001935970718895197,70.61129307746887
31,9.305497692477319,0.6634639001661732,0.01762155371327554,2.0494401993290072,3.251012494487147,0.06635920463069793,0.3933522624354209,0.0,0.0009272928920484358,0.11127516531175183,0.00645919144153595,0.0015943473385226343,0.7829606456141318,0.0,4.0,0.6399995742305633,0.0,2.5,0.0,1.0,0.00019315320737410454,70.60006308555603
32,9.211158014112904,0.6644608282273815,0.01740868822220833,2.0526863836473033,3.2637326640467488,0.06521424170463316,0.39229454532746344,0.0,0.0009156890333660187,0.1098826777550482,0.006367474794387817,0.0013392311671087819,0.7381361684491557,0.0,4.0,0.6800002436484059,0.0,2.5,0.0,1.0,0.00019269502766635968,70.6068639755249
33,9.128767444241431,0.6644693190051664,0.017458204300172867,2.0547665011498237,3.2475694225680445,0.06380237302472515,0.3898501242360761,0.0,0.0009194741085652382,0.11033691898469002,0.0063480244528862735,0.0012805292442921669,0.7016092731106666,0.0,4.0,0.7200006669567477,0.0,2.5,0.0,1.0,0.0001922226051181724,70.65216708183289
34,9.068332795173891,0.666335198187059,0.017247598017415693,2.0573073356382308,3.2532109906596522,0.06245337378594183,0.3876119121428459,0.0,0.0009055812392503985,0.10866975784301758,0.006317318927857184,0.0010734664336327583,0.6676860317107169,0.0,4.0,0.7600001673544606,0.0,2.5,0.0,1.0,0.0001917360143305395,70.61331987380981
35,9.006510088520665,0.6660934571296938,0.016808298326307727,2.0595950465048514,3.2175964847687752,0.06192731472753709,0.38759025450675716,0.0,0.0009019231243479637,0.10823082154796969,0.006343300784787824,0.001051514619781125,0.6394359219458795,0.0,4.0,0.8000007137175529,0.0,2.5,0.0,1.0,0.0001912353321417871,70.61247873306274
36,8.959341725995463,0.6677497740714781,0.016601975887052475,2.063065682688067,3.2268374043126262,0.06047266144906321,0.38389332063736453,0.0,0.000897198554969603,0.10766379294856902,0.0064174744390672256,0.0008889742556118196,0.6118739343458607,0.0,4.0,0.8399986759308846,0.0,2.5,0.0,1.0,0.00019072063761543695,70.597083568573
37,8.940214095577117,0.6700518208165323,0.0162164818856024,2.0650526477444555,3.2002275528446322,0.059665622249726324,0.3811619051041142,0.0,0.0008935823195403622,0.10722988651644799,0.006343702635457439,0.0008397131196914181,0.5919951777304372,0.0,4.0,0.8799990377118511,0.0,2.5,0.0,1.0,0.0001901920120277212,70.65459775924683
38,8.90169205204133,0.6705611444288685,0.016131552957719373,2.0678511588804183,3.1784485847719255,0.05927633085558491,0.3787727663593908,0.0,0.0008812975138425827,0.1057557213690973,0.006300325835904767,0.0008566908898853487,0.5707056599278604,0.0,4.0,0.9199987226916898,0.0,2.5,0.0,1.0,0.00018964953885474824,70.59520649909973
39,8.871654879662298,0.6716907870384955,0.016084098046825777,2.0683556833574848,3.1423521964780745,0.0583017026224444,0.3761844327372889,0.0,0.0008770207003239662,0.10524249076843262,0.006324873816582465,0.0007314677200009746,0.5509766609438004,0.0,4.0,0.9599992075274068,0.0,2.5,0.0,1.0,0.00018909330375932063,70.6395812034607
40,8.83724877142137,0.6736672309137159,0.015627497626889135,2.072637250346522,3.1042913621471775,0.05642307958295269,0.3745904122629473,0.0,0.000871315898914491,0.10455790642769106,0.006212208059526259,0.0006878549052822975,0.5280454697147492,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018852339457740798,70.58348655700684
41,8.79558341733871,0.6752395014609059,0.015429955336355394,2.073150634765625,3.0711837276335685,0.054791262072901574,0.372825437976468,0.0,0.0008634780683825093,0.10361739127866683,0.006294665798064201,0.0006866304263953239,0.5090336030529391,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018793990130427671,70.60876703262329
42,8.745022681451612,0.6753784918016003,0.015075989307895783,2.075289818548387,3.035831574470766,0.05367589381433303,0.372513678766066,0.0,0.0008565465048436195,0.10278561038355674,0.0063040852546691895,0.0005485169108836881,0.49110901740289503,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018734291608027878,70.63519382476807
43,8.713572840536795,0.6765502806632749,0.014830966149607012,2.0774427844632055,3.0274124145507812,0.052743984806922176,0.3712363704558342,0.0,0.0008479681827368275,0.10175618048637144,0.00631609030308262,0.0005836972906704872,0.47662430424844066,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018673253317630145,70.62894058227539
44,8.697962607106854,0.6782678788708102,0.015076651688544981,2.0790865498204387,3.017554498487903,0.052214034142032746,0.3689529665054814,0.0,0.0008486980992940164,0.1018437723959646,0.006393589319721345,0.000514674210740674,0.46480787954022806,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018610884897888113,70.60684490203857
45,8.65993179813508,0.6779985120219569,0.014604572326906266,2.0793063256048385,2.9794173702116935,0.05104040330456149,0.3682975153769216,0.0,0.0008339909536223258,0.10007892116423577,0.006345481161148318,0.0005059652030467987,0.45431761587819747,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018547196197498251,70.62923240661621
46,8.623815721081149,0.6786081867833291,0.013904964731585595,2.0815225416614163,2.98522456999748,0.04988731876496346,0.3687083336614793,0.0,0.0008265063647300967,0.09918076761307255,0.006328037669581752,0.0004415473630351405,0.44063158958188947,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001848219727364465,70.62013936042786
47,8.593358193674396,0.6787810171804121,0.013685940734801753,2.0816711918000252,2.9955121932491178,0.04968382850770028,0.36765396979547316,0.0,0.000822771520864579,0.09873266373911212,0.006319478154182434,0.00038399445193429145,0.4290630894322549,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018415898390410887,70.52330946922302
48,8.590442288306452,0.6794192406439012,0.013940097824219734,2.0813763526178177,2.9997565977035032,0.04919922736383254,0.36766393723026397,0.0,0.0008096068857177611,0.09715277917923466,0.0063269801678196074,0.00042015590494678864,0.42632115271783644,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018348310017159177,70.59578728675842
49,8.571461339150705,0.680113515546245,0.013735800020156367,2.0825847502677672,2.9870317520633822,0.0475003719329834,0.367209957491967,0.0,0.0008101047527405524,0.09721259916982343,0.00633276181836282,0.0003915519844139776,0.41916136587819747,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001827944282687717,70.64124083518982
50,8.53604224420363,0.6802236495479461,0.013379820892887731,2.0841753559727825,2.974889447612147,0.047390953187019594,0.36690736586047756,0.0,0.000798916744609033,0.09587001031444918,0.006250048837354106,0.0003640327842966203,0.4060324392011089,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018209307694492548,70.63507556915283
51,8.546568839780745,0.6811907368321573,0.013923248937053065,2.085204585905998,2.968480756205897,0.04820063806349231,0.3655564708094443,0.0,0.0007992384414519033,0.09590861105149792,0.006261799604662003,0.00039157130184673495,0.40471412289527153,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018137915695155742,71.19638180732727
52,8.522631245274697,0.6822455006261026,0.012943091892427015,2.0845954648910032,2.9746558896956907,0.046939788326140375,0.36563848680065525,0.0,0.0007912547237450076,0.09495054521868306,0.006266430501014956,0.00037785784731949527,0.39485740661621094,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00018065278102491052,70.68277597427368
53,8.523882465977822,0.6828188127087008,0.012713651503286055,2.08721431609123,2.9613280757780998,0.046949390442140644,0.36625403742636403,0.0,0.0007832950401690698,0.09399539424527076,0.00626780092716217,0.00032193784511858417,0.3935750222975208,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017991406386816397,70.58143019676208
54,8.495896862399194,0.6824318055183657,0.01267335299522646,2.086907171433972,2.9512823781659527,0.04577118735159597,0.36634605161605344,0.0,0.0007764361798763275,0.09317235023744645,0.006232709173233279,0.0003378774009404644,0.3861909374114006,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017916312213332036,70.63921856880188
55,8.480462843371976,0.6823830143097909,0.012411925100511121,2.0875881564232612,2.9559909451392388,0.04553037689578149,0.36628941566713397,0.0,0.0007761392381883436,0.09313672588717553,0.006180769012820336,0.00033126870590832925,0.38109671685003466,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017840007440278482,70.6676721572876
56,8.473452660345263,0.6827012954219696,0.012294170356565905,2.0880035892609627,2.9491131690240677,0.04538823712256647,0.36604066048899003,0.0,0.0007662468499714328,0.09194962439998504,0.0061780430616871,0.00032437733945346646,0.37801502596947456,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017762504117063946,70.61514711380005
57,8.445782076927923,0.681273921843498,0.011584529953618203,2.0879659345073085,2.9394681376795613,0.044938395100255164,0.36590274687736263,0.0,0.0007622156051858779,0.09146587310298797,0.006085800067070992,0.0002745281784765182,0.3748535340832126,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001768381448236162,70.69229698181152
58,8.442239084551412,0.6822226124425088,0.012493502709173387,2.0908980831023185,2.9187528548702115,0.04449470966093002,0.3659385558097593,0.0,0.0007568236079908186,0.09081881277022823,0.006052293604420078,0.0003096018467218645,0.36915572997062435,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017603950962177017,70.5610568523407
59,8.42513939642137,0.683271961827432,0.01207578759039602,2.0918537262947328,2.905693792527722,0.043880966401869254,0.3655000194426506,0.0,0.0007482409597404542,0.08978885989035329,0.0060232137480089746,0.0002870422697836353,0.36038863274358934,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001752292616788578,70.66996908187866
60,8.410260600428428,0.6835704311247794,0.011390650464642433,2.0929661412392893,2.8986257737682712,0.042835716278322285,0.36615187121975806,0.0,0.0007429149362348741,0.0891497673526887,0.006011489418245131,0.0002373001207747767,0.3560352325439453,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017440752894242202,70.6122636795044
61,8.395300096081149,0.6822382403958228,0.011411126582853256,2.0940308109406502,2.9004007154895413,0.04325103375219529,0.3660428447108115,0.0,0.0007400685741055397,0.08880823658358666,0.005954600630267974,0.00023472370700009407,0.35491011219639934,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017357444117358767,70.64876389503479
62,8.396093553112399,0.6837022227625693,0.010844534443270775,2.0951506091702368,2.9051395539314515,0.04242953946513514,0.3653749342887632,0.0,0.0007330129944509076,0.08796157375458748,0.005996961747446368,0.00023720903141844656,0.3521620842718309,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017273012992657095,70.6785991191864
63,8.383460260206654,0.6838927730437248,0.01122860562416815,2.095971384356099,2.9261474609375,0.04221454358869983,0.36548792931341356,0.0,0.0007300244704369575,0.08760292299332158,0.0059027268040564755,0.00022797260974203386,0.34625419493644466,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017187472852790538,70.66877007484436
64,8.371386128087197,0.6825228045063634,0.0109327002879112,2.097258537046371,2.9114003335275958,0.04246857089381064,0.3666058509580551,0.0,0.0007249740583281363,0.08699683989247968,0.00584328991751517,0.0001970909746183503,0.34682741472798007,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00017100837205538783,70.68248176574707
65,8.371361517137096,0.683516594671434,0.011327646432384368,2.0984034384450605,2.8981940977035032,0.04260793424421741,0.36674637948313066,0.0,0.0007212013006210327,0.08654416761090679,0.0058920417101152485,0.00022670260119822717,0.3420596584197014,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001701311973167485,70.65403342247009
66,8.351069296559979,0.6839617452313823,0.01078500093952302,2.098900579637097,2.8784984465568297,0.041799895225032684,0.3665190665952621,0.0,0.0007150975927229851,0.08581173035406298,0.005824918708493633,0.00020638537863569876,0.3347700488182806,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00016924334282804717,70.69727087020874
67,8.345582039125505,0.6838548106531943,0.010799155119926698,2.100152784778226,2.8858745944115425,0.04125954258826471,0.3659762720907888,0.0,0.0007149989326154032,0.08579988633432696,0.00581590062187564,0.0002032121072613424,0.3340736512214907,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001683449487917999,70.64634728431702
68,8.332626834992439,0.6839731277958039,0.010869094441013952,2.1005261328912552,2.8636792090631302,0.040868943737399195,0.3674784629575668,0.0,0.0007053122164741639,0.08463747270645634,0.005811846544665675,0.00019452207150959198,0.3288033700758411,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00016743615707483955,70.60091495513916
69,8.330956243699596,0.6848015939035723,0.010333257336770334,2.1008101432554183,2.868047406596522,0.040481052091044765,0.36681858185798893,0.0,0.0007078039550012158,0.08493648036833733,0.005781220332268746,0.0001701522588489517,0.3264780044555664,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00016651711118591326,70.65700030326843
70,8.322319769090221,0.6850091257402974,0.010432980714305755,2.1029264388545865,2.8633587744928177,0.03995811170147311,0.36721737154068484,0.0,0.0006978230010117254,0.08373874233615014,0.005743915996243877,0.00017892130680622592,0.32321643829345703,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00016558795625302086,70.63708353042603
71,8.32089331842238,0.6837767939413747,0.010890594413203577,2.1046853834582913,2.8416036790417087,0.04025785384639617,0.3671331713276525,0.0,0.0006950149733212686,0.08340178766558247,0.005649211425935069,0.00020666516596271146,0.3265959216702369,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00016464883900049726,70.69415974617004
72,8.291938043409779,0.6835692621046497,0.010304199111077094,2.1041983327557965,2.8474512407856603,0.0398638863717356,0.3665648737261372,0.0,0.0006923241721045586,0.08307891507302562,0.005677402019500732,0.00017569884057006528,0.31775975996448147,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001636999077258433,70.66271090507507
73,8.286777619392641,0.6841033197218372,0.009972959756851196,2.1055305234847532,2.8610266408612652,0.03956682835855792,0.3673530701668032,0.0,0.0006877604511476332,0.08253125990590741,0.005636949693003009,0.00017423115129913054,0.3144989013671875,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001627413122763076,70.66039514541626
74,8.285865045362904,0.6845646519814769,0.010163307189941406,2.1055487355878277,2.848417220577117,0.03997776585240518,0.36666614778580203,0.0,0.0006798579688033749,0.08158296154391381,0.005581533235888328,0.0001937748203354497,0.31201860981602825,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00016177320402522403,70.62899589538574
75,8.277503228956654,0.6850851120487336,0.010371661955310453,2.1065275130733365,2.8331695064421623,0.03911721321844285,0.36656835002283894,0.0,0.0006784695771432692,0.08141635310265326,0.005644775206042874,0.00017262033877834198,0.30769978800127584,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00016079573584810807,70.64484667778015
76,8.280776485320061,0.6856767592891571,0.010118813283981816,2.1073984945974042,2.838099818075857,0.0391002893447876,0.3674968596427671,0.0,0.0006760391256501598,0.0811247056530368,0.005585182097650344,0.00013903173948487927,0.30687928968860256,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001598090620985161,70.66719055175781
77,8.259560861895162,0.6845428097632623,0.009813444268318915,2.1089986985729587,2.8282913700226815,0.038325682763130434,0.36714215432443925,0.0,0.0006684402544652262,0.0802128391881143,0.005552313020152431,0.00016201000600572554,0.30518187246014994,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00015881333858367103,70.71371388435364
78,8.25173851751512,0.6849879603232106,0.009435354701934321,2.1088426651493197,2.840264597246724,0.038024552406803254,0.36760914710260206,0.0,0.0006642557920948152,0.07971069889683877,0.005496869164128457,0.000124802099420659,0.30143297872235697,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00015780872253985873,70.62049722671509
79,8.250554238596271,0.6845905550064579,0.009701054903768724,2.1098810011340725,2.8296124858240925,0.03787960160163141,0.3684652697655462,0.0,0.0006597111181866738,0.07916534331537062,0.0053676780193082745,0.00013172192378870903,0.30233026319934475,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001567953726075983,70.63727068901062
80,8.232349518806704,0.6838707462433846,0.00935728415366142,2.110323998235887,2.8199261080834175,0.03818496581046812,0.3672856976909022,0.0,0.0006567279417668619,0.07880735397338867,0.005388248831995072,0.00015171328859944498,0.2985806003693611,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.0001557734488065912,70.64891242980957
81,8.214212725239415,0.6834138439547631,0.009968318285480622,2.1105149792086695,2.7947665799048638,0.037744937404509515,0.3692870909167874,0.0,0.0006560063770701808,0.07872076188364337,0.005348599245471339,0.00014857878728258994,0.29214766717726187,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00015474311251045215,70.65814399719238
82,8.219334756174396,0.6837924218946888,0.009306176054862237,2.1123536632907007,2.7912203881048385,0.0378342866897583,0.3683940210650044,0.0,0.0006498729870204002,0.07798475603903493,0.005298431361875226,0.0001539629433424242,0.2942873739427136,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00015370452642122633,70.66983366012573
83,8.211326845230595,0.6840189041629914,0.008823541864272087,2.1127961681735132,2.7911167760049143,0.037747636918098695,0.3678938957952684,0.0,0.0006449965219343862,0.07739958455485682,0.005305635832971142,0.00013391646526513562,0.2915256561771516,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00015265785454369687,70.65411376953125
84,8.208841631489415,0.6845784341135333,0.009123657980272848,2.1126347203408518,2.8000717163085938,0.0374522824441233,0.3687085490072927,0.0,0.0006435165001500038,0.07722198578619188,0.005296180805852336,0.000132615287457743,0.28804043800600115,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00015160326215948663,70.62795543670654
85,8.203128937752016,0.6847136097569619,0.0094616461184717,2.1141194989604335,2.810706846175655,0.03762311320151052,0.36846813078849544,0.0,0.0006463608794635342,0.07756330120948053,0.005289554595947266,0.0001655824842952913,0.28435094894901397,0.0,4.0,1.0,0.0,2.5,0.0,1.0,0.00015054091580095837,70.66917562484741
