epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,gradcos_swd_color,gradcos_swd_identity,gradcos_color_identity
1,134.14610290527344,0.3393244445323944,1.6424378156661987,0.03751825913786888,0.20185546576976776,5.555555555555555e-05,2.9573281999328174,0.011943899909965694,53.94498659996316,9.01400929997908,0.24551529990276322,7.046363700297661,63.21645509975497,73.29228448867798,10240,139.71456984100217,161.983141633636,0.6499697298218399,-0.3779177803967055,-0.4638927758617237
2,112.24391174316406,0.32252344489097595,1.205786943435669,0.1192016750574112,0.20136718451976776,0.0001111111111111111,0.08306110015837476,0.011182599875610322,47.8452289000852,3.439999900001567,0.21559149987297133,7.044772100285627,51.51200289983535,58.641867876052856,10240,174.61926727237883,198.7886205844411,0.6725384325783528,-0.15814026049770383,-0.08120128339280314
3,106.1172866821289,0.30966225266456604,1.078800082206726,0.19093164801597595,0.20166015625,0.00016666666666666666,0.07697610004106537,0.011208599898964167,47.84941379993688,3.4493994001531973,0.2169541998882778,7.051356800075155,51.52697599987732,58.65709137916565,10240,174.57394765464173,198.73085507723914,0.37076381171522255,-0.5202248406756855,0.05718337156419276
4,101.05889129638672,0.3001779019832611,1.00544011592865,0.19200709462165833,0.20136718451976776,0.0002222222222222222,0.08155410015024245,0.011197899875696748,47.88589889998548,3.377327000023797,0.20684559998335317,7.041585399827454,51.481269399868324,58.60583305358887,10240,174.7266349859168,198.9072942328456,0.3026384239211802,-0.42510343506687176,-0.0018508058159663193
5,96.76570129394531,0.29118451476097107,0.9360936284065247,0.20944447815418243,0.20136718451976776,0.0002777777777777778,0.08625670004403219,0.011008299828972667,47.78448540013051,3.440963200002443,0.21300349984085187,7.031367500138003,51.449460399802774,58.56837797164917,10240,174.838374471576,199.0302701024879,0.6619799343276287,-0.10892562516294217,0.16697593508619712
6,92.98748016357422,0.2854362428188324,0.8843557238578796,0.19847515225410461,0.20175781846046448,0.0003333333333333333,0.0760140999336727,0.011012400151230395,47.86221079993993,3.4652796998270787,0.2099190999288112,7.046713600342628,51.54842199984705,58.67261004447937,10240,174.52777355970895,198.6481758846155,0.4035378503284879,-0.3447616497768638,-0.0895027178579854
7,91.517333984375,0.2826392352581024,0.8725108504295349,0.1831967681646347,0.20146484673023224,0.0003888888888888889,0.07596939994255081,0.012006900156848133,47.84776559990132,3.4632568998495117,0.2126365000149235,7.056737300183158,51.535665899922606,58.67038869857788,10240,174.53438143402326,198.69734524989184,0.40215625755762074,-0.3726233584514698,-0.20118232060463892
8,90.94811248779297,0.28352460265159607,0.8559789061546326,0.1873488575220108,0.201171875,0.0004444444444444444,0.07586840022122487,0.011295899865217507,48.01569489977555,3.4119230998912826,0.20723709999583662,7.068644700339064,51.64615099952789,58.79199743270874,10240,174.17336452499927,198.27227783332017,0.40725626140053883,-0.3295124886522785,-0.2213307999646542
9,91.1607894897461,0.2826237380504608,0.8605028986930847,0.19140291213989258,0.20156250894069672,0.0005,0.07886829995550215,0.011376500013284385,47.9317514001159,3.4124335000524297,0.21583160012960434,7.0484010997461155,51.57139300031122,58.7000937461853,10240,174.44605871120024,198.55969374219163,0.3526434291582929,-0.24702708532481815,-0.04723106792994122
10,90.67313385009766,0.28240105509757996,0.861854076385498,0.17400960624217987,0.20175781846046448,0.0004942284739834819,0.08530050003901124,0.011437300126999617,47.959108299866784,3.425084299989976,0.22156409994931892,7.046291400038172,51.61719399993308,58.75074887275696,10240,174.29565063379718,198.38350763532935,0.3124532317728413,-0.1782152412031265,-0.2267305478978519
11,91.70365142822266,0.2820900082588196,0.8811326026916504,0.17778371274471283,0.20224609971046448,0.0004878315791780639,0.07961340004112571,0.011268499947618693,47.91550029994687,3.457423900195863,0.21022840007208288,7.048551099665929,51.594421100162435,58.724753618240356,10240,174.37280480678555,198.47107074078133,0.6907041265144173,0.5762587305066383,0.5142402626024268
12,90.61479187011719,0.28099340200424194,0.8599756360054016,0.182233065366745,0.201171875,0.00048082684902776466,0.07566989987390116,0.011359899828676134,48.017251300334465,3.409790799836628,0.21269929996924475,7.0480973001685925,51.651101299969014,58.77655053138733,10240,174.21913854117258,198.25327519214278,0.3580006287591786,-0.008803414816055288,0.13800543734889414
