index,timestamp,minutes_from_start,progress_epoch,epoch,epoch_total,step,step_total,loss,tswd,memory_used_mib,memory_total_mib,util_pct,band_status,formal_status
0,2026-06-11T11:25:49.557271+08:00,0.0,0.033386327503974564,1.0,48.0,21.0,629.0,8.8847,6.2812,9670.0,12288.0,94.0,in_band,formal_in_band
1,2026-06-11T11:27:39.042882+08:00,1.8247601833333333,0.2972972972972973,1.0,48.0,187.0,629.0,8.4092,5.7812,9677.0,12288.0,97.0,in_band,formal_in_band
2,2026-06-11T11:28:51.830855+08:00,3.037893066666667,0.47217806041335453,1.0,48.0,297.0,629.0,8.3564,6.5,9677.0,12288.0,70.0,in_band,formal_in_band
3,2026-06-11T11:31:54.239397+08:00,6.078035433333333,0.9109697933227345,1.0,48.0,573.0,629.0,8.2332,4.1562,9677.0,12288.0,97.0,in_band,formal_in_band
4,2026-06-11T11:34:56.710164+08:00,9.119214883333333,1.3481717011128775,2.0,48.0,219.0,629.0,8.1644,5.8438,9677.0,12288.0,99.0,in_band,formal_in_band
5,2026-06-11T11:38:00.511564+08:00,12.18257155,1.5548489666136724,2.0,48.0,349.0,629.0,8.132,6.0625,10430.0,12288.0,91.0,in_band,formal_in_band
6,2026-06-11T11:41:04.443824+08:00,15.248109216666668,1.8887122416534181,2.0,48.0,559.0,629.0,8.1016,4.1875,9676.0,12288.0,91.0,in_band,formal_in_band
7,2026-06-11T11:44:08.359932+08:00,18.313377683333332,2.2003179650238476,3.0,48.0,126.0,629.0,8.0478,5.7188,10430.0,12288.0,70.0,in_band,formal_in_band
8,2026-06-11T11:47:12.035354+08:00,21.374634716666666,2.3640699523052464,3.0,48.0,229.0,629.0,7.9976,5.9062,10432.0,12288.0,91.0,in_band,formal_in_band
9,2026-06-11T11:50:14.573664+08:00,24.416939883333335,2.731319554848967,3.0,48.0,460.0,629.0,7.9922,4.6562,9670.0,12288.0,92.0,in_band,formal_in_band
10,2026-06-11T11:53:17.050745+08:00,27.45822456666667,3.1589825119236883,4.0,48.0,100.0,629.0,8.1469,5.875,9667.0,12288.0,79.0,in_band,formal_in_band
11,2026-06-11T11:56:19.444120+08:00,30.49811415,3.5119236883942766,4.0,48.0,322.0,629.0,8.0631,6.375,10420.0,12288.0,98.0,in_band,formal_in_band
12,2026-06-11T11:59:21.782116+08:00,33.53708075,3.8441971383147853,4.0,48.0,531.0,629.0,8.0451,4.1562,9667.0,12288.0,92.0,in_band,formal_in_band
13,2026-06-11T12:02:24.116181+08:00,36.57598183333334,4.227344992050875,5.0,48.0,143.0,629.0,8.0872,5.8125,10420.0,12288.0,86.0,in_band,formal_in_band
14,2026-06-11T12:05:26.575073+08:00,39.61696336666667,4.53577106518283,5.0,48.0,337.0,629.0,8.0787,6.4062,9667.0,12288.0,90.0,in_band,formal_in_band
15,2026-06-11T12:08:29.014344+08:00,42.65761788333334,4.97456279809221,5.0,48.0,613.0,629.0,8.0905,3.8594,9667.0,12288.0,91.0,in_band,formal_in_band
16,2026-06-11T12:11:31.411533+08:00,45.69757103333333,5.376788553259141,6.0,48.0,237.0,629.0,8.0313,5.9375,10420.0,12288.0,98.0,in_band,formal_in_band
17,2026-06-11T12:14:33.916936+08:00,48.73932775,5.66295707472178,6.0,48.0,417.0,629.0,7.9413,5.3125,9667.0,12288.0,95.0,in_band,formal_in_band
18,2026-06-11T12:17:36.794465+08:00,51.787286566666666,6.087440381558029,7.0,48.0,55.0,629.0,7.9627,5.5938,10420.0,12288.0,93.0,in_band,formal_in_band
19,2026-06-11T12:20:39.543210+08:00,54.833098983333336,6.348171701112878,7.0,48.0,219.0,629.0,8.009,5.8438,10494.0,12288.0,93.0,in_band,formal_in_band
20,2026-06-11T12:23:42.298156+08:00,57.87901475,6.78537360890302,7.0,48.0,494.0,629.0,7.9739,4.5312,9495.0,12288.0,83.0,in_band,formal_in_band
21,2026-06-11T12:26:44.954705+08:00,60.923290566666665,7.222575516693164,8.0,48.0,140.0,629.0,7.9953,5.5,9514.0,12288.0,95.0,in_band,formal_in_band
22,2026-06-11T12:29:47.562093+08:00,63.966747033333334,7.478537360890302,8.0,48.0,301.0,629.0,7.962,6.25,10519.0,12288.0,91.0,in_band,formal_in_band
23,2026-06-11T12:32:50.098103+08:00,67.00901386666666,7.914149443561208,8.0,48.0,575.0,629.0,7.9783,4.0625,9514.0,12288.0,93.0,in_band,formal_in_band
24,2026-06-11T12:35:53.301530+08:00,70.06240431666667,8.352941176470589,9.0,48.0,222.0,629.0,7.8693,5.8125,9514.0,12288.0,95.0,in_band,formal_in_band
