step,image_dir,metric_wall_seconds,count,content_lpips,clip_style,clip_content
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_009750/images,22.66063666343689,750.0,0.303714345206817,0.5879127248128255,0.8850398497581482
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_010000/images,22.69505023956299,750.0,0.29133147533237935,0.5858051155010859,0.8831208074092864
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_010250/images,22.727007150650024,750.0,0.30296009952326614,0.5859908550182978,0.8742733520666758
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_010500/images,22.62661337852478,750.0,0.2971768531352282,0.5873952272335689,0.8745137603282929
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_010750/images,22.809346675872803,750.0,0.27915471079945564,0.5837172402143478,0.8809193041324616
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_011000/images,22.638341188430786,750.0,0.2899555242111286,0.5832414529720942,0.8770666943391164
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_011250/images,28.44682478904724,750.0,0.2795111436545849,0.5877785038948059,0.8871426786581675
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_011500/images,23.048848867416382,750.0,0.26766243324677147,0.5879237633943558,0.8959953889846802
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_011750/images,23.354326248168945,750.0,0.2652806064883868,0.5853813979228337,0.885369323571523
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_012000/images,23.50592803955078,750.0,0.2756026993095875,0.585863113284111,0.891981023311615
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_012250/images,24.655802011489868,750.0,0.2807988687256972,0.5845044269959132,0.8819102247556051
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_012500/images,22.863086700439453,750.0,0.25815705279509227,0.5861302107572556,0.8964504872957866
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_012750/images,25.633426904678345,750.0,0.2807492220501105,0.583912777463595,0.8822606966495514
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_013000/images,23.121073246002197,750.0,0.26665202229221663,0.5877200320164363,0.8973875727653503
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_013250/images,24.84892725944519,750.0,0.2637880308479071,0.5845656214555105,0.8928884582519532
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_013500/images,22.70938229560852,750.0,0.2563063723842303,0.5803008363644282,0.8950740973949433
-1,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_distinct5_512_scratch_7k_250eval_remote/curve_eval_hf_750_batched/step_013750/images,22.90175724029541,750.0,0.26198651076108215,0.5860475383996964,0.892590453863144
