epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,gradcos_swd_color,gradcos_swd_identity,gradcos_color_identity
1,57.468788146972656,0.3184327483177185,0.7785651683807373,0.09591135382652283,0.20079365372657776,7.8125e-05,2.9228763999708463,0.010137600067537278,62.66690319997724,17.029658299987204,1.0382222000916954,5.267260299791815,80.74492130012368,89.01364612579346,10080,113.24106402466668,124.83757291103534,0.44951421431437116,-0.6978984168816501,-0.2668697564380925
2,51.057518005371094,0.2682742476463318,0.5982189774513245,0.24170927703380585,0.20178571343421936,0.00015625,0.09182840012363158,0.009669599996414036,56.810660699993605,8.691619899967918,1.0156569000100717,5.26419140008511,66.52760709996801,71.88495230674744,10080,140.22406187301382,151.51604633627124,0.47659930742265955,-0.37164277449302513,-0.27543788357587135
3,48.11944580078125,0.25580713152885437,0.5356318354606628,0.21960291266441345,0.20218253135681152,0.000234375,0.08572540010209195,0.010185700055444613,56.82801730002393,8.744295100128511,0.9571729999734089,5.267040299862856,66.5396711001813,71.89385747909546,10080,140.2066929421746,151.48857566223433,0.4041535750555963,-0.14759456931535964,0.0001699846963210514
4,47.0570182800293,0.2522842288017273,0.5205962657928467,0.20042084157466888,0.201884925365448,0.0003125,0.08758550000493415,0.010039000015240163,56.87817790007102,8.688585300027626,0.9985859999724198,5.253485399938654,66.57538820008631,71.91833162307739,10080,140.15897995005068,151.40730339724752,0.5809286252323127,0.4053332156251379,-0.03290247723762894
5,46.06247329711914,0.24838681519031525,0.4926150143146515,0.19391489028930664,0.20099204778671265,0.000390625,0.08983849990181625,0.010230199957732111,56.828170800057705,8.717347800033167,0.9322967997868545,5.280484100047033,66.48804559983546,71.85986518859863,10080,140.27301573061266,151.6062009201989,0.7401748646603206,0.026895956234162837,0.03746088611374292
6,46.441104888916016,0.2515955865383148,0.4960421919822693,0.18706698715686798,0.20208331942558289,0.00046875,0.09136389996274374,0.010068299976410344,56.87119070009794,8.699875400139717,0.9794451998895966,5.2700065998360515,66.56057960010367,71.9237973690033,10080,140.1483287691945,151.44098895413316,0.5127969171768296,-0.07002678437481125,-0.16730668135542373
7,44.406028747558594,0.2409086525440216,0.438151478767395,0.19441089034080505,0.20267857611179352,0.0005,0.09303189971251413,0.010331799741834402,56.8777297999477,8.722477099916432,0.9791626002406701,5.254710100067314,66.58970129984664,71.93869304656982,10080,140.11930955535524,151.3747592080461,0.6895997658720874,0.17025988570272968,0.09797339665324513
8,44.66022491455078,0.24327781796455383,0.4554543197154999,0.18070024251937866,0.2006944715976715,0.0004977379457430006,0.08936199982417747,0.01001910021295771,56.985513799940236,8.741838499787264,0.8975451002479531,5.272228099871427,66.63491650018841,71.99806761741638,10080,140.0037575114258,151.27204368855928,0.6509450625188214,-0.2276166229101443,-0.1762998732407087
9,44.69303894042969,0.2436521053314209,0.46998122334480286,0.1722710281610489,0.20178571343421936,0.0004951373057625004,0.08967199991457164,0.00990180007647723,57.02458510012366,8.754128500178922,0.9150119998957962,5.278600599558558,66.70362740027485,72.07412362098694,10080,139.85601896468776,151.11621950500498,0.5461589326604993,-0.5475248800954277,-0.31609277812674297
10,44.48636245727539,0.2435586154460907,0.45397692918777466,0.1706400364637375,0.20119048655033112,0.0004922020900568512,0.09246869990602136,0.010368700313847512,56.99248279992025,8.735337699763477,0.9467843997990713,5.270876700466033,66.68497359979665,72.050368309021,10080,139.90213008720934,151.15849127412324,0.5311621462945698,0.030892801845801003,-0.278984238029997
11,44.062034606933594,0.24196621775627136,0.4558303654193878,0.16043905913829803,0.20248016715049744,0.0004889368245159224,0.08668480010237545,0.010466999839991331,56.791731500125024,8.737837399879936,1.0681549998698756,5.271488100232091,66.60819089971483,71.96774768829346,10080,140.0627409330423,151.33273947008155,0.5586104124071513,0.008938333465821244,-0.28078567023314704
12,43.52074432373047,0.23983263969421387,0.43722569942474365,0.15867985785007477,0.20109125971794128,0.0004853465439425071,0.08848580007907003,0.010265900054946542,56.841157900053076,8.729295500088483,1.0212697995593771,5.283180100086611,66.60198909975588,71.97558832168579,10080,140.0474832515257,151.34683117199793,0.4170759894750329,-0.13806471086010075,-0.14074381167649203
13,42.996978759765625,0.23812335729599,0.4323508143424988,0.14774839580059052,0.20198413729667664,0.0004814367842890207,0.09072599984938279,0.009714699757751077,56.931050000013784,8.723507500137202,0.9752052998519503,5.267545800190419,66.63947749976069,71.99995350837708,10080,140.00009040043628,151.2616901901159,0.4565607929701012,0.2990343447446174,0.25021320466411595
14,43.24980926513672,0.2405136078596115,0.4431694746017456,0.13705343008041382,0.20039679110050201,0.00047721357412146384,0.08782120008254424,0.01010050013428554,56.95883569965372,8.705200099968351,1.0214031998766586,5.280661000520922,66.69553949963301,72.06631684303284,10080,139.87116924478298,151.1345447630042,0.5788414682555681,-0.2361510899423027,-0.32461185559997685
15,42.97669219970703,0.2383609265089035,0.4388794004917145,0.14168784022331238,0.20198413729667664,0.00047268342532381046,0.09571239998331293,0.010002399911172688,56.8059240001603,8.750364900042769,1.0513007002300583,5.284310599789023,66.6175920003443,71.9994158744812,10080,140.00113580883453,151.3113833347189,0.5086632442078219,0.31514951877785563,0.2976509731970244
16,42.9599609375,0.23983721435070038,0.43816548585891724,0.1301361322402954,0.20079366862773895,0.00046785332305715493,0.09257350006373599,0.009684300050139427,56.961160299833864,8.719616499962285,0.9928518999367952,5.279335500206798,66.68331299978308,72.05799341201782,10080,139.88732578721599,151.1622555410945,0.5015173259411546,-0.472136731991467,-0.5060883221804174
17,42.62342071533203,0.23988276720046997,0.4373539686203003,0.11337284743785858,0.2003968060016632,0.00046273071498909946,0.09239870018791407,0.010005100397393107,56.887648599979,8.777551000064705,0.9446873000124469,5.283229699824005,66.61989200045355,71.99710702896118,10080,140.0056254474957,151.30615942654748,0.6053002385012942,-0.05329756697488199,0.05744906051366578
18,42.67578887939453,0.23934713006019592,0.434007465839386,0.12168192118406296,0.20158728957176208,0.000457323499809991,0.09264019975671545,0.00970889994641766,56.86560489994008,8.708668700128328,1.0359364997129887,5.283409300085623,66.61991899972782,71.99771857261658,10080,140.0044362493703,151.3060981062013,0.5930634462879378,-0.08000747205351967,-0.0376679932243106
19,41.7977294921875,0.23477688431739807,0.4237291216850281,0.11719506233930588,0.20228175818920135,0.00045164001505371316,0.09041870012879372,0.009846000059042126,56.902735800191294,8.71133840008406,0.987671000068076,5.281742799794301,66.61159120040247,71.98605847358704,10080,140.02711377368342,151.3250144359124,0.7977869623142662,-0.11020892186645241,0.07294125991025346
20,41.850059509277344,0.23617564141750336,0.42164698243141174,0.11036220192909241,0.20079363882541656,0.0004456890242418127,0.09125490003498271,0.009677600115537643,56.96810589975212,8.723998599860352,0.9757175000850111,5.285374500032049,66.67749959981302,72.05523204803467,10080,139.8926866723613,151.1754348993055,0.5157261467187111,-0.05886511404497813,-0.3047678062234278
21,42.268314361572266,0.23796801269054413,0.4384830892086029,0.10941409319639206,0.20059522986412048,0.00043947970337078517,0.09064700012095273,0.00987780001014471,56.83724910009187,8.718645699962508,0.979719000053592,5.275211599771865,66.54549160011811,71.9131121635437,10080,140.1691527002227,151.47532548970017,0.5460945381947792,-0.1264591961159884,-0.045325583877212826
22,42.31735610961914,0.2382485568523407,0.44123923778533936,0.10838371515274048,0.2013888955116272,0.0004330216267633533,0.08548709994647652,0.010397699777968228,56.94800120033324,8.711221499776002,0.9561341002117842,5.272250399750192,66.62575450009899,71.98575282096863,10080,140.02770833097145,151.29284577160058,0.6486635126176846,0.49790078349649297,0.40212285529891784
23,42.18586730957031,0.2382519543170929,0.44480085372924805,0.1000032126903534,0.20148810744285583,0.0004263247523055549,0.08664000005228445,0.010232199972961098,56.876280400319956,8.743600900052115,0.9587251999764703,5.288148799794726,66.5888387003215,71.96589303016663,10080,140.0663505387847,151.3767201342007,0.5008592047975751,0.17335229139052472,-0.0010861125556770098
24,42.18638610839844,0.23777619004249573,0.44033384323120117,0.10583069175481796,0.2013889104127884,0.00041939940609240464,0.0910492999246344,0.009737999993376434,56.89266739989398,8.752132199937478,0.9854682999430224,5.27372660022229,66.64000589976786,72.00686454772949,10080,139.98665354076775,151.2604908102974,0.47329579848312253,-0.5379980477067655,-0.3835726219402768
25,42.137569427490234,0.2383986860513687,0.4411258399486542,0.09832514077425003,0.20218253135681152,0.00041225626650580435,0.09951540007023141,0.010094100260175765,56.95316749997437,8.724571000144351,0.980372600024566,5.273852799844462,66.66820520040346,72.04392004013062,10080,139.91465198430538,151.19651068601135,0.5218468462095075,0.23478889997237437,0.16381774241124247
