epoch,loss,gram,moment,code,push,cycle,nce,idt,w_cycle_eff,w_idt_eff,lr,epoch_time_sec
34,0.028098298721015453,1.5995142916835902e-07,0.0047584001487120985,0.00027364655979909,0.0,0.00013874483309336938,0.0,8.4794041904388e-05,10.0,2.0,0.0001533589344962853,1.453691005706787
35,0.027698921263217924,1.5629532427396952e-07,0.004726881505921483,0.00026640875003067774,0.0,0.0001233888152637519,0.0,7.70169999304926e-05,10.0,2.0,0.00015076659903966297,1.484895944595337
36,0.025566894710063934,1.4776076397993166e-07,0.004357909043319523,0.00026056731905555353,0.0,0.00010263928794302047,0.0,6.673123600194231e-05,10.0,2.0,0.00014812909747525697,3.7998406887054443
37,0.025797722656279803,1.4539996499252083e-07,0.0044515824271366,0.0002465925220167264,0.0,9.370126579597127e-05,0.0,6.262030692596454e-05,10.0,2.0,0.00014544903269868192,1.4840478897094727
38,0.02432926243171096,1.3740695493424936e-07,0.0041886721458286045,0.00024408493307419122,0.0,8.213269145926461e-05,0.0,5.636640831653494e-05,10.0,2.0,0.00014272904961030417,1.4973037242889404
39,0.02517558041960001,1.369120475658292e-07,0.004355688584037125,0.00023811883991584182,0.0,8.861526112013962e-05,0.0,5.942177594988607e-05,10.0,2.0,0.00013997183250504444,1.4891571998596191
40,0.024758245870471,1.3487709736637045e-07,0.004263483127579093,0.00022922253469005228,0.0,0.0001010017098451499,0.0,6.389890309947077e-05,10.0,2.0,0.0001371801024233027,1.5160040855407715
41,0.024278556741774083,1.266403957345119e-07,0.004143549036234618,0.0002321032510371879,0.0,0.00010935059814073611,0.0,6.807111138186884e-05,10.0,2.0,0.00013435661446562,1.508781909942627
42,0.02356301411986351,1.2335679159036772e-07,0.004049807130359113,0.00022617561306105926,0.0,9.255801123799756e-05,0.0,5.838697885337751e-05,10.0,2.0,0.00013150415507372682,1.5047316551208496
43,0.023311596997082233,1.2116498339764804e-07,0.00408020508941263,0.00021679351542843505,0.0,6.402733939466998e-05,0.0,4.633481388736982e-05,10.0,2.0,0.00012862553928066122,1.5110483169555664
44,0.022591702211648225,1.1633698889568222e-07,0.003908358942717314,0.00021781304996693507,0.0,7.596665651362855e-05,0.0,5.140180248417892e-05,10.0,2.0,0.0001257236079326716,1.516909122467041
45,0.022072002980858086,1.1249087293663251e-07,0.003784493738785386,0.00021114015951752662,0.0,9.123366115090903e-05,0.0,5.839846620801836e-05,10.0,2.0,0.0001228012248856439,1.5173001289367676
46,0.021485743895173073,1.0869004128721826e-07,0.0036763207823969422,0.00021036601334344595,0.0,8.791617976385169e-05,0.0,5.631154854199849e-05,10.0,2.0,0.00011986127417882199,1.5001015663146973
47,0.020756471771746873,1.0703065470352157e-07,0.0035886946925893426,0.00020346344914287328,0.0,6.750124601239804e-05,0.0,4.739460622658953e-05,10.0,2.0,0.00011690665718860897,1.510254144668579
48,0.021018528193235398,1.0438177525884385e-07,0.003677792730741203,0.00019596011872636155,0.0,5.775732104666531e-05,0.0,4.201976058539003e-05,10.0,2.0,0.0001139402897652589,1.5301923751831055
49,0.019940221291035412,1.014641536301042e-07,0.0034703442035242914,0.00019540092500392348,0.0,5.4517951721209105e-05,0.0,4.0597145271021874e-05,10.0,2.0,0.00011096509935528483,1.489856243133545
50,0.01942628312855959,9.620253791808864e-08,0.003321979793254286,0.00019988249987363816,0.0,7.142557304177899e-05,0.0,4.7803654742892833e-05,10.0,2.0,0.00010798402211242223,1.4853572845458984
51,0.019640881698578597,9.634858955109848e-08,0.003404092143755406,0.00019411686138482765,0.0,5.874021015188191e-05,0.0,4.207128193229437e-05,10.0,2.0,0.00010500000000000005,1.5067179203033447
52,0.019055719561874865,9.485600813263772e-08,0.0033016311284154655,0.00018484079802874476,0.0,6.0692587539961095e-05,0.0,4.232079474604689e-05,10.0,2.0,0.00010201597788757786,1.697937250137329
53,0.01872763777151704,9.045111397654182e-08,0.003262582863681018,0.00018333684623939917,0.0,4.997045267373323e-05,0.0,3.720722961588763e-05,10.0,2.0,9.903490064471527e-05,1.5281929969787598
54,0.018855536729097365,9.102951267436766e-08,0.003335890998132527,0.00017428457125788553,0.0,3.635767938249046e-05,0.0,3.1188508837658444e-05,10.0,2.0,9.605971023474117e-05,1.5238244533538818
55,0.017957550771534443,8.686543708336103e-08,0.003136904293205589,0.00017464604956330732,0.0,4.512811945460271e-05,0.0,3.416916431888239e-05,10.0,2.0,9.309334281139113e-05,1.5460469722747803
56,0.018410525880753995,8.375316426167956e-08,0.003198170377872884,0.00017944157822057604,0.0,5.417968139227014e-05,0.0,3.838061587885022e-05,10.0,2.0,9.013872582117809e-05,1.5133545398712158
57,0.017949799690395594,8.453889080328736e-08,0.0031501813209615648,0.00016831355955218897,0.0,4.424565089721e-05,0.0,3.326891230244655e-05,10.0,2.0,8.719877511435618e-05,3.4392495155334473
58,0.01779154911637306,8.208660247532862e-08,0.003108768726233393,0.00017158657778054476,0.0,4.578488955303328e-05,0.0,3.371202445123345e-05,10.0,2.0,8.42763920673285e-05,1.4468605518341064
59,0.01756640899926424,8.017880254840292e-08,0.0030920887016691267,0.00016273362067295238,0.0,4.091118866199395e-05,0.0,3.155151043756632e-05,10.0,2.0,8.13744607193388e-05,1.4827167987823486
60,0.01693571226671338,7.485622774083822e-08,0.0029613690078258512,0.00017574537778273225,0.0,3.112772450549528e-05,0.0,2.7073913588537835e-05,10.0,2.0,7.849584492627325e-05,1.5599865913391113
61,0.016525431405752897,7.556562579225102e-08,0.002917337219696492,0.00014748271147254854,0.0,3.9695905179542024e-05,0.0,3.045698435016675e-05,10.0,2.0,7.564338553438004e-05,1.519928216934204
62,0.01632207030430436,7.277380177583837e-08,0.0028718618559651077,0.00015980808879248798,0.0,3.0570912531402425e-05,0.0,2.6574582807370462e-05,10.0,2.0,7.281989757669733e-05,1.5825648307800293
63,0.016753849443048238,7.369149372493666e-08,0.0029635596624575555,0.00015909845475107432,0.0,2.8799747087759898e-05,0.0,2.5586873125575948e-05,10.0,2.0,7.002816749495564e-05,1.5411453247070312
64,0.01593623161315918,7.025262689808187e-08,0.002813491281121969,0.0001539101090747863,0.0,2.74774526769761e-05,0.0,2.4639745060994755e-05,10.0,2.0,6.727095038969585e-05,1.5226094722747803
65,0.015804820116609334,6.969882612395395e-08,0.002772733373567462,0.00015708625316619872,0.0,3.1293368992919566e-05,0.0,2.5890515171340667e-05,10.0,2.0,6.455096730131812e-05,1.5077457427978516
66,0.0158528202958405,6.973330350490414e-08,0.002766335955820978,0.0001667490167892538,0.0,2.974880248075351e-05,0.0,2.5291844176535962e-05,10.0,2.0,6.187090252474308e-05,1.4918055534362793
67,0.01497127240523696,6.461020859660494e-08,0.0026185193401761352,0.00015363086014986039,0.0,2.872934281185735e-05,0.0,2.495244061719859e-05,10.0,2.0,5.9233400960337056e-05,1.4756100177764893
68,0.015693314019590617,6.61813167823766e-08,0.002739607011899352,0.00016768657602369785,0.0,2.659277441125596e-05,0.0,2.359559315664228e-05,10.0,2.0,5.6641065503714745e-05,1.4469399452209473
69,0.015057490579783917,6.52946153678613e-08,0.0026421312126331032,0.0001515838410705328,0.0,2.7845627191709354e-05,0.0,2.365813503274694e-05,10.0,2.0,5.4096454476995315e-05,1.466921329498291
70,0.01517788477241993,6.484153111330216e-08,0.0026385601074434815,0.0001669985055923462,0.0,2.637278965266887e-05,0.0,2.3091937182471157e-05,10.0,2.0,5.1602079104047604e-05,1.4624216556549072
71,0.015273703299462794,6.442151189389733e-08,0.002681853882968426,0.00015619029465597123,0.0,2.5235766406694894e-05,0.0,2.2509688860736788e-05,10.0,2.0,4.916040103221508e-05,1.489441156387329
72,0.015321840140968561,6.352445097945747e-08,0.0027126305643469096,0.0001486056437715888,0.0,2.250330506285536e-05,0.0,2.1257942244119476e-05,10.0,2.0,4.6773829902967244e-05,1.494185447692871
73,0.014891282320022584,6.094222037233976e-08,0.002601315148640424,0.00016384445159928874,0.0,2.006571337915375e-05,0.0,2.0364704541862012e-05,10.0,2.0,4.444472097387449e-05,1.484602451324463
74,0.014774378202855588,6.173877935111705e-08,0.002611216853838414,0.0001481536918436177,0.0,1.9226349832024425e-05,0.0,1.977716096007498e-05,10.0,2.0,4.2175372794253104e-05,1.4744129180908203
75,0.013946393840014934,5.982155983019766e-08,0.002436398318968713,0.0001507724075054284,0.0,2.1124126251379495e-05,0.0,2.0325566038081887e-05,10.0,2.0,3.996802493677459e-05,1.481898307800293
76,0.014216399621218442,6.024339000987311e-08,0.0024606340983882547,0.00016797248070361093,0.0,1.895367151519167e-05,0.0,1.957404823770048e-05,10.0,2.0,3.782485578727801e-05,1.4860553741455078
77,0.014475395083427428,5.8510798908173455e-08,0.0025114818825386466,0.0001681989207281731,0.0,1.9249018550908658e-05,0.0,1.9412698602536693e-05,10.0,2.0,3.574798039496594e-05,1.5039846897125244
78,0.014456219747662544,5.794844973650015e-08,0.0025445993850007655,0.00015235396567732097,0.0,1.6801459059934133e-05,0.0,1.851622848334955e-05,10.0,2.0,3.373944838510636e-05,1.5592174530029297
79,0.014750293772667646,5.819420920261109e-08,0.002582175703719258,0.00016433962679002434,0.0,1.553665830215323e-05,0.0,1.7998490075115115e-05,10.0,2.0,3.180124193630005e-05,4.01114559173584
80,0.01363743795081973,5.6397333452196105e-08,0.0023933315998874603,0.00014552044100128115,0.0,1.7426804879505654e-05,0.0,1.8397888998151756e-05,10.0,2.0,2.993527382430943e-05,1.5338740348815918
81,0.014010522961616517,5.694616532991859e-08,0.002460322508122772,0.00015050724308821373,0.0,1.6341707596438936e-05,0.0,1.7932626942638308e-05,10.0,2.0,2.814338553438002e-05,1.5607759952545166
82,0.014505304787307978,5.70758506768243e-08,0.002520030252635479,0.00017162971198558807,0.0,1.4934139471733943e-05,0.0,1.7474478991061915e-05,10.0,2.0,2.6427345443916652e-05,1.5750479698181152
83,0.013505574818700551,5.516014191186969e-08,0.0023798000602982938,0.0001441767660435289,0.0,1.2701823488896479e-05,0.0,1.668786166192149e-05,10.0,2.0,2.4788847077308606e-05,1.5280179977416992
84,0.013690144680440426,5.453256484599933e-08,0.0023773848963901402,0.00016379669308662413,0.0,1.2765905612468487e-05,0.0,1.6615831809758675e-05,10.0,2.0,2.322950743462536e-05,1.5142266750335693
85,0.01379538156092167,5.536363396174693e-08,0.002398470893967897,0.00016330485057551415,0.0,1.323960161244031e-05,0.0,1.65767166436126e-05,10.0,2.0,2.1750865395832973e-05,1.5189239978790283
86,0.013792100399732589,5.438823265535575e-08,0.002397782583720982,0.0001637062421650626,0.0,1.289586285565747e-05,0.0,1.6407653929491063e-05,10.0,2.0,2.035438020210507e-05,1.4729838371276855
87,0.013560802396386861,5.372347864351923e-08,0.0023746722843497993,0.00015469849109649657,0.0,1.0471212835909682e-05,0.0,1.5723086034995505e-05,10.0,2.0,1.904143001572817e-05,1.4236083030700684
88,0.013294074051082135,5.338241635399754e-08,0.002316065025515854,0.00015837933868169784,0.0,9.482602763455361e-06,0.0,1.5429497652803546e-05,10.0,2.0,1.781331056002182e-05,1.4285783767700195
89,0.013832060359418393,5.3823701406940926e-08,0.0023994442750699817,0.00017015524208545684,0.0,9.820823315749294e-06,0.0,1.5386138893518365e-05,10.0,2.0,1.6671233840616128e-05,1.429445505142212
90,0.013604148123413325,5.356435728742781e-08,0.0023802480078302323,0.0001578490436077118,0.0,8.989871639641933e-06,0.0,1.511679743998684e-05,10.0,2.0,1.5616326949348587e-05,1.446230173110962
91,0.014206790085881948,5.344839465237783e-08,0.0024423558148555457,0.0001875607669353485,0.0,8.531251314707333e-06,0.0,1.4907423192198622e-05,10.0,2.0,1.4649630951960419e-05,1.4536354541778564
92,0.01366692179813981,5.3185345834094734e-08,0.0023654101765714585,0.00017208564589964225,0.0,8.503414737788263e-06,0.0,1.486275608840515e-05,10.0,2.0,1.3772099860690422e-05,1.444930076599121
93,0.01316734166815877,5.264695239759476e-08,0.0022895827470347284,0.00016021093470044434,0.0,8.359860075870528e-06,0.0,1.4754072071809788e-05,10.0,2.0,1.298459969278006e-05,1.450591802597046
94,0.014124651569873095,5.4251305527941443e-08,0.0024577428214251993,0.00017201393842697143,0.0,8.21160317173053e-06,0.0,1.4670951786683872e-05,10.0,2.0,1.2287907615819006e-05,1.4483203887939453
95,0.013247357355430723,5.3090295963897917e-08,0.002317089606076479,0.00015463873744010924,0.0,8.205202566387016e-06,0.0,1.4611359856644413e-05,10.0,2.0,1.1682711180774574e-05,1.4510443210601807
96,0.013826561514288188,5.205689802778579e-08,0.002406304047908634,0.0001682734489440918,0.0,7.91975083302532e-06,0.0,1.4472337079496356e-05,10.0,2.0,1.1169607643461924e-05,1.4923808574676514
97,0.013530575651675463,5.228344960528375e-08,0.002345904600806534,0.0001689864695072174,0.0,7.813674237695522e-06,0.0,1.4434279928536852e-05,10.0,2.0,1.0749103375124614e-05,1.4950346946716309
98,0.013672458101063966,5.2101033602980354e-08,0.002394968520384282,0.0001585340578458272,0.0,7.932190637802705e-06,0.0,1.4392482553375885e-05,10.0,2.0,1.0421613362707402e-05,1.4837102890014648
99,0.01373706117272377,5.165328715861506e-08,0.00242081745993346,0.00015183745592366903,0.0,8.169643751898548e-06,0.0,1.4385307040356565e-05,10.0,2.0,1.0187460799314204e-05,1.4899547100067139
100,0.01428769649937749,5.342382117135003e-08,0.0024969130754470825,0.00016929298639297485,0.0,7.747414292680332e-06,0.0,1.4226625935407356e-05,10.0,2.0,1.0046876765255499e-05,3.7296597957611084
