name,config,status,train_wall_sec,epoch,epoch_status,clip_style,clip_content,content_lpips,clip_s_delta_idt,transfer_clip_style,transfer_content_lpips,idt_clip_style,idt_content_lpips,wfi_score,wfi_contrast_ratio,wfi_dynamic_range,wfi_saturation,wfi_brightness,wfi_entropy,wfi_transfer_score,wfi_idt_score,source_wfi_score,checkpoint,eval_dir,eval_wall_sec
620_ablation_gate_init005_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_gate_init005_smoke.json,ok,255.49433159828186,epoch_0001,ok,0.7019613680839538,0.0,0.3413072075066667,-0.136761416832606,0.6677710138758022,0.34297373401666664,0.8387227849165599,0.3346411014666667,0.3757420740527357,3.743488136370587,43.99232987976074,0.24453755567967891,0.49953180277347564,6.976992185153966,0.36960099825117315,0.42077662993086123,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_gate_init005_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_gate_init005_smoke\full_eval_wfi\epoch_0001,168.6172149181366
620_ablation_gate_init03_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_gate_init03_smoke.json,ok,256.3541841506958,epoch_0001,ok,0.702167245944341,0.0,0.34457987863999995,-0.13734584848086043,0.667830783824126,0.34692328738333333,0.8395130944252014,0.3352062436666666,0.39081996056974067,3.4617578950778625,43.82545124053955,0.23759838514526685,0.5182543799877167,6.973393431692608,0.38469578966078527,0.4357305472354136,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_gate_init03_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_gate_init03_smoke\full_eval_wfi\epoch_0001,174.13227009773254
620_ablation_gate_init05_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_gate_init05_smoke.json,ok,262.92201709747314,epoch_0001,ok,0.7022019809881848,0.0,0.34147803002666666,-0.13665199812253317,0.6680389814575513,0.34347547826666663,0.8388539791107178,0.33348823706666664,0.383308696862288,3.5739300647827523,43.623798908233645,0.24640005660802125,0.5074061665137609,6.969584355605647,0.3771694176964912,0.42833007741146406,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_gate_init05_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_gate_init05_smoke\full_eval_wfi\epoch_0001,187.96329474449158
