name,config,status,train_wall_sec,epoch,epoch_status,clip_style,clip_content,content_lpips,clip_s_delta_idt,transfer_clip_style,transfer_content_lpips,idt_clip_style,idt_content_lpips,wfi_score,wfi_contrast_ratio,wfi_dynamic_range,wfi_saturation,wfi_brightness,wfi_entropy,wfi_transfer_score,wfi_idt_score,source_wfi_score,checkpoint,eval_dir,eval_wall_sec
620_ablation_capacity_128x4_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_capacity_128x4_smoke.json,ok,262.2099986076355,epoch_0001,ok,0.7026289459069569,0.0,0.3392841424266667,-0.1368682126204173,0.6684118927518526,0.34183457618333335,0.8394971585273744,0.32908240739999994,0.39209191050491304,3.4438634471770264,43.66675752766927,0.23550560574730237,0.5175630468130111,6.96266718604606,0.3861069834831336,0.43598137533129605,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_capacity_128x4_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_capacity_128x4_smoke\full_eval_wfi\epoch_0001,223.74032497406006
620_ablation_loss_swd2_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_loss_swd2_smoke.json,ok,385.3520851135254,epoch_0001,ok,0.7013222923278809,0.0,0.33043959024,-0.13835331932703648,0.6667339624961218,0.3326041163166666,0.8396756116549173,0.32178148593333333,0.40008129726814845,3.229520676584886,42.596242521921795,0.2499453312009573,0.5197038284540176,6.892030438646108,0.3933850603292366,0.44918703482016836,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_loss_swd2_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_loss_swd2_smoke\full_eval_wfi\epoch_0001,254.34048080444336
620_ablation_loss_nosigma_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_loss_nosigma_smoke.json,ok,401.8297460079193,epoch_0001,ok,0.7006803656419119,0.0,0.3397511345733333,-0.13422584724426265,0.6671239038308461,0.3422482534833333,0.8349062128861744,0.3297626589333334,0.41052485876035855,3.1939477365641653,41.68897485097249,0.19875140643119812,0.5109236492315928,6.884831603968572,0.4049844933969331,0.4511542047588115,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_loss_nosigma_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_loss_nosigma_smoke\full_eval_wfi\epoch_0001,222.82424521446228
620_ablation_dino_baseline_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_dino_baseline_smoke.json,ok,422.09399914741516,epoch_0001,ok,0.7025979351202646,0.0,0.33758579502666664,-0.13636480259895326,0.6685067344705263,0.3397122575666667,0.8389627377192179,0.32907994486666664,0.39029426560807495,3.4668161550064154,43.802582665761314,0.23647037779788177,0.5169686854283015,6.9748940687964485,0.38452388235934515,0.4326104094320941,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_dino_baseline_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_dino_baseline_smoke\full_eval_wfi\epoch_0001,211.04071283340454
620_ablation_dino_adapter_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_dino_adapter_smoke.json,ok,418.3946900367737,epoch_0001,ok,0.7023065536816914,0.0,0.34200358925333335,-0.13593489154179889,0.6683228307962419,0.34426947041666667,0.8382414452234904,0.33294006460000003,0.3892693249764193,3.4931664692694584,43.61757645670573,0.23126318241159122,0.5111544346809387,6.962406090544654,0.3832296490870627,0.433560281498367,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_dino_adapter_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_dino_adapter_smoke\full_eval_wfi\epoch_0001,224.41858172416687
620_ablation_intrinsic_latent_smoke,G:\GitHub\Latent_Style\SchrodingerBridge\configs\ablations\620_ablation_intrinsic_latent_smoke.json,ok,371.06627464294434,epoch_0001,ok,0.702145413796107,0.0,0.34172435018666664,-0.13662455614407856,0.6679892747600873,0.34378594083333336,0.8387699699401855,0.3334779876,0.38426561723306546,3.537340923787429,43.686519002278644,0.24942650388926269,0.5102488699356715,6.967947951047061,0.3780803060285891,0.42962456606589233,,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_intrinsic_latent_smoke\epoch_0001.pt,G:\GitHub\Latent_Style\SchrodingerBridge\exp\620_spatial_bridge\620_ablation_intrinsic_latent_smoke\full_eval_wfi\epoch_0001,312.19498682022095
