epoch,loss,flow,kinetic_energy,ot_cost,terminal_swd,color,repulsive,plan_entropy,bridge_sigma,identity_ratio,t_mean,velocity_abs,endpoint_abs,lr,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,80.20514678955078,0.16179804503917694,0.16179804503917694,0.0,0.012477036565542221,5.981510162353516,74.04936218261719,0.0,0.0,0.19966892898082733,0.9999999403953552,0.3046875,0.5740572214126587,0.0003,2.964172299951315,58.705984599975636,10.006778500006476,0.2534847000351874,68.9662478000173,88.05087661743164,10272,116.65982662081105
2,77.16382598876953,0.24894635379314423,0.24894635379314423,0.0,0.012536926195025444,5.1421051025390625,71.76025390625,0.0,0.0,0.19966892898082733,0.9999999403953552,0.396484375,0.5349496603012085,0.00029926045587471686,0.05918659997405484,20.874177099976805,4.001190300026792,0.239980700025626,25.115348100029223,40.19476008415222,10272,255.55569876507337
3,76.65359497070312,0.26732030510902405,0.26732030510902405,0.0,0.01286536455154419,4.990445137023926,71.3829574584961,0.0,0.0,0.19966892898082733,0.9999999403953552,0.416015625,0.5251023173332214,0.0002970499260990637,0.059821200018632226,20.829568299945095,4.071578600014618,0.24221949998900527,25.143366399948718,40.2828254699707,10272,254.9970087787755
4,76.45320129394531,0.2874917984008789,0.2874917984008789,0.0,0.013039770536124706,4.932389259338379,71.22028350830078,0.0,0.0,0.19966892898082733,0.9999999403953552,0.427734375,0.5213337540626526,0.0002933926296998457,0.06474529995466582,20.76704370000516,3.9854526999915834,0.23707159998593852,24.989567999982683,40.133708238601685,10272,255.94445295040325
5,76.25508880615234,0.3044821321964264,0.3044821321964264,0.0,0.013314097188413143,4.869572639465332,71.06770324707031,0.0,0.0,0.19966892898082733,0.9999999403953552,0.439453125,0.5153926610946655,0.00028832863678175105,0.061113300020224415,20.972118799989403,4.227071699999215,0.2432091000082437,25.44239959999686,40.624032497406006,10272,252.85525263046955
6,76.16206359863281,0.3076544404029846,0.3076544404029846,0.0,0.01336126122623682,4.835565090179443,71.00547790527344,0.0,0.0,0.19966892898082733,0.9999999403953552,0.443359375,0.5173603296279907,0.0002819134295108992,0.06456419995811302,21.066269499970076,4.13442540003598,0.2473202999390196,25.448015199945075,40.73300814628601,10272,252.17877263348126
7,76.0344467163086,0.310720294713974,0.310720294713974,0.0,0.013536643236875534,4.804539680480957,70.90567016601562,0.0,0.0,0.19966892898082733,0.9999999403953552,0.44921875,0.5134252309799194,0.00027421729424061787,0.06081570003880188,21.12506260000373,4.19478049997997,0.2451303000198095,25.56497340000351,40.7193706035614,10272,252.2632311782734
8,75.93201446533203,0.31338202953338623,0.31338202953338623,0.0,0.01363553386181593,4.778665065765381,70.82635498046875,0.0,0.0,0.19966892898082733,0.9999999403953552,0.453125,0.5113562941551208,0.00026532455143944814,0.06030410002131248,20.960506300034467,4.150099799982854,0.247620400004962,25.358226500022283,40.51147532463074,10272,253.5577862244549
9,75.88593292236328,0.311604380607605,0.311604380607605,0.0,0.01356878224760294,4.774592876434326,70.78617095947266,0.0,0.0,0.19966892898082733,0.9999999403953552,0.443359375,0.5136798024177551,0.0002553326318584458,0.061166099992988165,20.721773600067536,4.091590199954226,0.2393029000304523,25.052666700052214,40.11871886253357,10272,256.0400803225277
10,75.8240966796875,0.31572985649108887,0.31572985649108887,0.0,0.013640087097883224,4.756966590881348,70.73776245117188,0.0,0.0,0.19966892898082733,0.9999999403953552,0.451171875,0.512753963470459,0.0002443510090594838,0.0602534000063315,20.765786099989782,4.119612600072287,0.24848859997291584,25.133887300034985,40.142253398895264,10272,255.88996955219986
11,75.71253204345703,0.31844499707221985,0.31844499707221985,0.0,0.013719003647565842,4.737555027008057,70.64280700683594,0.0,0.0,0.19966892898082733,0.9999999403953552,0.44921875,0.5099688768386841,0.00023249999999999993,0.06376590000581928,21.119467600015923,4.296807099985017,0.24684349996823585,25.663118199969176,40.570841550827026,10272,253.1867619046371
12,75.61460876464844,0.3224790692329407,0.3224790692329407,0.0,0.01382583100348711,4.713985443115234,70.56430053710938,0.0,0.0,0.19966892898082733,0.9999999403953552,0.453125,0.5074461698532104,0.000219909446815233,0.06137480001052609,21.074117999996815,4.24303730003885,0.24960440003633266,25.566759700071998,40.626460313797,10272,252.84014213051105
13,75.5606918334961,0.3256491720676422,0.3256491720676422,0.0,0.013776322826743126,4.699971675872803,70.52129364013672,0.0,0.0,0.19966892898082733,0.9999999403953552,0.4609375,0.509335994720459,0.00020671729424061785,0.06492990002880106,21.24963160000334,4.2360742000091705,0.24788900010025827,25.73359480011277,40.867260694503784,10272,251.35034317045566
14,75.44878387451172,0.3298913836479187,0.3298913836479187,0.0,0.013905676081776619,4.680058002471924,70.42494201660156,0.0,0.0,0.19966892898082733,0.9999999403953552,0.46484375,0.5065855979919434,0.00019306807826039745,0.058389899975736625,20.687031300032686,4.161592699965695,0.24216460002207896,25.09078860002046,39.80766272544861,10272,258.0407714676808
15,75.3499755859375,0.3295411765575409,0.3295411765575409,0.0,0.013965567573904991,4.666982650756836,70.33949279785156,0.0,0.0,0.19966892898082733,0.9999999403953552,0.462890625,0.5043929815292358,0.00017911134254113318,0.05891520001023309,21.095401199949265,4.1466603000008035,0.24352499995438848,25.485586499904457,40.62021541595459,10272,252.8790134373689
16,75.23191833496094,0.3355400264263153,0.3355400264263153,0.0,0.014077028259634972,4.641912460327148,70.2403793334961,0.0,0.0,0.19966892898082733,0.9999999403953552,0.466796875,0.5017004013061523,0.00016499999999999997,0.060429200071666855,21.2413854999686,4.1745622999587795,0.24952399997710017,25.66547179990448,40.815011501312256,10272,251.672108426816
17,75.15389251708984,0.33768412470817566,0.33768412470817566,0.0,0.01412766519933939,4.627457141876221,70.17462158203125,0.0,0.0,0.19966892898082733,0.9999999403953552,0.46875,0.5018880367279053,0.00015088865745886676,0.06606909998663468,22.076226999975916,4.509820200044487,0.2718478999886429,26.857895100009046,42.2477445602417,10272,243.13723979638723
18,75.03254699707031,0.34269392490386963,0.34269392490386963,0.0,0.014164643362164497,4.610294818878174,70.06539916992188,0.0,0.0,0.19966892898082733,0.9999999403953552,0.478515625,0.5012921094894409,0.00013693192173960244,0.0741285000112839,22.81832480000594,4.468562700028997,0.2787457000449649,27.5656332000799,43.517351388931274,10272,236.04377730149963
19,74.95608520507812,0.34554463624954224,0.34554463624954224,0.0,0.014217333868145943,4.596348762512207,69.99996948242188,0.0,0.0,0.19966892898082733,0.9999999403953552,0.478515625,0.49990057945251465,0.0001232827057593821,0.06475619997945614,22.283644399954937,4.347601800021948,0.2652773000008892,26.896523499977775,42.78809690475464,10272,240.0667648964441
20,74.84693908691406,0.3483879864215851,0.3483879864215851,0.0,0.01428200677037239,4.582249641418457,69.90200805664062,0.0,0.0,0.19966892898082733,0.9999999403953552,0.478515625,0.4989390969276428,0.00011009055318476697,0.06593449995125411,21.849624899972696,4.439025699997728,0.2695297999671311,26.558180399937555,41.968969106674194,10272,244.75225907720653
21,74.77288818359375,0.35294732451438904,0.35294732451438904,0.0,0.014256029389798641,4.569900989532471,69.83580780029297,0.0,0.0,0.19966892898082733,0.9999999403953552,0.484375,0.5004684329032898,9.750000000000003e-05,0.07347239997034194,22.410985699971206,4.587739500006137,0.2795543000320322,27.278279500009376,42.86914658546448,10272,239.6128875465624
22,74.66327667236328,0.3551681935787201,0.3551681935787201,0.0,0.014301616698503494,4.556829929351807,69.73696899414062,0.0,0.0,0.19966892898082733,0.9999999403953552,0.484375,0.49983862042427063,8.564899094051614e-05,0.06477819998690393,22.360480199982703,4.487593500016374,0.2762107000598917,27.12428440005897,42.9431734085083,10272,239.19983514690173
23,74.57324981689453,0.3566172122955322,0.3566172122955322,0.0,0.014334983192384243,4.547194957733154,69.65511322021484,0.0,0.0,0.19966892898082733,0.9999999403953552,0.484375,0.49921390414237976,7.466736814155418e-05,0.06635609997465508,22.778992399988056,4.346965899982024,0.27405600003839936,27.40001430000848,43.65023922920227,10272,235.3251707525115
24,74.47926330566406,0.35938364267349243,0.35938364267349243,0.0,0.014334440231323242,4.538540363311768,69.56698608398438,0.0,0.0,0.19966892898082733,0.9999999403953552,0.486328125,0.4995601773262024,6.46754485605518e-05,0.06391930003155721,21.711352600010287,4.380941199997324,0.26035519997094525,26.352648999978555,41.72276449203491,10272,246.19653383612624
25,74.38683319091797,0.3622235953807831,0.3622235953807831,0.0,0.014371710829436779,4.52614164352417,69.4841079711914,0.0,0.0,0.19966892898082733,0.9999999403953552,0.486328125,0.4989190399646759,5.578270575938212e-05,0.06721199995809002,21.262827999969886,4.437026699997659,0.26155189992277883,25.961406599890324,41.01225924491882,10272,250.46169582263724
26,74.29975891113281,0.36408427357673645,0.36408427357673645,0.0,0.014419297687709332,4.5188775062561035,69.40237426757812,0.0,0.0,0.19966892898082733,0.9999999403953552,0.48828125,0.4983968734741211,4.8086570489100784e-05,0.07409709996863967,22.245423200030928,4.681446799993864,0.26387340001383564,27.190743400038627,42.746955156326294,10272,240.29781682543546
27,74.22819519042969,0.3658091723918915,0.3658091723918915,0.0,0.01443495787680149,4.512361526489258,69.33560943603516,0.0,0.0,0.19966892898082733,0.9999999403953552,0.48828125,0.4986170530319214,4.1671363218248875e-05,0.08136709996324498,23.532437699985167,4.904300099966349,0.27639850001287414,28.71313629996439,44.976449728012085,10272,228.38619015325318
28,74.15043640136719,0.36771413683891296,0.36771413683891296,0.0,0.014431905932724476,4.505143165588379,69.26315307617188,0.0,0.0,0.19966892898082733,0.9999999403953552,0.48828125,0.49901261925697327,3.660737030015428e-05,0.0773146999781602,24.232007100014016,5.130392099963501,0.3024172999721486,29.664816499949666,46.126049518585205,10272,222.69411985652889
29,74.0889663696289,0.3693056106567383,0.3693056106567383,0.0,0.014429055154323578,4.499787330627441,69.20547485351562,0.0,0.0,0.19966892898082733,0.9999999403953552,0.490234375,0.4990958273410797,3.2950073900936234e-05,0.07787939999980154,24.044241200033866,4.945890599985432,0.2846694000327261,29.274801200052025,45.868041038513184,10272,223.94677791831347
30,74.03040313720703,0.3707629144191742,0.3707629144191742,0.0,0.01443624310195446,4.494320392608643,69.15087127685547,0.0,0.0,0.19966892898082733,0.9999999403953552,0.490234375,0.4991368353366852,3.073954412528309e-05,0.08004869997967035,24.04807500003517,4.915455200010911,0.28968750000785803,29.253217700053938,45.71420931816101,10272,224.70037551145424
