epoch,loss_total,loss_style_swd,loss_style_swd_weighted,loss_mse,loss_mse_weighted,loss_layout,loss_mse_raw,learning_rate,epoch_time
1,302.621420,5.602144,4.474516,1.09e-05,0.00
2,156.296270,5.430120,4.463006,2.08e-05,0.00
3,126.764944,5.038587,5.076495,3.07e-05,0.00
4,118.332676,4.746875,6.544861,4.06e-05,0.00
5,116.444318,4.558372,7.986611,5.05e-05,0.00
6,115.719769,4.403941,9.253323,6.04e-05,0.00
7,116.767148,4.315414,10.398753,7.03e-05,0.00
8,113.806527,4.052960,11.399994,8.02e-05,0.00
9,112.967307,3.825621,12.988710,9.01e-05,0.00
10,112.806916,3.630095,13.888039,1.00e-04,0.00
11,114.488407,3.534083,14.740887,1.00e-04,0.00
12,114.862003,3.373407,16.215828,1.00e-04,0.00
13,116.527949,3.332990,17.265405,1.00e-04,0.00
14,116.349426,3.243140,17.925129,1.00e-04,0.00
15,116.587065,3.157859,19.005693,1.00e-04,0.00
16,117.608919,3.104387,19.811122,1.00e-04,0.00
17,118.657659,3.098907,21.102439,1.00e-04,0.00
18,118.227825,3.033380,21.832651,9.99e-05,0.00
19,117.436255,2.978070,23.318372,9.99e-05,0.00
20,119.126518,2.962270,24.725486,9.99e-05,0.00
21,118.079245,2.917211,26.174155,9.99e-05,0.00
22,118.059828,2.863701,26.915178,9.99e-05,0.00
23,119.026219,2.856998,28.536159,9.98e-05,0.00
24,120.896850,2.886310,29.013455,9.98e-05,0.00
25,117.886889,2.785628,31.538945,9.98e-05,0.00
26,118.668729,2.770410,31.979410,9.97e-05,0.00
27,119.622297,2.773307,33.150130,9.97e-05,0.00
28,121.137352,2.801897,32.835073,9.97e-05,0.00
29,118.763657,2.741380,34.868875,9.96e-05,0.00
30,120.540387,2.780177,35.001143,9.96e-05,0.00
31,119.539799,2.746311,36.851614,9.96e-05,0.00
32,119.065090,2.715625,37.334347,9.95e-05,0.00
33,119.119203,2.692046,37.340420,9.95e-05,0.00
34,120.075306,2.704936,39.568008,9.94e-05,0.00
35,119.191059,2.672326,40.404199,9.94e-05,0.00
36,120.722223,2.685530,40.109347,9.93e-05,0.00
37,119.440625,2.663779,41.108952,9.93e-05,0.00
38,121.139227,2.694676,41.576604,9.92e-05,0.00
39,119.779711,2.675009,43.269075,9.91e-05,0.00
40,117.999161,2.608893,44.163209,9.91e-05,0.00
41,120.235028,2.627903,42.831145,9.90e-05,0.00
42,120.739080,2.641316,44.503987,9.90e-05,0.00
43,119.278535,2.614120,45.774632,9.89e-05,0.00
44,121.004924,2.642624,47.401464,9.88e-05,0.00
45,118.352491,2.569601,45.739719,9.88e-05,0.00
46,121.962586,2.650558,46.618177,9.87e-05,0.00
47,119.449214,2.601489,45.898260,9.86e-05,0.00
48,120.489554,2.615379,48.539375,9.85e-05,0.00
49,120.782182,2.633809,51.711705,9.85e-05,0.00
50,120.024258,2.620281,52.179201,9.84e-05,0.00
51,118.802362,2.572043,50.977646,9.83e-05,0.00
52,120.080536,2.587828,54.446688,9.82e-05,0.00
53,119.825426,2.562932,49.639988,9.81e-05,0.00
54,121.379094,2.609509,51.037867,9.80e-05,0.00
55,119.341308,2.554905,52.949442,9.80e-05,0.00
56,120.658395,2.574456,51.927375,9.79e-05,0.00
57,119.556595,2.562442,53.521491,9.78e-05,0.00
58,120.454086,2.572983,54.719905,9.77e-05,0.00
59,120.604893,2.576526,57.570184,9.76e-05,0.00
60,120.188618,2.572955,54.764972,9.75e-05,0.00
61,120.812121,2.586025,54.373004,9.74e-05,0.00
62,120.804021,2.584258,55.208638,9.73e-05,0.00
63,120.305352,2.585584,55.706334,9.72e-05,0.00
64,119.491639,2.563632,57.680763,9.71e-05,0.00
65,120.337250,2.568241,57.387975,9.70e-05,0.00
66,121.488924,2.604264,60.249327,9.68e-05,0.00
67,119.132906,2.553131,55.910590,9.67e-05,0.00
68,120.418054,2.575256,59.965289,9.66e-05,0.00
69,119.434635,2.534232,59.404411,9.65e-05,0.00
70,120.236221,2.534707,58.673001,9.64e-05,0.00
71,121.433993,2.580065,62.204671,9.63e-05,0.00
72,119.888614,2.551208,60.637781,9.61e-05,0.00
73,120.383861,2.557202,61.735391,9.60e-05,0.00
74,118.902925,2.506752,59.519270,9.59e-05,0.00
75,120.285529,2.518544,63.964878,9.58e-05,0.00
76,120.350894,2.535017,61.029215,9.56e-05,0.00
77,120.471952,2.539048,65.001735,9.55e-05,0.00
78,120.615994,2.537239,64.479506,9.54e-05,0.00
79,120.733929,2.546869,63.954320,9.52e-05,0.00
80,119.302635,2.503772,62.005123,9.51e-05,0.00
81,120.224290,2.521199,66.007747,9.50e-05,0.00
82,120.908275,2.537582,66.938024,9.48e-05,0.00
83,120.695426,2.538303,65.416065,9.47e-05,0.00
84,120.267877,2.529153,65.300534,9.45e-05,0.00
85,119.970684,2.515799,70.014030,9.44e-05,0.00
86,123.091819,2.608141,67.316536,9.42e-05,0.00
87,118.612170,2.520927,69.969294,9.41e-05,0.00
88,120.038128,2.531758,67.900174,9.39e-05,0.00
89,120.579898,2.547311,66.547600,9.38e-05,0.00
90,119.060061,2.498132,70.148377,9.36e-05,0.00
91,120.518083,2.529522,70.251344,9.35e-05,0.00
92,120.905699,2.529171,72.059906,9.33e-05,0.00
93,119.164780,2.501564,68.499777,9.32e-05,0.00
94,121.362229,2.542532,72.416082,9.30e-05,0.00
95,120.003726,2.520808,69.680353,9.28e-05,0.00
96,120.333848,2.511701,71.380752,9.27e-05,0.00
97,121.592864,2.550045,73.718598,9.25e-05,0.00
98,119.667831,2.511251,74.216735,9.23e-05,0.00
99,119.170090,2.491265,70.620925,9.22e-05,0.00
100,121.496467,2.534735,73.692381,9.20e-05,0.00
101,119.862661,2.508949,72.983290,9.18e-05,0.00
102,121.059600,2.540209,76.017988,9.16e-05,0.00
103,118.767511,2.476651,73.795637,9.15e-05,0.00
104,119.659128,2.481017,70.903753,9.13e-05,0.00
105,120.754411,2.495968,75.223491,9.11e-05,0.00
106,119.454121,2.469359,74.268902,9.09e-05,0.00
107,120.989439,2.496573,72.208376,9.07e-05,0.00
108,119.975183,2.477508,78.842947,9.05e-05,0.00
109,120.685524,2.497258,79.305380,9.04e-05,0.00
110,120.796239,2.502405,75.534944,9.02e-05,0.00
111,120.927310,2.510683,80.138824,9.00e-05,0.00
112,120.017169,2.487489,75.448659,8.98e-05,0.00
113,122.078545,2.546769,78.269966,8.96e-05,0.00
114,119.944550,2.505277,78.004525,8.94e-05,0.00
115,119.066260,2.476067,81.737535,8.92e-05,0.00
116,119.942029,2.480973,78.525572,8.90e-05,0.00
117,120.942598,2.505839,79.231168,8.88e-05,0.00
118,120.138205,2.489243,80.787509,8.86e-05,0.00
119,120.246797,2.480706,75.965987,8.84e-05,0.00
120,120.822279,2.502224,77.153028,8.82e-05,0.00
121,120.297003,2.490539,80.075912,8.80e-05,0.00
122,119.383455,2.456983,81.829286,8.78e-05,0.00
123,121.166748,2.495977,81.075220,8.76e-05,0.00
124,120.366430,2.493008,79.217007,8.74e-05,0.00
125,120.701801,2.507293,80.030324,8.71e-05,0.00
126,120.168650,2.490323,80.632547,8.69e-05,0.00
127,119.496964,2.468236,79.573603,8.67e-05,0.00
128,119.745073,2.457203,85.401961,8.65e-05,0.00
129,121.758876,2.506484,82.136341,8.63e-05,0.00
130,121.465001,2.519482,82.296269,8.61e-05,0.00
131,119.075338,2.465958,84.357622,8.58e-05,0.00
132,119.964052,2.470795,77.684468,8.56e-05,0.00
133,122.234143,2.540013,80.016319,8.54e-05,0.00
134,119.041546,2.478829,83.484969,8.52e-05,0.00
135,119.270816,2.462950,82.799342,8.49e-05,0.00
136,120.894606,2.480917,84.137959,8.47e-05,0.00
137,120.277247,2.471761,84.449601,8.45e-05,0.00
138,121.260918,2.502825,83.619699,8.42e-05,0.00
139,120.629366,2.507258,81.323930,8.40e-05,0.00
140,119.833494,2.483300,83.229090,8.38e-05,0.00
141,121.125170,2.492148,87.886243,8.35e-05,0.00
142,120.231465,2.493383,85.566256,8.33e-05,0.00
143,120.187408,2.485996,85.502658,8.31e-05,0.00
144,120.502151,2.490628,86.119100,8.28e-05,0.00
145,119.711718,2.465431,88.363999,8.26e-05,0.00
146,120.305668,2.470543,83.769794,8.23e-05,0.00
147,120.047125,2.467732,90.040198,8.21e-05,0.00
148,121.120250,2.492312,88.710185,8.19e-05,0.00
149,120.166871,2.473720,89.342647,8.16e-05,0.00
150,120.769306,2.493310,89.764545,8.14e-05,0.00
151,120.150791,2.483247,88.987084,8.11e-05,0.00
152,120.133870,2.472172,84.841599,8.09e-05,0.00
153,119.868836,2.456224,86.420390,8.06e-05,0.00
154,121.086849,2.484935,90.621990,8.04e-05,0.00
155,119.876688,2.467608,88.257601,8.01e-05,0.00
156,121.519679,2.501256,89.108741,7.99e-05,0.00
157,119.285898,2.467768,85.560480,7.96e-05,0.00
158,119.779884,2.461811,88.113686,7.93e-05,0.00
159,120.315865,2.459571,87.673893,7.91e-05,0.00
160,121.294089,2.495258,88.518838,7.88e-05,0.00
161,119.511502,2.452235,82.596396,7.86e-05,0.00
162,120.654999,2.472880,88.789650,7.83e-05,0.00
163,120.349398,2.471243,89.271161,7.80e-05,0.00
164,120.175353,2.465785,90.881356,7.78e-05,0.00
165,120.982656,2.485842,86.792116,7.75e-05,0.00
166,121.194113,2.486650,91.101852,7.72e-05,0.00
167,119.974461,2.483990,95.533710,7.70e-05,0.00
168,120.318912,2.476366,91.841628,7.67e-05,0.00
169,120.005486,2.473380,92.263038,7.64e-05,0.00
170,120.615026,2.481290,90.764197,7.62e-05,0.00
171,119.707772,2.465465,91.160827,7.59e-05,0.00
172,120.718097,2.479376,94.827110,7.56e-05,0.00
173,120.036271,2.454535,91.206235,7.53e-05,0.00
174,120.071291,2.462023,91.400086,7.51e-05,0.00
175,120.143942,2.459121,92.310339,7.48e-05,0.00
176,120.878935,2.477877,93.372828,7.45e-05,0.00
177,120.163019,2.457592,91.726851,7.42e-05,0.00
178,119.927306,2.454314,93.495489,7.40e-05,0.00
179,119.918390,2.437828,99.717277,7.37e-05,0.00
180,120.235699,2.435764,87.922581,7.34e-05,0.00
181,121.191119,2.458765,98.265355,7.31e-05,0.00
182,121.914806,2.502695,95.815734,7.28e-05,0.00
183,118.978879,2.438658,94.364059,7.25e-05,0.00
184,120.424007,2.465232,91.737615,7.23e-05,0.00
185,120.508990,2.463769,95.537424,7.20e-05,0.00
186,119.374219,2.428345,98.752453,7.17e-05,0.00
187,120.632138,2.451754,96.315086,7.14e-05,0.00
188,120.602599,2.447302,92.668501,7.11e-05,0.00
189,120.004758,2.428769,91.280355,7.08e-05,0.00
190,120.316804,2.434186,95.486792,7.05e-05,0.00
191,121.948327,2.472850,95.399237,7.02e-05,0.00
192,119.860253,2.453727,95.426882,7.00e-05,0.00
193,121.289611,2.478635,95.748960,6.97e-05,0.00
194,122.355068,2.536763,96.366865,6.94e-05,0.00
195,118.769963,2.454309,99.948226,6.91e-05,0.00
196,119.856650,2.451594,93.406373,6.88e-05,0.00
197,119.404177,2.439605,94.422217,6.85e-05,0.00
198,120.527653,2.450825,97.299528,6.82e-05,0.00
199,119.392697,2.426297,96.800480,6.79e-05,0.00
200,120.646554,2.440456,98.554315,6.76e-05,0.00
201,120.949490,2.456155,102.755328,6.73e-05,0.00
202,120.035614,2.449718,95.306470,6.70e-05,0.00
203,121.605741,2.476098,101.082571,6.67e-05,0.00
204,119.376822,2.431991,92.204754,6.64e-05,0.00
205,120.992954,2.470593,96.531358,6.61e-05,0.00
206,119.714977,2.430543,97.298042,6.58e-05,0.00
207,121.076648,2.465707,90.180642,6.55e-05,0.00
208,120.204148,2.441126,96.750834,6.52e-05,0.00
209,120.542664,2.454125,96.321983,6.49e-05,0.00
210,120.124840,2.440435,91.228486,6.46e-05,0.00
211,120.510940,2.445899,96.467714,6.43e-05,0.00
212,119.961589,2.444418,97.809401,6.40e-05,0.00
213,120.930899,2.446483,97.770164,6.37e-05,0.00
214,121.167333,2.469711,106.133464,6.34e-05,0.00
215,119.682118,2.439638,93.995525,6.31e-05,0.00
216,118.810374,2.405364,93.026980,6.27e-05,0.00
217,120.766194,2.424753,101.423247,6.24e-05,0.00
218,121.160543,2.437097,103.195815,6.21e-05,0.00
219,119.423888,2.409290,95.433905,6.18e-05,0.00
220,121.009780,2.435323,102.595451,6.15e-05,0.00
221,121.240347,2.449794,101.525825,6.12e-05,0.00
222,120.063472,2.429355,98.679634,6.09e-05,0.00
223,120.634476,2.432505,97.847292,6.06e-05,0.00
224,120.257006,2.429749,96.644894,6.03e-05,0.00
225,121.035336,2.437756,96.896266,6.00e-05,0.00
226,121.726395,2.486174,104.082052,5.97e-05,0.00
227,119.674194,2.431503,101.507331,5.93e-05,0.00
228,120.387972,2.440765,100.239971,5.90e-05,0.00
229,120.789613,2.441893,100.857659,5.87e-05,0.00
230,120.460444,2.450365,102.951793,5.84e-05,0.00
231,120.842405,2.455697,100.296758,5.81e-05,0.00
232,119.882953,2.426342,95.579347,5.78e-05,0.00
233,120.244995,2.440934,94.888068,5.75e-05,0.00
234,119.887010,2.416103,99.702726,5.71e-05,0.00
235,120.396979,2.425050,97.060844,5.68e-05,0.00
236,120.675153,2.428558,100.483321,5.65e-05,0.00
237,121.260062,2.447221,100.762705,5.62e-05,0.00
238,121.235630,2.456147,97.995949,5.59e-05,0.00
239,119.972735,2.424941,100.763996,5.56e-05,0.00
240,121.840707,2.479003,106.586760,5.53e-05,0.00
241,120.129212,2.444549,100.867406,5.49e-05,0.00
242,120.166801,2.439325,100.102143,5.46e-05,0.00
243,120.027002,2.422012,96.460665,5.43e-05,0.00
244,120.557523,2.437183,100.911864,5.40e-05,0.00
245,120.440485,2.430749,103.638769,5.37e-05,0.00
246,120.274045,2.433534,95.947875,5.34e-05,0.00
247,121.183209,2.441991,101.430615,5.30e-05,0.00
248,120.417905,2.440974,99.743120,5.27e-05,0.00
249,120.543517,2.443334,102.519358,5.24e-05,0.00
250,120.345311,2.421594,95.144325,5.21e-05,0.00
251,120.802850,2.432099,98.559784,5.18e-05,0.00
252,119.841581,2.417675,96.861557,5.15e-05,0.00
253,121.136214,2.439665,97.675578,5.11e-05,0.00
254,120.446725,2.430668,100.569222,5.08e-05,0.00
255,120.442752,2.421372,102.725771,5.05e-05,0.00
256,121.373447,2.440289,100.739467,5.02e-05,0.00
257,120.178389,2.427874,102.403699,4.99e-05,0.00
258,121.585184,2.450361,102.808489,4.95e-05,0.00
259,120.889149,2.450971,103.291648,4.92e-05,0.00
260,120.035088,2.426141,97.120433,4.89e-05,0.00
261,120.064448,2.422178,100.942070,4.86e-05,0.00
262,120.526472,2.420133,95.340289,4.83e-05,0.00
263,120.931883,2.429204,96.564650,4.80e-05,0.00
264,121.791555,2.466563,101.420771,4.76e-05,0.00
265,120.616149,2.451867,100.301123,4.73e-05,0.00
266,120.193089,2.432292,94.343179,4.70e-05,0.00
267,120.471668,2.434429,97.015938,4.67e-05,0.00
268,121.173054,2.456279,102.204274,4.64e-05,0.00
269,120.167283,2.423332,100.587580,4.61e-05,0.00
270,119.841151,2.417418,96.025159,4.57e-05,0.00
271,120.839436,2.432149,100.030583,4.54e-05,0.00
272,120.338385,2.414264,92.767814,4.51e-05,0.00
273,121.046162,2.430616,102.276103,4.48e-05,0.00
274,120.222508,2.410685,99.729398,4.45e-05,0.00
275,120.314173,2.400993,96.923583,4.42e-05,0.00
276,121.380893,2.426892,96.824412,4.39e-05,0.00
277,121.431056,2.439596,97.967005,4.35e-05,0.00
278,120.657677,2.425424,95.348591,4.32e-05,0.00
