epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,314.9827473958333,0.15747231245040894,0.07781647890806198,3.7357874711354575,0.0,3.5199753559330325e-06,1.0,1.0,1.0,5.000000000000001e-07,0.0492859999940265,3.5524278999946546,3.6022286415100098,900,249.84532898020908
2,322.1292724609375,0.16104560842116675,0.07703974718848865,3.7273810704549155,0.0,0.0001345827004115563,1.0,1.0,1.0,2.9750000000000003e-06,0.019674499984830618,2.371319999991101,2.3904659748077393,900,376.4956328535006
3,321.74610392252606,0.1608539323012034,0.07840568696459134,3.7402772903442383,0.0,0.0005081128474557772,1.0,1.0,1.0,5.450000000000001e-06,0.019285899979877286,2.371063899990986,2.390735626220703,900,376.45316785726254
4,318.03087361653644,0.15899634857972464,0.07810999204715093,3.7266445557276406,0.0,0.00129115932698672,1.0,1.0,1.0,7.925000000000001e-06,0.019228599994676188,2.3736050999868894,2.3930137157440186,900,376.0947938069709
5,317.77541097005206,0.1588686133424441,0.07580017546812694,3.7169216076533,0.0,0.0026226671179756522,1.0,1.0,1.0,1.0400000000000002e-05,0.020328599974163808,2.3729126999969594,2.393531560897827,900,376.0134249754388
6,316.3707224527995,0.1581661527355512,0.0780980351070563,3.719745318094889,0.0,0.004444537179855009,1.0,1.0,1.0,1.2875000000000001e-05,0.0191898999910336,2.3723654999921564,2.392235040664673,900,376.21721306696463
7,326.8680928548177,0.1634146273136139,0.0771192026635011,3.7420122226079306,0.0,0.006584387194986145,1.0,1.0,1.0,1.535e-05,0.019534299994120374,2.370999099992332,2.390733003616333,900,376.4535808217055
8,308.3802795410156,0.1541706919670105,0.07517387842138608,3.71809450785319,0.0,0.009667104420562586,1.0,1.0,1.0,1.7825000000000003e-05,0.01975270002731122,2.3711924999952316,2.3913228511810303,900,376.36072417219054
9,316.90692138671875,0.15843377014001211,0.07765756919980049,3.731416344642639,0.0,0.012868583668023348,1.0,1.0,1.0,2.0300000000000006e-05,0.020368899960885756,2.369410599974799,2.3908159732818604,900,376.4405165674775
10,312.89793395996094,0.15642902255058289,0.07750359922647476,3.7496228218078613,0.0,0.01622248099495967,1.0,1.0,1.0,2.2775000000000005e-05,0.01992249999602791,2.372210899993661,2.3921658992767334,900,376.22808697010237
11,314.3241373697917,0.1571419114867846,0.07837759206692378,3.75856343905131,0.0,0.019521834639211495,1.0,1.0,1.0,2.5250000000000007e-05,0.021758500020951033,2.375252600031672,2.3979198932647705,900,375.32529861731496
