epoch,loss_total,loss_style_swd,loss_style_swd_weighted,loss_mse,loss_mse_weighted,loss_layout,loss_mse_raw,learning_rate,epoch_time
1,4.606428,42.560122,0.133331,2.18e-05,0.00
2,2.868473,42.773208,0.101288,4.16e-05,0.00
3,2.949672,42.889724,0.085305,6.14e-05,0.00
4,2.971945,43.048795,0.078656,8.12e-05,0.00
5,2.981936,43.183089,0.074528,1.01e-04,0.00
6,2.983820,43.259836,0.071541,1.21e-04,0.00
7,2.987401,43.235754,0.069842,1.41e-04,0.00
8,2.986620,43.212978,0.068127,1.60e-04,0.00
9,2.989965,43.202784,0.066635,1.80e-04,0.00
10,2.988041,43.222753,0.065023,2.00e-04,0.00
11,2.984694,43.214371,0.062412,2.00e-04,0.00
12,2.982253,43.244075,0.059412,2.00e-04,0.00
13,2.982953,43.249108,0.057143,2.00e-04,0.00
14,2.983323,43.203495,0.054104,2.00e-04,0.00
15,2.981341,43.197694,0.051164,2.00e-04,0.00
16,2.983036,43.183345,0.048880,2.00e-04,0.00
17,2.988929,43.204185,0.046927,2.00e-04,0.00
18,2.980113,43.187078,0.044664,2.00e-04,0.00
19,2.991078,43.198233,0.042736,2.00e-04,0.00
20,2.988695,43.180648,0.041377,2.00e-04,0.00
21,2.982729,43.213130,0.039593,2.00e-04,0.00
22,2.997625,43.177609,0.038677,2.00e-04,0.00
23,2.987591,43.215533,0.037009,2.00e-04,0.00
24,2.993842,43.183862,0.036103,2.00e-04,0.00
25,2.999264,43.167989,0.035796,2.00e-04,0.00
26,2.990478,43.183787,0.034465,1.99e-04,0.00
27,2.998695,43.174245,0.033787,1.99e-04,0.00
28,2.990049,43.180082,0.032739,1.99e-04,0.00
29,2.998402,43.210164,0.032575,1.99e-04,0.00
30,3.004804,43.192679,0.032229,1.99e-04,0.00
31,2.980971,43.193949,0.030924,1.99e-04,0.00
32,3.001529,43.202124,0.030754,1.99e-04,0.00
33,3.000702,43.200462,0.030496,1.99e-04,0.00
34,2.997824,43.174120,0.029500,1.99e-04,0.00
35,3.000854,43.191250,0.029732,1.99e-04,0.00
36,2.998119,43.168388,0.029349,1.99e-04,0.00
37,3.000157,43.207725,0.028708,1.99e-04,0.00
38,2.993862,43.186721,0.028127,1.98e-04,0.00
39,3.005903,43.213083,0.028036,1.98e-04,0.00
40,2.996235,43.213142,0.027941,1.98e-04,0.00
41,2.997535,43.197316,0.027153,1.98e-04,0.00
42,3.001473,43.173956,0.027417,1.98e-04,0.00
43,3.011249,43.200655,0.027525,1.98e-04,0.00
44,2.993464,43.202563,0.026970,1.98e-04,0.00
45,3.006434,43.203578,0.027577,1.98e-04,0.00
46,3.001463,43.215578,0.027037,1.97e-04,0.00
47,3.002298,43.193628,0.026986,1.97e-04,0.00
48,2.994845,43.210565,0.026259,1.97e-04,0.00
49,3.001483,43.182671,0.026257,1.97e-04,0.00
50,3.002238,43.204528,0.026128,1.97e-04,0.00
51,3.000210,43.201363,0.025619,1.97e-04,0.00
52,3.002865,43.196780,0.025877,1.96e-04,0.00
53,2.999295,43.193402,0.025956,1.96e-04,0.00
54,3.003935,43.197271,0.025959,1.96e-04,0.00
55,2.997836,43.204660,0.025031,1.96e-04,0.00
56,2.999117,43.220955,0.024777,1.96e-04,0.00
57,3.007007,43.217563,0.025441,1.96e-04,0.00
58,3.004815,43.191894,0.025431,1.95e-04,0.00
59,3.003411,43.212115,0.025288,1.95e-04,0.00
60,2.998625,43.228122,0.024409,1.95e-04,0.00
61,3.001448,43.204345,0.024961,1.95e-04,0.00
62,3.006438,43.215664,0.024639,1.95e-04,0.00
63,2.993914,43.213986,0.024174,1.94e-04,0.00
64,3.011729,43.186101,0.024444,1.94e-04,0.00
65,2.999385,43.223645,0.024194,1.94e-04,0.00
66,2.991911,43.223277,0.023751,1.94e-04,0.00
67,3.016013,43.226700,0.024166,1.93e-04,0.00
68,3.000560,43.199128,0.024460,1.93e-04,0.00
69,3.008412,43.221000,0.024541,1.93e-04,0.00
70,2.992544,43.218946,0.023913,1.93e-04,0.00
71,3.004010,43.228770,0.024044,1.92e-04,0.00
72,3.003549,43.221960,0.023761,1.92e-04,0.00
73,3.008133,43.213042,0.024158,1.92e-04,0.00
74,2.986464,43.224372,0.023040,1.92e-04,0.00
75,3.016075,43.222145,0.023739,1.91e-04,0.00
76,2.998319,43.246465,0.023554,1.91e-04,0.00
77,3.007427,43.241694,0.023449,1.91e-04,0.00
78,3.013713,43.210707,0.023920,1.91e-04,0.00
79,2.990825,43.233660,0.023318,1.90e-04,0.00
80,3.003851,43.188872,0.023255,1.90e-04,0.00
81,3.006544,43.199430,0.023301,1.90e-04,0.00
82,2.995698,43.226896,0.022968,1.90e-04,0.00
83,3.002156,43.209083,0.023304,1.89e-04,0.00
84,3.013609,43.238401,0.023498,1.89e-04,0.00
85,2.993156,43.206283,0.022781,1.89e-04,0.00
86,3.004634,43.233414,0.023131,1.88e-04,0.00
87,3.004667,43.192194,0.022894,1.88e-04,0.00
88,3.000363,43.216648,0.023315,1.88e-04,0.00
89,2.999078,43.217661,0.022653,1.88e-04,0.00
90,3.003434,43.213065,0.022764,1.87e-04,0.00
91,3.004817,43.209210,0.022793,1.87e-04,0.00
92,2.994817,43.224633,0.022227,1.87e-04,0.00
93,3.010313,43.224325,0.022298,1.86e-04,0.00
94,2.995814,43.228748,0.022480,1.86e-04,0.00
95,3.015588,43.217601,0.022653,1.86e-04,0.00
96,2.999898,43.217381,0.022525,1.85e-04,0.00
97,3.003201,43.217050,0.022721,1.85e-04,0.00
98,2.996881,43.237896,0.022399,1.85e-04,0.00
99,3.010734,43.223421,0.022461,1.84e-04,0.00
100,2.996054,43.227244,0.022134,1.84e-04,0.00
101,3.019797,43.244383,0.022832,1.84e-04,0.00
102,2.991282,43.213933,0.022196,1.83e-04,0.00
103,3.003584,43.223775,0.022150,1.83e-04,0.00
104,2.999952,43.226915,0.021991,1.82e-04,0.00
