src_style,tgt_style,src_image,gen_image,content_lpips,clip_dir,clip_style,clip_content,pred_style,class_correct
Hayao,Hayao,0.jpg,Hayao_0_to_Hayao.jpg,0.34347486,0.30267223715782166,0.8473191261291504,0.9200112,N/A,N/A
Hayao,cezanne,0.jpg,Hayao_0_to_cezanne.jpg,0.580639,0.7601112127304077,0.7837364077568054,0.71846676,N/A,N/A
Hayao,monet,0.jpg,Hayao_0_to_monet.jpg,0.48430502,0.7688096761703491,0.7754952311515808,0.6961365,N/A,N/A
Hayao,photo,0.jpg,Hayao_0_to_photo.jpg,0.53223777,0.6202100515365601,0.7181200385093689,0.7371172,N/A,N/A
Hayao,vangogh,0.jpg,Hayao_0_to_vangogh.jpg,0.4746734,0.7903282642364502,0.8243347406387329,0.70158315,N/A,N/A
Hayao,Hayao,1000.jpg,Hayao_1000_to_Hayao.jpg,0.31437364,0.36953967809677124,0.8537048697471619,0.9029178,N/A,N/A
Hayao,cezanne,1000.jpg,Hayao_1000_to_cezanne.jpg,0.52654004,0.6215165853500366,0.6695947647094727,0.74462384,N/A,N/A
Hayao,monet,1000.jpg,Hayao_1000_to_monet.jpg,0.43894914,0.6065493226051331,0.6299617290496826,0.7590009,N/A,N/A
Hayao,photo,1000.jpg,Hayao_1000_to_photo.jpg,0.50939405,0.4606904983520508,0.5786979794502258,0.80571836,N/A,N/A
Hayao,vangogh,1000.jpg,Hayao_1000_to_vangogh.jpg,0.5136761,0.6094193458557129,0.6795096397399902,0.7219984,N/A,N/A
Hayao,Hayao,1001.jpg,Hayao_1001_to_Hayao.jpg,0.2934215,0.17447862029075623,0.8494650721549988,0.9343481,N/A,N/A
Hayao,cezanne,1001.jpg,Hayao_1001_to_cezanne.jpg,0.37990373,0.43141573667526245,0.5695624947547913,0.8235242,N/A,N/A
Hayao,monet,1001.jpg,Hayao_1001_to_monet.jpg,0.44545466,0.47480714321136475,0.5534349679946899,0.8118137,N/A,N/A
Hayao,photo,1001.jpg,Hayao_1001_to_photo.jpg,0.38663703,0.46133357286453247,0.5525493025779724,0.765465,N/A,N/A
