epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,1.0476222038269043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007464231923222542,0.07518801093101501,0.0,0.0687432512640953,0.045813675969839096,0.0,0.0,0.0,1.0,0.9757236242294312,0.9243647456169128,2.494699716567993,0.0,0.0,0.25088340044021606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,1.0201016020291718,119.54227781086229,120.567795753479
2,0.8569883108139038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006645818706601858,0.04788605123758316,0.0,0.27787426114082336,0.02795226126909256,0.0,0.0,0.0,1.0,0.9806990027427673,0.9272477030754089,2.4982333183288574,0.0,0.0,0.25088340044021606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019999479108972367,1.0230197639757534,108.76318794900726,109.78899359703064
3,0.7750164866447449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006114666815847158,0.0405585840344429,0.0,0.4435201585292816,0.034414540976285934,0.0,0.0,0.0,1.0,0.9746032357215881,0.9246251583099365,2.5017669200897217,0.0,0.0,0.25088340044021606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019997916493011034,1.0972760699951323,108.67189758599852,109.7717297077179
4,0.7470792531967163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005814521573483944,0.041012998670339584,0.0,0.5365225672721863,0.03894977644085884,0.0,0.0,0.0,1.0,0.9680702090263367,0.9307436347007751,2.505300283432007,0.0,0.0,0.2473498284816742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001999531232347445,1.1512409282731824,108.88782257004641,110.04203987121582
5,0.7275540828704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005688946228474379,0.03923654928803444,0.0,0.5825875997543335,0.042822591960430145,0.0,0.0,0.0,1.0,0.9807256460189819,0.919524610042572,2.494699716567993,0.0,0.0,0.25088340044021606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019991666885939155,1.0626668550103204,108.7037160100881,109.76927590370178
6,0.7521467208862305,0.0,0.0,0.0,0.0,0.0,0.53743577003479,1.5478556156158447,0.005567371379584074,0.038921747356653214,0.0,0.52983558177948,0.045858509838581085,0.0,0.0,0.0,1.0,0.9758601784706116,0.9266830682754517,2.4982333183288574,0.0,0.0,0.25088340044021606,0.0,0.0,0.0,0.01333332248032093,0.01999998465180397,0.0,0.0,1.0,0.00019986980580168453,1.174824799018097,109.46710665299906,110.64471697807312
7,0.7813349366188049,0.0,0.0,0.0,0.0,0.0,0.5177250504493713,1.3565596342086792,0.005535207223147154,0.03957916423678398,0.0,0.4559224247932434,0.04826414957642555,0.0,0.0,0.0,1.0,0.9775038957595825,0.9243968725204468,2.5017669200897217,0.0,0.0,0.25088340044021606,0.0,0.0,0.0,0.02666664496064186,0.03999996930360794,0.0,0.0,1.0,0.00019981253920068581,1.073591341075371,109.09855928493198,110.17507338523865
8,0.7900923490524292,0.0,0.0,0.0,0.0,0.0,0.5085564255714417,1.198642373085022,0.0053919958882033825,0.039337463676929474,0.0,0.39249855279922485,0.050174493342638016,0.0,0.0,0.0,1.0,0.9704161882400513,0.9230583906173706,2.505300283432007,0.0,0.0,0.2473498284816742,0.0,0.0,0.0,0.03999996930360794,0.060000140219926834,0.0,0.0,1.0,0.00019974487533632352,1.0714017499267356,108.99928710309905,110.07356357574463
9,0.8099668025970459,0.0,0.0,0.0,0.0,0.0,0.46491357684135437,1.036346673965454,0.005419093184173107,0.0398041270673275,0.0,0.33266595005989075,0.051062680780887604,0.0,0.0,0.0,1.0,0.9709782004356384,0.926395058631897,2.494699716567993,0.0,0.0,0.25088340044021606,0.0,0.0,0.0,0.05333328992128372,0.07999993860721588,0.0,0.0,1.0,0.00019966682162870294,1.1545604780112626,109.01065885995922,110.16790843009949
10,0.8198814988136292,0.0,0.0,0.0,0.0,0.0,0.45825907588005066,0.9458135366439819,0.005380117334425449,0.038919880986213684,0.0,0.3008088171482086,0.051076266914606094,0.0,0.0,0.0,1.0,0.9781605005264282,0.9242184162139893,2.4982333183288574,0.0,0.0,0.25088340044021606,0.0,0.0,0.0,0.06666675209999084,0.10000025480985641,0.0,0.0,1.0,0.0001995783866372926,1.056190737959696,109.03186728607398,110.09082889556885
