epoch,loss,swd,repulsive,color,identity,identity_ratio,sched_factor,idt_anchor,topo_align,idt_repel,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,41.631874084472656,10.550219535827637,22.318227767944336,2.6976029872894287,6.065824031829834,0.25,1.0,1.1651538610458374,0.3659924268722534,4.534677982330322,0.954944908618927,0.01886862888932228,1.3333333333333333e-05,0.4916541990824044,0.004762401105836034,28.8220976984594,5.335972398985177,0.1062374992761761,0.026046202518045902,34.26906999782659,35.44915843009949,10240,288.864403373405,298.81172732873813
2,39.698612213134766,9.333003044128418,21.78272819519043,1.9860525131225586,6.5968241691589355,0.25,1.0,1.9448509216308594,0.4573715329170227,4.194601058959961,0.9238109588623047,0.029571274295449257,2.6666666666666667e-05,0.47275990061461926,0.004435299662873149,22.149279000237584,1.3361613005399704,0.07845990010537207,0.024518498918041587,23.5683355005458,24.727883338928223,10240,414.1074211507434,434.4812555711819
3,37.49538803100586,8.299978256225586,20.361494064331055,1.1932096481323242,7.6407084465026855,0.25,1.0,3.4318432807922363,0.6861321926116943,3.5227341651916504,0.8735532760620117,0.05538173392415047,4e-05,0.480018999427557,0.004507201258093119,22.132043400080875,1.3757576001808047,0.08135139988735318,0.02539719920605421,23.593659601407126,24.756712198257446,10240,413.6251986126318,434.0149079454078
4,35.66874694824219,7.456678867340088,19.284608840942383,0.7510994076728821,8.176360130310059,0.25,1.0,4.439281463623047,0.7743188142776489,2.9627606868743896,0.8764052391052246,0.05032417178153992,5.333333333333333e-05,0.473246400244534,0.004516999237239361,22.16870710044168,1.330948900198564,0.07899179961532354,0.02430120063945651,23.583164799492806,24.739094018936157,10240,413.9197657020888,434.2080499823428
5,34.43584060668945,6.802947998046875,18.377124786376953,0.6414771676063538,8.614285469055176,0.25,1.0,5.216249942779541,0.8935877680778503,2.504445791244507,0.9169893264770508,0.033379796892404556,6.666666666666667e-05,0.47340809903107584,0.004380799131467938,22.162622300442308,1.3261399997863919,0.08026379928924143,0.024334200890734792,23.57340689864941,24.732222080230713,10240,414.03477482863025,434.3877846772619
6,33.59200668334961,6.318332195281982,17.485857009887695,0.6419467329978943,9.145866394042969,0.25,1.0,5.956443786621094,1.1115760803222656,2.0778467655181885,0.9297248721122742,0.02743447758257389,8e-05,0.485053000273183,0.004621800035238266,22.14178689965047,1.3635788012761623,0.08355519990436733,0.026342498837038875,23.593542700866237,24.762800216674805,10240,413.5235074547254,434.0170583887785
7,32.70475387573242,6.210080623626709,16.60565948486328,0.5559666156768799,9.33304500579834,0.25,1.0,6.528769016265869,1.1815693378448486,1.622707724571228,0.9351760745048523,0.025069361552596092,7.947055393155969e-05,0.4859160997439176,0.004596899962052703,22.198162500746548,1.347240398870781,0.08230389980599284,0.025506101083010435,23.632303699385375,24.808393001556396,10240,412.76353528249797,433.30519657574985
8,32.10988998413086,6.104960918426514,16.085336685180664,0.4812081456184387,9.438385963439941,0.25,1.0,6.773227214813232,1.1684820652008057,1.4966754913330078,0.9429201483726501,0.021630747243762016,7.884828921053212e-05,0.4812603001482785,0.004579599713906646,22.23496870044619,1.3619658993557096,0.08208249951712787,0.025364600820466876,23.683596699032933,24.849815607070923,10240,412.0754923061178,432.36676127060247
9,31.887271881103516,6.001492023468018,15.89965534210205,0.41036707162857056,9.57575511932373,0.25,1.0,6.949354648590088,1.2049062252044678,1.421496033668518,0.9311491847038269,0.025936877354979515,7.813491142126459e-05,0.488524699350819,0.004757000133395195,22.218242900213227,1.3637846994679421,0.08287229994311929,0.0253671002574265,23.669656899757683,24.847476959228516,10240,412.114276906364,432.62139554311966
10,31.981204986572266,6.089951515197754,15.65076732635498,0.43430253863334656,9.80617904663086,0.25,1.0,7.108875274658203,1.3144959211349487,1.3828092813491821,0.9244897961616516,0.028026942163705826,7.733237588269115e-05,0.48106569959782064,0.004347899695858359,22.27534639998339,1.3426692003849894,0.08124249964021146,0.02512609981931746,23.70360599970445,24.875722646713257,10240,411.64633266856976,432.0017806627261
