run_name,reason,epoch,transfer_clip_style,transfer_lpips,allpairs_clip_style,allpairs_lpips,wall_total,summary_json,metrics_csv,images_dir
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2,best_transfer_lpips,epoch_0003,0.7034744567175706,0.4389132708333333,0.7258930301268895,0.4346500347199999,88.96143976299936,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0003\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0003\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0003\images
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2,best_transfer_clip_style,epoch_0001,0.7038317524393398,0.43943348520000003,0.726422122478485,0.4352145142266666,89.32449780400202,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0001\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0001\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0001\images
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2,latest,epoch_0012,0.7035560973485311,0.44002133084999995,0.7258299374580385,0.4358175684266667,89.34075469800155,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0012\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0012\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval_fresh_localreview\epoch_0012\images
