run_name,reason,epoch,transfer_clip_style,transfer_lpips,allpairs_clip_style,allpairs_lpips,wall_total,summary_json,metrics_csv,images_dir
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2,best_transfer_lpips,epoch_0001,0.704755711654822,0.4520736783,0.7258658811251322,0.4476665036,88.95735311400495,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0001\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0001\images
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2,best_transfer_clip_style,epoch_0004,0.707363600730896,0.4877904023500001,0.7241714967886608,0.4834650002933333,,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0004\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0004\images
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2,latest,epoch_0004,0.707363600730896,0.4877904023500001,0.7241714967886608,0.4834650002933333,,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0004\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_qedgegated_seed42_b8a2\full_eval\epoch_0004\images
