run_name,reason,epoch,transfer_clip_style,transfer_lpips,allpairs_clip_style,allpairs_lpips,wall_total,summary_json,metrics_csv,images_dir
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2,best_transfer_lpips,epoch_0003,0.7036003698905309,0.4390528231666667,0.7260041892528533,0.4347999235466667,89.90882800700638,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0003\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0003\images
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2,best_transfer_clip_style,epoch_0001,0.7040175476670265,0.4396524419166667,0.7265165081818898,0.4354409223733334,92.741565782002,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0001\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0001\images
aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2,latest,epoch_0012,0.7035923256476722,0.44020034186666673,0.725944079399109,0.43599519474666665,89.23628784899483,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0012\summary.json,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0012\metrics.csv,G:\GitHub\Latent_Style\exp\inmortal-exp\aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2\full_eval\epoch_0012\images
