probe_family,path_mode,encoded_code_a_vs_b_mean_abs,first_hires_block_gate1_a_vs_b_mean_abs,skip32_a_vs_b_mean_abs,content16_a_vs_b_mean_abs,adapted_code_a_vs_b_mean_abs,style_map_a_vs_b_mean_abs,h_body_a_vs_b_mean_abs,h_fused_a_vs_b_mean_abs,h_dec_pre_mod_a_vs_b_mean_abs,h_dec_post_mod_a_vs_b_mean_abs,delta_a_vs_b_mean_abs
path_anatomy,code_only_no_reference,0.003732196521013975,0.0013375207781791687,0.0,0.0,0.0037321976851671934,0.000680775847285986,0.0043637813068926334,0.0014307083329185843,0.007683862932026386,0.004116087220609188,0.0005139658460393548
path_anatomy,spatial_matched_target,0.0,0.0,0.0,0.0,0.0,1.4171326160430908,0.2441982626914978,0.023075252771377563,0.12185020744800568,0.07393915951251984,0.008008348755538464
