probe_family,mode,encoder_mode,spatial_active,code_active,encoded_code_a_vs_b_mean_abs,forward_a_vs_b_mean_abs,predict_transport_base_a_vs_b_mean_abs,integrate_a_vs_b_mean_abs,style_code_override_active,style_code_content_router_active,style_code_content_router_bypassed,style_code_content_delta_abs,style_code_adapted_abs,cached_output_style_map_present,cached_output_style_map_abs,style_spatial_source_override_palette,style_spatial_source_target_latent,style_spatial_source_structured_map,style_spatial_source_code_map,style_spatial_source_legacy_zero,style_spatial_code_map_primary,style_spatial_code_map_residual,style_spatial_code_map_pre_resolved_abs,style_spatial_code_map_abs,style_spatial_map_abs
conditioning,none,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858228921890259,1.0,0.07767531275749207,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07963649928569794,0.07698659598827362,0.07767531275749207
conditioning,spatial,none,1.0,0.0,0.0,0.008008348755538464,0.008008349686861038,0.006133032962679863,0.0,0.0,0.0,0.0,0.3858228921890259,1.0,1.3305606842041016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07963649928569794,0.07698655128479004,1.3305606842041016
conditioning,code,residual,0.0,1.0,0.003732196521013975,0.0005139658460393548,0.0005139659624546766,0.0001313441462116316,1.0,0.0,0.0,0.0,0.5215882658958435,1.0,0.10827842354774475,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11264055967330933,0.10953836143016815,0.10827842354774475
conditioning,both,residual,1.0,1.0,0.003732196521013975,0.01114229578524828,0.011142296716570854,0.005187057889997959,1.0,0.0,0.0,0.0,0.5215882658958435,1.0,1.3401087522506714,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11264055967330933,0.10953841358423233,1.3401087522506714
