probe_family,style_id,encoded_style_code_abs,adapted_style_code_abs,resolved_style_code_abs,pre_structured_style_code_map_abs,post_resolved_style_code_map_abs,structured_style_map_abs,style_map_abs,style_spatial_source_code_map,style_spatial_source_structured_map,style_spatial_source_legacy_zero,style_spatial_code_map_primary,style_spatial_code_map_residual,forward_abs,predict_transport_base_abs,integrate_abs
styleid_per_style,0,0.26368099451065063,0.26368099451065063,0.2717644274234772,0.10672108083963394,0.1085701584815979,0.013879559934139252,0.11130359768867493,0.0,1.0,0.0,0.0,1.0,0.17687921226024628,0.6406878232955933,0.7102652192115784
styleid_per_style,1,0.26368099451065063,0.26368099451065063,0.27432969212532043,0.10672108083963394,0.10864075273275375,0.014938983134925365,0.10911348462104797,0.0,1.0,0.0,0.0,1.0,0.17691689729690552,0.640373945236206,0.7078694701194763
styleid_per_style,2,0.26368099451065063,0.26368099451065063,0.27339935302734375,0.10672108083963394,0.11276573687791824,0.017901096493005753,0.11657145619392395,0.0,1.0,0.0,0.0,1.0,0.17763903737068176,0.6398468017578125,0.6918519735336304
styleid_per_style,3,0.26368099451065063,0.26368099451065063,0.27375367283821106,0.10672108083963394,0.11325427889823914,0.015217587351799011,0.111285001039505,0.0,1.0,0.0,0.0,1.0,0.17701178789138794,0.6403774619102478,0.7039132118225098
styleid_per_style,4,0.26368099451065063,0.26368099451065063,0.27362900972366333,0.10672108083963394,0.10027828812599182,0.019470438361167908,0.10083699226379395,0.0,1.0,0.0,0.0,1.0,0.1794423609972,0.6382046937942505,0.7218797206878662
