probe_family,path_mode,encoded_code_a_vs_b_mean_abs,first_hires_block_gate1_a_vs_b_mean_abs,skip32_a_vs_b_mean_abs,content16_a_vs_b_mean_abs,adapted_code_a_vs_b_mean_abs,style_map_a_vs_b_mean_abs,h_body_a_vs_b_mean_abs,h_fused_a_vs_b_mean_abs,h_dec_pre_mod_a_vs_b_mean_abs,h_dec_post_mod_a_vs_b_mean_abs,delta_a_vs_b_mean_abs
path_anatomy,code_only_no_reference,0.005481290630996227,0.0018852429930120707,0.0,0.0,0.005481290630996227,0.002575403545051813,0.008915514685213566,0.0037985353264957666,0.017562754452228546,0.013590754009783268,0.002208859659731388
path_anatomy,spatial_matched_target,0.0,0.0,0.0,0.0,0.0,1.1975066661834717,0.13760867714881897,0.02953164093196392,0.13663044571876526,0.10356868803501129,0.01456026267260313
