epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,23.88262939453125,0.27735644578933716,0.3256739675998688,0.0,0.0904499888420105,0.20205076038837433,0.00014,0.6174975999747403,0.010170600085984915,70.22669730009511,8.74678660009522,0.1528110999497585,9.754833999788389,79.13646560022607,89.51363205909729,10240,114.3959837674725,129.39673161206667
2,21.828353881835938,0.24051985144615173,0.25477784872055054,0.0,0.11528239399194717,0.20400388538837433,0.00013991366068953813,0.6372876000823453,0.009848100133240223,71.159758799884,6.876029800099786,0.12586289987666532,9.779116399993654,78.1714995999937,88.58998894691467,10240,115.58868131404851,130.9940330222452
3,21.444400787353516,0.2331133633852005,0.2551559805870056,0.0,0.13073423504829407,0.20283202826976776,0.0001396548794082012,0.6312987000565045,0.009859499929007143,71.14101779961493,6.848935000074562,0.12572079995879903,9.77264650032157,78.1255330995773,88.53247475624084,10240,115.66377228462328,131.07110561342722
4,21.0861873626709,0.23016540706157684,0.25327837467193604,0.0,0.14824679493904114,0.20126952230930328,0.00013922436545749366,0.6932919000391848,0.009920800104737282,70.84261450020131,6.910482199804392,0.12541449995478615,9.791730900236871,77.88843200006522,88.37654948234558,10240,115.8678411861461,131.47010072036662
5,21.068626403808594,0.2295081466436386,0.2641322910785675,0.0,0.17099598050117493,0.20097656548023224,0.00013862329884622974,0.6205175001523457,0.01015970011940226,71.0455753999995,6.93497860012576,0.12918720010202378,9.760508599865716,78.11990090034669,88.50339579582214,10240,115.70177514571012,131.08055542802865
6,21.258281707763672,0.23098880052566528,0.26646822690963745,0.0,0.17513999342918396,0.19882811605930328,0.00013785332705621128,0.6290095000877045,0.009808099828660488,71.01158769999165,6.940737100143451,0.1279941001557745,9.783125199843198,78.09012700011954,88.50421738624573,10240,115.70070107858362,131.1305333129286
7,21.013097763061523,0.22785544395446777,0.26878806948661804,0.0,0.18470579385757446,0.19921875,0.00013691656052659465,0.6432806000811979,0.009958500042557716,70.9804311999469,6.868870399950538,0.12620689981849864,9.77940850041341,77.9854669997585,88.41102623939514,10240,115.82265737163392,131.30651637992642
8,20.935422897338867,0.22844192385673523,0.26515787839889526,0.0,0.18869569897651672,0.19453123211860657,0.00013581556686932368,0.6215398000204004,0.009876000229269266,71.16059489990585,6.901669000042602,0.1270155999227427,9.763106700091157,78.19915550010046,88.58598017692566,10240,115.5939120338057,130.9477056946842
9,20.775251388549805,0.22636333107948303,0.26685112714767456,0.0,0.19534344971179962,0.20742186903953552,0.00013455336383148383,0.6143316001398489,0.009725400188472122,71.14399090001825,6.838282999990042,0.12653709994629025,9.809331999858841,78.11853640014306,88.5443754196167,10240,115.64822668263312,131.08284501834635
10,21.055740356445312,0.23020389676094055,0.26750195026397705,0.0,0.1911044865846634,0.20058593153953552,0.00013313341102386714,0.6939100999734364,0.00956069998210296,70.92622239992488,6.888628999993671,0.12652170000365004,9.768820500350557,77.9509337999043,88.41625881195068,10240,115.81580285792326,131.36468674365733
11,20.51325035095215,0.22100557386875153,0.2577062249183655,0.0,0.19763532280921936,0.20185546576976776,0.0001315596004384196,0.6337012002477422,0.009795900026801974,71.03341899992665,6.893847400089726,0.12702680012444034,9.772542600228917,78.06408910016762,88.4732437133789,10240,115.74120683507289,131.17427126909257
12,20.938974380493164,0.22651755809783936,0.2705899775028229,0.0,0.20769819617271423,0.2011718899011612,0.00012983624578056168,0.6316728998208418,0.009741800022311509,71.09102080005687,6.898827199998777,0.1260886000818573,9.789146099472418,78.12567840015981,88.5483467578888,10240,115.64303993160343,131.07086184328165
13,20.932083129882812,0.2294333279132843,0.25896120071411133,0.0,0.20073841512203217,0.2050780951976776,0.00012796807064562166,0.6393765001557767,0.009844599931966513,71.0813225999591,6.860012199729681,0.12588879995746538,9.791598700627219,78.0770681995782,88.5110182762146,10240,115.69181102452389,131.15246558470696
14,20.6422119140625,0.22253058850765228,0.2487509697675705,0.0,0.20731522142887115,0.19853514432907104,0.00012596019557178914,0.6332777997595258,0.009743899980094284,71.05183420015965,6.855227800027933,0.12667080003302544,9.766033099847846,78.0434767002007,88.44591426849365,10240,115.77697041962412,131.20891627286596
15,20.684473037719727,0.22398343682289124,0.2568095922470093,0.0,0.21457290649414062,0.20283205807209015,0.0001238181240050758,0.6160395999904722,0.009812299918849021,71.1016353003215,6.922130099788774,0.12695750000420958,9.774250000016764,78.16053520003334,88.55311059951782,10240,115.63681874836091,131.01240893237426
16,20.572261810302734,0.22215016186237335,0.2527797520160675,0.0,0.22117651998996735,0.20332029461860657,0.00012154772721475248,0.6779414002667181,0.009765700087882578,70.96388479985762,6.898540300084278,0.12508750014239922,9.77656849991763,77.99727830017218,88.45491671562195,10240,115.76518728654823,131.28663234364927
17,20.562841415405273,0.22299028933048248,0.25496745109558105,0.0,0.2269688993692398,0.2055663764476776,0.00011915522820060805,0.6116867999080569,0.009885299950838089,71.04303329996765,6.903149000019766,0.12716799991903827,9.787782799918205,78.08323559985729,88.48538303375244,10240,115.72532828494383,131.14210651407376
18,20.701967239379883,0.22457531094551086,0.24829280376434326,0.0,0.22892379760742188,0.19912110269069672,0.00011664718463613975,0.616547400073614,0.009813399869017303,71.05571319995215,6.8628009999520145,0.1260295999236405,9.788636800076347,78.05435719969682,88.46146392822266,10240,115.75661926993095,131.19062621708161
19,20.453445434570312,0.2219245880842209,0.25268039107322693,0.0,0.2420538365840912,0.20673827826976776,0.00011403047089442579,0.6195671998430043,0.00993420003214851,71.02834979991894,6.8497942999820225,0.12560680008027703,9.7938139999751,78.01368510001339,88.43058156967163,10240,115.79704462230899,131.25902188663875
20,20.51947784423828,0.2238052636384964,0.2451910823583603,0.0,0.24507814645767212,0.19521485269069672,0.0001113122592059467,0.6139406997244805,0.01003650005441159,71.10067060013535,6.837739099864848,0.12655390001600608,9.803924700070638,78.07500010007061,88.49507141113281,10240,115.71265875843785,131.1559396333672
