epoch,loss,swd,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,25.84250831604004,17.429161071777344,0.07509320229291916,1.144192629531915e-09,1.0819237232208252,0.20205079019069672,1e-05,0.6078050993382931,0.006105899694375694,48.79056340025272,7.778910499997437,0.17582679982297122,0.041185300098732114,56.751406599767506,58.56950068473816,10240,174.83502301170043,180.4360563644946
2,23.928382873535156,17.217182159423828,0.046606261283159256,7.413441380776931e-06,0.9693751335144043,0.20400391519069672,2e-05,0.5815119000617415,0.005722399801015854,40.80663540039677,2.779104500077665,0.13437799958046526,0.037442299886606634,43.72584029985592,45.53413796424866,10240,224.8862163162062,234.1864657094707
3,22.82462501525879,17.189207077026367,0.03313739597797394,6.506291538244113e-05,0.8618534207344055,0.20283202826976776,3e-05,0.5702259999234229,0.005917200120165944,40.85492809966672,2.7035605997079983,0.14303809986449778,0.03797230066265911,43.707443999359384,45.49160075187683,10240,225.09649761176038,234.28503392122602
4,22.74710464477539,17.262971878051758,0.03182845190167427,0.00013656762894243002,0.8419249653816223,0.20126953721046448,4e-05,0.5852349002379924,0.005678899586200714,40.813240699935704,2.629189500003122,0.13330850016791373,0.03997650009114295,43.58141759969294,45.37603807449341,10240,225.66976832990773,234.9625267827944
5,23.278257369995117,17.447683334350586,0.03102176822721958,0.00045998935820534825,0.917020320892334,0.20097656548023224,5e-05,0.5898953003343195,0.0056640999391674995,40.84646559972316,2.697496700217016,0.1428200004156679,0.04180089966394007,43.69244640029501,45.471296548843384,10240,225.1970094804888,234.36545315372544
6,23.77762222290039,17.592023849487305,0.031127018854022026,0.0059007215313613415,0.9763017892837524,0.19882813096046448,6e-05,0.5572584002511576,0.005760200787335634,40.75067199987825,2.683268299791962,0.1412673001177609,0.04004800028633326,43.58096780057531,45.34032225608826,10240,225.84753461087237,234.96495183075817
7,24.13028335571289,17.804277420043945,0.03228107467293739,0.011121848598122597,0.9847089648246765,0.19921875,7e-05,0.5681972998427227,0.0060452003963291645,40.70261119958013,2.7074244004907086,0.1486342999851331,0.04102759971283376,43.564715100452304,45.355311155319214,10240,225.77289713509253,235.0526102693068
8,24.14861297607422,17.7762508392334,0.03156542405486107,0.013246419839560986,0.995456874370575,0.19453124701976776,8e-05,0.5578002001857385,0.005537099787034094,40.76648050057702,2.6823802002472803,0.13609619985800236,0.0378889994462952,43.590494000469334,45.36544108390808,10240,225.7224829151349,234.9136029495272
9,24.2420711517334,17.76308250427246,0.03119972161948681,0.011820762418210506,1.0225595235824585,0.20742188394069672,9e-05,0.5429089004173875,0.005143600166775286,40.774551299982704,2.6731938995653763,0.1298319996567443,0.0394872009055689,43.5827207993716,45.340147495269775,10240,225.84840512634665,234.9555009917519
10,24.478683471679688,17.898412704467773,0.031582754105329514,0.014388027600944042,1.034616470336914,0.20058594644069672,0.0001,0.5828757000854239,0.005489000352099538,40.75445739948191,2.6569646005518734,0.14341799914836884,0.041322100325487554,43.56032899953425,45.35040640830994,10240,225.79731497452775,235.07627777810143
11,24.2319393157959,17.653976440429688,0.0314190573990345,0.010506409220397472,1.0432270765304565,0.20185546576976776,9.933543077861571e-05,0.5710216003935784,0.005966399912722409,40.668541299994104,2.761610399116762,0.14692179975099862,0.04033110139425844,43.58303989877459,45.33588099479675,10240,225.86965942440284,234.95378073175468
12,24.394824981689453,17.67206573486328,0.032294195145368576,0.014727601781487465,1.0567431449890137,0.201171875,9.860471227032953e-05,0.5742709996411577,0.0055228996789082885,40.79319959972054,2.788772599888034,0.14038109965622425,0.038918800884857774,43.727876198943704,45.522281646728516,10240,224.94478812522138,234.17556236694978
13,23.3248348236084,17.076581954956055,0.028704408556222916,0.01192499604076147,0.9961658716201782,0.205078125,9.780897119011768e-05,0.6678126000333577,0.006014599232003093,40.75338620028924,2.660941500333138,0.1405216995626688,0.037214600248262286,43.56086399941705,45.4388792514801,10240,225.35767097878954,235.07339065031024
14,23.09830093383789,17.201053619384766,0.026199636980891228,0.01046170573681593,0.9489288330078125,0.19853515923023224,9.694943451304938e-05,0.5469978007022291,0.005231700022704899,40.856128099840134,2.7289385999320075,0.1407863002968952,0.03982690011616796,43.73108470009174,45.459781885147095,10240,225.25405040154135,234.1583811658465
15,23.093000411987305,17.036806106567383,0.02865135483443737,0.010594331659376621,0.9608400464057922,0.20283202826976776,9.602742758238022e-05,0.5676821002271026,0.005920300027355552,40.906012899708,2.695296900346875,0.1411900999955833,0.04064699984155595,43.74842020007782,45.54016876220703,10240,224.85643506218167,234.06559489848243
16,22.898334503173828,16.96091651916504,0.029140664264559746,0.006537205073982477,0.9412850737571716,0.20332030951976776,9.504437206596892e-05,0.5681724000023678,0.005636899848468602,40.904875099658966,2.674129900056869,0.13475290010683239,0.041420300491154194,43.719394799671136,45.482966899871826,10240,225.1392267910486,234.2209915512606
