index,timestamp,minutes_from_start,progress_epoch,epoch,epoch_total,step,step_total,loss,tswd,memory_used_mib,memory_total_mib,util_pct,band_status,formal_status
0,2026-06-11T02:47:43.762441+08:00,0.0,-1.0,,,,,,,,,,,
1,2026-06-11T02:50:45.253314+08:00,3.0248478833333334,-1.0,,,,,,,,,,,
2,2026-06-11T02:53:46.781558+08:00,6.050318616666667,-1.0,,,,,,,,,,,
3,2026-06-11T02:57:05.600154+08:00,9.363961883333333,17.021186440677965,18.0,24.0,25.0,1180.0,7.9867,5.8438,9342.0,12288.0,96.0,in_band,formal_in_band
4,2026-06-11T03:00:17.835564+08:00,12.567885383333333,17.388983050847457,18.0,24.0,459.0,1180.0,7.8519,4.9062,9349.0,12288.0,84.0,in_band,formal_in_band
5,2026-06-11T03:03:30.553971+08:00,15.779858833333332,17.75677966101695,18.0,24.0,893.0,1180.0,7.8954,2.8125,9349.0,12288.0,87.0,in_band,formal_in_band
6,2026-06-11T03:06:44.100962+08:00,19.005642016666666,18.105084745762714,19.0,24.0,124.0,1180.0,7.7529,5.5,10103.0,12288.0,93.0,in_band,formal_in_band
7,2026-06-11T03:10:00.745876+08:00,22.283057250000002,18.343220338983052,19.0,24.0,405.0,1180.0,7.8469,5.25,9349.0,12288.0,89.0,in_band,formal_in_band
8,2026-06-11T03:13:12.448997+08:00,25.478109266666667,18.721186440677965,19.0,24.0,851.0,1180.0,7.8795,2.8906,9349.0,12288.0,85.0,in_band,formal_in_band
9,2026-06-11T03:16:21.445386+08:00,28.628049083333334,19.08728813559322,20.0,24.0,103.0,1180.0,7.7826,5.7188,9349.0,12288.0,42.0,in_band,formal_in_band
10,2026-06-11T03:19:32.204786+08:00,31.807372416666666,19.401694915254236,20.0,24.0,474.0,1180.0,7.7911,4.6875,10102.0,12288.0,96.0,in_band,formal_in_band
11,2026-06-11T03:22:43.862505+08:00,35.001667733333335,19.66186440677966,20.0,24.0,781.0,1180.0,7.8495,3.0312,9349.0,12288.0,91.0,in_band,formal_in_band
12,2026-06-11T03:25:59.801057+08:00,38.26731026666666,20.027966101694915,21.0,24.0,33.0,1180.0,7.7844,5.6562,9349.0,12288.0,84.0,in_band,formal_in_band
13,2026-06-11T03:29:18.520909+08:00,41.5793078,20.34491525423729,21.0,24.0,407.0,1180.0,7.8946,5.4688,10102.0,12288.0,94.0,in_band,formal_in_band
14,2026-06-11T03:32:28.973508+08:00,44.753517783333336,20.62457627118644,21.0,24.0,737.0,1180.0,7.8634,3.2812,9349.0,12288.0,92.0,in_band,formal_in_band
15,2026-06-11T03:35:39.951829+08:00,47.9364898,20.98898305084746,21.0,24.0,1167.0,1180.0,7.8601,2.2969,9349.0,12288.0,89.0,in_band,formal_in_band
16,2026-06-11T03:38:48.156352+08:00,51.07323185,21.278813559322035,22.0,24.0,329.0,1180.0,7.9601,6.4062,10102.0,12288.0,96.0,in_band,formal_in_band
17,2026-06-11T03:42:27.076044+08:00,54.72189338333333,21.559322033898304,22.0,24.0,660.0,1180.0,7.8908,3.3906,9349.0,12288.0,82.0,in_band,formal_in_band
18,2026-06-11T03:45:39.863323+08:00,57.9350147,21.98135593220339,22.0,24.0,1158.0,1180.0,7.8625,2.2656,9349.0,12288.0,88.0,in_band,formal_in_band
19,2026-06-11T03:48:58.653148+08:00,61.24817845,22.23898305084746,23.0,24.0,282.0,1180.0,7.8004,6.1562,10102.0,12288.0,91.0,in_band,formal_in_band
20,2026-06-11T03:52:07.629632+08:00,64.39778651666667,22.57372881355932,23.0,24.0,677.0,1180.0,7.8019,3.5625,9349.0,12288.0,76.0,in_band,formal_in_band
21,2026-06-11T03:55:19.225160+08:00,67.59104531666667,22.934745762711863,23.0,24.0,1103.0,1180.0,7.7786,2.4688,9349.0,12288.0,41.0,in_band,formal_in_band
22,2026-06-11T03:58:27.522128+08:00,70.72932811666666,23.183898305084746,24.0,24.0,217.0,1180.0,7.7376,5.5625,10102.0,12288.0,98.0,in_band,formal_in_band
23,2026-06-11T04:01:37.760684+08:00,73.89997071666667,23.50423728813559,24.0,24.0,595.0,1180.0,7.7692,3.8906,9349.0,12288.0,92.0,in_band,formal_in_band
24,2026-06-11T04:04:47.039662+08:00,77.05462035000001,23.86864406779661,24.0,24.0,1025.0,1180.0,7.785,2.4844,9349.0,12288.0,70.0,in_band,formal_in_band
25,2026-06-11T04:07:48.780497+08:00,80.08363426666666,-1.0,,,,,,,,,,,
26,2026-06-11T04:10:50.541216+08:00,83.11297958333333,-1.0,,,,,,,,,,,
27,2026-06-11T04:13:52.260288+08:00,86.14163078333333,-1.0,,,,,,,,,,,
28,2026-06-11T04:15:17.867262+08:00,87.56841368333333,24.033050847457627,25.0,28.0,39.0,1180.0,7.2431,5.1562,9204.0,12288.0,97.0,under_band,nonformal_under_band
29,2026-06-11T04:18:25.421211+08:00,90.69431283333333,24.39915254237288,25.0,28.0,471.0,1180.0,7.7921,4.6562,9209.0,12288.0,85.0,under_band,nonformal_under_band
30,2026-06-11T04:21:27.144522+08:00,93.72303468333332,-1.0,,,,,,,,,,,
31,2026-06-11T04:24:28.662149+08:00,96.74832846666666,-1.0,,,,,,,,,,,
32,2026-06-11T04:27:30.404379+08:00,99.77736563333333,-1.0,,,,,,,,,,,
33,2026-06-11T04:30:32.099638+08:00,102.80561995,24.39915254237288,25.0,28.0,471.0,1180.0,7.7921,4.6562,9209.0,12288.0,85.0,under_band,nonformal_under_band
34,2026-06-11T04:33:33.825290+08:00,105.83438081666667,24.39915254237288,25.0,28.0,471.0,1180.0,7.7921,4.6562,9209.0,12288.0,85.0,under_band,nonformal_under_band
35,2026-06-11T04:36:35.682390+08:00,108.86533248333333,24.39915254237288,25.0,28.0,471.0,1180.0,7.7921,4.6562,9209.0,12288.0,85.0,under_band,nonformal_under_band
36,2026-06-11T04:39:37.385008+08:00,111.89370945,24.39915254237288,25.0,28.0,471.0,1180.0,7.7921,4.6562,9209.0,12288.0,85.0,under_band,nonformal_under_band
