epoch,loss,flow,kinetic_energy,ot_cost,terminal_swd,color,repulsive,plan_entropy,bridge_sigma,identity_ratio,t_mean,velocity_abs,endpoint_abs,lr,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,6.610124588012695,0.0,0.3059234321117401,0.0,3.137260913848877,3.0669398307800293,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.294921875,0.515329897403717,0.0003,2.5945999000032316,34.32326589997683,8.246126899997762,0.09468159999232739,42.66407439996692,49.30440330505371,2400,48.677193903977326
2,6.073208332061768,0.0,0.31682273745536804,0.0,2.8706893920898438,2.785696268081665,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.30078125,0.45347175002098083,0.00029997397746507875,0.03677060000336496,4.88813370000571,1.0433952000093996,0.06058910001593176,5.9921180000310414,9.35647177696228,2400,256.5069459098178
3,5.976696014404297,0.0,0.3560614287853241,0.0,2.794144630432129,2.726490020751953,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.322265625,0.42208346724510193,0.00029989591989249757,0.03581080000731163,4.903310900008364,1.0411971999856178,0.058825400010391604,6.0033335000043735,9.39418888092041,2400,255.47708593281513
4,5.876557350158691,0.0,0.36648645997047424,0.0,2.731111764907837,2.6789588928222656,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.328125,0.4063223600387573,0.00029976585737493663,0.037882900003751274,4.839794600018649,1.0526255999939167,0.06131909999385243,5.9537393000064185,9.2985520362854,2400,258.10470174652653
5,5.845781326293945,0.0,0.3836553990840912,0.0,2.688981294631958,2.673145055770874,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.33984375,0.39822953939437866,0.00029958384005397226,0.04094230000191601,4.8624587999875075,1.0165931999727036,0.060876299983647186,5.939928299943858,9.374039649963379,2400,256.026226644921
6,5.779338359832764,0.0,0.39554014801979065,0.0,2.6377415657043457,2.6460561752319336,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.33984375,0.3941880762577057,0.0002993499381007466,0.04034580001462018,4.866922999950475,1.0382117999979528,0.05980120001186151,5.964935999960289,9.36663031578064,2400,256.2287523995205
7,5.725410461425781,0.0,0.41130849719047546,0.0,2.5909852981567383,2.623116970062256,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.34765625,0.38569653034210205,0.00029906424168891506,0.03583100001560524,4.8401794000092195,1.0403253000040422,0.05991989999165526,5.940424600004917,9.270864725112915,2400,258.8755279212392
8,5.684753894805908,0.0,0.4227112829685211,0.0,2.546816110610962,2.615227222442627,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.3515625,0.38368484377861023,0.0002987268609598829,0.03724479995435104,4.822383699982311,1.0733767000128864,0.06071969998447457,5.956480099979672,9.297624111175537,2400,258.13046121269343
9,5.651736736297607,0.0,0.4355371296405792,0.0,2.5126380920410156,2.603562831878662,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.36328125,0.3813513219356537,0.0002983379259803436,0.03876479999598814,5.039377099994454,1.0516842000142788,0.06220430001121713,6.1532656000199495,9.51926326751709,2400,252.1203513920665
10,5.594363212585449,0.0,0.44254064559936523,0.0,2.46932315826416,2.5824997425079346,0.09999998658895493,0.0,0.0,0.4862499535083771,1.0,0.365234375,0.3773813247680664,0.00029789758669213534,0.03560119999747258,4.868997899975511,0.9761280000166153,0.05957990003662417,5.904705800028751,9.288026571273804,2400,258.39719358930006
