epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,35.776824951171875,19.819284439086914,9.831316947937012,1.983089566230774,0.00015674231690354645,4.142972469329834,0.20205076038837433,1e-05,0.5870334000792354,0.005070100072771311,30.48783800075762,6.599263300420716,0.11179149989038706,0.02399379829876125,37.203962901141495,38.23672866821289,10240,267.8053368229892,275.2394960507236
2,31.261083602905273,16.631912231445312,9.207642555236816,1.3685857057571411,0.0005382499657571316,4.052401065826416,0.20400388538837433,2e-05,0.5885150998365134,0.004783499054610729,21.369990800041705,1.3015748006291687,0.08847519988194108,0.022709400160238147,22.764824299607426,23.79002618789673,10240,430.4324812054911,449.81678159389907
3,23.474515914916992,11.574763298034668,7.076079845428467,0.5154688358306885,0.008561648428440094,4.299639701843262,0.20283202826976776,3e-05,0.5408693994395435,0.004912598757073283,21.416281000012532,1.2864051999058574,0.09050699975341558,0.021421102108433843,22.798105798428878,23.765554189682007,10240,430.87570852632473,449.16012279869693
4,17.754947662353516,8.844010353088379,4.338827133178711,0.2630418539047241,0.020753245800733566,4.288313388824463,0.20126952230930328,4e-05,0.5811878999229521,0.004915300058200955,21.429027299629524,1.2789272007066756,0.08803240000270307,0.02403609943576157,22.800902200397104,23.80879807472229,10240,430.0931096085765,449.1050358446631
5,14.52200984954834,7.399778842926025,2.8777849674224854,0.15613333880901337,0.0035804102662950754,4.084731101989746,0.20097656548023224,5e-05,0.5942311005201191,0.00437310035340488,21.32513980078511,1.2483240999281406,0.08817650005221367,0.023032198660075665,22.66601350111887,23.705690622329712,10240,431.96379144315557,451.7777243666832
6,12.979369163513184,6.462371349334717,2.501176118850708,0.1020490750670433,0.0015720244264230132,3.912201404571533,0.19882811605930328,6e-05,0.5711727992165834,0.005434700287878513,21.453463599085808,1.3083587002474815,0.0827160004992038,0.02169719967059791,22.84997300012037,23.861937046051025,10240,429.13532041585216,448.14057329284617
7,12.176711082458496,5.943428039550781,2.3533685207366943,0.08050089329481125,0.0012675843900069594,3.7981464862823486,0.19921875,7e-05,0.5803600007202476,0.004883300280198455,21.41233589942567,1.3593012995552272,0.08420949964784086,0.02246470144018531,22.860729998908937,23.871223211288452,10240,428.9683821128031,447.9297030536085
8,11.541436195373535,5.5855536460876465,2.245109796524048,0.07676278054714203,0.0011573882075026631,3.632852077484131,0.19453123211860657,8e-05,0.566749200457707,0.004702199716120958,21.406060000648722,1.284967299317941,0.0837931998539716,0.021196200046688318,22.779522699536756,23.790676593780518,10240,430.42071374619894,449.5265390353522
9,11.281428337097168,5.512030601501465,2.115368127822876,0.08207451552152634,0.001382993534207344,3.5705726146698,0.20742186903953552,9e-05,0.5481825000606477,0.004504999378696084,21.4246338007506,1.2541940002702177,0.08321240055374801,0.02218779898248613,22.76654520095326,23.755796194076538,10240,431.05269620697135,449.78278037421506
10,11.027371406555176,5.35069465637207,2.0589334964752197,0.07856116443872452,0.0012276992201805115,3.537956714630127,0.20058593153953552,0.0001,0.5691569990012795,0.005059799877926707,21.49919949960895,1.2590746995992959,0.08184180059470236,0.021435900358483195,22.845175799680874,23.850708961486816,10240,429.3373424050056,448.23467719355625
11,10.798179626464844,5.272991180419922,2.027106761932373,0.07656651735305786,0.0012815832160413265,3.4202346801757812,0.20185546576976776,9.933543077861571e-05,0.5637013001833111,0.004530899692326784,21.373651899630204,1.2465883002150804,0.08555629989132285,0.021824001567438245,22.710327399428934,23.721547603607178,10240,431.67503955108185,450.89618568235574
12,10.625868797302246,5.208376884460449,2.0094761848449707,0.08297130465507507,0.0013355828123167157,3.3237085342407227,0.2011718899011612,9.860471227032953e-05,0.5871120006777346,0.004876898834481835,21.45604280079715,1.2165991999208927,0.08520659897476435,0.02265650173649192,22.76272549852729,23.790117025375366,10240,430.43083769103197,449.8582562383626
13,10.4229736328125,5.027362823486328,1.998429298400879,0.07464352250099182,0.001117367995902896,3.321418285369873,0.2050780951976776,9.780897119011768e-05,0.5950007995124906,0.00424889987334609,21.392534400103614,1.2815714997705072,0.08605689974501729,0.022180701605975628,22.764411699492484,23.80277156829834,10240,430.2020027633302,449.8249344272882
14,10.280961036682129,4.9549384117126465,1.9736977815628052,0.07275975495576859,0.0011396427871659398,3.2784247398376465,0.19853514432907104,9.694943451304938e-05,0.6649580001831055,0.004412099719047546,21.270774600328878,1.3597938008606434,0.09301539906300604,0.022727199364453554,22.727995899971575,23.826714277267456,10240,429.7697064244296,450.5456638177591
15,10.196653366088867,4.907700061798096,1.9891232252120972,0.07126636058092117,0.0012469601351767778,3.2273173332214355,0.20283205807209015,9.602742758238022e-05,0.5914097004570067,0.004785900702700019,21.253240800229833,1.3909255990292877,0.08288659993559122,0.021890200907364488,22.73183889989741,23.76297116279602,10240,430.9225445693438,450.46949545495033
16,10.23776626586914,5.06085205078125,1.9683496952056885,0.07580724358558655,0.0012037563137710094,3.1315529346466064,0.20332029461860657,9.504437206596892e-05,0.5401983002666384,0.004672799725085497,21.447073000017554,1.2895808990579098,0.0850163996219635,0.02284570108167827,22.826343098422512,23.79877781867981,10240,430.2741963481234,448.6044898145629
17,10.245301246643066,5.09804630279541,1.9645864963531494,0.08102390915155411,0.0010977499186992645,3.100545644760132,0.2055663764476776,9.400178376416844e-05,0.5706245002802461,0.004484999924898148,21.424883199390024,1.2675450001843274,0.08343859948217869,0.02142910030670464,22.780351798981428,23.78793978691101,10240,430.47023372887554,449.51017834842474
18,10.291094779968262,5.2311601638793945,2.012200355529785,0.07269637286663055,0.0013385353377088904,2.973698377609253,0.19912110269069672,9.29012702725719e-05,0.5763895995914936,0.004974100040271878,21.444146699039266,1.31590980081819,0.08786019892431796,0.024199002189561725,22.852890798822045,23.875481843948364,10240,428.8918676879184,448.0833558495725
