epoch,loss,semigroup,swd,identity,identity_ratio,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
51,16.152233123779297,0.0,0.1976138949394226,0.3431180417537689,0.20175781846046448,0.0,0.0,0.0,0.0,0.0,0.00017824999999999948,0.6390629999878001,0.014045799995074049,52.71402790000866,4.162089099991135,0.3770188000489725,8.39289339997049,57.26718160004384,66.30166125297546,10240,154.44560221393326,178.8109649173334
52,16.205081939697266,0.0,0.19843082129955292,0.33061274886131287,0.19951172173023224,0.0,0.0,0.0,0.0,0.0,0.000176361505269527,0.7216331999734393,0.014476400014245883,53.42723500000284,4.297034999988682,0.28365250000933884,8.49964849997923,58.022398900015105,67.2466995716095,10240,152.27513119949708,176.4835683137764
53,16.01881217956543,0.0,0.1958635002374649,0.3497326970100403,0.20166015625,0.0,0.0,0.0,0.0,0.0,0.00017445113963490515,0.6258364999957848,0.013567099973442964,52.54268849999062,4.227284700034943,0.3197451000160072,8.344190999981947,57.10328540001501,66.07567620277405,10240,154.97382075327283,179.32418298295158
54,16.11518669128418,0.0,0.1972160041332245,0.33790671825408936,0.20273438096046448,0.0,0.0,0.0,0.0,0.0,0.00017251974104563945,0.6216299000079744,0.013719799993850756,52.154674800018256,4.129055500030518,0.31622619998961454,8.307749899991904,56.61367630003224,65.54567837715149,10240,156.2269283579427,180.87502294907793
55,15.953608512878418,0.0,0.19534026086330414,0.32639217376708984,0.19580078125,0.0,0.0,0.0,0.0,0.0,0.0001705681566769845,0.624377900006948,0.013558099999499973,52.33008450000489,4.159257799990883,0.28376830001798226,8.26931739999418,56.78666870001325,65.68178486824036,10240,155.9031932603803,180.32401326612086
56,15.927881240844727,0.0,0.19488637149333954,0.33697399497032166,0.19912110269069672,0.0,0.0,0.0,0.0,0.0,0.00016859724255834476,0.6190443999876152,0.013788400028715841,52.21659009997529,4.154073100042297,0.31052899996575434,8.255587000006926,56.69498060001206,65.57302522659302,10240,156.16177482455373,180.61563636901258
57,16.08378791809082,0.0,0.19645114243030548,0.3676961362361908,0.19472657144069672,0.0,0.0,0.0,0.0,0.0,0.0001666078631977921,0.6233122999983607,0.013576900011685211,52.18422329999885,4.1465581000447855,0.27865269999892917,8.285430299940344,56.62301100005425,65.53441119194031,10240,156.25378810543668,180.84520443446905
58,16.019824981689453,0.0,0.19579608738422394,0.35613760352134705,0.19941405951976776,0.0,0.0,0.0,0.0,0.0,0.0001646008912028636,0.6693223999609472,0.013709999991988298,52.25671199997305,4.173551399981079,0.2814407999976538,8.27300360006484,56.72541419994377,65.67012739181519,10240,155.9308685196226,180.51873475804695
59,15.975539207458496,0.0,0.19551871716976166,0.33403900265693665,0.20332030951976776,0.0,0.0,0.0,0.0,0.0,0.00016257720689780728,0.7319285999983549,0.013202200025261845,52.108402099976956,4.161872200005746,0.3284446000252501,8.265912899994873,56.611921100033214,65.6121621131897,10240,156.06862615401454,180.8806308110606
60,15.991090774536133,0.0,0.19573229551315308,0.33250463008880615,0.20673827826976776,0.0,0.0,0.0,0.0,0.0,0.00016053769793744274,0.6230810000051861,0.01378850000037346,52.15875620000588,4.1677074000108405,0.2976630999983172,8.257286299965926,56.637915200015414,65.52043032646179,10240,156.28712981551286,180.79761523420646
61,16.131399154663086,0.0,0.19748187065124512,0.3328481912612915,0.19199219346046448,0.0,0.0,0.0,0.0,0.0,0.00015848325891780642,0.6287821999940206,0.013471499994921032,52.1696054000131,4.1005295000068145,0.3589119000098435,8.295898599972134,56.642518300024676,65.56949424743652,10240,156.17018428352966,180.78292256994405
62,15.995305061340332,0.0,0.1956334412097931,0.34463152289390564,0.20478515326976776,0.0,0.0,0.0,0.0,0.0,0.00015641479098375214,0.6234158000152092,0.013918600001488812,52.31224069996824,4.134611499997845,0.22603989998606266,8.278736100015522,56.68681069995364,65.59090685844421,10240,156.11920143289947,180.64166732189037
63,15.973851203918457,0.0,0.1956436038017273,0.3223665952682495,0.19863282144069672,0.0,0.0,0.0,0.0,0.0,0.0001543332014336793,0.6283007000092766,0.013469100005750079,52.15704129999358,4.127435899972625,0.3111617999820737,8.272302800040052,56.60910809995403,65.51185250282288,10240,156.30759334059076,180.88961906835476
64,15.98853588104248,0.0,0.19573895633220673,0.3294169008731842,0.19833984971046448,0.0,0.0,0.0,0.0,0.0,0.00015223940332156173,0.6310740999761038,0.014056599982723128,52.19614199998614,4.117668499980937,0.33560629999556113,8.29601780003577,56.66347339994536,65.5927402973175,10240,156.11483761136256,180.7160660223465
65,15.773444175720215,0.0,0.19297079741954803,0.3357793390750885,0.19833984971046448,0.0,0.0,0.0,0.0,0.0,0.00015013431505645213,0.618817200018384,0.013872399998945184,52.18043509999552,4.122577700014517,0.38028680002025794,8.25557339999068,56.69717200002924,65.57408308982849,10240,156.15925557010763,180.608655401626
66,16.022727966308594,0.0,0.196236252784729,0.3238239884376526,0.19521485269069672,0.0,0.0,0.0,0.0,0.0,0.00014801885999963735,0.6257683000367251,0.013707099999010097,52.15295869998954,4.14821310001571,0.2927339999951073,8.307330500007083,56.60761289999937,65.54352474212646,10240,156.2320616763916,180.8943969795998
67,15.985907554626465,0.0,0.19577476382255554,0.3239246606826782,0.20107422769069672,0.0,0.0,0.0,0.0,0.0,0.00014589396605962175,0.6860048000162351,0.013689600011275616,52.08970689999114,4.127808899982483,0.2977996999907191,8.29336070001591,56.52900509997562,65.51057028770447,10240,156.31065269358405,181.14594413770104
68,15.962286949157715,0.0,0.1954861730337143,0.3233923614025116,0.20224609971046448,0.0,0.0,0.0,0.0,0.0,0.0001437605652851158,0.6205476999894017,0.013306799999554642,52.21315119999781,4.116462000049069,0.33310330000676913,8.286460999923293,56.6760233000532,65.58612942695618,10240,156.1305734835957,180.67604965485268
69,16.17653465270996,0.0,0.1980743259191513,0.330586701631546,0.19677734375,0.0,0.0,0.0,0.0,0.0,0.00014161959345620884,0.6254831000042032,0.013974800021969713,52.19983969999157,4.141282100004901,0.22913799999514595,8.317586699980893,56.58423460001359,65.52999496459961,10240,156.2643184320679,180.96913517316608
70,15.925857543945312,0.0,0.19516687095165253,0.3125064969062805,0.20166015625,0.0,0.0,0.0,0.0,0.0,0.00013947198967390474,0.6209129999770084,0.01364929998817388,52.265974499998265,4.117705599994224,0.27173550000588875,8.287765200031572,56.66906489998655,65.58066082000732,10240,156.14359282082722,180.6982348848045
71,15.84015941619873,0.0,0.19407054781913757,0.31451547145843506,0.20527343451976776,0.0,0.0,0.0,0.0,0.0,0.00013731869594820143,0.6169906000286574,0.013653600006364286,52.226605999981984,4.129600199965353,0.2992357999974047,8.289114700026403,56.669095599951106,65.57794618606567,10240,156.1500564678533,180.69813699318743
72,15.944828987121582,0.0,0.19527995586395264,0.32242920994758606,0.19765625894069672,0.0,0.0,0.0,0.0,0.0,0.00013516065678489394,0.6219415000086883,0.014320999995106831,52.15332080000371,4.133513400010997,0.2907213999860687,8.298609599994961,56.591876599995885,65.5152280330658,10240,156.29953993034766,180.9446976352918
73,15.871232986450195,0.0,0.1944466084241867,0.31550613045692444,0.19746093451976776,0.0,0.0,0.0,0.0,0.0,0.00013299881877128325,0.625709599989932,0.013489599994500168,52.177720500010764,4.126433599994925,0.36528849999740487,8.26833419999457,56.682932199997595,65.5798819065094,10240,156.14544738885215,180.6540276333911
74,15.956267356872559,0.0,0.19538143277168274,0.32575348019599915,0.19990234076976776,0.0,0.0,0.0,0.0,0.0,0.0001308341301609715,0.6798304000185453,0.013808600007905625,52.114056000020355,4.1313598999986425,0.3109567999927094,8.27285319998191,56.57018130001961,65.52491736412048,10240,156.27642753208755,181.0140919593703
75,15.73338508605957,0.0,0.19275987148284912,0.3125954568386078,0.19599609076976776,0.0,0.0,0.0,0.0,0.0,0.0001286675404579268,0.6261672000036924,0.013885099986509886,52.119388000028266,4.116623599999002,0.3831269999864162,8.259484599999269,56.633023700000194,65.5218460559845,10240,156.2837529218962,180.81323106186125
76,16.10320281982422,0.0,0.19729070365428925,0.31994563341140747,0.20175781846046448,0.0,0.0,0.0,0.0,0.0,0.00012649999999999936,0.6252966999963974,0.014097399987804238,52.21672370000306,4.125367400003597,0.30726570000115316,8.287497200042708,56.66345419999561,65.57894778251648,10240,156.1476715661792,180.71612725651295
77,15.971247673034668,0.0,0.1957637220621109,0.31015023589134216,0.19902344048023224,0.0,0.0,0.0,0.0,0.0,0.00012433245954207196,0.6230086000214214,0.014035499982128385,52.17377850001503,4.1217084000236355,0.3792710999987321,8.283860499948787,56.68879350001953,65.59791684150696,10240,156.1025180836331,180.63534903060642
78,16.070632934570312,0.0,0.19695208966732025,0.31446951627731323,0.20009766519069672,0.0,0.0,0.0,0.0,0.0,0.00012216586983902723,0.6215206000124454,0.013613000002806075,52.14084000001458,4.124050399965199,0.35369939998781774,8.296069700008957,56.6322027999704,65.55243611335754,10240,156.21082307745704,180.81585200152858
79,15.88573932647705,0.0,0.19465142488479614,0.31362125277519226,0.19931641221046448,0.0,0.0,0.0,0.0,0.0,0.0001200011812287155,0.6258140000136336,0.013255800011393148,52.23242319998826,4.144518499990227,0.26998510001430986,8.277850900034537,56.66018260000419,65.56620621681213,10240,156.17801594526776,180.72656193662255
80,16.04985809326172,0.0,0.19678175449371338,0.3073168098926544,0.20029297471046448,0.0,0.0,0.0,0.0,0.0,0.00011783934321510476,0.6216762000112794,0.013197899992519524,52.275183699981426,4.140095499999006,0.24004039997817017,8.298057400061225,56.66851749995112,65.5913872718811,10240,156.11805796322693,180.69998037285575
81,15.887812614440918,0.0,0.19476540386676788,0.3065791130065918,0.20234374701976776,0.0,0.0,0.0,0.0,0.0,0.00011568130405179731,0.6152867999990121,0.013844000008248258,52.173579600021185,4.177227299995138,0.28162410000368254,8.283404699941457,56.646275000028254,65.54745531082153,10240,156.22269318377994,180.77093330488003
82,15.90257740020752,0.0,0.19491475820541382,0.30939725041389465,0.1962890625,0.0,0.0,0.0,0.0,0.0,0.00011352801032609396,0.6856653000068036,0.01379310003540013,52.16879319999134,4.136001799975929,0.31289209996612044,8.28297660001408,56.63148019996879,65.60305118560791,10240,156.09030090732222,180.81815915533218
83,15.93784236907959,0.0,0.1954485923051834,0.30195438861846924,0.19912110269069672,0.0,0.0,0.0,0.0,0.0,0.00011138040654378989,0.635429500041937,0.01341289997799322,52.223647999991954,4.121940200006065,0.3147058999820729,8.27540350005438,56.673706999958085,65.58795380592346,10240,156.12623059259386,180.6834340306621
84,15.92595386505127,0.0,0.19520683586597443,0.30940720438957214,0.2021484375,0.0,0.0,0.0,0.0,0.0,0.00010923943471488288,0.6271351000250434,0.01309590000892058,52.20732779997343,4.139049399993382,0.26726670002244646,8.26915090001421,56.62673979999818,65.52571368217468,10240,156.27452834269005,180.8332960040961
85,15.832391738891602,0.0,0.1939302533864975,0.31797024607658386,0.20146484673023224,0.0,0.0,0.0,0.0,0.0,0.000107106033940377,0.6611727999916184,0.013697999973373953,52.20362869998644,4.154289899983269,0.29289769997558324,8.31964930005779,56.664514299918665,65.64793920516968,10240,155.98357121305668,180.71274635481518
86,15.865412712097168,0.0,0.19443371891975403,0.31072062253952026,0.20136718451976776,0.0,0.0,0.0,0.0,0.0,0.00010498114000036142,0.6573091999962344,0.013772000012977514,52.32867300001817,4.170693499974732,0.2660370000085095,8.293944799981546,56.77917550001439,65.73362851142883,10240,155.78023352566964,180.3478107919585
87,15.829299926757812,0.0,0.1941244751214981,0.29934409260749817,0.19394531846046448,0.0,0.0,0.0,0.0,0.0,0.00010286568494354668,0.6337867000183905,0.01404980003280798,52.158361100038746,4.137828699989768,0.2938348000025144,8.275615699967602,56.60407440006384,65.51559591293335,10240,156.29866228505958,180.9057052611826
