epoch,loss,semigroup,swd,identity,identity_ratio,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,11.958754539489746,0.0,0.2356545329093933,0.19356895983219147,0.20205076038837433,0.0,0.0,0.0,0.0,0.0,0.00014,0.7635915999417193,0.01237879996187985,78.21635430000606,6.323301100041135,0.2301233000762295,10.58949419997225,84.7821575000853,96.14040040969849,10240,106.51089402959263,120.78012994644182
2,11.244056701660156,0.0,0.22083261609077454,0.28918325901031494,0.20400388538837433,0.0,0.0,0.0,0.0,0.0,0.00013991366068953813,0.7637838999507949,0.012180999998236075,78.49045380005555,4.256553099985467,0.16648860002169386,10.56102579999424,82.92567650006094,94.25329542160034,10240,108.64341617124259,123.48406949676767
3,10.899821281433105,0.0,0.2139466255903244,0.2924472689628601,0.20283202826976776,0.0,0.0,0.0,0.0,0.0,0.0001396548794082012,0.7845310000993777,0.012033099992549978,78.60303520005255,4.187262899984489,0.2011903000093298,10.627603499990073,83.00352150003891,94.41790676116943,10240,108.45400360232652,123.36825974299414
4,10.648599624633789,0.0,0.20885176956653595,0.3027711510658264,0.20126952230930328,0.0,0.0,0.0,0.0,0.0,0.00013922436545749366,0.772103800001787,0.0120756999385776,78.5884438999783,4.176457199981087,0.18604009998671245,10.579477900115307,82.96301689988468,94.31697487831116,10240,108.57006401246187,123.42849118369313
5,10.435832977294922,0.0,0.20461928844451904,0.29756349325180054,0.20097656548023224,0.0,0.0,0.0,0.0,0.0,0.00013862329884622974,0.8669580999703612,0.011948899977141991,78.39909609997994,4.140103400015505,0.22914319999108557,10.575254300041706,82.78029159996368,94.22546648979187,10240,108.6755033588438,123.70094139659317
6,10.500426292419434,0.0,0.20574986934661865,0.3184598982334137,0.19882811605930328,0.0,0.0,0.0,0.0,0.0,0.00013785332705621128,0.7584569999889936,0.011774600003263913,78.51643059999333,4.191209700002219,0.1729559999948833,10.571488699992187,82.8923708999937,94.22560238838196,10240,108.67534661962102,123.53368456976756
7,10.130270957946777,0.0,0.19827592372894287,0.32799646258354187,0.19921875,0.0,0.0,0.0,0.0,0.0,0.00013691656052659465,0.7196936000545975,0.011282200008281507,78.5347701000428,4.171549500024412,0.15461140003753826,10.571681999863358,82.87221320011304,94.16731762886047,10240,108.74261110801395,123.56373269859809
8,10.12882137298584,0.0,0.19814877212047577,0.3322719931602478,0.19453123211860657,0.0,0.0,0.0,0.0,0.0,0.00013581556686932368,0.7273608000105014,0.011550400013220496,78.52649160000146,4.161051999995834,0.18508950003888458,10.549930599954678,82.8841835000494,94.16491985321045,10240,108.74538008382193,123.54588737661747
9,10.147432327270508,0.0,0.19856420159339905,0.3329750597476959,0.20742186903953552,0.0,0.0,0.0,0.0,0.0,0.00013455336383148383,0.7280416000285186,0.01075849997869227,78.58936280000489,4.221176399994874,0.13646159999188967,10.541058500035433,82.95775929997035,94.2295274734497,10240,108.6708198009933,123.43631369035374
10,10.064019203186035,0.0,0.1969357430934906,0.3270435333251953,0.20058593153953552,0.0,0.0,0.0,0.0,0.0,0.00013313341102386714,0.706062799989013,0.011542000007466413,78.55121299995517,4.180264500027988,0.16286829992895946,10.54570250006509,82.90588779991958,94.16080474853516,10240,108.75013257742258,123.51354375111019
