experiment_id,epoch,epoch_num,skip_routing_mode,skip_fusion_mode,semantic_attn_temperature,style_attn_temperature,base_dim,num_res_blocks,w_kinetic,w_cycle,terminal_swd_weight,w_color,w_low_freq,w_repulsive,w_nce,low_freq_kernel_size,swd_use_high_freq,swd_patch_sizes,swd_num_projections,semantic_swd_num_projections,batch_size,learning_rate,num_epochs,save_interval,virtual_length_multiplier,clip_style,clip_content,content_lpips,one_minus_content_lpips,all_clip_style,all_clip_content,all_content_lpips,one_minus_all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,one_minus_transfer_content_lpips,clip_style_photo_to_art,clip_content_photo_to_art,content_lpips_photo_to_art,delta_lpips_1_to_3,cmmd_all,dino_structure_all,gram_micro_all,gram_macro_all,cmmd_transfer,dino_structure_transfer,gram_micro_transfer,gram_macro_transfer,cmmd_photo_to_art,dino_structure_photo_to_art,gram_micro_photo_to_art,gram_macro_photo_to_art,status,returncode,summary_exists
E001,epoch_0001,1,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,10.0,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6926341841220855,0.8887192863200001,0.35536054904,0.64463945096,0.6926341841220855,0.8887192863200001,0.35536054904,0.64463945096,0.6590195403496424,0.8848699013833332,0.3644919322333333,0.6355080677666667,0.6276853375136853,0.8567055768333333,0.3846659994166667,0.004740636759999972,,,,,,,,,,,,,ok,0,True
E001,epoch_0002,2,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,10.0,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6939006962378821,0.8868694336,0.35790317742666666,0.6420968225733333,0.6939006962378821,0.8868694336,0.35790317742666666,0.6420968225733333,0.6603930515547594,0.8823637176833332,0.3676467942,0.6323532058,0.627273760487636,0.8587001323333332,0.389343952,0.004740636759999972,,,,,,,,,,,,,ok,0,True
E001,epoch_0003,3,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,10.0,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6954550660451254,0.8851956610799999,0.36010118579999995,0.6398988142,0.6954550660451254,0.8851956610799999,0.36010118579999995,0.6398988142,0.6623349708318711,0.88053577225,0.37005349964999995,0.62994650035,0.6292205323775609,0.8578413083333334,0.39436777525,0.004740636759999972,,,,,,,,,,,,,ok,0,True
E001,epoch_0004,4,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,10.0,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6957050650517147,0.8830339109466668,0.36075841223999994,0.6392415877600001,0.6957050650517147,0.8830339109466668,0.36075841223999994,0.6392415877600001,0.6627561179300148,0.8783450906000001,0.3705854482666666,0.6294145517333334,0.6293264210224152,0.8553801095,0.39218949916666673,0.004740636759999972,,,,,,,,,,,,,ok,0,True
E001,epoch_0005,5,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,10.0,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6955766874949137,0.8812272501866666,0.36202751672000005,0.63797248328,0.6955766874949137,0.8812272501866666,0.36202751672000005,0.63797248328,0.6626695424318314,0.8763405294833335,0.3716128761666667,0.6283871238333333,0.6297930106520653,0.851634808,0.3884352324166667,0.004740636759999972,,,,,,,,,,,,,ok,0,True
E001,epoch_0006,6,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,10.0,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6956749472220739,0.8788711002666666,0.36407282313333333,0.6359271768666667,0.6956749472220739,0.8788711002666666,0.36407282313333333,0.6359271768666667,0.6629386517902216,0.8738880878333333,0.37353659829999997,0.6264634017,0.6310830441613992,0.8492199769166666,0.3887654878333334,0.004740636759999972,,,,,,,,,,,,,ok,0,True
E001,epoch_0007,7,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,10.0,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6953819921811422,0.87879453712,0.3653387394666667,0.6346612605333333,0.6953819921811422,0.87879453712,0.3653387394666667,0.6346612605333333,0.6625253714124362,0.8738495706166667,0.3748771323166667,0.6251228676833334,0.6294807200630506,0.84936557475,0.38706622500000004,0.004740636759999972,,,,,,,,,,,,,ok,0,True
E001,epoch_0008,8,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,10.0,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6944602833191554,0.8804775778533334,0.36480288853333326,0.6351971114666668,0.6944602833191554,0.8804775778533334,0.36480288853333326,0.6351971114666668,0.6612473155558108,0.8754321577333333,0.37439880706666656,0.6256011929333334,0.627173121025165,0.8520383090833333,0.3811517903333333,0.004740636759999972,,,,,,,,,,,,,ok,0,True
E002,epoch_0001,1,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,12.5,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6945621633927027,0.8840052765333334,0.36235312897333327,0.6376468710266667,0.6945621633927027,0.8840052765333334,0.36235312897333327,0.6376468710266667,0.6613251984616121,0.8794915614166665,0.37170499116666667,0.6282950088333333,0.6311567261815071,0.8494155184166666,0.3925186724166667,0.00781823434666673,,,,,,,,,,,,,ok,0,True
E002,epoch_0002,2,normalized,add_proj,0.12,0.08,64,4,2.0,0.5,12.5,0.0,0.0,0.0,0.0,7,False,3|5|7|15,64,64,32,0.0002,8,1,1.0,0.6954387443463007,0.8826295997066667,0.36528054290666667,0.6347194570933333,0.6954387443463007,0.8826295997066667,0.36528054290666667,0.6347194570933333,0.6622559455533823,0.8779912469,0.3748951796,0.6251048204,0.6301058453818162,0.8528900255833334,0.3992353106666666,0.00781823434666673,,,,,,,,,,,,,ok,0,True
