experiment_id,epoch,source_file,updated_at,clip_style,clip_content,content_lpips,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
Ablate43_A01_ResOn_TheFilter,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A01_ResOn_TheFilter\full_eval\epoch_0060\summary.json,2026-04-03 12:10:59,0.6961136310895284,0.80459132312,0.43335140170666664,0.6961136310895284,0.80459132312,0.43335140170666664,,,0.0,0.6702562825878461,0.8023917355833333,0.43746378530000013,,,0.0,0.6527977297703426,0.7821268974166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A01_ResOn_TheFilter\full_eval\epoch_0060\summary.json
Ablate43_A01_ResOn_TheFilter_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A01_ResOn_TheFilter\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-03 12:15:14,0.6995848916371663,0.7460431609333333,0.52823030156,0.6995848916371663,0.7460431609333333,0.52823030156,,,0.0,0.6799386643369992,0.7424585360166667,0.5351003291000002,,,0.0,0.6669441615541776,0.73360606325,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A01_ResOn_TheFilter\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
Ablate43_A02_Capacity_Conv1,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A02_Capacity_Conv1\full_eval\epoch_0060\summary.json,2026-04-03 12:16:43,0.6843944029013315,0.8604723322799999,0.3527982377066667,0.6843944029013315,0.8604723322799999,0.3527982377066667,,,0.0,0.6527788041035334,0.8599863839833333,0.3533056620166667,,,0.0,0.6229703575372696,0.8342413811666667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A02_Capacity_Conv1\full_eval\epoch_0060\summary.json
Ablate43_A02_Capacity_Conv1_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A02_Capacity_Conv1\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-03 12:20:58,0.6837978543837866,0.86057587184,0.35201756368,0.6837978543837866,0.86057587184,0.35201756368,,,0.0,0.6519861732423305,0.8600896133999999,0.35245069165,,,0.0,0.6216844901442528,0.8322113559166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A02_Capacity_Conv1\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
Ablate43_A03_WindowAttn_Size8,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A03_WindowAttn_Size8\full_eval\epoch_0060\summary.json,2026-04-03 12:22:31,0.6865774769385656,0.8615629430533334,0.3507138919733333,0.6865774769385656,0.8615629430533334,0.3507138919733333,,,0.0,0.6554584429164728,0.8611778333666666,0.3510604562166667,,,0.0,0.6295140442748864,0.8355220829166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A03_WindowAttn_Size8\full_eval\epoch_0060\summary.json
Ablate43_A03_WindowAttn_Size8_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A03_WindowAttn_Size8\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-03 12:26:45,0.6858405604362487,0.8587642243733333,0.35277487188,0.6858405604362487,0.8587642243733333,0.35277487188,,,0.0,0.65481422017018,0.8583956407499999,0.35311140783333334,,,0.0,0.6300545752048493,0.8318719199166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A03_WindowAttn_Size8\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
Ablate43_A04_Modulator_GlobalOnly,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A04_Modulator_GlobalOnly\full_eval\epoch_0060\summary.json,2026-04-03 12:28:21,0.683498915553093,0.8629216830666667,0.3502297688133333,0.683498915553093,0.8629216830666667,0.3502297688133333,,,0.0,0.6515331323444843,0.8624506024666667,0.35065899363333336,,,0.0,0.6211168728768826,0.8233541621666666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A04_Modulator_GlobalOnly\full_eval\epoch_0060\summary.json
Ablate43_A04_Modulator_GlobalOnly_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A04_Modulator_GlobalOnly\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-03 12:32:35,0.683769812266032,0.8604513324533335,0.3538449699733333,0.683769812266032,0.8604513324533335,0.3538449699733333,,,0.0,0.6522160866856577,0.8598109737166666,0.35430810269999996,,,0.0,0.6244172357022761,0.8206165206666667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_A04_Modulator_GlobalOnly\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
Ablate43_I01_Skip_TotalBlind,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_I01_Skip_TotalBlind\full_eval\epoch_0060\summary.json,2026-04-03 12:34:06,0.684993404785792,0.8563471262,0.35017341166666666,0.684993404785792,0.8563471262,0.35017341166666666,,,0.0,0.6535797108213106,0.8550744081166666,0.3506120252,,,0.0,0.6252404632667701,0.8335792132500001,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_I01_Skip_TotalBlind\full_eval\epoch_0060\summary.json
Ablate43_I01_Skip_TotalBlind_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_I01_Skip_TotalBlind\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-03 12:38:18,0.6846137218077979,0.8560618239066666,0.35041116813333334,0.6846137218077979,0.8560618239066666,0.35041116813333334,,,0.0,0.6533309515813986,0.8550652354333333,0.35076109243333337,,,0.0,0.6266569867730141,0.8318901462499999,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Ablate43\Ablate43_I01_Skip_TotalBlind\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
