experiment_id,epoch,source_file,updated_at,clip_style,clip_content,content_lpips,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
Gate_01_baseline,30,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0030\summary.json,2026-04-09 09:36:37,0.683081878066063,0.8499796398266668,0.38983494125333323,0.683081878066063,0.8499796398266668,0.38983494125333323,,,0.0,0.6523385906716188,0.8448619955166669,0.39537663678333335,,,0.0,0.6092105713983378,0.8327797616666668,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0030\summary.json
Gate_01_baseline_distill_epochs50_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,2026-04-09 09:38:56,0.6879129117727281,0.8167968614933333,0.4492470888933333,0.6879129117727281,0.8167968614933333,0.4492470888933333,,,0.0,0.6587833307683468,0.8043276730999999,0.4631908201,,,0.0,0.6113345511257648,0.7848238843333333,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json
Gate_01_baseline,60,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0060\summary.json,2026-04-09 09:40:17,0.6874104112386702,0.83538958596,0.4114803494133333,0.6874104112386702,0.83538958596,0.4114803494133333,,,0.0,0.6583959079285462,0.8300167364,0.41804920365000003,,,0.0,0.6214031067987283,0.8184691163333333,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0060\summary.json
Gate_01_baseline_distill_epochs50_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,2026-04-09 09:42:35,0.6953276877005895,0.7933492265866667,0.4820066225733333,0.6953276877005895,0.7933492265866667,0.4820066225733333,,,0.0,0.6687212040523689,0.77923493045,0.4975749912166667,,,0.0,0.6227297112345695,0.7720225700833334,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json
Gate_01_baseline,90,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0090\summary.json,2026-04-09 09:43:55,0.6936089089711507,0.8085101041466668,0.43598170558666666,0.6936089089711507,0.8085101041466668,0.43598170558666666,,,0.0,0.66637497206529,0.8002902359333331,0.4452521757333335,,,0.0,0.6388519535462062,0.7785427843333333,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0090\summary.json
Gate_01_baseline_distill_epochs50_tokenized,90,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0090_tokenized_distill_epochs50\summary.json,2026-04-09 09:46:14,0.703647038380305,0.76140348992,0.50085119192,0.703647038380305,0.76140348992,0.50085119192,,,0.0,0.6800283674399057,0.7456889602833334,0.5174020782666667,,,0.0,0.6341427274048328,0.7460454063333333,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0090_tokenized_distill_epochs50\summary.json
Gate_01_baseline,120,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0120\summary.json,2026-04-09 09:47:35,0.6976184341907501,0.7757984385066666,0.4691465961199999,0.6976184341907501,0.7757984385066666,0.4691465961199999,,,0.0,0.6712304437160492,0.76228155005,0.4840055482,,,0.0,0.6370135627686978,0.7556714245,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0120\summary.json
Gate_01_baseline_distill_epochs50_tokenized,120,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0120_tokenized_distill_epochs50\summary.json,2026-04-09 09:49:56,0.7116842832962671,0.7341349787066668,0.5332313342666667,0.7116842832962671,0.7341349787066668,0.5332313342666667,,,0.0,0.6902480146785577,0.7158680501166667,0.5530207605999998,,,0.0,0.6494571651021639,0.7393551982499997,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_01_baseline\full_eval\epoch_0120_tokenized_distill_epochs50\summary.json
Gate_02_weak_decoder,30,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_02_weak_decoder\full_eval\epoch_0030\summary.json,2026-04-09 09:51:16,0.6977886346578598,0.8265967243600001,0.4071906059333334,0.6977886346578598,0.8265967243600001,0.4071906059333334,,,0.0,0.6704545292754968,0.8180475470999999,0.41732629526666665,,,0.0,0.6276742994785308,0.8174435031666667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_02_weak_decoder\full_eval\epoch_0030\summary.json
Gate_02_weak_decoder_distill_epochs50_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_02_weak_decoder\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,2026-04-09 09:53:34,0.7046597407658894,0.7745165675866665,0.49094815835999994,0.7046597407658894,0.7745165675866665,0.49094815835999994,,,0.0,0.6804013247291248,0.7558715032500001,0.5144329748500001,,,0.0,0.6380209989845753,0.7747235208333334,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Gate\Gate_02_weak_decoder\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json
