run_name,source,checkpoint,source_style,target_style,top_layer_name,top_layer_stage,top_layer_max_ma_ratio,top_layer_mean_ma_ratio,num_layers,stem_max,stem_mean,hires_max,hires_mean,body_max,body_mean,skip_max,skip_mean,decoder_max,decoder_mean,output_max,output_mean,other_max,other_mean
photo -> Hayao,G:\GitHub\Latent_Style\Cycle-NCE\src\ma_probe_epoch60.json,G:\GitHub\Latent_Style\Cycle-NCE\epoch_0060.pt,photo,Hayao,hires_body.1.norm1,hires,16.843263626098633,8.051542282104492,25,9.652457237243652,8.582884788513184,16.843263626098633,13.484216213226318,14.285696983337402,9.558585166931152,15.614152908325195,11.186666131019592,13.462865829467773,10.176681900024414,,,,
