experiment_id,epoch,source_file,updated_at,clip_style,clip_content,content_lpips,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
chess_01_baseline,30,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0030\summary.json,2026-04-08 05:01:18,0.6939550770521165,0.8295769524933333,0.39890204864000006,0.6939550770521165,0.8295769524933333,0.39890204864000006,,,0.0,0.665205937276284,0.8220275009666667,0.4078350912166667,,,0.0,0.6270159994562468,0.8171788631666665,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0030\summary.json
chess_01_baseline_distill_epochs50_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,2026-04-08 05:18:48,0.6985721860329309,0.7917274908533334,0.46053066028000006,0.6985721860329309,0.7917274908533334,0.46053066028000006,,,0.0,0.6720594652990499,0.7766739808833334,0.47899599365000006,,,0.0,0.6313130646944045,0.7691718424166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json
chess_01_baseline,60,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0060\summary.json,2026-04-08 05:20:11,0.7013287195762,0.8005325067466668,0.43755443272000005,0.7013287195762,0.8005325067466668,0.43755443272000005,,,0.0,0.6752507933477562,0.7917962716,0.44900957398333324,,,0.0,0.6374820989867052,0.7894769278333333,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0060\summary.json
chess_01_baseline_distill_epochs50_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,2026-04-08 05:22:32,0.7079604790608087,0.7375950790666665,0.5174221658266667,0.7079604790608087,0.7375950790666665,0.5174221658266667,,,0.0,0.6854875186582406,0.7178400072166666,0.5407024998833334,,,0.0,0.6461734741926194,0.7346681369166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_01_baseline\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json
chess_02_no_pos_emb,30,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0030\summary.json,2026-04-08 05:23:55,0.6956051039695741,0.8267982515199997,0.4007183469733333,0.6956051039695741,0.8267982515199997,0.4007183469733333,,,0.0,0.6673226885000865,0.8193374453666668,0.4092205127,,,0.0,0.626736494898796,0.8158216164166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0030\summary.json
chess_02_no_pos_emb_distill_epochs50_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,2026-04-08 05:26:17,0.7015842564900716,0.7885229449333333,0.46175593606666665,0.7015842564900716,0.7885229449333333,0.46175593606666665,,,0.0,0.6757518616318703,0.7730950723999999,0.47998102996666664,,,0.0,0.6348318725824356,0.7657781004166668,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json
chess_02_no_pos_emb,60,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0060\summary.json,2026-04-08 05:27:37,0.70378839468956,0.7999475421200002,0.43756003561333334,0.70378839468956,0.7999475421200002,0.43756003561333334,,,0.0,0.6778732200463613,0.7908318268500001,0.4489690103666666,,,0.0,0.6436464851101239,0.7917477276666667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0060\summary.json
chess_02_no_pos_emb_distill_epochs50_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json,2026-04-08 05:29:55,0.7106714858611426,0.7378599121599998,0.5159031873600001,0.7106714858611426,0.7378599121599998,0.5159031873600001,,,0.0,0.6886998854577542,0.7185450168333334,0.5384425499833334,,,0.0,0.6516216441988945,0.7340166189166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_02_no_pos_emb\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json
chess_03_high_temp_attn,30,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\full_eval\epoch_0030\summary.json,2026-04-08 05:31:16,0.6959322338501613,0.82613706768,0.4013265843866666,0.6959322338501613,0.82613706768,0.4013265843866666,,,0.0,0.6680347002049287,0.8185584443833334,0.4103591645333333,,,0.0,0.6284188007314999,0.8156435496666667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\full_eval\epoch_0030\summary.json
chess_03_high_temp_attn_distill_epochs50_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json,2026-04-08 05:33:34,0.7017723621129989,0.7883684801466667,0.46102677265333325,0.7017723621129989,0.7883684801466667,0.46102677265333325,,,0.0,0.6762482344607512,0.77279502135,0.4795311787833333,,,0.0,0.6343816459178925,0.7661237590000001,,,0.0,I:\Github\Latent_Style\Cycle-NCE\chess\chess_03_high_temp_attn\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json
