epoch,loss,flow,kinetic_energy,ot_cost,terminal_swd,color,repulsive,plan_entropy,bridge_sigma,identity_ratio,t_mean,velocity_abs,endpoint_abs,lr,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,8.017195701599121,0.3297291100025177,0.0,0.0,3.0813803672790527,4.835815906524658,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.43359375,0.5385408401489258,0.0003,3.0894029000774026,78.70620449993294,8.770225699961884,0.22314550008741207,87.69957569998223,103.41256642341614,10240,99.02084779593396
2,7.357954502105713,0.36830905079841614,0.0,0.0,2.918572187423706,4.339384078979492,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.46875,0.5281813740730286,0.00029997397746507875,0.10241200006566942,18.31594930004212,3.438516599999275,0.2024181999731809,21.956884100014577,35.07740068435669,10240,291.9258496986262
3,7.205030918121338,0.41851308941841125,0.0,0.0,2.838665723800659,4.2663679122924805,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.5,0.5189279317855835,0.00029989591989249757,0.09878349999780767,18.32761729991762,3.4212806999275927,0.20521600006031804,21.95411399990553,35.08757162094116,10240,291.8412283022888
4,7.083993911743164,0.4328858554363251,0.0,0.0,2.7997395992279053,4.184255123138428,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.50390625,0.5146348476409912,0.00029976585737493663,0.10546170000452548,18.326659200014547,3.4131517997884657,0.20566669997060671,21.94547769977362,35.094345808029175,10240,291.7848948093857
5,6.99257755279541,0.46636635065078735,0.0,0.0,2.770597219467163,4.121981620788574,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.515625,0.5144162774085999,0.00029958384005397226,0.10054419990046881,18.365713499952108,3.4285719998006243,0.20370580011513084,21.997991299867863,35.17297410964966,10240,291.1326169938717
6,6.91793155670166,0.49536120891571045,0.0,0.0,2.7516376972198486,4.066293239593506,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.5390625,0.5225968360900879,0.0002993499381007466,0.11115480013540946,18.35749219992431,3.4071997000137344,0.20457999981590547,21.96927189975395,35.195690870285034,10240,290.94470791154185
7,6.800772666931152,0.5589680671691895,0.0,0.0,2.72263765335083,3.978135108947754,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.578125,0.5460213422775269,0.00029906424168891506,0.09848890005378053,18.380586599902017,3.3954601001169067,0.2035271001223009,21.979573800141225,35.181769132614136,10240,291.05983730952676
8,6.670604705810547,0.6657500267028809,0.0,0.0,2.6940438747406006,3.876561403274536,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.6328125,0.5868556499481201,0.0002987268609598829,0.102094599918928,18.397269999870332,3.3444356998370495,0.20383379992563277,21.945539499633014,35.201048374176025,10240,290.900426917745
9,6.59112024307251,0.736509382724762,0.0,0.0,2.6793675422668457,3.8117523193359375,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.66015625,0.6154671907424927,0.0002983379259803436,0.10448560016811825,18.425746699998854,3.4528422000294086,0.2105181999213528,22.089107099949615,35.25526523590088,10240,290.45306939209974
10,6.478649139404297,0.7896456122398376,0.0,0.0,2.649449586868286,3.7291996479034424,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.70703125,0.6390902996063232,0.00029789758669213534,0.10966679989360273,18.356966599967564,3.384796400059713,0.20451190011226572,21.946274900139542,35.18950915336609,10240,290.99581796867665
