family,role,train_epoch_wall_sec,train_avg_step_sec,train_ot_cost,train_ot_target_gini,train_ot_target_max_mass,train_ot_source_truncation,train_ot_target_truncation,train_fiber_energy_ratio,train_low_freq_leak,eval_clip_style,eval_lpips,eval_generated_rank,eval_generated_offdiag_cos,decision
self_affinity_gw_mix,control,87.13739681243896,1.4769050307193046,2.7054357528686523,0.05935024842619896,0.3530990183353424,0.6472195982933044,0.6472195982933044,0.44096824526786804,3.451003074645996,0.6682191258668899,0.7197065846249999,1.0402824036280314,0.9739889685312907,retained_control
encoder_self_affinity_gw,candidate,96.63621878623962,1.6379020133260953,2.7015161514282227,0.05815991759300232,0.3522067964076996,0.6428835988044739,0.6428835988044739,0.4194866716861725,3.66456937789917,0.6825825574994088,0.8225490317833334,1.0795082966486613,0.9511117521921794,negative_for_promotion
tokenizer_aux_self_affinity_gw,candidate,112.40878891944885,1.905233710499133,2.803352117538452,0.050471413880586624,0.34771016240119934,0.6717866063117981,0.6717866063117981,0.416610985994339,3.5762407779693604,0.6652093676726023,0.7195426139166666,1.0656745648384094,0.957986855506897,diagnostic_only
