dataset,run_name,summary_path,parent_dir,full_clip_style,full_content_lpips,full_clip_dir,trans_clip_style,trans_content_lpips,trans_clip_dir
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0007,0.709711061477661,0.45846465173333334,0.4676545055508614,0.6857158208886782,0.4680046885166666,0.47945470343033475
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_2p0__swd_30p0\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_2p0__swd_30p0\epoch_0007,0.7096595781246822,0.4241307397466667,0.4388890762558828,0.6814452884097895,0.43404071313333337,0.4497229689398471
legacy256_overfit50,smoke_eval_e6,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_adapter_probe\v1_m04_loose\smoke_eval_e6\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_adapter_probe\v1_m04_loose\smoke_eval_e6,0.709648163318634,0.4900784904,0.0,0.6942072421312332,0.4975673800000001,0.0
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r02_prev_manual\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r02_prev_manual\full_eval\epoch_0006,0.7096127532720565,0.44142262738666666,0.4588455048402151,0.6839020291467508,0.45015642091666663,0.4697390747070312
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0008,0.7096057244936625,0.46424162144000003,0.4658345404962699,0.6859306540091831,0.4737377792333334,0.47959417390326664
legacy256_overfit50,epoch_0100,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\04_anchor_kin_only\epoch_0100\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\04_anchor_kin_only\epoch_0100,0.7095424376328786,0.4816442505066667,0.4724141401449839,0.6850943994522094,0.48905765636666676,0.4823596105476219
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0008,0.7094250886042913,0.4722076243333333,0.4755990465482076,0.6863330633938313,0.48205558435,0.48793376254538695
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_1p0__swd_30p0\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_1p0__swd_30p0\epoch_0004,0.7092867195208867,0.47234215393333334,0.4751991241772969,0.6855508533616861,0.4796405195500001,0.48526593486468006
legacy256_overfit50,smoke_eval_e8,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_style_aware_router_probe\sp_u2_p5_style_graded_router\smoke_eval_e8\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_style_aware_router_probe\sp_u2_p5_style_graded_router\smoke_eval_e8,0.7092206430435181,0.48512872240000005,0.0,0.6941001445055008,0.4919822340000001,0.0
legacy256_overfit50,epoch_0160,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\07_anchor_hybrid_all\epoch_0160\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\07_anchor_hybrid_all\epoch_0160,0.7092033640543619,0.7602828464266668,0.6023345942298571,0.7079830543200175,0.7663644503833333,0.621741164252162
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0006,0.7091535969177882,0.46465910057333326,0.4650424339572588,0.6843972200651964,0.47511786381666665,0.4771208677937587
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0006,0.7091517097155254,0.4461666771466667,0.4603637187282245,0.6843499896923702,0.45533643405,0.4717659146587054
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0008,0.7090793710947036,0.46754084694666675,0.46894854174057643,0.6851826617618402,0.47741632283333335,0.4808566314478714
legacy256_overfit50,smoke_eval_e8,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_style_aware_router_probe\sp_u3_p6_aggressive_style_graded_router\smoke_eval_e8\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_style_aware_router_probe\sp_u3_p6_aggressive_style_graded_router\smoke_eval_e8,0.7090539526939392,0.48716087120000007,0.0,0.6940496534109115,0.4925980235000001,0.0
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r11_photo_target_some\full_eval\epoch_0008,0.7090237675507863,0.4644593937466667,0.47141987488667175,0.6854902655879658,0.4738675024000001,0.4832682282477617
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0007,0.7090015066862106,0.46257334834666675,0.46481075503428776,0.6847458958129088,0.4725047461333333,0.4769676619147261
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0008,0.7089996872345607,0.46647852085333336,0.47062377968430524,0.6845976380010446,0.47663392761666656,0.4817027581607302
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r02_prev_manual\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r02_prev_manual\full_eval\epoch_0008,0.7089839634895325,0.46065545925333334,0.46793920336663725,0.6847692368427911,0.4701165921,0.4796677152253688
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r14_soft_art\full_eval\epoch_0005,0.7088599854310356,0.44358103728,0.4541586850335201,0.6831191056966781,0.4524064670333333,0.465374512510995
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r19_hayao_fix_prev\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r19_hayao_fix_prev\full_eval\epoch_0007,0.7087992925246557,0.4576297255599999,0.4665656119187673,0.6841741674641768,0.4666965512833333,0.47784314463535943
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r10_no_photo_target\full_eval\epoch_0006,0.7087817238569261,0.44678732976,0.45856616305311526,0.683868569980065,0.45611847378333337,0.470736653705438
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r19_hayao_fix_prev\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r19_hayao_fix_prev\full_eval\epoch_0006,0.7086976320743561,0.45165532504,0.46205749087532366,0.6838140719135603,0.46053222878333333,0.47417269398768747
legacy256_overfit50,quick_eval_e5_corrected,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_b1_dense_linear\quick_eval_e5_corrected\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_b1_dense_linear\quick_eval_e5_corrected,0.7086011509895325,0.49510317432,0.0,0.6876585763692857,0.5039593661,0.0
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\manual_k1_k2_8epoch\K1_manual_weighted_8ep\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\manual_k1_k2_8epoch\K1_manual_weighted_8ep\full_eval\epoch_0008,0.7085346471865971,0.45970896077333334,0.4670093138913314,0.6842581501106422,0.46919272606666673,0.47893409579992297
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r07_art_balanced\full_eval\epoch_0006,0.7084944672584534,0.45658202674666676,0.46509667036434016,0.6846146034200987,0.46576316025000003,0.47728906176984315
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r03_hayao_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r03_hayao_strong\full_eval\epoch_0006,0.7084775675137839,0.45275805002666664,0.46080119985342016,0.6832921003301939,0.4616633699666666,0.47239834738274417
legacy256_overfit50,epoch_0060,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\01_omf_swd_15\full_eval\epoch_0060\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\01_omf_swd_15\full_eval\epoch_0060,0.7084361896514894,0.51141937964,0.4957582967281342,0.6863108891248704,0.5193526052833333,0.5055763614177704
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r03_hayao_strong\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r03_hayao_strong\full_eval\epoch_0007,0.7084161084493001,0.45624059240000003,0.4652109816074371,0.6835234140356381,0.4648860957333333,0.4761942298461993
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\S-add__K-1_C-0_W-20_Col-0\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\S-add__K-1_C-0_W-20_Col-0\full_eval\epoch_0004,0.708375190695127,0.42575125521333335,0.4392173665252825,0.6809300792713959,0.4336092792333333,0.44967047735272603
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\vae_backend_256_probe\ema_style_vocab_texton_w34\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\vae_backend_256_probe\ema_style_vocab_texton_w34\full_eval\epoch_0008,0.7083676509459813,0.5143573556533333,0.5079120225509007,0.6904087316493194,0.5223445253166668,0.5224488790829976
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_b1_dense_linear\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_structural_probe\sp_b1_dense_linear\quick_eval_e3,0.708310329914093,0.48893388976,0.0,0.6860918593406677,0.4977207847999999,0.0
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0008,0.7082103394269944,0.42728317464,0.4380588272909323,0.6812695967654389,0.43730587249999997,0.4497351535782218
legacy256_overfit50,epoch_0060,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\01_omf_swd_15\epoch_0060\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\01_omf_swd_15\epoch_0060,0.7081974801269233,0.5108974653828758,0.4956198800952216,0.6860847590922139,0.5186335488006536,0.5053748374977728
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r04_cezanne_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r04_cezanne_strong\full_eval\epoch_0005,0.7081275292237601,0.4533594851466667,0.4558571771681308,0.6824804189801216,0.4624421817499999,0.46675934442629413
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r00_balanced_default\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r00_balanced_default\full_eval\epoch_0004,0.7081232137680056,0.42616691197333334,0.439064441015323,0.6805769313375155,0.43400426664999997,0.4492749357347686
legacy256_overfit50,smoke_eval_e6,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_adapter_probe\v0_m02\smoke_eval_e6\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_adapter_probe\v0_m02\smoke_eval_e6,0.7080977511405945,0.48917704120000005,0.0,0.694636008143425,0.4970595714999999,0.0
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r06_monet_strong\full_eval\epoch_0005,0.7080646903912227,0.4512257992533334,0.45379845704634986,0.6825485058128834,0.46002771486666666,0.46630492389202116
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r18_cezanne_fix_prev\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r18_cezanne_fix_prev\full_eval\epoch_0005,0.7079606643517812,0.4474643745466667,0.45150816347201655,0.6820973667502404,0.4568330493,0.46359761729836463
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r13_monet_vangogh\full_eval\epoch_0005,0.707926142891248,0.45599112981333334,0.4560175821085771,0.6831340081989765,0.46474294470000005,0.46851992594699066
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0004,0.7078699839512508,0.45460909551999995,0.454422615746657,0.6818781481683256,0.46399135901666677,0.4650941380361715
legacy256_overfit50,epoch_0006,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r17_art_content_art_target\full_eval\epoch_0006,0.7078302852312724,0.4536617913999999,0.45799601256847383,0.6831882450977961,0.46306460705,0.47031348285575697
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r19_hayao_fix_prev\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r19_hayao_fix_prev\full_eval\epoch_0008,0.7077708656787872,0.4628696606666666,0.46656041769186657,0.6832409022251764,0.4719431287666668,0.4777562802160779
legacy256_overfit50,epoch_0080,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\01_omf_swd_15\epoch_0080\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\01_omf_swd_15\epoch_0080,0.707764342625936,0.51312765416,0.49429922935366627,0.68570651948452,0.5213494748833333,0.5043441516160965
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\vae_backend_256_probe\ema_style_vocab_texton_w34\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\vae_backend_256_probe\ema_style_vocab_texton_w34\full_eval\epoch_0007,0.7076404167413712,0.5122427399466667,0.5068575509786606,0.6896496153374513,0.5202090046,0.5211998950938384
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r19_hayao_fix_prev\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r19_hayao_fix_prev\full_eval\epoch_0005,0.707633488814036,0.45334816409333334,0.457563790778319,0.6822648127873739,0.46200922491666674,0.46937114454805845
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e5_atoms_decoder_feature_operator\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e5_atoms_decoder_feature_operator\quick_eval_e3,0.7076018447875977,0.48127397343999995,0.0,0.6879314082860947,0.4862959824,0.0
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_1p0__swd_20p0\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_1p0__swd_20p0\epoch_0004,0.7075681790113448,0.4379860080933334,0.4457366842031479,0.68050423497955,0.4461229980166667,0.4554516017312805
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e2_atoms_token_reader\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e2_atoms_token_reader\quick_eval_e3,0.7075626492500305,0.48118164728,0.0,0.6881921291351318,0.4861814888000001,0.0
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r12_hayao_cezanne\full_eval\epoch_0005,0.7075613379875818,0.4428327693733333,0.448002774020036,0.681496639798085,0.4516517790333333,0.45978693854063746
legacy256_overfit50,epoch_0080,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\01_omf_swd_15\full_eval\epoch_0080\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\01_omf_swd_15\full_eval\epoch_0080,0.7075321538845698,0.5131298037866667,0.4939485357701778,0.6855920781195162,0.52136443565,0.5041187217831612
legacy256_overfit50,epoch_0008,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r03_hayao_strong\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r03_hayao_strong\full_eval\epoch_0008,0.7075290372371674,0.46097319846666673,0.4647794337073962,0.6828317359089852,0.46973262369999996,0.4758366543302934
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e0_atoms_fields_no_actuator\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e0_atoms_fields_no_actuator\quick_eval_e3,0.7074936594963074,0.48113424528,0.0,0.6882170379161836,0.4861199332,0.0
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e4_atoms_depthwise_filter\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e4_atoms_depthwise_filter\quick_eval_e3,0.7074475874900819,0.4811999464,0.0,0.6880577051639556,0.4861895174999999,0.0
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r02_prev_manual\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r02_prev_manual\full_eval\epoch_0005,0.7074077742894489,0.44284847806666666,0.45301276257634165,0.6812036369244258,0.45144982364999997,0.4636162175238132
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_2p0__swd_30p0\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_2p0__swd_30p0\epoch_0005,0.7073177550236385,0.42079780457333327,0.43223844160884617,0.6791759086151918,0.42952134561666666,0.44295808624476196
legacy256_overfit50,epoch_0100,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\01_omf_swd_15\epoch_0100\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\01_omf_swd_15\epoch_0100,0.7072964190642038,0.51029899392,0.4944805382589499,0.684868574043115,0.5170290833833333,0.5039774082849423
legacy256_overfit50,epoch_0004,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_0p5__swd_10p0\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_0p5__swd_10p0\epoch_0004,0.7072943929433823,0.43771033119999997,0.4448709544638792,0.680138146529595,0.4458195983333333,0.4545387515053153
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r16_photo_hayao_content_art_target\full_eval\epoch_0007,0.7072569008270898,0.4221414704933333,0.43119881301124885,0.6790473666290443,0.4321499329500001,0.4418147274106741
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0003,0.7072557246287663,0.4343775959333333,0.44870530037085216,0.6806548428038757,0.44256684933333323,0.45840592990318935
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r08_photo_content_high\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r08_photo_content_high\full_eval\epoch_0005,0.7072082046270368,0.45160123076,0.45279510513941446,0.6813813178241254,0.46023146205000004,0.4645059771339099
legacy256_overfit50,epoch_0100,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\01_omf_swd_15\full_eval\epoch_0100\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\01_omf_swd_15\full_eval\epoch_0100,0.7072038329442342,0.5102738074266666,0.49449726721644405,0.6848749122023582,0.5170109294833334,0.5040849594026804
legacy256_overfit50,epoch_0020,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\02_omf_swd_30\epoch_0020\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\configs\experiments_root\full_eval\02_omf_swd_30\epoch_0020,0.7071805142164231,0.5085654822800001,0.4895014699747165,0.6853174695869286,0.5161586934499999,0.5002062031440436
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r15_hard_art\full_eval\epoch_0005,0.7071342243750891,0.4453190458933333,0.4518574500083924,0.6815408808489639,0.4537948485,0.46366564841320124
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K1_r16_photo_hayao_content_art_target\full_eval\epoch_0005,0.707105034271876,0.4616983644933334,0.457876925855875,0.6815664558609326,0.47173611646666674,0.46900532860308886
legacy256_overfit50,epoch_0003,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_0p5__swd_20p0\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_0p5__swd_20p0\epoch_0003,0.7070866033236186,0.49472887564000007,0.4930992383758227,0.6864853272835413,0.5018351829500001,0.5043362612028918
legacy256_overfit50,epoch_0005,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_0p5__swd_20p0\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\review_additional_experiments\review_additional_experiments\lambda_grid\eval\kin_0p5__swd_20p0\epoch_0005,0.7070749279260636,0.50884436552,0.5011857106188934,0.6872443532447019,0.5156730278333334,0.5131340162952741
legacy256_overfit50,quick_eval_e3,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e3_atoms_texton_carrier\quick_eval_e3\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\style_representation_actuator_probe\sp_e3_atoms_texton_carrier\quick_eval_e3,0.7070597338676453,0.48144671120000004,0.0,0.6878603380918502,0.48646234830000007,0.0
legacy256_overfit50,epoch_0007,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\exp\weight_sweep_40\K2_r08_photo_content_high\full_eval\epoch_0007,0.7070434135595955,0.4226775139200001,0.43204648711284,0.678953209221363,0.4321811061,0.44319420767327156
