epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
41,12.485239028930664,0.2144334465265274,0.21059009432792664,0.08174654841423035,0.13084879517555237,0.20039063692092896,6.549711051218527e-05,0.6957404999702703,0.010659400024451315,73.62876939994749,10.70386150010745,0.15391759999329224,9.844654199987417,84.49720790007268,95.04287958145142,10240,107.74084334454909,121.18743630097146
42,12.473752975463867,0.21323737502098083,0.21022294461727142,0.08135795593261719,0.13263699412345886,0.19648435711860657,6.14352162937133e-05,0.6674389998952392,0.010759000055259094,74.37084760007565,8.753225899970857,0.13388269988354295,9.82895559995086,83.26871519998531,93.76742815971375,10240,109.20636516294594,122.97535725640458
43,12.675936698913574,0.22021125257015228,0.21684259176254272,0.06805220246315002,0.1224663034081459,0.20332029461860657,5.750915986240384e-05,0.6471676999644842,0.010077499988256022,74.3844651998661,8.785060499911197,0.13883959988015704,9.813251200277591,83.31844279964571,93.78169965744019,10240,109.18974637273604,122.90196090947038
44,12.645698547363281,0.21902166306972504,0.21395374834537506,0.07063264399766922,0.12899355590343475,0.2055663913488388,5.3729702266038345e-05,0.6457147999899462,0.010528099985094741,74.22751140003675,8.749687700008508,0.1334964998823125,9.830971900140867,83.12122369991266,93.60023641586304,10240,109.40143307442075,123.19356650677845
45,12.543990135192871,0.21600377559661865,0.210884228348732,0.07699983566999435,0.13263709843158722,0.19648438692092896,5.010720273518155e-05,0.6420802999346051,0.01096560011501424,74.11557509982958,8.75279180004145,0.1309371999814175,9.946420200139983,83.01026969996747,93.60128331184387,10240,109.40020945956708,123.35823069858083
46,12.522058486938477,0.2171333134174347,0.20992229878902435,0.0650453045964241,0.1316528469324112,0.20048829913139343,4.665159028925062e-05,0.6480537000461482,0.010475899995071813,74.10691919998499,8.710029700014275,0.1323079000285361,10.107491099915933,82.95973270002287,93.71746850013733,10240,109.26458176775223,123.43337745586994
47,12.587024688720703,0.21910303831100464,0.2115616649389267,0.06764626502990723,0.13453620672225952,0.2011718600988388,4.337233652176327e-05,0.6396773000305984,0.010279699956299737,73.89421099997708,8.800648400123464,0.1335812000615988,10.194511099922238,82.83872030011844,93.67495393753052,10240,109.31417171369841,123.61369131369065
48,12.716653823852539,0.2206873744726181,0.21888341009616852,0.06970884650945663,0.135746031999588,0.20126953721046448,4.027842963935798e-05,0.6369376000657212,0.010470099950907752,73.86093870009063,8.804219100013142,0.1339624998799991,10.2099709000031,82.80959039993468,93.65896582603455,10240,109.33283225676585,123.65717485795072
49,12.749310493469238,0.2210981398820877,0.21690143644809723,0.07545202970504761,0.13929997384548187,0.19990231096744537,3.7378349825744646e-05,0.6354914999392349,0.010852700041141361,73.97271389994421,8.726817000017036,0.1317793000198435,10.175310800026637,82.84216290002223,93.65553092956543,10240,109.33684213163122,123.60855440674705
50,12.588089942932129,0.22078222036361694,0.21909897029399872,0.0639541819691658,0.1429753452539444,0.19414061307907104,3.468004599811027e-05,0.6410912999708671,0.010264699958497658,74.77406310007791,8.800641799956793,0.13090659998124465,10.05794590007281,83.71587619997445,94.4168131351471,10240,108.45525982054262,122.31849518649756
51,12.724492073059082,0.22089219093322754,0.21406427025794983,0.06681101024150848,0.14023999869823456,0.20146486163139343,3.219091401968959e-05,0.6338049000187311,0.010356099985074252,74.02253089999431,8.736503399995854,0.12947490005171858,9.814542099891696,82.89886530002696,93.34933400154114,10240,109.69547998950848,123.52400678754128
52,12.697234153747559,0.2211807817220688,0.21742767095565796,0.06560272723436356,0.1432228833436966,0.1992187350988388,2.991777642821805e-05,0.6336943000205792,0.01014170001144521,74.1329274000309,8.754555900144624,0.1331621000135783,9.808785599772818,83.03078710020054,93.4762487411499,10240,109.5465440462436,123.32774814771409
53,12.431347846984863,0.21405968070030212,0.2098897099494934,0.06035907566547394,0.1463615745306015,0.2011718451976776,2.7866863735829974e-05,0.6317994999990333,0.010515700094401836,73.99527529996703,8.792101300030481,0.12891709999530576,9.820174699940253,82.92680940008722,93.38116931915283,10240,109.65808283040784,123.48238252597271
54,12.508798599243164,0.21667590737342834,0.2111329585313797,0.06042110174894333,0.14483147859573364,0.203125,2.6043797351658052e-05,0.6722799001436215,0.010552899853792042,74.22083390003536,8.700420400011353,0.13803020000341348,9.806232799979625,83.06983739990392,93.55155277252197,10240,109.45836489640502,123.26977300682479
