epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,3.2356348037719727,0.016628529876470566,0.15514181554317474,0.0,0.03450164571404457,0.2018982321023941,0.010340294800698757,0.007374223787337542,1.2394099235534668,0.9999999403953552,0.9999999403953552,0.7972442507743835,0.0002,1.6719294999857084,0.014720799994393019,57.08352179999565,31.535100000015518,0.4916824999927485,21.346954000015103,89.12502509999831,112.15008068084717,30976,276.20131712745206,347.55670436271873
2,2.2154042720794678,0.06666809320449829,0.09520018845796585,0.0,0.07713309675455093,0.19505423307418823,0.022780094295740128,0.03350408747792244,1.2389065027236938,0.9999999403953552,0.9999999403953552,0.7995853424072266,0.00019986980580168453,1.662849999982427,0.014560200008418178,52.32895510000526,29.511404900018533,0.2788539999819477,21.53500459996212,82.13377420001416,105.33458518981934,30976,294.07245440022723,377.14083276590327
3,1.7376264333724976,0.07685800641775131,0.07453843206167221,0.0,0.05213551968336105,0.20193052291870117,0.024805067107081413,0.044887155294418335,1.2397489547729492,0.9999999403953552,0.9999999403953552,0.8069473505020142,0.00019947958005998598,1.6670634000001883,0.014730899994901847,52.33554489998278,29.519836599989503,0.2807195000059437,21.534667900017666,82.15083189997313,105.35583019256592,30976,294.01315469094675,377.06252369685535
4,1.6448540687561035,0.07710748165845871,0.07154407352209091,0.0,0.04105214402079582,0.19660381972789764,0.02661675401031971,0.04868859797716141,1.2415664196014404,0.9999999403953552,0.9999999403953552,0.798725426197052,0.00019883039235653812,1.6657178000168642,0.01513120000527124,52.44870050000827,29.54076879999775,0.2742319000499265,21.540391299953626,82.27883240006122,105.48819422721863,30976,293.6442340957943,376.47593064260536
5,1.617668628692627,0.07155542075634003,0.07149920612573624,0.0,0.034113429486751556,0.1993478685617447,0.0276706051081419,0.052625808864831924,1.2404210567474365,0.9999999403953552,0.9999999403953552,0.7997246980667114,0.00019792402206971158,1.6671058000138146,0.014645799998106668,52.324888199982524,29.532978599985654,0.27468450001470046,21.53002360001119,82.14719709998099,105.34762358665466,30976,294.03605838835466,377.07920773364003
6,1.5992648601531982,0.06958993524312973,0.07138248533010483,0.0,0.0293904859572649,0.2006714791059494,0.02817773073911667,0.05530093237757683,1.2409337759017944,0.9999999403953552,0.9999999403953552,0.7974274158477783,0.00019676295349746153,1.6692719999664405,0.014809900007094257,52.32792810000683,29.529661599994142,0.2787370000005467,21.526819199985766,82.15113660000861,105.35019826889038,30976,294.02887236090874,377.06112516520864
7,1.5354996919631958,0.06642811745405197,0.06912258267402649,0.0,0.024233533069491386,0.2020273655653,0.029290318489074707,0.0585145428776741,1.2397360801696777,0.9999999403953552,0.9999999403953552,0.8110502362251282,0.00019535036904803964,1.7778133999963757,0.015502300037042005,52.46222019999914,29.534249800020916,0.28144800000518444,21.413211399907595,82.29342030006228,105.4880051612854,30976,293.644760393747,376.40919391919545
8,1.4959474802017212,0.06578779965639114,0.06732407957315445,0.0,0.023234117776155472,0.1955384761095047,0.030158793553709984,0.06022284924983978,1.2408920526504517,0.9999999403953552,0.9999999403953552,0.8094760179519653,0.00019369014051723418,1.665215500011982,0.014743300005648052,52.53403249998155,29.522568000003957,0.27885020000394434,21.544356400012475,82.3501939999951,105.56235694885254,30976,293.4379346513512,376.14969067348943
9,1.5066334009170532,0.06344769895076752,0.06820842623710632,0.0,0.021677980199456215,0.20057463645935059,0.030538463965058327,0.06056292727589607,1.2405755519866943,0.9999999403953552,0.9999999403953552,0.793681263923645,0.0001917868184760471,1.6662335000000894,0.014496500003588153,52.31993729997703,29.500794800031144,0.27627669998037163,21.546704200016393,82.11150529999213,105.32727122306824,30976,294.0928749060366,377.2431145529489
10,1.5350457429885864,0.0627140998840332,0.06990518420934677,0.0,0.020076455548405647,0.19941243529319763,0.030539492145180702,0.060988396406173706,1.2412331104278564,0.9999999403953552,0.9999999403953552,0.7945056557655334,0.00018964561979789498,1.6675083999798517,0.014677400053187739,52.41571739999927,29.497728700000152,0.27629510000770097,21.541292899953987,82.20441860006031,105.41596007347107,30976,293.84544786587213,376.8167274645414
