epoch,loss,swd,moment,nce,idt,lr,epoch_time_sec
43,11.440334598223368,0.034702301025390625,0.249311913891385,0.5152656584978104,0.06490134994965047,0.0002458457966599936,165.62589240074158
44,11.583867271741232,0.036115010579427086,0.24785437869528928,0.5169861018657684,0.0649570597646137,0.0002456468413948019,166.3602955341339
45,11.186762601137161,0.031978607177734375,0.2475455248107513,0.5176558618744215,0.06723620288539678,0.00024544332059033106,165.6576018333435
46,10.93464026848475,0.03387260437011719,0.2478444523488482,0.4787764251232147,0.05609841353725642,0.0002452352422812339,165.9473011493683
47,11.066475570201874,0.03440729777018229,0.2473370390944183,0.4833850959936778,0.06360213613758485,0.0002450226146820859,163.99813032150269
48,11.437947253386179,0.03716150919596354,0.2477909967613717,0.4952833404143651,0.05806513693338881,0.0002448054461870605,165.81473922729492
49,11.218547423680624,0.03603998819986979,0.24659445292005935,0.48352500796318054,0.06263724244975795,0.000244583745369598,165.78665471076965
50,10.791640132665634,0.03363927205403646,0.24785842606797814,0.46817400058110553,0.05346043407917023,0.0002443575209820671,165.6759021282196
51,10.92103029290835,0.03416124979654948,0.2469120778453847,0.4744042903184891,0.05825625631647805,0.00024412678195541928,165.92763924598694
52,10.734346330165863,0.033757527669270836,0.24726731112847725,0.462930624683698,0.05129435227718204,0.0002438915373988362,163.76131939888
53,10.969360828399658,0.034596761067708336,0.24601929619287452,0.477032666405042,0.05593880719970912,0.00024365179659937013,165.5974771976471
54,10.886396368344625,0.03455479939778646,0.24695438565686345,0.46956154704093933,0.05326433045168718,0.0002434075690215774,166.18746399879456
55,10.774575223525366,0.03424708048502604,0.24701090327774486,0.46091961363951367,0.053995409747585654,0.00024315886430714456,165.8396873474121
56,10.799391349156698,0.034833272298177086,0.24539413706709942,0.46127034227053326,0.0499835629404212,0.0002429056922745079,165.82263016700745
57,10.780470728874207,0.03523890177408854,0.24566661737238368,0.4548632527391116,0.050232973298989236,0.00024264806291846572,163.5019850730896
58,10.554773449897766,0.03401311238606771,0.24621503613889217,0.44482892254988354,0.04839801675795267,0.00024238598640978392,166.22463941574097
59,10.646032979091009,0.033757527669270836,0.24739907076582313,0.45522265136241913,0.04867018305230886,0.00024211947309479427,165.8432023525238
60,10.54862662156423,0.032989501953125,0.24678485669816533,0.45430893699328107,0.04759307042695582,0.0002418485334949861,165.94775223731995
61,10.781998554865519,0.035776774088541664,0.2459232333737115,0.45129141956567764,0.0463779546553269,0.00024157317830659098,165.7160017490387
62,11.342053045829138,0.03773625691731771,0.24454639727870622,0.48689449826876324,0.05067855748347938,0.00024129341840016015,163.84273052215576
63,10.447821080684662,0.03327306111653646,0.24456637601057687,0.44534993171691895,0.044334467073592045,0.00024100926482013575,165.9559690952301
64,10.576025704542795,0.03470484415690104,0.24507595521087447,0.44120803972085315,0.048398874971705176,0.00024072072878441458,165.54662013053894
65,10.43461255232493,0.032030741373697914,0.24563262021789947,0.45336171487967175,0.048390208665902414,0.00024042782168390525,166.1491723060608
66,10.274514178435007,0.0325628916422526,0.24570341144377986,0.4338633517424266,0.04440212117818495,0.00024013055508207855,163.97724413871765
67,10.34968481461207,0.03400993347167969,0.24529571970924735,0.4258965576688449,0.047197590271631874,0.0002398289407145109,165.74280714988708
68,10.458858648935953,0.035327911376953125,0.24592696642503142,0.42613029728333157,0.04129327468884488,0.00023952299048842114,165.31253814697266
69,10.135877112547556,0.03250249226888021,0.24537056343009075,0.4202331950267156,0.04609809583052993,0.00023921271648220027,166.34639048576355
70,10.335819313923517,0.03430938720703125,0.2449341369792819,0.4234594951073329,0.044422819589575134,0.00023889813094493483,166.00061345100403
71,10.142331232627233,0.032796223958333336,0.24468160467222333,0.4211190690596898,0.040826500626280904,0.00023857924629592316,165.76206421852112
72,10.025736540555954,0.03297551472981771,0.24490773119032383,0.407459390660127,0.04087529696213702,0.00023825607512418514,163.97950315475464
73,9.877227008342743,0.03128623962402344,0.24468767177313566,0.4112694387634595,0.037701108143664896,0.00023792863018796533,165.682448387146
74,9.889377623796463,0.03208351135253906,0.24389694056784114,0.4029736320177714,0.04245143736867855,0.00023759692441422913,165.7929105758667
75,10.250862315297127,0.03382428487141927,0.24429058749228716,0.4219241638978322,0.04108279823170354,0.00023726097089815247,165.86450576782227
76,10.142458528280258,0.033938090006510414,0.24358035903424025,0.41234396646420163,0.03801350326587757,0.00023692078290260494,165.7528681755066
77,10.009204218784967,0.033405303955078125,0.2420909769522647,0.4054349015156428,0.038852890487760305,0.00023657637385762615,163.8764169216156
78,10.003364225228628,0.03253300984700521,0.2429907533029715,0.41310583303372067,0.03771471224414805,0.00023622775735989543,165.6343288421631
79,9.816254824399948,0.03259404500325521,0.24207439133897424,0.3953048164645831,0.036653363572744034,0.0002358749471721952,165.66296815872192
80,9.926329751809439,0.03329594930013021,0.24275231966748834,0.39902875075737637,0.03560680310086658,0.00023551795722286754,166.15355944633484
81,10.496121724446615,0.03511492411295573,0.2429381952000161,0.4372839604814847,0.03651767453023543,0.0002351568016052644,165.67230796813965
82,9.929918875296911,0.033528645833333336,0.24218492939447364,0.3970700229207675,0.03664052668803682,0.0002347914945771912,164.0377926826477
83,9.949829121430716,0.03246180216471354,0.24286389350891113,0.4087430735429128,0.03740293035904566,0.00023442205056034386,165.54749202728271
84,10.075763980547586,0.03463935852050781,0.24228698077301183,0.3986826216181119,0.04026111075654626,0.00023404848413973958,165.8389196395874
85,9.76869827012221,0.031832377115885414,0.24217228451743722,0.3968259294827779,0.03905701959350457,0.000233670810063141,165.8061966896057
86,9.989440277218819,0.03470484415690104,0.2409590327491363,0.39309228708346683,0.03572617001676311,0.00023328904324047402,165.7596983909607
87,10.046349411209425,0.035181681315104164,0.24165583991756043,0.3933613697687785,0.03531293283837537,0.00023290319874323906,165.80388188362122
88,9.896619697411856,0.033566792805989586,0.24184971256181598,0.3945555066068967,0.035159328719601035,0.00023251329180391618,163.12605667114258
89,9.700994898875555,0.03249486287434896,0.24173561638842025,0.3860844671726227,0.03460761997848749,0.0002321193378153638,166.42828273773193
90,9.91291637221972,0.03455225626627604,0.2420169012621045,0.3869801660378774,0.03354097964862982,0.00023172135233021074,165.735280752182
91,9.883722985784212,0.034060160319010414,0.24169029636929432,0.3891090725859006,0.03383075379921744,0.00023131935106024255,165.91593265533447
92,9.936234767238298,0.03337860107421875,0.24067279199759165,0.40191491941610974,0.03442830388667062,0.00023091334987578103,163.87532997131348
93,9.872435669104258,0.033770243326822914,0.24207788659259677,0.3906092594067256,0.03367337960905085,0.00023050336480505776,165.5608537197113
94,9.388693446914354,0.03045209248860677,0.2407769785883526,0.37631164987881977,0.03459332860074937,0.00023008941203358127,165.85890865325928
95,9.742204159498215,0.034451802571614586,0.2418070319108665,0.370183860262235,0.03536399744916707,0.00022967150790349826,166.30702877044678
96,9.710882554451624,0.033597310384114586,0.242105590334783,0.37739308675130206,0.03136926821510618,0.00022924966891294814,165.64580988883972
97,9.606572469075521,0.032672882080078125,0.24077187959725657,0.37549888094266254,0.03509458365927761,0.000228823911715412,165.7414526939392
98,9.68947916229566,0.03310267130533854,0.24048122127229968,0.38053882867097855,0.03376264206599444,0.00022839425311905502,163.64314460754395
99,9.799900655945143,0.03436279296875,0.24205672026922306,0.3763369843363762,0.036018240556586534,0.00022796071008606282,165.61391067504883
100,9.670288801193237,0.03203646341959635,0.2408706915254394,0.3895939389864604,0.03242211517256995,0.000227523299731972,166.3001892566681
101,9.554258997241655,0.03255780537923177,0.24127778876572847,0.3722100282708804,0.03262290397348503,0.0002270820393249944,165.73496985435486
102,9.742184946934382,0.03311284383138021,0.24110020992035666,0.3858971794446309,0.03231655181540797,0.00022663694628533533,165.82622289657593
103,9.430944606661797,0.0308990478515625,0.24032969198500118,0.3786722669998805,0.030086039623711258,0.0002261880381845059,163.94164657592773
104,9.441498830914497,0.03262901306152344,0.2407132708467543,0.36266203224658966,0.028944996340821188,0.0002257353327446292,165.72148275375366
105,9.498055974642435,0.03219477335611979,0.2399731078185141,0.3726777012149493,0.030478194220146786,0.0002252788478377409,165.83729815483093
106,9.350244651238123,0.03076616923014323,0.2390024697718521,0.37349117795626324,0.02961565526978423,0.0002248186014850835,165.63325023651123
107,9.296428889036179,0.031124114990234375,0.24073621227095524,0.3626064310471217,0.030041903723031282,0.00022435461185639494,165.97080206871033
108,9.386123592654863,0.03202056884765625,0.24078514520078897,0.36341655999422073,0.028489279095083475,0.00022388689726919126,163.9270579814911
109,9.547998691598574,0.0341033935546875,0.23983579703296223,0.3593886271119118,0.028940607172747452,0.00022341547618804353,165.51520085334778
110,9.32216397424539,0.03187751770019531,0.23876056602845588,0.35961341361204785,0.030233674042392522,0.0002229403672238488,165.49455404281616
111,9.441037838657698,0.03308995564778646,0.23990717390552163,0.3594888225197792,0.027615447839101154,0.0002224615891330954,166.36112236976624
112,9.289881492654482,0.03152592976888021,0.23910081448654333,0.3604939877986908,0.02833420781341071,0.0002219791608171227,165.65444827079773
113,9.312539041042328,0.032558441162109375,0.23814702484135827,0.35327939440806705,0.02830407516254733,0.00022149310132137446,165.7672998905182
114,9.313407788674036,0.03180631001790365,0.23898707081874213,0.36052635808785755,0.027619549247901887,0.00022100342983464734,165.70156478881836
115,9.146353850762049,0.030260086059570312,0.23883810841167966,0.3586086928844452,0.02900606320084383,0.00022051016568833319,165.60717701911926
116,9.24424367149671,0.031865437825520836,0.23938803561031818,0.35266686975955963,0.027417959664793063,0.00022001332835565587,165.52942419052124
117,9.334420119722685,0.032024383544921875,0.23859026360635957,0.36090592046578723,0.027348031658524025,0.0002195129374509026,165.35057067871094
118,9.081266631682714,0.030751546223958332,0.24002043763175607,0.347197266916434,0.026713746987904113,0.00021900901272864945,165.16147375106812
119,9.569090103109678,0.033976236979166664,0.23850594460964203,0.36452874292929965,0.028435492732872564,0.0002185015740829816,165.66354608535767
120,9.1964224477609,0.03156280517578125,0.23810624703764915,0.35306332012017566,0.025744191739552964,0.00021799064154670795,165.56490445137024
121,9.382810259858767,0.033084869384765625,0.23863564788674316,0.35494476060072583,0.027649932618563373,0.00021747623529057012,165.4822337627411
122,9.198103512326876,0.030766805013020832,0.23816078373541436,0.36105333765347797,0.025746497461417068,0.00021695837562244632,165.41501379013062
123,9.269071141878763,0.032238006591796875,0.23922683702160916,0.3518579105536143,0.02686934274000426,0.00021643708298654953,165.42230916023254
124,8.974692379434904,0.030684789021809895,0.23806836378450194,0.33914807935555774,0.026833712123334408,0.00021591237796262047,165.45088481903076
125,9.309466794133186,0.03302447001139323,0.23930143068234125,0.3477647304534912,0.027197896599924814,0.00021538428126511498,165.43654417991638
126,9.173078089952469,0.031635284423828125,0.23825107033674917,0.3501412073771159,0.02514876836600403,0.0002148528137423864,165.42137026786804
127,9.00936065117518,0.029738108317057293,0.238507980791231,0.3500388065973918,0.02998687810031697,0.00021431799637586262,165.43221712112427
128,9.198281625906626,0.032352447509765625,0.2387555626531442,0.3439984768629074,0.026980278101594497,0.00021377985027921744,165.3955535888672
129,9.143194993336996,0.03198877970377604,0.2389717617382606,0.34238671014706296,0.026322446123231202,0.0002132383966975373,165.40556526184082
130,8.969945505261421,0.03136380513509115,0.23770548636093736,0.3328333298365275,0.025697925768326968,0.00021269365700648252,165.4621386528015
131,9.477159261703491,0.034854888916015625,0.2378820083104074,0.34920086959997815,0.023870270990300924,0.00021214565271144336,165.42688512802124
132,9.116829519470533,0.032124837239583336,0.2373436246998608,0.34022987137238186,0.025478026635634404,0.000211594405446691,165.45009183883667
133,9.180740803480148,0.03268559773763021,0.23711205553263426,0.3418694833914439,0.0245229762319165,0.00021103993697452365,165.45206904411316
134,8.949961721897125,0.030461629231770832,0.238219214292864,0.3389452447493871,0.02635352862610792,0.00021048226918440714,165.39274263381958
135,9.109522352615992,0.0325934092203776,0.23807003271455565,0.33432699739933014,0.025124747849379975,0.00020992142409211091,165.47701716423035
136,9.11894853413105,0.032671610514322914,0.23746902076527476,0.3353947550058365,0.02472556479430447,0.00020935742383883894,165.38922238349915
137,9.128141085306803,0.032503763834635414,0.23715835607921085,0.3392701596021652,0.02272235871835922,0.00020879029069035548,165.4432294368744
138,8.875627805789312,0.031138102213541668,0.23708782081181803,0.3274284799893697,0.023469260408698272,0.00020822004703610617,165.45737671852112
139,9.091403583685556,0.0325628916422526,0.2374496248861154,0.3336741700768471,0.024682199912300955,0.00020764671538833404,165.41046619415283
140,9.03631030023098,0.032491048177083336,0.23660628404468298,0.33018497625986737,0.02395621291361749,0.00020707031838119083,165.3902621269226
141,8.907021805644035,0.031003316243489582,0.23620774193356434,0.3322259485721588,0.02451745531288907,0.00020649087876984347,165.45552110671997
142,9.288541689515114,0.03383572896321615,0.23547324740017453,0.3431277647614479,0.023699669419632603,0.00020590841942957566,165.4500331878662
143,9.172939832011858,0.03299268086751302,0.23689621035009623,0.3389141758282979,0.02313646363715331,0.00020532296335488477,165.45373821258545
144,9.099567378560701,0.03265253702799479,0.23630137679477534,0.3348882123827934,0.02462089042334507,0.00020473453365857424,165.41387486457825
145,9.134041602412859,0.033175150553385414,0.23570368842532238,0.33428719639778137,0.02333370557365318,0.00020414315357084083,165.44405055046082
146,8.977598413825035,0.03169377644856771,0.23472405566523472,0.3338995426893234,0.02422301531381284,0.00020354884643835792,165.444810628891
147,8.91649832824866,0.03125190734863281,0.23586805149291953,0.33176230390866596,0.023022687023816008,0.00020295163572335337,165.49349093437195
148,8.870249971747398,0.030911763509114582,0.2361758854240179,0.3301645666360855,0.023139916321573157,0.0002023515450026837,165.4342918395996
149,8.891955479979515,0.03189849853515625,0.23619580082595348,0.32273947447538376,0.02240205224370584,0.00020174859796690298,165.4240279197693
150,8.808012381196022,0.030313491821289062,0.2356279881981512,0.33144473532835644,0.021288412312666576,0.00020114281841932783,165.47414112091064
151,8.891626298427582,0.031361897786458336,0.23624495323747396,0.32873036960760754,0.0212261817844895,0.00020053423027509748,165.4323434829712
152,8.659407248099646,0.029734293619791668,0.23612923516581455,0.3212790886561076,0.022403340282229085,0.00019992285756022983,165.42261219024658
153,8.868346790472666,0.0314178466796875,0.2370976540260017,0.32468154778083164,0.021839472212983917,0.0001993087244106728,165.41818809509277
154,8.706550101439158,0.02982775370279948,0.235654271983852,0.3256458540757497,0.022176562963674467,0.00019869185507135156,165.46435165405273
155,8.597490514318148,0.029977162679036457,0.23558911215513945,0.3129625792304675,0.02268769215637197,0.00019807227389521145,165.40194821357727
156,8.679896866281828,0.029684702555338543,0.23538938335453471,0.32378221054871875,0.02369087787034611,0.00019745000534225632,165.41084361076355
157,8.741245925426483,0.03038469950358073,0.23626286148404083,0.32259183128674823,0.022857519371124606,0.00019682507397858322,165.42348647117615
158,8.745990112423897,0.030556996663411457,0.2361644566990435,0.322089063624541,0.021704658749513328,0.0001961975044754123,165.34921836853027
159,8.684447318315506,0.030881245930989582,0.23584620794281363,0.3122892752289772,0.022910160575217258,0.00019556732160811295,165.4478795528412
160,8.565452044208845,0.029648462931315105,0.23510221997275949,0.3132247254252434,0.023679336106094222,0.00019493455025522576,165.4402141571045
161,8.439226557811102,0.028806686401367188,0.23512937019889554,0.30958690245946247,0.022208337652652215,0.00019429921539748025,165.3598656654358
162,8.704630181193352,0.03065808614095052,0.23625465389341116,0.3167571425437927,0.02189789372884358,0.00019366134211680876,165.39433217048645
163,8.715841377774874,0.03081512451171875,0.23598384282862148,0.3162700633207957,0.022172826710933197,0.00019302095559535617,165.41941618919373
164,8.716910178462664,0.030851999918619793,0.23582124120245376,0.3167465726534526,0.02117284437796722,0.0001923780811144858,165.41347670555115
165,8.698523138960203,0.03069750467936198,0.2356071340230604,0.31756460418303806,0.019445126915040117,0.0001917327440537815,165.44136834144592
166,8.833057180047035,0.03202692667643229,0.23459296890844902,0.31815149635076523,0.02056261623511091,0.00019108496989004526,165.4460117816925
167,8.63787100215753,0.031293233235677086,0.23441622561464706,0.3066923916339874,0.019396685529500246,0.00019043478419629198,165.38834500312805
168,8.977980102101961,0.03275299072265625,0.2342385440133512,0.3258504569530487,0.02032361689877386,0.0001897822126407396,165.39811611175537
169,8.758913526932398,0.03224372863769531,0.2344049154780805,0.3089101438721021,0.02021444693673402,0.00018912728098579567,165.44838953018188
170,8.884350394209227,0.0323333740234375,0.234758204780519,0.3196860998868942,0.021301780516902607,0.00018847001508704055,165.45577931404114
171,8.610941921671232,0.030174891153971355,0.2347132695528368,0.31410591801007587,0.020953009487129748,0.00018781044089220648,165.48979425430298
172,8.422374268372854,0.028136571248372395,0.23429710029934844,0.3155576636393865,0.02210256818216294,0.00018714858444015335,165.4886977672577
173,8.557749008138975,0.0301513671875,0.2340767428589364,0.3099399358034134,0.02045654846976201,0.00018648447185984056,165.4269392490387
174,8.533152361710867,0.030361175537109375,0.23354850197210908,0.3057825217644374,0.020627919875551015,0.00018581812936929566,165.3780746459961
175,8.51429089407126,0.030438741048177082,0.23521499071891108,0.30102042605479556,0.021500629469907533,0.0001851495832745792,165.41395902633667
176,8.785721709330877,0.032444000244140625,0.2340471016553541,0.3096647361914317,0.021006472098330658,0.00018447885996874624,165.44924974441528
177,8.550283511479696,0.030286153157552082,0.2334356140345335,0.3091723173856735,0.019046571066913504,0.00018380598593080455,165.46657013893127
178,8.403732866048813,0.028557459513346355,0.23426785956447324,0.31116485347350437,0.018673464830499142,0.00018313098772466884,165.45321536064148
179,8.610740890105566,0.03062884012858073,0.23370884731411934,0.3107370361685753,0.020870343102918316,0.0001824538919981126,165.3880650997162
180,8.519774153828621,0.030562082926432293,0.23292084193478027,0.304012472430865,0.01874379920385157,0.00018177472548171574,165.47822451591492
181,8.696957737207413,0.03143882751464844,0.23231815391530594,0.3127138589819272,0.0202747968918023,0.00018109351498780938,165.43773913383484
182,8.56303684413433,0.031010945638020832,0.23343093569080034,0.3027421335379283,0.020127745461650193,0.0001804102874094174,165.47602725028992
183,8.66203505297502,0.0317986806233724,0.23387705783049265,0.30390692005554837,0.02078761924834301,0.00017972506971919476,165.4047884941101
184,8.494062314430872,0.030638376871744793,0.23342976796751222,0.29893334209918976,0.02122816794629519,0.00017903788896836255,165.48255610466003
185,8.527439266443253,0.03128878275553385,0.23374239526068172,0.29677069435516995,0.01863160574187835,0.00017834877228564016,165.46685409545898
186,8.428936620553335,0.029626846313476562,0.23322292370721698,0.30335931728283566,0.01999589385620008,0.00017765774687617433,165.4522590637207
187,8.516908864180246,0.03078778584798177,0.2328099594451487,0.3011275927225749,0.019800293996619683,0.00017696484002046494,165.37840509414673
188,8.36439456542333,0.028917948404947918,0.23421484123294553,0.3033939351638158,0.019503801692432415,0.0001762700790732882,165.46949219703674
189,8.629148761431376,0.03234672546386719,0.23480768672501048,0.2947401975591977,0.01984270252675439,0.00017557349146261677,165.41631317138672
190,8.54054443538189,0.03153673807779948,0.2340110458123187,0.29515184958775836,0.019151583430357277,0.00017487510468853666,165.43426203727722
191,8.425057912866274,0.03049468994140625,0.23240485896045962,0.2958153982957204,0.018577563925646245,0.00017417494632216197,165.52621936798096
192,8.556463167071342,0.031202952067057293,0.2320369828181962,0.30211344361305237,0.01901717941897611,0.0001734730440045461,165.51651525497437
193,8.288415402173996,0.029734293619791668,0.2329568558682998,0.28866569449504215,0.01989044644869864,0.00017276942544559068,165.4764268398285
194,8.643646746873856,0.032671610514322914,0.23305366824691495,0.29416000097990036,0.020753845494861405,0.00017206411842295169,165.49369192123413
195,8.451989402373632,0.029977798461914062,0.23263807284335294,0.3033759618798892,0.018792985356412828,0.00017135715078094268,165.54430556297302
196,8.427955880761147,0.030683517456054688,0.23238127694154778,0.2936384255687396,0.01961947769935553,0.00017064855042943562,167.01259970664978
197,8.292540947596232,0.029030481974283855,0.23251932331671318,0.29659556597471237,0.019760828096574794,0.00016993834534275904,166.1500859260559
198,8.453755393624306,0.0313269297281901,0.23210697372754416,0.2906157597899437,0.018710569478571415,0.00016922656355859378,165.99883699417114
199,8.565025289853414,0.03143501281738281,0.2314657011690239,0.3011440758903821,0.018976922845467925,0.00016851323317686577,165.9564664363861
200,8.129594375689825,0.0281829833984375,0.23171403693656126,0.28984815378983814,0.019220275319336604,0.00016779838235863722,165.95201778411865
