epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,attn_entropy,attn_max_prob,id_swd_ratio,health_warning_count
1,8.920756340026855,2.2167227268218994,0.0,0.15062332153320312,0.003204634878784418,6.550204753875732,0.20205079019069672,6.666666666666667e-07,0.5032224000897259,0.006436900235712528,17.772459399420768,6.007919700117782,0.1225186986848712,18.288236301625147,23.909334698459134,42.70634174346924,10240,239.77703502468523,428.28460637425974,0.3006838858127594,0.5491697788238525,2.962209463119507,0.0
2,8.122174263000488,2.20243239402771,0.0,0.14586137235164642,0.00335699669085443,5.770524024963379,0.20400391519069672,1.3333333333333334e-06,0.4760597995482385,0.005325399339199066,11.17678220081143,1.6678646996151656,0.09948929958045483,18.87945350119844,12.94946159934625,32.307146310806274,10240,316.95773750759497,790.7664671183676,0.3005605638027191,0.549092173576355,2.625016927719116,0.0
3,6.997556209564209,2.1931440830230713,0.0,0.145126074552536,0.0034522716887295246,4.655833721160889,0.20283202826976776,2.0000000000000003e-06,0.49187529971823096,0.00552710029296577,11.193040499696508,1.726911299629137,0.10147859971038997,18.83110270020552,13.026957499329,32.35293698310852,10240,316.509131932792,786.0622866488546,0.30100584030151367,0.5487819314002991,2.124410390853882,0.0
4,5.916903495788574,2.178013324737549,0.0,0.14614883065223694,0.003532714443281293,3.589207172393799,0.20126953721046448,2.666666666666667e-06,0.5467375002335757,0.005340500036254525,11.182741900207475,1.6860290004406124,0.1009440990164876,18.856997600989416,12.97505549970083,32.38136434555054,10240,316.2312708855042,789.2066434888164,0.30362245440483093,0.5456728339195251,1.6507765054702759,0.0
5,4.948060035705566,2.1985490322113037,0.0,0.1505012959241867,0.003188245464116335,2.5958218574523926,0.20097656548023224,3.3333333333333333e-06,0.49130340036936104,0.005869100335985422,11.187946800142527,1.7083446991164237,0.1028802995570004,18.83695680182427,13.005040899151936,32.33620071411133,10240,316.6729477755661,787.3869893533172,0.3073110282421112,0.5412929654121399,1.1834279298782349,0.0
6,4.154341220855713,2.1558635234832764,0.0,0.13199463486671448,0.0030267098918557167,1.86345636844635,0.19882813096046448,4.000000000000001e-06,0.48929369961842895,0.005564398830756545,11.189045800827444,1.6957914002705365,0.10199349978938699,18.859666000120342,12.992395099718124,32.3448052406311,10240,316.58870485751606,788.1533713689297,0.3132394254207611,0.5343949198722839,0.8662153482437134,0.0
7,4.093810558319092,2.179900884628296,0.0,0.136519193649292,0.0023342815693467855,1.77505624294281,0.19921875,4.666666666666667e-06,0.4771770990919322,0.005383899202570319,11.182519800495356,1.686952298739925,0.10107880108989775,18.864656900288537,12.97593479952775,32.320677518844604,10240,316.82504161707493,789.1531637761218,0.316462904214859,0.5308129787445068,0.8155706524848938,0.0
8,5.7397589683532715,2.157679557800293,0.0,0.13505809009075165,0.0022018025629222393,3.4448189735412598,0.19453124701976776,5.333333333333334e-06,0.48617409938015044,0.0054156004916876554,11.186835300642997,1.7108778001274914,0.10273330006748438,18.826940498314798,13.00586200132966,32.32162594795227,10240,316.81574486659616,787.3372790633262,0.315949022769928,0.5309721231460571,1.597389817237854,0.0
9,10.281453132629395,2.385303258895874,0.0,0.15002113580703735,0.0034494262654334307,7.742678165435791,0.20742188394069672,6e-06,0.47485139896161854,0.00540359946899116,11.184719000011683,1.6700323009863496,0.09849069989286363,18.89306809916161,12.958645600359887,32.329665660858154,10240,316.736959404986,790.2060381769847,0.31305819749832153,0.5337547063827515,3.224459171295166,0.0
10,15.977706909179688,3.0428364276885986,0.0,0.18742914497852325,0.01606401428580284,12.731379508972168,0.20058594644069672,6.666666666666667e-06,0.48392379959113896,0.005778199527412653,11.189987300196663,1.7179193999618292,0.10284319962374866,18.826854799874127,13.016528099309653,32.330039739608765,10240,316.7332945605565,786.6921134325436,0.31176695227622986,0.5350214242935181,4.175506591796875,0.0
11,19.78912353515625,3.585636615753174,0.0,0.3025156557559967,0.06032819300889969,15.840643882751465,0.20185546576976776,7.333333333333333e-06,0.4773827991448343,0.005231100367382169,11.185627999482676,1.6737515991553664,0.10181360016576946,18.870371200609952,12.966424299171194,32.316861629486084,10240,316.86245147817715,789.7319849894573,0.3130827248096466,0.5332135558128357,4.418398857116699,0.0
12,20.936309814453125,3.7543060779571533,0.0,0.4373396337032318,0.14635460078716278,16.598308563232422,0.201171875,8.000000000000001e-06,0.48284630035050213,0.005825599655508995,11.18845220003277,1.6845692007336766,0.10241980035789311,18.872120898682624,12.98126680077985,32.33927130699158,10240,316.64287988412923,788.8290224020997,0.3112200200557709,0.5344685912132263,4.422603607177734,0.0
13,20.378463745117188,3.691593885421753,0.0,0.5586426258087158,0.2414994090795517,15.886726379394531,0.205078125,8.666666666666668e-06,0.48694450012408197,0.005429600598290563,11.209340499946848,1.6886313997674733,0.10236639995127916,18.86996609903872,13.00576790026389,32.36581778526306,10240,316.3831690562912,787.3429757109711,0.3004875183105469,0.5448412299156189,4.303584098815918,0.0
14,18.989587783813477,3.534151077270508,0.0,0.5979244112968445,0.3249622583389282,14.532557487487793,0.19853515923023224,9.333333333333334e-06,0.47775859967805445,0.005592800676822662,11.180790799669921,1.6736848002765328,0.10145619953982532,18.873803299153224,12.961524600163102,32.31613206863403,10240,316.8696048850141,790.0305184678,0.28220701217651367,0.5648956894874573,4.112161159515381,0.0
15,17.592042922973633,3.32425856590271,0.0,0.6160485148429871,0.401879221200943,13.24985408782959,0.20283202826976776,1e-05,0.49876329954713583,0.005816900171339512,11.179920098744333,1.709725999739021,0.10423330054618418,18.82881440059282,12.999696299200878,32.33039832115173,10240,316.72978162167016,787.7107098747744,0.2736826539039612,0.5747110247612,3.9863173961639404,0.0
16,16.427846908569336,3.1854236125946045,0.0,0.645336389541626,0.4720655381679535,12.125018119812012,0.20332030951976776,1e-05,0.4720196994021535,0.005536899669095874,11.173478800803423,1.6784431007690728,0.1013168003410101,18.876337899360806,12.958775601582602,32.31042504310608,10240,316.9255739080678,790.1981109040449,0.2767181098461151,0.5715180039405823,3.8070437908172607,0.0
17,15.8468599319458,3.1354761123657227,0.0,0.6395094990730286,0.5306095480918884,11.541265487670898,0.20556640625,1e-05,0.48941579973325133,0.005809101276099682,11.191208400996402,1.738878299947828,0.1025774001609534,18.804070797981694,13.038473202381283,32.33563542366028,10240,316.6784838409979,785.3680289905276,0.28235799074172974,0.5649799108505249,3.6825451850891113,0.0
18,15.707916259765625,3.14456844329834,0.0,0.6635143160820007,0.5784302353858948,11.321402549743652,0.19912110269069672,1e-05,0.47499639983288944,0.005265500163659453,11.172068200306967,1.6808951005805284,0.10115520027466118,18.872554598608986,12.959384001325816,32.310097217559814,10240,316.9287895065444,790.161013745128,0.2881220281124115,0.5581700801849365,3.6010360717773438,0.0
19,15.711020469665527,3.148771047592163,0.0,0.6891458034515381,0.6119592189788818,11.261143684387207,0.20673827826976776,1e-05,0.483260998968035,0.005431700265035033,11.18252870021388,1.7033010995946825,0.1030516002792865,18.8353040011134,12.994313100352883,32.3157479763031,10240,316.87337107310395,788.0370375038843,0.29675230383872986,0.5479447245597839,3.5775654315948486,0.0
20,15.613326072692871,3.1175363063812256,0.0,0.705294668674469,0.6438049674034119,11.146693229675293,0.19521485269069672,1e-05,0.47601209999993443,0.005329900421202183,11.179620700655505,1.6960541997104883,0.10113720083609223,18.854788998840377,12.982142001623288,32.31605625152588,10240,316.87034829680044,788.7758429017022,0.30674654245376587,0.5364398956298828,3.576728582382202,0.0
21,15.498054504394531,3.077956199645996,0.0,0.7222294211387634,0.6850132346153259,11.012853622436523,0.19970703125,1e-05,0.47586250049062073,0.005149001022800803,11.20408649975434,1.6836824005004019,0.10294600087217987,18.914812897099182,12.995863902149722,32.38934659957886,10240,316.1533366694451,787.9430007193398,0.3160693943500519,0.5259262919425964,3.57951283454895,0.0
22,15.413588523864746,3.0716094970703125,0.0,0.7492062449455261,0.7176375985145569,10.875134468078613,0.20400391519069672,1e-05,0.48781229951418936,0.005559899611398578,11.210684799589217,1.6983191983308643,0.10207419912330806,18.890306802932173,13.016638096654788,32.39797616004944,10240,316.0691257198695,786.685465476038,0.32528606057167053,0.5159308314323425,3.542562484741211,0.0
23,15.313023567199707,3.040010929107666,0.0,0.7514706254005432,0.7255286574363708,10.796011924743652,0.20156250894069672,1e-05,0.476785299833864,0.005416700383648276,11.20179060054943,1.6689145993441343,0.09974250080995262,18.925910698948428,12.975864401087165,32.38126182556152,10240,316.23227208263455,789.1574451981832,0.3355899155139923,0.5047969818115234,3.553434371948242,0.0
