epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,14231.55733529317,34.684497410489115,0.5855630657722041,0.007353469580603936,0.0,0.0004306217708346463,1.0,1.0,0.8959835906004169,5.000000000000001e-07,3.378230300013456,144.81609980000576,148.19953560829163,62080,418.8946999407917
2,14175.475314110825,34.51871545536002,0.5823353147998298,0.01578592238275661,0.0,0.0017007190644736257,1.0,1.0,0.9054531660891071,2.9750000000000003e-06,3.255581700012044,143.46988540000166,146.73017692565918,62080,423.0895191481492
3,14157.550992670747,34.37482742427551,0.5814977690731127,0.022433624862088372,0.0,0.003049592769551139,1.0,1.0,0.8999855745698988,5.450000000000001e-06,3.2589562000175647,142.64235570000346,145.90688967704773,62080,425.47682386629384
4,14070.23279941205,33.93910756061987,0.5773271850703918,0.03779692261374181,0.0,0.006868396288014411,1.0,1.0,0.8993716436563078,7.925000000000001e-06,3.258964200003902,143.0417925000056,146.306640625,62080,424.31430135230744
5,14019.818424814755,33.57662419191341,0.5753015857381919,0.05017156607096957,0.0,0.01013909620664937,1.0,1.0,0.9122841972665688,1.0400000000000002e-05,3.264730500006408,143.3828802999924,146.65236735343933,62080,423.3139984053867
6,14025.285322366302,33.521988760564746,0.5740830987384639,0.06142937639708986,0.0,0.013193230039065647,1.0,1.0,0.8950941900617069,1.2875000000000001e-05,3.3320377999916673,143.46458040002108,146.80194664001465,62080,422.8826757470156
7,13983.856797680412,33.27665933628672,0.5714692670045439,0.07327664630084309,0.0,0.016669847330404927,1.0,1.0,0.898680635948771,1.535e-05,3.2638667000046553,143.39663969999128,146.66519284248352,62080,423.27698069897946
8,13944.308956185567,33.0363222004212,0.5692601760023648,0.0842719066926499,0.0,0.019451038297457795,1.0,1.0,0.9024241274779605,1.7825000000000003e-05,3.2557353999945917,143.12015220000285,146.38170981407166,62080,424.09669950468265
9,13870.994971206508,32.6509735166412,0.5664608705904066,0.09535758811788461,0.0,0.02169774733867842,1.0,1.0,0.9030115696572766,2.0300000000000006e-05,3.27186180001263,143.04098819999308,146.31839537620544,62080,424.28021330047716
10,13830.792500604059,32.432836168820096,0.56422062049207,0.10688819640229658,0.0,0.02373884339845672,1.0,1.0,0.8997921427500617,2.2775000000000005e-05,3.266821799992613,143.34112890001416,146.61337161064148,62080,423.4265900716392
11,13823.433644088273,32.301179433606336,0.5632353852090147,0.12068954067900009,0.0,0.02534448723164723,1.0,1.0,0.9043224635197944,2.5250000000000007e-05,3.255325400004949,143.06610689999798,146.3274645805359,62080,424.2539169113556
12,13829.189362516108,32.14062407582077,0.5632802718078967,0.1379294567501422,0.0,0.02642402775854487,1.0,1.0,0.9006566537409714,2.772500000000001e-05,3.2634155999912764,143.07888110000567,146.34741306304932,62080,424.1960872465489
13,13766.419146665592,31.94401745943679,0.559271580472435,0.15840062879256367,0.0,0.026624642043691322,1.0,1.0,0.8985121594261878,3.0200000000000012e-05,3.251291000002311,142.9831376999955,146.239999294281,62080,424.5076606918977
14,13692.153969676225,31.54102972364917,0.5565568608107027,0.18171464989787525,0.0,0.02607890815694922,1.0,1.0,0.8961522840347487,3.2675000000000015e-05,3.266576599993641,143.02528040000834,146.29736423492432,62080,424.34120617724824
15,13669.952007490336,31.295829940088016,0.5546818962416697,0.21482513000055686,0.0,0.02595384621551049,1.0,1.0,0.8977753842614361,3.5150000000000014e-05,3.330011199990622,143.02289280001787,146.3589961528778,62080,424.16251567587256
16,13564.066003543814,30.87355366932977,0.5491975585824436,0.24998394330752263,0.0,0.025078531133836693,1.0,1.0,0.9035060550134206,3.762500000000002e-05,3.259858300016276,143.06223040000077,146.32839632034302,62080,424.25121549267914
17,13558.1044368154,30.61089009353795,0.5475811331542497,0.296078957002802,0.0,0.024525521884758754,1.0,1.0,0.9037580674456567,4.010000000000002e-05,3.254123400001845,143.08920490000673,146.34938406944275,62080,424.1903742522282
