epoch,loss,flow,kinetic_energy,ot_cost,terminal_swd,color,repulsive,plan_entropy,bridge_sigma,identity_ratio,t_mean,velocity_abs,endpoint_abs,lr,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,7.0688323974609375,1.0440192222595215,0.0,4.651499271392822,2.428710460662842,2.596102476119995,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.39453125,0.5378912091255188,0.0003,3.5389415000390727,111.51905659999466,9.26692839997122,0.19598399993265048,120.98196899989853,138.9752061367035,10176,73.22169387531139
2,6.604527950286865,0.9855244159698486,0.0,4.651499271392822,2.253150224685669,2.3658533096313477,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.46484375,0.5149833559989929,0.00029993338564937377,0.1301978000847157,37.48064750013873,2.981117299903417,0.173720000020694,40.63548480006284,56.04381775856018,10176,181.57221272538501
3,6.446963310241699,0.9516534805297852,0.0,4.651499271392822,2.181041717529297,2.314268112182617,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.49609375,0.4965657591819763,0.0002997336083378167,0.13212700007716194,37.41487090013106,2.9606361000041943,0.17559640004765242,40.55110340018291,56.04408144950867,10176,181.57135841663816
4,6.36762809753418,0.9330974817276001,0.0,4.651499271392822,2.155586004257202,2.278944253921509,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.51171875,0.4862646758556366,0.00029940086522141585,0.12343409997993149,37.612038299907,2.9976772999798413,0.17781099994317628,40.78752659983002,56.18882775306702,10176,181.10361804877755
5,6.320480823516846,0.9194748997688293,0.0,4.651499271392822,2.134589672088623,2.266415596008301,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.51171875,0.48100727796554565,0.0002989354846774546,0.11610570002812892,37.45142930006841,3.044336800056044,0.18240719998721033,40.678173300111666,55.99247646331787,10176,181.73870210342568
6,6.323192596435547,0.9158110618591309,0.0,4.651499271392822,2.129132032394409,2.278249740600586,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.51953125,0.4775330722332001,0.00029833792598034364,0.11987579995184205,37.39867050014436,2.990343799960101,0.17973860001075082,40.568752900115214,55.92061400413513,10176,181.97225086347444
7,6.280152797698975,0.9111625552177429,0.0,4.651499271392822,2.1172516345977783,2.2517378330230713,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.5234375,0.4757777154445648,0.00029760877884837304,0.11976090000825934,37.49453469997388,3.0115221999876667,0.18069490004563704,40.68675180000719,56.161081314086914,10176,181.19309247429942
8,6.224287509918213,0.903489887714386,0.0,4.651499271392822,2.10996675491333,2.2108306884765625,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.52734375,0.47211953997612,0.000296748762861731,0.12340929996571504,37.40217469999334,2.9953506001620553,0.1766276998387184,40.57415299999411,56.346381425857544,10176,180.59722279397695
9,6.2150421142578125,0.9041354656219482,0.0,4.651499271392822,2.10056209564209,2.210344076156616,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.53515625,0.46993762254714966,0.00029575872675236523,0.12033549990155734,39.02709109996795,3.072502900060499,0.17988809998496436,42.27948210001341,58.00569748878479,10176,175.43104282070732
10,6.180050373077393,0.8998304605484009,0.0,4.651499271392822,2.08596134185791,2.194257974624634,1.0,3.600165843963623,0.0,0.20115962624549866,1.0,0.54296875,0.46866366267204285,0.00029463964756638736,0.11894849973032251,37.822715799935395,3.021935900003882,0.17864180004107766,41.023293499980355,56.75751495361328,10176,179.28903350184783
