epoch,loss,semigroup,swd,identity,identity_ratio,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,8.083453178405762,0.0,0.12442786246538162,0.14021719992160797,0.20233884453773499,0.0,0.0,0.0,0.0,0.0,0.0002,0.6982072999962838,0.0194640000063373,56.94407720000163,23.91451070000221,0.2509649999992689,5.725417099984043,81.12901690000945,87.55934882164001,10176,116.21831519931352,125.42984481793734
2,6.350315570831299,0.0,0.09592480212450027,0.14507992565631866,0.20371459424495697,0.0,0.0,0.0,0.0,0.0,0.0001999802615127361,0.6821398999927624,0.018379700002697064,48.08925850000014,13.788603399996646,0.22602399999595946,5.606926500006011,62.122265599995444,68.41377210617065,10176,148.74198113514288,163.80600259371008
3,6.24163293838501,0.0,0.09478123486042023,0.13246077299118042,0.20322328805923462,0.0,0.0,0.0,0.0,0.0,0.00019992105470889726,0.6830843999996432,0.017024599999786005,48.15353380000306,13.76674069999899,0.22118519998912234,5.595865800009051,62.15848429999096,68.43965697288513,10176,148.68572476965502,163.71055559991316
4,5.925100803375244,0.0,0.08961831778287888,0.12494688481092453,0.20135615766048431,0.0,0.0,0.0,0.0,0.0,0.00019982240555854443,0.6809360000061133,0.017472300003646524,48.230072900003506,13.736375299991778,0.22288730000400392,5.59662159999607,62.206807800002935,68.48632216453552,10176,148.58441333077553,163.58338194617212
5,5.641420841217041,0.0,0.08522240817546844,0.11473803967237473,0.20106132328510284,0.0,0.0,0.0,0.0,0.0,0.0001996843573324554,0.6797880999947665,0.01666950000617362,48.11870029999227,13.841516800001045,0.22393510000256356,5.5899394000007305,62.20082170000205,68.47207379341125,10176,148.6153322988618,163.5991249292397
6,5.649991035461426,0.0,0.08514103293418884,0.1304037719964981,0.1982114613056183,0.0,0.0,0.0,0.0,0.0,0.0001995069705831446,0.6835240999971575,0.017504199991890346,48.169215200005056,13.762859200001913,0.2239648999984638,5.611512400002539,62.17354349999732,68.47120380401611,10176,148.617220592858,163.67090288171266
7,5.388788223266602,0.0,0.0806938111782074,0.13847927749156952,0.19929243624210358,0.0,0.0,0.0,0.0,0.0,0.00019929032311830303,0.6854366999996273,0.016792699998404714,48.05857179999839,13.787388299993836,0.22712130000036268,5.6018273000117915,62.08987409999099,68.37901163101196,10176,148.81759413125056,163.8914581081664
8,5.545255184173584,0.0,0.08315995335578918,0.14137327671051025,0.1945754736661911,0.0,0.0,0.0,0.0,0.0,0.00019903450996666897,0.6703108000019711,0.016976800001430092,48.07548689999567,13.79826680000042,0.22278270000788325,5.600129599990396,62.1135132000054,68.38577795028687,10176,148.80286961709285,163.82908445756883
9,5.369415283203125,0.0,0.08046097308397293,0.13511794805526733,0.2071540504693985,0.0,0.0,0.0,0.0,0.0,0.00019873964333634545,0.678857999999309,0.016814300000987714,48.109178300002895,13.802014900002177,0.22351220000200556,5.593092299990531,62.151519700008066,68.4258496761322,10176,148.71572728967539,163.72890074317328
10,5.273719310760498,0.0,0.07876210659742355,0.13919341564178467,0.19988206028938293,0.0,0.0,0.0,0.0,0.0,0.00019840585256558198,0.6862886999879265,0.017431399999622954,48.01661690000401,13.86997949999568,0.22363000001132605,5.588555999987875,62.12765780001064,68.40439414978027,10176,148.76237303876022,163.7917855000524
11,5.3468708992004395,0.0,0.0799868255853653,0.13970236480236053,0.2012578696012497,0.0,0.0,0.0,0.0,0.0,0.0001980332840660425,0.679240800005573,0.01789449999887438,48.08012070000041,13.800898099991173,0.22580439999910595,5.613755700003821,62.12471769998956,68.42066478729248,10176,148.7269969041568,163.79953707220966
12,5.32592248916626,0.0,0.07978671789169312,0.13349169492721558,0.20145435631275177,0.0,0.0,0.0,0.0,0.0,0.0001976221012585844,0.6812964000127977,0.01783370000521245,48.01746260000618,13.823738699999012,0.222576799995295,5.595332699991559,62.0816118000057,68.36050081253052,10176,148.8578913122113,163.91327004817012
13,5.08319616317749,0.0,0.07568950951099396,0.14464972913265228,0.20479555428028107,0.0,0.0,0.0,0.0,0.0,0.00019717248450157676,0.6872765999960393,0.01809010000033595,48.11006489999818,13.789254399996935,0.22311590000026627,5.597625100004734,62.140525299995716,68.42735624313354,10176,148.71245301138063,163.75786897315947
14,5.2903523445129395,0.0,0.07918430119752884,0.13741755485534668,0.1983097791671753,0.0,0.0,0.0,0.0,0.0,0.0001966846310117892,0.6784805999977834,0.017379800012349733,48.11917170000197,13.802875499988659,0.22161040000901266,5.593726599994625,62.16103740001199,68.43585920333862,10176,148.6939759134867,163.7038316223152
15,5.102214336395264,0.0,0.07601626217365265,0.14463308453559875,0.20332151651382446,0.0,0.0,0.0,0.0,0.0,0.000196158754777886,0.6982049000034749,0.017138900000645663,48.1616828000042,13.892804800001613,0.22356830000171612,5.590632599984019,62.295194800008176,68.58620238304138,10176,148.3680338965103,163.35128307518616
16,4.963500022888184,0.0,0.07373032718896866,0.14074568450450897,0.2034197896718979,0.0,0.0,0.0,0.0,0.0,0.0001955950864665638,0.7223478000032628,0.01747179999438231,48.08377799999835,13.962306400004309,0.22337930000321649,5.583485800003473,62.286935500000254,68.59485650062561,10176,148.3493153733355,163.37294359264084
17,5.138557434082031,0.0,0.07652115821838379,0.1418927162885666,0.20558176934719086,0.0,0.0,0.0,0.0,0.0,0.00019499387332137327,0.6919014999984938,0.01787680000597902,48.040160099995774,13.790241600003355,0.22299479999855976,5.604996799993387,62.07127330000367,68.37087917327881,10176,148.835295421754,163.94057120138694
18,5.277297019958496,0.0,0.07894805818796158,0.14424706995487213,0.19889937341213226,0.0,0.0,0.0,0.0,0.0,0.0001943553790542702,0.6835568999977113,0.017576499998540385,48.05208779999339,13.813604200004193,0.22173060000022815,5.59563239999261,62.10499909999635,68.38742637634277,10176,148.79928283893102,163.85154411829947
19,5.003651142120361,0.0,0.07456344366073608,0.13492503762245178,0.20626965165138245,0.0,0.0,0.0,0.0,0.0,0.0001936798837299426,0.6792471999960981,0.017508199998701457,48.08247390000179,13.827854700006355,0.2240224999968632,5.576194299997951,62.15185930000371,68.40917229652405,10176,148.75198249573114,163.72800612256813
20,5.135201930999756,0.0,0.07665229588747025,0.1436382681131363,0.19467376172542572,0.0,0.0,0.0,0.0,0.0,0.00019296768364296502,0.6732809999939491,0.016976999984763097,48.05997440000101,13.80657450000399,0.22073299999465235,5.585891800010359,62.104258899984416,68.3660261631012,10176,148.84586059928452,163.85349701037256
21,5.083725452423096,0.0,0.0756760835647583,0.14730896055698395,0.19929245114326477,0.0,0.0,0.0,0.0,0.0,0.00019221909118783404,0.6833167000077083,0.01754610000352841,48.095638699995106,13.792827299988858,0.223939599996811,5.610615500016138,62.129951699984304,68.42670035362244,10176,148.71387846281402,163.7857381434689
22,5.194799900054932,0.0,0.07771174609661102,0.13632625341415405,0.2045990526676178,0.0,0.0,0.0,0.0,0.0,0.00019143443472194172,0.6804085000021587,0.017411799995898036,48.08401789999516,13.772503100000904,0.22225289999369124,5.605068600027153,62.096185699985654,68.38389897346497,10176,148.80695825706863,163.87479980114705
23,4.935842514038086,0.0,0.0734420046210289,0.1415071189403534,0.2016509473323822,0.0,0.0,0.0,0.0,0.0,0.00019061405842154712,0.6794612999983656,0.01788460000170744,48.09101589999591,13.802693499996167,0.22381650001079834,5.589568199995483,62.13541050000458,68.40664100646973,10176,148.75748685040068,163.77134902809163
24,5.013598918914795,0.0,0.07488910108804703,0.13216032087802887,0.20440247654914856,0.0,0.0,0.0,0.0,0.0,0.00018975832213080927,0.6737123000038991,0.016952500000115833,48.135803700000906,13.747518400001354,0.22304900000381167,5.619206800000029,62.12332360000619,68.41947221755981,10176,148.7295892555619,163.80321287251584
25,5.143317699432373,0.0,0.07698769867420197,0.13542437553405762,0.1931014209985733,0.0,0.0,0.0,0.0,0.0,0.00018886760120394766,0.6825118000051589,0.016731700001400895,48.09506380000494,13.770065600001544,0.22394560000066122,5.594579499997053,62.10580670000854,68.38515400886536,10176,148.80422728419677,163.84941345586935
26,4.996547698974609,0.0,0.07461947947740555,0.13743102550506592,0.20440249145030975,0.0,0.0,0.0,0.0,0.0,0.00018794228634059942,0.7001748999937263,0.01695800000561576,48.03424130000167,13.793338199999198,0.22256120000383817,5.661568099987562,62.06709870001032,68.43029761314392,10176,148.70606083766936,163.95159775686935
27,5.060119152069092,0.0,0.07556898891925812,0.14082743227481842,0.2031249701976776,0.0,0.0,0.0,0.0,0.0,0.00018698278341444555,0.6870171000009577,0.01756530000420753,48.060087600008046,13.753412399997615,0.22479569999632076,5.611319599993294,62.05586100000619,68.35616302490234,10176,148.8673376282524,163.98128776263349
28,4.933352470397949,0.0,0.07371552288532257,0.13370758295059204,0.2020440250635147,0.0,0.0,0.0,0.0,0.0,0.0001859895132951813,0.6854228000047442,0.016749499991419725,48.086161999999604,13.754952900002536,0.22830310000790632,5.600342800000362,62.086167500001466,68.37454557418823,10176,148.82731452977285,163.90124257548607
29,5.048865795135498,0.0,0.07557797431945801,0.132256418466568,0.2045990377664566,0.0,0.0,0.0,0.0,0.0,0.00018496291166390888,0.6828269999914482,0.017651200005275314,48.0850090999993,13.772068400001444,0.22239450000415673,5.606440499992459,62.097123200010174,68.38875269889832,10176,148.79639704503526,163.87232573115935
30,4.959832191467285,0.0,0.07384736835956573,0.1408616453409195,0.19968554377555847,0.0,0.0,0.0,0.0,0.0,0.0001839034288220333,0.6819209000004776,0.017032199997629505,48.05514630000107,13.766477400002259,0.22627339999962715,5.6042471999990084,62.064929300000585,68.35363292694092,10176,148.87284792713965,163.95732847471243
31,5.104446887969971,0.0,0.0764002874493599,0.14183136820793152,0.1993907243013382,0.0,0.0,0.0,0.0,0.0,0.0001828115294937452,0.6752515000043786,0.018033500002275105,48.16011410000101,13.782990000001519,0.22307870000440744,5.618701699992016,62.18421630000921,68.48060607910156,10176,148.5968156918144,163.64281172099442
32,4.926840305328369,0.0,0.07331942021846771,0.14113447070121765,0.1968356966972351,0.0,0.0,0.0,0.0,0.0,0.00018168769262217759,0.6778298999997787,0.01833499999702326,48.11228780000238,13.796383499999138,0.22233020000749093,5.59075569999186,62.14933650000603,68.42059564590454,10176,148.72714719795204,163.73465225970696
33,5.04504919052124,0.0,0.07552047073841095,0.12825356423854828,0.20076647400856018,0.0,0.0,0.0,0.0,0.0,0.0001805324111593255,0.6770499999984168,0.016792700000223704,48.09069720001207,13.809318700003132,0.222356199992646,5.59942479998972,62.139164800008075,68.4185299873352,10176,148.7316374947497,163.76145435412542
34,5.040444374084473,0.0,0.07526855915784836,0.1435701847076416,0.20194579660892487,0.0,0.0,0.0,0.0,0.0,0.00017934619184982096,0.684467000002769,0.017276699998546974,48.127281799997945,13.818963799998528,0.2207031999987521,5.584304900006828,62.18422549999377,68.45510601997375,10176,148.65216916077608,163.642787510492
35,4.964039325714111,0.0,0.07419560104608536,0.13365699350833893,0.19467377662658691,0.0,0.0,0.0,0.0,0.0,0.000178129555008658,0.6791849999990518,0.018128799998521572,48.04389419999643,13.849970500004929,0.22245229999498406,5.601217700008419,62.134445799994865,68.41704964637756,10176,148.73485560391717,163.77389174364924
36,4.957204818725586,0.0,0.0740666538476944,0.1353607177734375,0.19968554377555847,0.0,0.0,0.0,0.0,0.0,0.00017688303429296543,0.6898400000100082,0.018176099994889228,48.02555430000757,13.813209799995093,0.22459680000793014,5.59592879999218,62.08153700000548,68.36994051933289,10176,148.8373387881264,163.91346754187322
37,4.933413505554199,0.0,0.07365741580724716,0.13264605402946472,0.20371460914611816,0.0,0.0,0.0,0.0,0.0,0.00017560717646792698,0.6843965999978536,0.017766400011169026,48.03276800000458,13.804941399999734,0.22597680000035325,5.595626299973446,62.08145260001584,68.36367154121399,10176,148.85098723618518,163.91369038290517
