epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,533.20361328125,33.98585510253906,0.6020265817642212,3.905132293701172,0.0,0.017263321205973625,1.0,1.0,1.0,0.0001,0.04068849999748636,1.8598558999947272,1.9013519287109375,160,84.15064964247594
2,570.7654418945312,37.18424606323242,0.6222575306892395,3.941542387008667,0.0,0.027812331914901733,1.0,1.0,1.0,0.0001,0.0090288000064902,0.4199776000023121,0.42883849143981934,160,373.10083678077075
3,508.68658447265625,31.676286697387695,0.5787953734397888,3.933985948562622,0.0,0.028196698054671288,1.0,1.0,1.0,0.0001,0.008791699990979396,0.41750140000658575,0.42667293548583984,160,374.99449037659895
4,561.9736328125,36.39247512817383,0.6167566776275635,3.943502187728882,0.0,0.027611110359430313,1.0,1.0,1.0,0.0001,0.008596100000431761,0.4194137000013143,0.42870616912841797,160,373.215996227179
5,518.501220703125,32.45170211791992,0.6124244928359985,3.9275918006896973,0.0,0.019769201055169106,1.0,1.0,1.0,0.0001,0.008713999995961785,0.41968890000134706,0.4285452365875244,160,373.3561508560187
6,558.8397827148438,36.103946685791016,0.6489550471305847,3.9006881713867188,0.0,0.01508086733520031,1.0,1.0,1.0,0.0001,0.00858209999569226,0.41776100000424776,0.4266691207885742,160,374.99784306932355
7,542.21142578125,34.65410614013672,0.6117916107177734,3.946324110031128,0.0,0.01531912386417389,1.0,1.0,1.0,0.0001,0.008474400005070493,0.4227841999963857,0.4317598342895508,160,370.5763882906702
8,536.9642944335938,34.29555130004883,0.586115837097168,3.9591565132141113,0.0,0.015291078016161919,1.0,1.0,1.0,0.0001,0.008673499993165024,0.42159929999615997,0.42990970611572266,160,372.1711739090891
9,522.9913330078125,32.7468147277832,0.6173258423805237,3.974260091781616,0.0,0.013100428506731987,1.0,1.0,1.0,0.0001,0.008493400004226714,0.4184943000000203,0.4271869659423828,160,374.543262683675
10,539.403564453125,34.482704162597656,0.6013909578323364,3.951578140258789,0.0,0.010087067261338234,1.0,1.0,1.0,0.0001,0.009113899999647401,0.422293699986767,0.43174171447753906,160,370.5919410488741
11,551.7360229492188,35.66814422607422,0.6093627214431763,3.9273788928985596,0.0,0.008787420578300953,1.0,1.0,1.0,0.0001,0.008451700006844476,0.4200093000108609,0.42891621589660645,160,373.0332267003149
12,530.520751953125,33.78598403930664,0.6007978320121765,3.9127197265625,0.0,0.00813799537718296,1.0,1.0,1.0,0.0001,0.008587000003899448,0.4230480999976862,0.4322810173034668,160,370.12959994881743
