epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,8.053311347961426,0.0007570598972961307,0.3751724064350128,0.23056942224502563,0.002518503926694393,0.20183633267879486,0.0009611917776055634,6.775010115234181e-05,1.2399011850357056,0.9999999403953552,0.9999999403953552,0.795983612537384,0.0002,1.5384831001865678,0.023732699919492006,81.85706830010167,12.186401799990563,0.6307700998731889,69.91886650031665,94.69797289988492,166.16167879104614,31040,186.80600861666687,327.7789275681288
2,7.958187103271484,0.0029299063608050346,0.37173616886138916,0.22917059063911438,0.0016592072788625956,0.1951674371957779,0.0009977079462260008,0.0005041318363510072,1.239467740058899,0.9999999403953552,0.9999999403953552,0.8054531812667847,0.00019998828008575777,1.502500299946405,0.02296060003573075,76.48523010022473,4.937930400017649,0.41281919984612614,70.34940999964601,81.85894030012423,153.713791847229,31040,201.9337342926887,379.1888813389989
3,7.657944679260254,0.021255316212773323,0.35302481055259705,0.21941187977790833,0.004155104048550129,0.20180413126945496,0.006158167961984873,0.012353512458503246,1.2394330501556396,0.9999999403953552,0.9999999403953552,0.7999856472015381,0.0001999531232347445,1.505810099944938,0.023450999928172678,76.41224520016112,4.940973400080111,0.4120958000130486,70.34237039956497,81.78876540018246,153.6408040523529,31040,202.02966387381807,379.5142260446782
4,7.334578990936279,0.04040702432394028,0.33470797538757324,0.20855261385440826,0.005658898502588272,0.1965527981519699,0.012470465153455734,0.029000725597143173,1.241097331047058,0.9999999403953552,0.9999999403953552,0.7993718385696411,0.00019989453812138718,1.5519481000083033,0.024488199735060334,78.40188569988823,5.1165574999467935,0.4284396999864839,71.93195230039419,83.97137109955656,157.45915412902832,31040,197.13048867622257,369.6497936564468
5,6.941801071166992,0.05283299833536148,0.31299519538879395,0.19468694925308228,0.00753657566383481,0.1992267668247223,0.018008297309279442,0.049024298787117004,1.2397325038909912,0.9999999403953552,0.9999999403953552,0.8122844099998474,0.00019981253920068581,1.5483767004334368,0.02415520019712858,80.29034079992562,5.051399400137598,0.42304950003745034,73.78182309973636,85.78894490029779,161.12312722206116,31040,192.64770076874456,361.81818107302837
6,6.727463245391846,0.06039690598845482,0.30245405435562134,0.18646186590194702,0.0077037932351231575,0.2007087767124176,0.021821431815624237,0.06429348886013031,1.2402478456497192,0.9999999403953552,0.9999999403953552,0.7950940728187561,0.00019970714670464716,1.5381147997977678,0.024958700028946623,80.24720479999087,5.0715657002001535,0.43057690002024174,73.82168469985481,85.77430610024021,161.13789463043213,31040,192.630045658657,361.87993131328955
7,6.539128303527832,0.06586921960115433,0.2950344979763031,0.1823095828294754,0.006460582371801138,0.20190079510211945,0.0233205184340477,0.07318144291639328,1.2389692068099976,0.9999999403953552,0.9999999403953552,0.798680305480957,0.00019957838663729258,1.5515176999906544,0.0241366999107413,80.12007529989933,5.063773300178582,0.42237060007755645,73.88299520002329,85.6303559000662,161.0696783065796,31040,192.71162844764953,362.4882750250954
8,6.428602695465088,0.06860049068927765,0.2892559766769409,0.1778617948293686,0.006829629652202129,0.19548967480659485,0.024654818698763847,0.07867313921451569,1.2400928735733032,0.9999999403953552,0.9999999403953552,0.8024240732192993,0.00019942629076824206,1.5390639001561794,0.023961199534824118,80.17078100022627,5.0583204998984,0.41342280004755594,73.88526880030986,85.66648549970705,161.093590259552,31040,192.6830232660948,362.33539661325483
9,6.383171081542969,0.07575270533561707,0.28546613454818726,0.17494165897369385,0.0077911969274282455,0.20045106112957,0.027204018086194992,0.08768291026353836,1.2398974895477295,0.9999999403953552,0.9999999403953552,0.8030115962028503,0.00019925089662487538,1.5496840001142118,0.024214500066591427,80.19025240000337,5.107858200150076,0.43323839985532686,73.68416719991365,85.75556350007537,160.99294590950012,31040,192.80347859122156,361.95902321804135
10,6.226705074310303,0.08478309959173203,0.2764049470424652,0.16983070969581604,0.008651986718177795,0.19932344555854797,0.030353469774127007,0.09179233759641647,1.2405287027359009,0.9999999403953552,0.9999999403953552,0.7997919917106628,0.00019905224748307293,1.5355894999811426,0.02478020009584725,80.20118759977049,5.056455199897755,0.41850620027980767,73.76368429991999,85.7009292000439,161.00524163246155,31040,192.7887544857532,362.1897719165465
