epoch,loss_total,loss_style_swd,loss_style_swd_weighted,loss_mse,loss_mse_weighted,loss_layout,loss_mse_raw,learning_rate,epoch_time
1,6.539073,43.682469,1.332710,2.18e-05,0.00
2,3.006687,43.820327,1.015931,4.16e-05,0.00
3,2.939529,43.960045,0.861505,6.14e-05,0.00
4,2.956114,44.083653,0.788796,8.12e-05,0.00
5,2.972501,44.212659,0.747033,1.01e-04,0.00
6,2.982880,44.307309,0.722118,1.21e-04,0.00
7,2.981231,44.304486,0.699682,1.41e-04,0.00
8,2.988944,44.297954,0.685196,1.60e-04,0.00
9,2.990835,44.302586,0.671998,1.80e-04,0.00
10,2.987770,44.315948,0.657834,2.00e-04,0.00
11,2.984905,44.307522,0.639470,2.00e-04,0.00
12,2.980892,44.301351,0.615777,2.00e-04,0.00
13,2.988097,44.332193,0.598491,2.00e-04,0.00
14,2.982002,44.312305,0.578130,2.00e-04,0.00
15,2.985445,44.323807,0.560044,2.00e-04,0.00
16,2.983885,44.286363,0.543542,2.00e-04,0.00
17,2.983659,44.305392,0.524195,2.00e-04,0.00
18,2.984526,44.312777,0.506428,2.00e-04,0.00
19,2.987336,44.276185,0.490465,2.00e-04,0.00
20,2.987750,44.298429,0.476226,2.00e-04,0.00
21,2.994214,44.272309,0.468190,2.00e-04,0.00
22,2.982784,44.291346,0.451460,2.00e-04,0.00
23,2.997259,44.307515,0.445094,2.00e-04,0.00
24,2.989967,44.288156,0.435136,2.00e-04,0.00
25,2.994773,44.286064,0.424503,2.00e-04,0.00
26,2.991144,44.274417,0.416510,1.99e-04,0.00
27,3.000418,44.263390,0.415466,1.99e-04,0.00
28,2.994948,44.273665,0.405150,1.99e-04,0.00
29,2.991306,44.283240,0.397584,1.99e-04,0.00
30,2.993286,44.265507,0.389515,1.99e-04,0.00
31,3.002882,44.313086,0.386031,1.99e-04,0.00
32,2.989429,44.266907,0.378481,1.99e-04,0.00
33,3.003970,44.255836,0.376672,1.99e-04,0.00
34,2.997670,44.278967,0.371139,1.99e-04,0.00
35,2.995987,44.280238,0.367233,1.99e-04,0.00
36,3.000354,44.269949,0.361632,1.99e-04,0.00
37,3.000214,44.287699,0.358846,1.99e-04,0.00
38,3.002407,44.290879,0.356421,1.98e-04,0.00
39,2.995409,44.271835,0.351225,1.98e-04,0.00
40,3.003691,44.293647,0.347868,1.98e-04,0.00
