epoch,loss,distill,code,code_ref,code_proto,proto,style_ce,prob,prob_margin,prob_weight_mean,cls_target_prob,cls_hard_ratio,dir,proto_sep,style_pred_acc,xfer_margin,proto_cos_max,proto_cos_mean,same_id,cycle,gram,moment,push,nce,idt,w_cycle_eff,w_nce_eff,w_idt_eff,style_ref_alpha,transfer_ratio,lr,epoch_time_sec
22,0.08342500068247319,0.0,0.0,0.0,0.0,0.0,0.0,0.010642628511413931,0.0,1.7529999613761902,0.914590698480606,0.09699999969452619,0.0,0.0,1.0,0.8291814059019089,-0.52109375,-0.52109375,0.0,0.006461856095120311,0.0,0.0,0.0,0.0,0.017078599752858283,8.0,0.0,0.30000001192092896,0.0,1.0,9.754638590585476e-05,7.513494491577148
23,0.07925882339477539,0.0,0.0,0.0,0.0,0.0,0.0,0.010224535502493382,0.0,1.7432499468326568,0.915625,0.0974999999627471,0.0,0.0,1.0,0.8312499910593033,-0.51953125,-0.51953125,0.0,0.006109883706085384,0.0,0.0,0.0,0.0,0.016061382507905363,8.0,0.0,0.30000001192092896,0.0,1.0,9.013872582117811e-05,10.73237919807434
24,0.0790699701756239,0.0,0.0,0.0,0.0,0.0,0.0,0.009756026696413756,0.0,1.7432499527931213,0.916537144780159,0.09049999956041574,0.0,0.0,1.0,0.8330742955207825,-0.51953125,-0.51953125,0.0,0.006241741846315563,0.0,0.0,0.0,0.0,0.015819896897301077,8.0,0.0,0.30000001192092896,0.0,1.0,8.282269043368901e-05,7.523535490036011
25,0.07611095048487186,0.0,0.0,0.0,0.0,0.0,0.0,0.009929467597976327,0.0,1.7364999592304229,0.9156449377536774,0.09149999991059303,0.0,0.0,1.0,0.8312898308038712,-0.519140625,-0.519140625,0.0,0.005841813539154828,0.0,0.0,0.0,0.0,0.015175908291712403,8.0,0.0,0.30000001192092896,0.0,1.0,7.564338553438001e-05,7.446208238601685
26,0.06702067498117685,0.0,0.0,0.0,0.0,0.0,0.0,0.008796916203573346,0.0,1.7417499601840973,0.9197688370943069,0.08149999976158143,0.0,0.0,1.0,0.8395376443862915,-0.516015625,-0.516015625,0.0,0.0050638745771721,0.0,0.0,0.0,0.0,0.01505795973353088,8.0,0.0,0.30000001192092896,0.0,1.0,6.864507392531649e-05,7.501574754714966
27,0.06651205886155367,0.0,0.0,0.0,0.0,0.0,0.0,0.009018500172533094,0.0,1.7732499539852142,0.9189980149269104,0.08949999995529652,0.0,0.0,1.0,0.8379960566759109,-0.515625,-0.515625,0.0,0.004955517360940576,0.0,0.0,0.0,0.0,0.014405566267669201,8.0,0.0,0.30000001192092896,0.0,1.0,6.187090252474307e-05,10.848619222640991
28,0.058455243706703186,0.0,0.0,0.0,0.0,0.0,0.0,0.00851875739172101,0.0,1.7387499630451202,0.9210809797048569,0.08000000100582838,0.0,0.0,1.0,0.842161962389946,-0.515625,-0.515625,0.0,0.004129019193351268,0.0,0.0,0.0,0.0,0.013753990270197391,8.0,0.0,0.30000001192092896,0.0,1.0,5.536263635198487e-05,7.526073455810547
29,0.05745368618518114,0.0,0.0,0.0,0.0,0.0,0.0,0.00849106174428016,0.0,1.755249959230423,0.9213696330785751,0.07649999968707562,0.0,0.0,1.0,0.8427392721176148,-0.515625,-0.515625,0.0,0.004020555398892611,0.0,0.0,0.0,0.0,0.013538628118112683,8.0,0.0,0.30000001192092896,0.0,1.0,4.916040103221507e-05,7.4423439502716064
30,0.05669687129557133,0.0,0.0,0.0,0.0,0.0,0.0,0.008359296550042927,0.0,1.7717499792575837,0.9215774536132812,0.06799999987706543,0.0,0.0,1.0,0.843154889345169,-0.515625,-0.515625,0.0,0.003975488792639226,0.0,0.0,0.0,0.0,0.013315729284659027,8.0,0.0,0.30000001192092896,0.0,1.0,4.330243540863257e-05,7.4487714767456055
31,0.054122251085937025,0.0,0.0,0.0,0.0,0.0,0.0,0.00829659509472549,0.0,1.7529999375343324,0.9218498140573501,0.06549999983981251,0.0,0.0,1.0,0.8436996221542359,-0.515625,-0.515625,0.0,0.0036878754035569727,0.0,0.0,0.0,0.0,0.012925866525620222,8.0,0.0,0.30000001192092896,0.0,1.0,3.7824855787278e-05,10.734953165054321
32,0.05137624740600586,0.0,0.0,0.0,0.0,0.0,0.0,0.007986800977960229,0.0,1.7582499563694,0.9230530560016632,0.05799999982118607,0.0,0.0,1.0,0.8461061418056488,-0.515625,-0.515625,0.0,0.0034401149838231503,0.0,0.0,0.0,0.0,0.012961083510890602,8.0,0.0,0.30000001192092896,0.0,1.0,3.276143326799707e-05,7.611971616744995
33,0.04971461594104767,0.0,0.0,0.0,0.0,0.0,0.0,0.00803961951751262,0.0,1.7387499511241913,0.9223681002855301,0.05399999963119626,0.0,0.0,1.0,0.8447361767292023,-0.5138671875,-0.5138671875,0.0,0.0032216845313087104,0.0,0.0,0.0,0.0,0.012806969229131937,8.0,0.0,0.30000001192092896,0.0,1.0,2.8143385534380006e-05,7.466986894607544
34,0.04762467034161091,0.0,0.0,0.0,0.0,0.0,0.0,0.0077241988154128196,0.0,1.770999974012375,0.9239335715770721,0.04699999988079071,0.0,0.0,1.0,0.8478671133518219,-0.51171875,-0.51171875,0.0,0.0030694599729031323,0.0,0.0,0.0,0.0,0.012528309598565102,8.0,0.0,0.30000001192092896,0.0,1.0,2.3999184386361246e-05,7.460620880126953
35,0.045380228012800214,0.0,0.0,0.0,0.0,0.0,0.0,0.00746720521710813,0.0,1.755249959230423,0.9246131241321563,0.041999999340623616,0.0,0.0,1.0,0.8492262482643127,-0.51171875,-0.51171875,0.0,0.002872937626671046,0.0,0.0,0.0,0.0,0.012429046956822277,8.0,0.0,0.30000001192092896,0.0,1.0,2.0354380202105065e-05,7.550660848617554
36,0.04570311773568392,0.0,0.0,0.0,0.0,0.0,0.0,0.007788967224769294,0.0,1.7634999692440032,0.923352861404419,0.05199999883770943,0.0,0.0,1.0,0.8467057049274445,-0.51171875,-0.51171875,0.0,0.0028218488558195533,0.0,0.0,0.0,0.0,0.01218636310659349,8.0,0.0,0.30000001192092896,0.0,1.0,1.723144441142776e-05,10.979199409484863
37,0.043521988578140734,0.0,0.0,0.0,0.0,0.0,0.0,0.007465602597221732,0.0,1.7462499558925628,0.9247701525688171,0.04149999963119626,0.0,0.0,1.0,0.849540290236473,-0.51171875,-0.51171875,0.0,0.0026558187091723084,0.0,0.0,0.0,0.0,0.012038107914850115,8.0,0.0,0.30000001192092896,0.0,1.0,1.4649630951960416e-05,7.461217641830444
38,0.043897321075201036,0.0,0.0,0.0,0.0,0.0,0.0,0.007683056290261447,0.0,1.7589999556541442,0.9243906617164612,0.05649999948218465,0.0,0.0,1.0,0.8487813383340835,-0.51171875,-0.51171875,0.0,0.002642415650188923,0.0,0.0,0.0,0.0,0.011834513442590833,8.0,0.0,0.30000001192092896,0.0,1.0,1.2624857562220728e-05,7.46141791343689
39,0.042685012333095074,0.0,0.0,0.0,0.0,0.0,0.0,0.0075333386193960905,0.0,1.7529999673366548,0.9253194510936738,0.059999999683350326,0.0,0.0,1.0,0.8506389081478118,-0.51171875,-0.51171875,0.0,0.002537065476644784,0.0,0.0,0.0,0.0,0.011850472493097185,8.0,0.0,0.30000001192092896,0.0,1.0,1.1169607643461924e-05,7.48981785774231
40,0.04238585494458676,0.0,0.0,0.0,0.0,0.0,0.0,0.007574712415225804,0.0,1.7514999568462373,0.9246708154678345,0.053499999828636645,0.0,0.0,1.0,0.8493416100740433,-0.51171875,-0.51171875,0.0,0.0024897470721043646,0.0,0.0,0.0,0.0,0.011770323477685451,8.0,0.0,0.30000001192092896,0.0,1.0,1.0292853295352844e-05,10.916607856750488
