variant,category,status,completed_target_epoch,target_epoch,latest_eval_epoch,latest_transfer_clip_style,latest_transfer_classifier_acc,latest_transfer_content_lpips,latest_photo_to_art_clip_style,latest_photo_to_art_classifier_acc,best_transfer_clip_style,best_transfer_epoch,best_photo_to_art_clip_style,best_photo_to_art_epoch,last_train_epoch,last_train_loss,last_train_lr,config_path,run_dir,latest_summary_path,note,error,return_code
baseline_50e,baseline,failed,False,50,,,,,,,,,,,,,,G:\GitHub\Latent_Style\Cycle-NCE\experiments-cycle\ablation50_repro_cwdfix\configs\baseline_50e.json,G:\GitHub\Latent_Style\Cycle-NCE\experiments-cycle\ablation50_repro_cwdfix\baseline_50e,,50-epoch short-run baseline (legacy warmup keys removed).,"run failed, see G:\GitHub\Latent_Style\Cycle-NCE\experiments-cycle\ablation50_repro_cwdfix\runner_logs\baseline_50e.log",1073807364
