experiment,run_path,images_dir,epoch,is_tokenized,image_count,target_style_count,pair_available,pair_brightness_dist_l1,pair_brightness_mean_abs,pair_brightness_std_abs,pair_chroma_cb_dist_l1,pair_chroma_cb_mean_abs,pair_chroma_cb_std_abs,pair_chroma_cr_dist_l1,pair_chroma_cr_mean_abs,pair_chroma_cr_std_abs,pair_chroma_mean_l2,pair_chroma_std_l2,pair_rgb_b_dist_l1,pair_rgb_b_mean_abs,pair_rgb_b_std_abs,pair_rgb_g_dist_l1,pair_rgb_g_mean_abs,pair_rgb_g_std_abs,pair_rgb_mean_l2,pair_rgb_r_dist_l1,pair_rgb_r_mean_abs,pair_rgb_r_std_abs,pair_rgb_std_l2,style_brightness_dist_l1,style_brightness_mean_abs,style_brightness_std_abs,style_chroma_cb_dist_l1,style_chroma_cb_mean_abs,style_chroma_cb_std_abs,style_chroma_cr_dist_l1,style_chroma_cr_mean_abs,style_chroma_cr_std_abs,style_chroma_mean_l2,style_chroma_std_l2,style_rgb_b_dist_l1,style_rgb_b_mean_abs,style_rgb_b_std_abs,style_rgb_g_dist_l1,style_rgb_g_mean_abs,style_rgb_g_std_abs,style_rgb_mean_l2,style_rgb_r_dist_l1,style_rgb_r_mean_abs,style_rgb_r_std_abs,style_rgb_std_l2
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0001\experiment\full_eval\epoch_0060_tokenized\images,epoch_0060_tokenized,1,750,5,0.352,44.46163069482833,40.95870760401818,16.47399905297928,9.995092573991915,7.4714982678572905,7.25131782439311,8.880495847615714,6.81781481136187,6.504982237751814,10.947706217493621,10.17317277828998,48.72123893765739,45.1684450654902,19.042624818443233,45.541347891745836,42.08935190613016,16.921460831086716,77.54542937296796,46.13900687230522,42.06497499179491,19.10722237344772,33.35810584231319,30.575154284159346,20.014484832763674,23.460872902552286,8.011469677130382,2.3088145548502603,9.975014848629632,7.443741450627644,1.9349514770507814,9.554662296891212,3.2967761445641512,13.995618203639983,33.248277669270834,21.49191398111979,25.089203420639038,31.742005533854165,20.438883504231768,24.455901472727454,36.05127546453476,32.43547623697917,19.356024576822914,26.251035737991334,44.24516611480713
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,45.891496198605275,42.29012988301279,17.111234182350803,9.87132839578048,7.365878910069355,7.0364690860592845,8.95434619580433,6.878409475901769,6.532621350265103,10.883224572651407,10.04715526630299,49.944483155191165,46.435989541786206,19.733091343994978,47.00512161124466,43.49566163432176,17.4636663355379,79.65317765458309,47.20898543622177,43.07537271800059,19.73439204502455,34.364336871955274,31.575196075439454,21.079681304931643,23.31963242467245,7.908918145020803,2.1188893229166665,9.780442900657654,7.464501762549082,2.0084530029296874,9.519155462582905,3.1516265475799643,13.843045025189719,33.24698274739583,22.779696573893226,24.721814545313517,32.71320865885417,21.45040618896484,24.318940744400027,37.92424349037806,33.090887044270836,20.394227884928387,26.092774906794226,43.885528139591216
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0002\experiment\full_eval\epoch_0060_tokenized\images,epoch_0060_tokenized,1,750,5,0.352,45.760067045842916,42.17440098370097,17.104665116343888,9.876581854176536,7.36739268842052,7.0488881704469595,8.949203373793427,6.871585481431749,6.539891494460159,10.880047443204166,10.060867909280372,49.89182393913595,46.38148844363779,19.724875161272266,46.87077027410524,43.364504367702615,17.457405403379408,79.48209160153827,47.11959561190763,42.960394906590125,19.725035746100477,34.355315391490464,31.51447724787395,21.08574064127604,23.283996859868363,7.910181134382884,2.11257514444987,9.785738657077154,7.450351628780365,1.9679566446940104,9.526674069722493,3.121259377628565,13.85264776659012,33.210880533854166,22.69633650716146,24.683573214213055,32.65384635416667,21.44770422363281,24.285939306259156,37.890434577782955,33.042943359375,20.432514119466145,26.060338264465326,43.826807300408674
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0003\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0003\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,45.898234789875104,42.48614132619166,16.57287741640112,10.108241176584846,7.635030883584122,6.919678587689359,9.03474504597021,7.051548390836797,6.443712819139307,11.23094897695477,9.926205687616044,49.68488890558226,45.995881309462696,19.27260856950967,46.96598772619525,43.627577732072204,16.848960750845325,79.90752194887844,47.26949863829747,43.68094012361743,19.084241000456107,33.427404972156175,31.62195646858215,22.223054128011068,22.759998410542806,7.914884658813476,2.658814422607422,9.499914977788924,7.41446105146408,2.1711957702636715,9.371136632641155,3.6966278382639097,13.563439510375261,34.261680013020836,24.07424552408854,24.89660695711772,32.75998763020833,22.57192368570963,23.71254479789734,40.102661826769506,32.86549967447917,21.560750549316406,25.227671006520588,43.17416324106852
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0004\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0004\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,46.30099524892729,43.21428092460492,16.805338941639306,10.082192110363234,7.541240553244566,7.270485152269603,9.099955720838901,7.070680077893975,6.530750946097614,11.181237041985886,10.226979064713614,50.33017179570646,46.924754505087606,19.286119993754795,47.61082589285715,44.60083599439908,17.10650637222588,80.85567471273653,47.36564482338407,43.75621356316684,19.420986692104872,33.6925260011588,31.978065132776898,22.854057566324865,23.415397750854492,8.110432595570881,2.3351012674967446,10.068295303265256,7.601532530466716,2.273738566080729,9.588404959599178,3.5300497351909668,14.111031657536824,34.789119140625,24.602964050292965,25.386835673014325,33.20321354166667,23.318010253906248,24.356113584518432,41.05667746559779,33.674764648437495,22.10475205485026,26.150784746170046,44.30203909142812
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0005\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0005\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,48.72906498168415,45.44774869317973,17.477420085626356,10.088037849795324,7.634374071151491,7.019936852845225,9.097747352463859,7.072531400408063,6.513138514559202,11.19493080571021,10.036810041023406,53.01841265071734,49.640568167997365,19.518770787189002,49.988088760469125,46.65334794693086,17.719397824215218,84.98076972817037,49.50788496713789,45.893458758157394,20.089671321829307,34.7174030983841,32.607627764383956,23.88450012207031,23.07350752576192,8.118648777008056,2.5006669921875,9.788902166207631,7.541667371273041,2.181286417643229,9.490443596522013,3.5963651663462324,13.850150456428526,35.401254557291665,25.519146850585937,24.804668209075924,33.785666015625004,24.307876424153644,23.9814451974233,42.802537060578665,34.17202799479166,23.179954935709638,25.885244437535608,43.6630815226237
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0006\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0006\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,45.725334986848566,42.436315595815465,16.934060162950637,10.2875038098714,7.639146563724429,7.655706186563833,9.039379844112421,6.93122667147272,6.607745816275314,11.167846431585895,10.560856901057912,49.88712815206712,46.65633777231815,19.14966521997883,46.86551930111988,43.54913922506665,17.350359944866398,79.87950950171921,47.37507521558304,43.3580244542682,19.837686181190683,34.107838736803096,30.58090282821655,20.697171691894532,23.11739625930786,8.291114525000253,2.237053151448568,10.416934971173605,7.573912006855011,2.078657043457031,9.675392701864244,3.322789591143529,14.404574274063112,32.60857194010416,22.11007157389323,24.149566626230875,31.80805696614583,21.251209065755212,24.077948996225995,37.024570973952606,32.682326171875,19.631513183593746,26.35527788289388,43.61035396957398
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0007\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0007\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,47.17068575022422,43.60307685952193,17.473813737198547,10.030270369307608,7.424245619535155,7.291087561647825,9.090868633052514,6.979513760521298,6.700747528214448,10.999537829668679,10.351112422682572,51.179561971773886,47.680735193049955,19.48809135935391,48.43003146701389,45.07762774810978,17.676271363375967,81.57989415318976,47.90704531715029,43.59181413792574,20.3543616187849,34.747332673055354,31.45089359156291,21.044655832926434,23.484266874949135,8.109289457956951,2.0141693623860677,10.080425901254019,7.536115998586018,1.8621382954915364,9.712571924527486,2.983550734023253,14.195126885732014,32.7903515625,21.94270723470052,24.531889912287397,32.58577962239583,21.491620747884117,24.462843622843423,37.370255537827816,33.323483398437496,20.40260949707031,26.553636215845746,44.15681704568863
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0010\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0010\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,47.529426075908574,44.29894300651783,16.981842324952066,10.31453810988765,7.696098296709259,7.433301873646667,9.123886712051574,7.039614520882222,6.690070494337688,11.249510642394188,10.442538940266084,51.95765257745727,48.63110716935042,19.31531570832808,48.77214212978862,45.6153704584329,17.243825713205396,82.9450844197279,48.201282602759655,44.399206094893195,19.690405323391868,34.08213412967794,32.27436553255717,22.746485697428387,23.56408471934001,8.329376074473064,2.27514897664388,10.305543588558834,7.739066978772482,2.2168490193684898,9.832336640675862,3.428440164655447,14.441158096790312,35.26902604166666,24.46048311360677,25.339881003061933,33.434405924479165,23.27736110432943,24.50367350769043,40.700827887296676,33.91755859375,21.736829223632814,26.519809605280557,44.5986788813273
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0011\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0011\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,46.755902649177294,43.44288216845894,16.808110774183447,10.248318742916842,7.7201681430989,7.50532840372442,9.023405942983825,6.890059214721234,6.816744208331509,11.188241028599396,10.601764964772816,51.34391801584917,48.073865399296615,19.54587781852564,47.79305350763603,44.437261001344716,17.264926367132073,81.77422294384976,48.02223840585413,44.190108400375124,19.552060241897173,34.031245652889886,31.390861750284834,20.841531697591144,23.25847983423869,8.325440793355305,3.0528687947591147,10.217134124120076,7.7460450954437245,2.2791303304036457,9.866336411714553,4.0939113125552735,14.420607093811034,33.718082031250006,22.39475512695312,25.092766978581746,32.489058268229165,21.298636535644533,24.229302783966066,37.764817906856536,33.28605013020833,20.378723795572917,26.198256856918334,44.11558289400737
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0012\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0012\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,46.34037398294069,43.2566562604846,16.245707497206656,10.304240080619616,7.858697498307561,7.349048226659844,9.135328039261301,7.11848259233002,6.462217765836925,11.443609234497806,10.2594890123351,50.623942570016794,47.00364346421536,19.171501326007863,47.58330384269593,44.5482616386367,16.523084315112513,80.77923496507172,46.94851239363935,43.32070552113292,18.611901187465886,32.88634486602486,32.46143677806854,23.46445455932617,23.162553930918378,8.15392156680425,2.922603240966797,9.964148724476498,7.593704299608866,2.5744354146321617,9.422767048398654,4.185033260102074,13.960906270106634,36.190743164062496,25.19028363037109,25.799839926401773,33.6828662109375,24.057754333496096,24.074465065002443,42.248282289981844,33.67983626302083,22.453310099283854,25.624872418085733,44.089689968427024
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0014\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0014\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,45.69083697710282,42.74707578225887,16.447107983986246,10.01719728784756,7.6313288978138845,6.749727201713601,9.09949910142483,7.273493337386694,6.1216044519774355,11.326427469674922,9.567978489380943,50.65656227344703,47.25571172600119,19.016452640433307,46.49417230664301,43.429273389879164,16.627959419874625,81.06026232778808,47.67606587206196,44.46753356430556,18.961403991107684,33.0548028690096,31.147690144856774,23.76146869913737,22.337777231852215,7.5887116508483885,2.912687561035156,9.012933099508285,7.225387051582336,2.5385447794596354,8.918300233920416,4.2283501286009955,12.894157068332035,34.381216796874995,25.268618509928384,24.02577350552877,31.979565429687494,23.729849731445313,23.077990822474163,43.068175859133405,33.11865169270833,24.05034169514974,25.12288217163086,42.20993611208598
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0015\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0015\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,44.995162282158894,41.3493044709286,16.781039285275526,10.404194945785079,7.741394126901405,7.4675881827896475,9.24312166584426,7.1963737334087226,6.593812288494192,11.405840301670873,10.419444498154125,50.39757237472814,46.73494119143457,19.469910121348313,45.74859438196353,42.259596753428994,16.892484399879372,79.50839334107144,47.22314376216231,43.553517241239255,19.404296522379212,33.81815164838518,30.454292923927305,22.429696116129556,22.187405314127602,8.38575144402186,3.1475827026367185,10.257176215410231,7.661659004688263,2.3593721822102864,9.676414422392845,4.3131887571712335,14.303420220375063,34.32224609375,24.846588724772133,24.700878162384033,31.567836914062497,22.803033650716145,23.02531858444214,41.03219620553652,32.24998209635417,21.865314147949217,25.10312402089437,42.604789395968126
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0016\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0016\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,43.86941768516988,40.389928942180816,16.08894356359638,10.619622542768608,7.938516630980848,7.993882901464772,9.310900184457555,7.2306211236341245,6.828351741260661,11.604788747121999,10.965206926733947,49.04842915331197,45.51666797773014,18.80424449396657,44.758150904542504,41.28785738655062,16.36689738324856,77.49492319144318,45.86087593125191,42.34811212132119,18.746121562578157,32.72529917482346,29.45461442248027,21.320655507405597,21.67751414489746,8.863784526189168,3.3753033040364584,11.007108192284903,7.8691467727025355,2.258159434000651,10.052176565090814,4.444431666086118,15.090292122046154,33.185941080729165,23.638123799641924,24.09359893925985,30.71672037760417,21.800788085937498,22.61157885424296,39.13063532098134,31.477560221354167,20.63065553792318,24.78870320383708,41.78553318913778
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0017\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0017\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,44.41279021398198,41.363165366087784,15.861462536195841,9.983093561304866,7.474278654534011,7.207952614821794,9.064486240281,7.144150240738604,6.4852377572193545,11.109966171483563,10.149874769961587,49.35233246408539,45.8733183117169,18.27040152162568,45.105659868289266,42.042414420736876,16.05856742667919,78.65849518557026,46.50850275023371,43.27852519704891,18.26487032744183,31.909812761654347,28.822719385782882,21.39447157796224,20.65698665809631,7.916218349456787,2.6890441080729164,9.774487337589264,7.50165575504303,2.390571004231771,9.35198026974996,3.960315669357777,13.719366025050482,31.378686197916664,22.69154221598307,22.167141685485838,29.838820638020838,21.540597045898433,21.518893799463907,38.864051616827645,30.983976888020827,21.649821451822916,23.782677814483645,39.539496427536015
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0018\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0018\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,44.485401140388845,41.62162073349632,15.716142965335404,10.565101377419646,7.864868725787153,7.814092992769784,9.231225135221587,7.194036818284255,6.76798386779897,11.492823225666607,10.797158394850364,49.97443324199672,46.76220288193997,18.379999614233498,45.433920871608855,42.39122348771427,15.904215945091295,79.52919061804576,46.35481847145909,43.26872497092819,18.417738736761653,32.089783246770445,27.81968254534404,20.711376159667967,19.804681531906127,8.617693142255147,3.0870889587402344,10.728384879430134,7.754523939450581,2.17375894165039,9.984902163505556,4.127992516756057,14.847634069442751,31.509794270833332,22.594225423177086,22.426840550104778,29.04734602864583,21.22268613688151,20.759569619496663,37.72864403414726,29.7814296875,20.020429545084635,22.75840040397644,38.6446802927653
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0019\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0019\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,44.676134167870316,41.84305056465997,15.925139537364135,10.261222723349473,7.6005321858537656,7.77924218292638,9.018794343315783,7.012221984676971,6.428186640599708,11.188572732894267,10.542053024040328,49.56560805324233,46.0861718694107,18.729185381296645,45.427540567884805,42.56244789654519,16.194366490896222,79.31601210451534,46.936810164119734,43.80777761661963,18.577354896752677,32.43211206264985,29.180629069010415,21.717726867675783,20.88040165201823,8.70667719189326,3.1876401774088543,10.776527796665828,7.547489532788594,2.125917978922526,9.652197332700094,4.168776533082128,14.650424850225448,33.313957031250006,24.437913065592447,23.438252126693726,30.23524576822917,21.926792643229167,21.848204087575276,39.860947418689726,31.240935546874994,21.103498311360678,23.713941548665368,40.35203316815694
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0021\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0021\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,44.81646181434938,41.78468273789309,15.942161284319791,10.091354260812894,7.559424872951484,7.168703200242168,9.047125018287783,7.104128475165919,6.222121747443964,11.196395803767828,9.943219778998248,49.5462875571152,45.96393579559886,18.825171624475928,45.62305081881009,42.77764969431,16.14562683670221,79.20423115325643,46.57073546245421,43.50541816664848,18.184771586640558,32.32871483858397,29.489311219533285,22.08662883504232,21.256221748987834,8.078941851774852,3.015997975667318,9.733661536614099,7.391924873510996,2.5846903381347657,8.965018723209699,4.372493096967538,13.44318758336703,33.419181640625,23.795724426269533,24.319136386235556,30.54696809895833,22.623234639485677,21.873946513493856,39.98159470454851,31.032664062499997,21.191549214680993,23.919593084335325,41.05103392028809
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0038\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0038\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,44.24081958725921,40.82789217423752,15.995512793474584,10.123438416700514,7.509893136402918,7.710318612895169,9.379836859384298,7.261192229833358,6.99801254192697,11.173023687996999,10.845394667117004,47.76893120063529,44.25430194281834,17.918505577907165,45.19169922471192,41.924165194072415,16.246517462829388,76.92645840927212,45.76098312657395,42.01512647561247,18.733854874609737,32.20837009073032,30.774367219924926,22.79661924235026,21.234094970703126,8.789493214448294,3.345218190511068,10.655511115789412,8.07862636780739,2.7054830830891925,10.122164426008862,4.626636099656423,14.886394406000772,33.25790787760417,24.816439270019533,23.359930900573726,31.990353190104166,23.380218811035157,22.267694502512615,41.521305645465844,32.1349248046875,21.854250142415363,24.167570755640664,40.92160001341502
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0041\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0041\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,44.836350353430774,41.10555380664029,16.082280287958035,10.058587279295018,7.362186281905215,7.665932936956594,9.194092914691337,7.064152987506946,7.012307686763515,11.025235198214379,10.826005475691385,47.7332561950311,43.860315202799185,18.365031960700456,45.88591651404151,42.33801416604364,16.271320652501778,76.97629988490444,46.23953815092243,42.0540143833929,18.830476460532537,32.41740729800074,29.76671582921346,21.007978586832678,21.02483271598816,8.442799408594768,2.8295512390136723,10.441208883285523,7.892935675144196,2.2599906107584635,10.135440358002981,3.962345077176889,14.72663494491577,31.530520833333334,22.035378458658855,23.059289033253986,30.912558919270833,21.807873779296877,21.918950899759928,37.54819414393107,31.296544921875,19.723363769531254,24.1854348487854,40.54247942908604
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0042\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0042\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,44.11994212515624,40.459370681497205,15.995142789020935,10.356325215845754,7.4624908527378935,8.186956532158694,9.168190128305456,6.987194014142867,6.913760224796185,11.097724751525893,11.16071007388852,47.03733204973195,43.28326325673906,18.605292032484023,45.08319900531326,41.692852044111355,16.182488888285242,75.68746203126197,45.55631327087626,41.18788287804385,18.87438513422769,32.55331113355646,30.50513273239136,21.67391239420573,20.795131790796916,8.94591247622172,3.086623016357422,11.067591338793436,7.817839244206747,2.333678293863932,9.905667889992397,4.231237426877021,15.040252725919085,32.196784505208335,22.71461737060547,22.714287764231365,31.671236979166668,22.513400960286457,21.631264640172326,38.878172529856364,31.86412597656251,20.41127616373698,24.13113758087158,40.192058333237966
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0043\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0043\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,45.31904757416438,42.27421591014652,15.796537781145982,10.040280411162291,7.473183907775507,7.431316640186367,9.276538893665588,7.089785276233641,6.933244045824358,11.135430357667262,10.627644272596552,48.61388916611817,45.02120811844338,17.937361949133496,46.20675430391006,43.29195478129591,15.967886074226854,79.00108999886939,47.248207793183376,43.56109151949668,18.9017638544751,32.085613239221956,32.12035970656077,25.511850362141928,20.971529178619384,8.340590288321177,3.128420481363932,10.04557399257024,7.874058374722798,2.432168436686198,9.954364715933801,4.289901915967464,14.365609106143314,34.56496028645834,26.704307596842447,23.110652398427323,33.230501953125,26.30965706380208,21.62907735188802,45.32042548211415,33.682750651041665,24.12687615966797,24.39036392402649,40.58911657730739
optuna_hpo,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0044\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0044\experiment\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,48.12368309416905,44.080198196834985,17.794232657791202,10.353975160927563,7.5738933117951515,7.856249574603323,9.261570566463238,7.0759884570893785,7.064237269812305,11.195144721771044,11.017759336814265,51.96861848898713,48.108080760131394,19.909640956408232,49.02354624244028,45.073069448319686,18.034058094042127,82.94157892308101,49.712757176363134,45.203610651856955,20.84026419723427,35.50975599741906,32.29294367281596,22.154906687418617,23.61894077618917,8.650863227208456,2.7143661092122393,10.672191688378652,7.929757923444112,2.1556567891438805,10.209047391295433,3.763502645224333,14.977880244096122,34.57634537760416,23.228364542643227,25.885550711313886,33.4254384765625,22.63173986816406,24.603041779200236,39.65456740085284,34.01509505208334,21.56462809244792,26.56178858311971,45.007160055796305
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,29.047054352096588,24.537456080374987,11.110962511861427,10.327910184024747,8.195893633589785,6.079785200903267,9.248578417967817,7.595432370084547,6.208269670740298,12.022495733177488,9.196904265403893,33.551783973405065,29.136361937284182,14.25045235676934,30.732351497515072,26.600326380653986,11.341464201190096,50.456584771937074,31.67971193492922,26.033460423582493,13.212003077133236,24.331951675292775,18.123673308372496,8.224529378255209,16.057807556152344,6.934630066076915,1.6118569641113283,8.262154191017151,7.018071612993876,1.434910095214844,9.299618522326151,2.3880674202442167,12.691154887358348,19.083479817708334,8.721655293782552,19.258752924601236,19.259756510416665,8.695603393554688,16.94254093170166,14.98957308324178,20.086281575520836,7.5558916015625,18.386798978169757,32.07687446053823
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0120\images,epoch_0120,0,750,5,0.352,38.771043028860596,36.008453112289,12.583293460990337,9.746041274130416,7.514018926189641,6.197516865206289,8.708608382260554,6.884966968075261,6.0956385311771815,10.991434574980692,9.178438201778466,43.059006180722484,39.87112243540558,15.388552689977326,39.959220577328495,37.179162414886136,12.70919763239021,69.02688215517736,40.371695683331424,37.087631109701114,14.6684077781286,26.42880718301359,20.016441288312276,13.433150655110676,14.624884260813394,6.701950097719828,1.4922201639811197,8.04628466327985,6.946830978711446,1.4382015482584636,9.030032881100972,2.3021768019596736,12.319457305908204,21.475486979166668,13.5300439453125,17.82006386947632,21.061714192708337,14.043343566894531,15.467141605377197,23.573371810913084,21.7706025390625,12.401668884277344,17.01583856709798,29.538145736376443
style_oa,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0060\images,epoch_0060,0,750,5,0.352,31.77960067342634,27.660888719547067,11.640131573054088,10.245878893982653,7.962712476308821,6.642818999293378,9.132959785510915,7.38066302615062,6.220925865764292,11.726362971307594,9.578205580515412,36.51925522800767,31.991412225893278,14.514025135319747,33.255541774577424,29.29751934978406,11.86694524685833,55.47452324649498,34.24033945085948,29.222697234287654,14.153013331677599,25.34842610617697,20.550381775538124,10.628231292724609,17.827981647491455,7.369715516249338,1.5399564310709635,9.142076703071595,7.152260753631592,1.7739414774576823,9.337274820804597,2.572311663419008,13.265472018877665,22.108564453125002,10.714028544108073,20.444832271575926,21.698015299479163,11.222889831542968,18.702087673187258,19.202761130730313,22.673745768229168,10.236013264973959,20.51989047431946,35.00763610458374
