epoch,loss,flow,kinetic_energy,kinetic_low_band,kinetic_high_band,curvature,ot_cost,terminal_swd,terminal_swd_aux,aux_target_ratio,semantic_attn_mean,semantic_k_abs,plan_entropy,barycentric_entropy,teacher_alignment,teacher_abs,bridge_sigma,identity_ratio,t_mean,velocity_abs,endpoint_abs,base_endpoint_abs,final_endpoint_abs,proximal_residual_abs,proximal_clamp_scale,proximal_residual_energy,base_transport_abs,proximal_to_transport_ratio,proximal_trust_penalty,velocity_max,endpoint_max,base_endpoint_max,final_endpoint_max,lr,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,cuda_peak_allocated_gb,cuda_peak_reserved_gb
11,7.831191062927246,0.4920852482318878,0.14003093540668488,0.10385923832654953,0.03617170453071594,0.0,0.0,2.265625,0.0,0.0,0.0009765624417923391,0.07033390551805496,0.0,0.0,0.013881543651223183,0.17788200080394745,0.0,0.19983115792274475,0.9999999403953552,0.2920163571834564,0.487978458404541,0.49271154403686523,0.487978458404541,0.12164890021085739,0.9999999403953552,0.0012671271106228232,0.2920163571834564,0.6517972350120544,0.0008701127953827381,7.799036026000977,4.085335731506348,3.942058563232422,4.085335731506348,0.0001295878092847395,7.230590901996038,370.80354903999614,15.669393791983566,6.583256410002832,393.05619924198254,447.6329274177551,18886,42.19081940407518,6.617212772369385,8.345703125
12,7.823737144470215,0.493764728307724,0.13841019570827484,0.10238420218229294,0.0360260009765625,0.0,0.0,2.203125,0.0,0.0,0.0009765624417923391,0.07038474828004837,0.0,0.0,0.013833418488502502,0.17753057181835175,0.0,0.20014894008636475,0.9999999403953552,0.2903485596179962,0.4883264899253845,0.4935658574104309,0.4883264899253845,0.12213047593832016,0.9999999403953552,0.0012737042270600796,0.2903485596179962,0.6573787331581116,0.0009443050948902965,7.866200923919678,4.079071998596191,3.9413039684295654,4.079071998596191,0.00011739998826090495,5.376812699999391,367.5534047889969,15.688182706006046,6.544551399991178,389.7861388949941,441.8068804740906,18886,42.74718397263067,6.617212772369385,8.345703125
13,7.884300708770752,0.4942131042480469,0.13975685834884644,0.10409504175186157,0.035661790519952774,0.0,0.0,2.25,0.0,0.0,0.0009765624417923391,0.07022377103567123,0.0,0.0,0.013719199225306511,0.17852146923542023,0.0,0.2010490596294403,0.9999999403953552,0.29195308685302734,0.48879772424697876,0.4938417375087738,0.48879772424697876,0.12221183627843857,0.9999999403953552,0.0012751697795465589,0.29195308685302734,0.6546068787574768,0.000911200069822371,7.868570327758789,4.083397388458252,3.941633939743042,4.083397388458252,0.00010500000000000002,4.741497913998501,357.71049938000306,15.151556730001175,6.352994213006241,379.2150503230105,429.4814467430115,18886,43.97396009355627,6.617212772369385,8.345703125
14,7.838353157043457,0.4985603392124176,0.13739730417728424,0.10161242634057999,0.03578490391373634,0.0,0.0,2.28125,0.0,0.0,0.0009765624417923391,0.07019517570734024,0.0,0.0,0.014014063403010368,0.17963959276676178,0.0,0.19739578664302826,0.9999999403953552,0.2886978089809418,0.4917495846748352,0.4971172511577606,0.4917495846748352,0.12233423441648483,0.9999999403953552,0.0012762995902448893,0.2886978089809418,0.6600950956344604,0.0009714062907733023,7.715200901031494,4.0814361572265625,3.9396376609802246,4.0814361572265625,9.260001173909512e-05,4.54166989200894,357.2134915139941,16.3661660360076,6.37981388199114,379.9594714319928,429.6661970615387,18886,43.95505191974658,6.617212772369385,8.345703125
15,7.891027927398682,0.49752554297447205,0.13861453533172607,0.1030631810426712,0.035551320761442184,0.0,0.0,2.34375,0.0,0.0,0.0009765624417923391,0.07025760412216187,0.0,0.0,0.013872477225959301,0.18310469388961792,0.0,0.20173726975917816,0.9999999403953552,0.29004934430122375,0.4908342957496643,0.49623745679855347,0.4908342957496643,0.12230173498392105,0.9999999403953552,0.0012780328979715705,0.29004934430122375,0.6582885384559631,0.0009621376520954072,7.875270843505859,4.083858013153076,3.9419798851013184,4.083858013153076,8.041219071526055e-05,6.846479119008109,356.3097517859951,16.087773050978285,6.3922100040008445,378.78973484097423,430.86662101745605,18886,43.83259013056585,6.617212772369385,8.345703125
16,7.768805027008057,0.49549543857574463,0.13874465227127075,0.10301477462053299,0.03572986647486687,0.0,0.0,2.296875,0.0,0.0,0.0009765624417923391,0.07028625160455704,0.0,0.0,0.013721711933612823,0.18058465421199799,0.0,0.2049674540758133,0.9999999403953552,0.29019874334335327,0.488995760679245,0.49409329891204834,0.488995760679245,0.12223286181688309,0.9999999403953552,0.0012750242603942752,0.29019874334335327,0.6570852398872375,0.0009426397737115622,7.928496360778809,4.087887287139893,3.9453909397125244,4.087887287139893,6.86450739253165e-05,5.150936899973203,357.317741606008,15.383867317003023,6.342803796004773,379.0444127190158,429.5988495349884,18886,43.961942683139895,6.617212772369385,8.345703125
17,7.849748134613037,0.49605774879455566,0.1389496922492981,0.1034216657280922,0.0355280376970768,0.0,0.0,2.5,0.0,0.0,0.0009765624417923391,0.07029330730438232,0.0,0.0,0.013720502145588398,0.1797710508108139,0.0,0.19930176436901093,0.9999999403953552,0.29038357734680176,0.48832952976226807,0.4934178292751312,0.48832952976226807,0.12217438966035843,0.9999999403953552,0.0012722410028800368,0.29038357734680176,0.6559673547744751,0.0009200371569022536,7.77485990524292,4.080752849578857,3.942404270172119,4.080752849578857,5.750000000000002e-05,4.7354843880102635,357.2608101530077,16.155369986996448,6.349095690984541,379.7652758309887,429.69823455810547,18886,43.95177471329862,6.617212772369385,8.345703125
18,7.825576305389404,0.4968496859073639,0.13972030580043793,0.10416075587272644,0.03555953502655029,0.0,0.0,2.21875,0.0,0.0,0.0009765624417923391,0.07033169269561768,0.0,0.0,0.013990719802677631,0.18026202917099,0.0,0.20216108858585358,0.9999999403953552,0.2913171648979187,0.49082350730895996,0.49600711464881897,0.49082350730895996,0.12213299423456192,0.9999999403953552,0.001272585359402001,0.2913171648979187,0.6547678709030151,0.0009128612582571805,7.85800313949585,4.089356899261475,3.944903612136841,4.089356899261475,4.716766424417154e-05,4.551600701977804,357.2231885210176,16.487820779989306,6.395419599997695,380.1064289010046,429.8482418060303,18886,43.936436544789544,6.617212772369385,8.345703125
19,7.911958694458008,0.4963187873363495,0.14039775729179382,0.10491121560335159,0.035486482083797455,0.0,0.0,2.265625,0.0,0.0,0.0009765624417923391,0.07034586369991302,0.0,0.0,0.013801198452711105,0.18469995260238647,0.0,0.19951345026493073,0.9999999403953552,0.2918327748775482,0.49107304215431213,0.4963222146034241,0.49107304215431213,0.12234877794981003,0.9999999403953552,0.0012762073893100023,0.2918327748775482,0.6540886759757996,0.0009077393333427608,7.83796501159668,4.080121040344238,3.94262433052063,4.080121040344238,3.782485578727799e-05,6.548649001997546,356.8471434359908,15.489719891008463,6.450071009991916,378.7869343369912,430.6066687107086,18886,43.85905136245822,6.617212772369385,8.345703125
20,7.848083972930908,0.49942547082901,0.14011327922344208,0.10444819182157516,0.03566499054431915,0.0,0.0,2.28125,0.0,0.0,0.0009765624417923391,0.0703706443309784,0.0,0.0,0.014006823301315308,0.181674063205719,0.0,0.19633649289608002,0.9999999403953552,0.29186132550239563,0.4915505647659302,0.4966389834880829,0.4915505647659302,0.12230126559734344,0.9999999403953552,0.0012766405707225204,0.29186132550239563,0.6545779705047607,0.0009131255792453885,7.824556350708008,4.08244514465332,3.942357063293457,4.08244514465332,2.9631432672332676e-05,5.4035619009646325,358.0180173160188,15.814331295958254,6.535779300998911,380.368127912976,431.0418381690979,18886,43.81477232052591,6.617212772369385,8.345703125
