epoch,loss,semigroup,swd,identity,identity_ratio,delta_tv,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,15.917428016662598,0.0,0.5081654191017151,0.12423853576183319,0.20155270397663116,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,3.4409508002572693,0.018130699871107936,63.5922176000895,25.571410699863918,0.33009430003585294,6.53915920027066,89.51185329986038,99.59011769294739,10176,102.17881287553321,113.68326791213777
2,11.725943565368652,0.0,0.3694595396518707,0.1192174032330513,0.2016509473323822,0.0,0.0,0.0,0.0,0.0,0.0,0.00019995559043291586,0.12003939994610846,0.017652399837970734,56.19252690009307,13.520815999771003,0.2556122001260519,6.541157599771395,69.9866074998281,76.65069484710693,10176,132.7580920211851,145.39924656335134
3,12.00047492980957,0.0,0.3789920210838318,0.1142665445804596,0.2019457370042801,0.0,0.0,0.0,0.0,0.0,0.0,0.00019982240555854446,0.12176960019860417,0.017647699860390276,56.070372200221755,13.53477169998223,0.2578738998854533,6.562506300280802,69.88066549994983,76.568363904953,10176,132.90084156208204,145.61967787795763
4,11.59988021850586,0.0,0.3654390871524811,0.11530181765556335,0.20145438611507416,0.0,0.0,0.0,0.0,0.0,0.0,0.00019960057681427722,0.1274913001107052,0.017255700018722564,56.12665120011661,13.519301400112454,0.25475360022392124,6.558285999286454,69.91796190047171,76.60704779624939,10176,132.8337312653655,145.54199984383908
5,11.270868301391602,0.0,0.3549419641494751,0.109986811876297,0.20115961134433746,0.0,0.0,0.0,0.0,0.0,0.0,0.00019929032311830305,0.14257409988204017,0.016837099916301668,56.135256099747494,13.584019600122701,0.2579946002806537,6.555285899725277,69.99410740006715,76.69519805908203,10176,132.68105771316914,145.3836669683745
6,11.132444381713867,0.0,0.3504667580127716,0.10859140753746033,0.2023388147354126,0.0,0.0,0.0,0.0,0.0,0.0,0.00019889195065356244,0.11813310021534562,0.016977899940684438,56.14741939981468,13.5286305998452,0.2579770001466386,6.542724400118459,69.9510048997472,76.61519861221313,10176,132.81959956151385,145.47324966359096
7,11.370950698852539,0.0,0.35811901092529297,0.11532812565565109,0.20194575190544128,0.0,0.0,0.0,0.0,0.0,0.0,0.00019840585256558204,0.1378418999374844,0.0174553997348994,56.043175400060136,13.553718499955721,0.2558356003719382,6.537923499708995,69.8701849001227,76.54973936080933,10176,132.93317632391236,145.6415209798898
8,11.116893768310547,0.0,0.3500226140022278,0.10952387750148773,0.20086480677127838,0.0,0.0,0.0,0.0,0.0,0.0,0.00019783250857448732,0.12179930025013164,0.017679999815300107,56.184428300126456,13.548804100195412,0.25372039998183027,6.561335800099187,70.004632800119,76.69167757034302,10176,132.6871483632156,145.3618081114012
9,10.828352928161621,0.0,0.34022587537765503,0.11229224503040314,0.20155270397663116,0.0,0.0,0.0,0.0,0.0,0.0,0.00019717248450157684,0.12649359996430576,0.01711700006853789,56.0313492998248,13.558775099692866,0.25672649982152507,6.553944900515489,69.86396789940773,76.54787731170654,10176,132.9364099616094,145.65448121486193
10,11.467917442321777,0.0,0.36172598600387573,0.10947941988706589,0.20174920558929443,0.0,0.0,0.0,0.0,0.0,0.0,0.00019642643171092494,0.1387430002214387,0.017400500015355647,56.030532300064806,13.620495900104288,0.2611407999647781,6.543337199778762,69.92956950014923,76.61461305618286,10176,132.82061468531802,145.51784134718983
11,10.57116413116455,0.0,0.3319593369960785,0.10543254017829895,0.20214229822158813,0.0,0.0,0.0,0.0,0.0,0.0,0.00019559508646656388,0.16783590003615245,0.01714669994544238,56.114811199950054,13.594218699960038,0.2616201999480836,6.5603033999796025,69.98779679980362,76.72087955474854,10176,132.63664414507053,145.39677579947127
12,10.497822761535645,0.0,0.3292032778263092,0.11524401605129242,0.2012578696012497,0.0,0.0,0.0,0.0,0.0,0.0,0.00019467926920588036,0.13597320002736524,0.01731389987980947,56.175735200115014,13.545006899919827,0.2597982000443153,6.558207400026731,69.99785419995897,76.69574904441833,10176,132.68010452713057,145.3758849654275
13,11.164986610412598,0.0,0.35199660062789917,0.10409355163574219,0.20145440101623535,0.0,0.0,0.0,0.0,0.0,0.0,0.0001936798837299427,0.12759850011207163,0.017094299662858248,56.14555489993654,13.601119100057986,0.2565858000307344,6.524065300589427,70.02035409968812,76.67586183547974,10176,132.7145174035895,145.32917079385814
14,10.856779098510742,0.0,0.3414537310600281,0.11011594533920288,0.20076651871204376,0.0,0.0,0.0,0.0,0.0,0.0,0.00019259791631155837,0.13109400001121685,0.017289599985815585,56.15571979992092,13.553103999816813,0.254530799749773,6.553188700694591,69.98064419947332,76.66795825958252,10176,132.72819872867984,145.4116365518765
15,10.710941314697266,0.0,0.3367782533168793,0.1063619926571846,0.2016509473323822,0.0,0.0,0.0,0.0,0.0,0.0,0.00019143443472194183,0.1274637999595143,0.017002200125716627,56.06573339982424,13.552522700338159,0.25642639969009906,6.5487668997375295,69.89168469997821,76.57159638404846,10176,132.89523113716726,145.59671931907477
16,10.585476875305176,0.0,0.3320609927177429,0.11523120850324631,0.20037345588207245,0.0,0.0,0.0,0.0,0.0,0.0,0.00019019058717695318,0.14197060005972162,0.016638899920508265,56.11975140037248,13.529577800247353,0.25894020026316866,6.547283299150877,69.92490830080351,76.61810684204102,10176,132.81455806496567,145.52754157681272
17,10.514808654785156,0.0,0.32936620712280273,0.12114432454109192,0.2012578547000885,0.0,0.0,0.0,0.0,0.0,0.0,0.0001888676012039478,0.11478589999023825,0.016915299755055457,56.065377800143324,13.588279499846976,0.25489139958517626,6.548642100940924,69.92546399933053,76.59257674217224,10176,132.85882826810612,145.52638506764038
18,10.286940574645996,0.0,0.32199400663375854,0.11664628982543945,0.2020440250635147,0.0,0.0,0.0,0.0,0.0,0.0,0.00018746678243035503,0.12162800005171448,0.017219599918462336,56.117974199936725,13.541266400192399,0.2573587001534179,6.554862199758645,69.933818900201,76.61373829841614,10176,132.82213120006926,145.508999222846
19,10.393908500671387,0.0,0.3254221975803375,0.12097965180873871,0.20233884453773499,0.0,0.0,0.0,0.0,0.0,0.0,0.00018598951329518146,0.14403030002722517,0.017049199901521206,56.10616910009412,13.537990600045305,0.2546613999293186,6.545255699951667,69.91587029997027,76.60844945907593,10176,132.83130087936314,145.54635387273908
20,10.673860549926758,0.0,0.33472928404808044,0.1197817325592041,0.20106132328510284,0.0,0.0,0.0,0.0,0.0,0.0,0.00018443725168471067,0.12288879993138835,0.017110400134697556,56.15104900021106,13.560781000065617,0.2555544999195263,6.542662799707614,69.9844949003309,76.65344595909119,10176,132.7533272989551,145.40363568376466
21,10.675368309020996,0.0,0.3349073529243469,0.11968816816806793,0.20086483657360077,0.0,0.0,0.0,0.0,0.0,0.0,0.00018281152949374538,0.13585929985856637,0.01684939966071397,56.18196499993792,13.61101980030071,0.2564734001061879,6.54264660004992,70.06630760000553,76.7479259967804,10176,132.58990217438432,145.23385559422852
22,10.346899032592773,0.0,0.32433581352233887,0.11249854415655136,0.2019457221031189,0.0,0.0,0.0,0.0,0.0,0.0,0.00018111395111381225,0.13687099982053041,0.0168237000470981,56.08843260013964,13.562439899949823,0.254815399996005,6.560873599664774,69.92251160013257,76.62330150604248,10176,132.80555392405697,145.53252975513408
23,10.627569198608398,0.0,0.3333432972431183,0.11995731294155121,0.20155265927314758,0.0,0.0,0.0,0.0,0.0,0.0,0.00017934619184982115,0.13115189981181175,0.016744599968660623,56.12767830025405,13.514952799887396,0.25420249975286424,6.557678099954501,69.91357819986297,76.60590267181396,10176,132.83571689762377,145.55112557548864
24,9.980813026428223,0.0,0.31075477600097656,0.13410796225070953,0.20145440101623535,0.0,0.0,0.0,0.0,0.0,0.0,0.00017750999626674148,0.13400339987128973,0.017177200177684426,56.12118110008305,13.549994899891317,0.2555073997355066,6.553146400256082,69.94386059988756,76.63443231582642,10176,132.78626450917767,145.4881087878692
25,10.168743133544922,0.0,0.31694167852401733,0.13574841618537903,0.2015526443719864,0.0,0.0,0.0,0.0,0.0,0.0,0.00017560717646792715,0.11465979978675023,0.01803459960501641,56.127661099948455,13.597659300023224,0.2555463999742642,6.561808200494852,69.99890139955096,76.67815923690796,10176,132.71054106241408,145.3737101089029
26,10.229238510131836,0.0,0.3190162777900696,0.13534164428710938,0.20194575190544128,0.0,0.0,0.0,0.0,0.0,0.0,0.00017363961030678938,0.13980190001893789,0.016669899981934577,56.19081599987112,13.534575299767312,0.2567573999403976,6.541386700584553,69.99881859956076,76.68369936943054,10176,132.70095318401653,145.37388206811613
27,9.88469409942627,0.0,0.3076458275318146,0.13362360000610352,0.20096303522586823,0.0,0.0,0.0,0.0,0.0,0.0,0.0001716092395335821,0.1306359001318924,0.017484900075942278,56.06599210004788,13.571581399883144,0.255736899911426,6.54839169990737,69.91079529991839,76.59281277656555,10176,132.8584188399654,145.55691944777345
28,10.14010238647461,0.0,0.3160976469516754,0.13588722050189972,0.20115961134433746,0.0,0.0,0.0,0.0,0.0,0.0,0.0001695180678791288,0.1283152000978589,0.01731089991517365,56.115559500060044,13.548355599865317,0.25533739995444193,6.551385700237006,69.93656339979498,76.61872744560242,10176,132.81348228113984,145.5032890568059
29,10.170434951782227,0.0,0.31685659289360046,0.13850194215774536,0.20155270397663116,0.0,0.0,0.0,0.0,0.0,0.0,0.0001673681590773822,0.13262999983271584,0.017381299927365035,56.18108869995922,13.572088700195309,0.2579515002435073,6.5605505997664295,70.0285102003254,76.72554564476013,10176,132.62857780269115,145.3122445542575
30,9.963200569152832,0.0,0.310779869556427,0.12508900463581085,0.20184750854969025,0.0,0.0,0.0,0.0,0.0,0.0,0.00016516163482876802,0.11790170008316636,0.0175758998375386,56.176463099895045,13.522966299846303,0.25302959996042773,6.558890500164125,69.97003489953931,76.65034747123718,10176,132.7586936747875,145.43368478535658
31,9.996414184570312,0.0,0.31184467673301697,0.12752576172351837,0.20194575190544128,0.0,0.0,0.0,0.0,0.0,0.0,0.00016290067270632272,0.1176453999360092,0.017595999932382256,56.12827759998618,13.532354699913412,0.254814799875021,6.546240400406532,69.93304309970699,76.6005289554596,10176,132.8450356513461,145.5106134233509
32,9.916664123535156,0.0,0.30873966217041016,0.13392342627048492,0.20194578170776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0001605875040066919,0.13000819995068014,0.01699740008916706,56.08203980012331,13.541403299954254,0.2525107000838034,6.553527499840129,69.89295120025054,76.57910013198853,10176,132.88220914663495,145.59408102320228
33,9.89299488067627,0.0,0.3077279031276703,0.13785086572170258,0.2013561725616455,0.0,0.0,0.0,0.0,0.0,0.0,0.00015822441154810982,0.13287099992157891,0.016563500103075057,56.13849110016599,13.60259450005833,0.25684970000293106,6.53866749961162,70.01449880033033,76.68961596488953,10176,132.69071532003542,145.34132464506035
34,10.043983459472656,0.0,0.31159117817878723,0.156190425157547,0.20096302032470703,0.0,0.0,0.0,0.0,0.0,0.0,0.00015581372741753355,0.146703899896238,0.018662800022866577,56.09800969972275,13.636733199644368,0.2603462999104522,6.552811200672295,70.01375199930044,76.71662783622742,10176,132.64399501140025,145.3428749269383
